tu_id,start,end,type,utterance,text
q3ec6g.1,0.0000,0.0850,,,
q3ec6g.2,0.0850,0.2172,,,right
q3ec6g.3,0.2172,0.2691,,,it
q3ec6g.4,0.2691,0.7180,,1,starts
q3ec6g.5,0.7181,1.1595,,1,directly
q3ec6g.6,1.1595,1.4427,,1,above
q3ec6g.7,1.4427,1.4855,,1,the
q3ec6g.8,1.4855,1.8487,,1,crest
q3ec6g.10,1.8487,2.2851,,1,falls
q3ec6g.11,2.2852,2.4415,,1,if
q3ec6g.12,2.4415,2.5468,,1,you
q3ec6g.13,2.5468,2.9018,,1,go
q3ec6g.14,2.9018,3.0731,lowamp,,
q3ec6g.15,3.0731,3.1681,,,
q3ec6g.16,3.1681,3.2839,,1,to
q3ec6g.17,3.2839,3.3926,,1,the
q3ec6g.18,3.3926,3.6199,,1,left
q3ec6g.19,3.6199,3.7187,,1,of
q3ec6g.20,3.7187,3.8010,,1,your
q3ec6g.21,3.8011,4.2524,,1,page
q3ec6g.24,4.2524,4.6805,,1,just
q3ec6g.25,4.6805,4.7859,,1,to
q3ec6g.26,4.7859,4.9374,,1,the
q3ec6g.27,4.9374,5.2009,,1,edge
q3ec6g.28,5.2009,5.2997,,1,of
q3ec6g.29,5.2997,5.4051,,1,the
q3ec6g.30,5.4051,5.7147,,1,crest
q3ec6g.30.1,5.7148,6.1792,,1,falls
q3ec6g.32,6.1792,8.1291,,,
q3ec6g.33,8.1291,8.1917,lipsmack,,
q3ec6g.34,8.1917,8.8338,,,
q3ec6g.35,8.8338,9.0685,,,come
q3ec6g.36,9.0685,9.6772,,,south
q3ec6g.37,9.6772,10.1714,,,
q3ec6g.38,10.1714,10.3196,,,due
q3ec6g.39,10.3196,10.6457,,,south
q3ec6g.40,10.6457,10.7544,,,to
q3ec6g.41,10.7544,10.8730,,,the
q3ec6g.42,10.8730,11.1568,,,bottom
q3ec6g.43,11.1568,11.2881,,,of the
q3ec6g.46,11.2881,11.7458,,,page
q3ec6g.48,11.7458,13.6024,,,
q3ec6g.49,13.6025,14.0746,,,go
q3ec6g.52,14.0746,14.1866,,,to
q3ec6g.53,14.1866,14.2722,,,the
q3ec6g.54,14.2722,14.6477,,,left
q3ec6g.55,14.6477,14.7103,,,of
q3ec6g.57,14.7103,14.8025,,,the
q3ec6g.58,14.8025,15.3196,,5,page
q3ec6g.60,15.3196,15.5081,,5,to
q3ec6g.61,15.5081,15.7354,,5,about
q3ec6g.62,15.7354,15.8573,,5,an
q3ec6g.63,15.8573,16.0112,,5,inch
q3ec6g.64,16.0112,16.1891,,5,from
q3ec6g.65,16.1891,16.2624,,5,the
q3ec6g.66,16.2624,16.7063,,5,end
q3ec6g.67,16.7063,19.2227,,,
q3ec6g.68,19.2227,19.3742,,7,i
q3ec6g.69,19.3742,19.7240,,7,suppose
q3ec6g.70,19.7240,19.9513,,7,so
q3ec6g.72,19.9513,20.2932,,7,yeah
q3ec6g.74,20.2932,20.4347,,,
q3ec6g.75,20.4348,20.6456,inbreath,,
q3ec6g.76,20.6456,20.7477,,,
q3ec6g.77,20.7477,21.1726,,7,eh
q3ec6g.79,21.1726,22.0191,,,
q3ec6g.80,22.0191,22.0487,lipsmack,,
q3ec6g.81,22.0487,22.1907,,,
q3ec6g.82,22.1907,22.5780,,9,go
q3ec6g.83,22.5780,23.1521,,9,north
q3ec6g.84,23.1521,23.2625,,,
q3ec6g.85,23.2625,23.4585,,9,to
q3ec6g.86,23.4585,23.5771,,9,the
q3ec6g.87,23.5771,23.8175,,9,level
q3ec6g.88,23.8175,23.9328,,9,of
q3ec6g.89,23.9328,24.0250,,9,the
q3ec6g.90,24.0250,24.6146,,9,footbridge
q3ec6g.91,24.6146,27.1581,,,
q3ec6g.92,27.1581,27.3324,,,go
q3ec6g.93,27.3324,27.6865,,,up
q3ec6g.96,27.6865,27.8894,,11,and
q3ec6g.97,27.8894,28.0244,,11,go
q3ec6g.98,28.0244,28.6308,,11,across
q3ec6g.100,28.6308,28.7556,,11,the
q3ec6g.101,28.7556,29.2398,,11,footbridge
q3ec6g.103,29.2398,29.3716,,11,and
q3ec6g.104,29.3716,29.9085,,11,stop
q3ec6g.105,29.9085,30.3136,,,
q3ec6g.106,30.3136,30.8428,,11,exactl--
q3ec6g.107,30.8428,30.8702,,,
q3ec6g.108,30.8703,31.1635,,11,right
q3ec6g.109,31.1635,31.2622,,11,at
q3ec6g.110,31.2622,31.4071,,11,the
q3ec6g.111,31.4072,31.6509,,11,end
q3ec6g.112,31.6509,31.7728,,,
q3ec6g.113,31.7728,32.0132,,11,edge
q3ec6g.114,32.0132,32.1186,,11,of
q3ec6g.115,32.1186,32.1977,,11,the
q3ec6g.116,32.1977,32.7379,,11,footbridge
q3ec6g.118,32.7379,34.2102,,,
q3ec6g.119,34.2102,34.4382,,13,o--
q3ec6g.120,34.4382,34.7339,,13,over
q3ec6g.121,34.7339,34.8294,,13,the
q3ec6g.122,34.8294,35.3597,,13,footbridge
q3ec6g.124,35.3597,36.4862,,,
q3ec6g.125,36.4862,36.5422,,15,and
q3ec6g.126,36.5422,37.0099,,15,stop
q3ec6g.127,37.0099,37.1845,,15,right
q3ec6g.128,37.1845,37.2899,,15,at
q3ec6g.129,37.2899,37.3986,,15,the
q3ec6g.130,37.3986,37.5929,,,end
q3ec6g.131,37.5929,37.7479,,15,of
q3ec6g.132,37.7479,37.9037,,15,it
q3ec6g.134,37.9037,38.2352,,,
q3ec6g.135,38.2352,38.6667,inbreath,,
q3ec6g.136,38.6667,38.7721,,,
q3ec6g.137,38.7721,38.9697,,15,there
q3ec6g.138,38.9697,39.0817,,15,is
q3ec6g.139,39.0817,39.1410,,15,a
q3ec6g.140,39.1410,39.4901,,15,poisoned
q3ec6g.141,39.4902,39.7998,,15,stream
q3ec6g.142,39.7998,39.9118,,15,on
q3ec6g.143,39.9118,40.1654,,15,mine
q3ec6g.144,40.1654,40.2543,,15,but
q3ec6g.145,40.2543,40.4849,,15,which
q3ec6g.146,40.4849,40.5771,,15,you
q3ec6g.147,40.5771,40.7451,,15,don't
q3ec6g.148,40.7451,41.2787,,15,have
q3ec6g.150,41.2787,43.1364,,,
q3ec6g.151,43.1364,43.5745,,17,okay
q3ec6g.153,43.5745,43.7622,,,
q3ec6g.154,43.7622,44.1410,,17,and
q3ec6g.155,44.1410,44.3617,,17,so
q3ec6g.156,44.3617,44.5692,,17,what
q3ec6g.157,44.5692,44.6845,,17,you
q3ec6g.159,44.6845,44.8294,,17,do
q3ec6g.160,44.8294,44.9381,,17,is
q3ec6g.161,44.9381,45.0534,,17,you
q3ec6g.162,45.0534,45.2379,,17,come
q3ec6g.163,45.2379,45.8109,,17,south
q3ec6g.164,45.8110,46.3084,,,
q3ec6g.165,46.3084,46.9341,,17,immediately
q3ec6g.166,46.9342,47.3492,,17,south
q3ec6g.167,47.3492,47.5929,,,
q3ec6g.168,47.5929,47.7668,,17,at
q3ec6g.169,47.7668,47.8623,,,the
q3ec6g.170,47.8623,48.0665,,,edge
q3ec6g.171,48.0665,48.2081,,,of the
q3ec6g.173,48.2082,48.7622,,17,footbridge
q3ec6g.175,48.7622,48.8241,nonvocal,,
q3ec6g.176,48.8241,49.0810,,17,oh
q3ec6g.178,49.0810,49.2622,,17,for
q3ec6g.179,49.2622,49.6410,,17,about
q3ec6g.180,49.6410,51.2154,,,
q3ec6g.181,51.2154,51.4460,,17,for
q3ec6g.182,51.4460,51.8511,,17,about
q3ec6g.183,51.8511,51.9170,,,
q3ec6g.184,51.9170,52.1278,,17,an
q3ec6g.185,52.1278,52.5165,,17,inch
q3ec6g.187,52.5165,52.9229,,17,so
q3ec6g.188,52.9230,53.1130,,17,that
q3ec6g.189,53.1130,53.5013,,17,you're
q3ec6g.191,53.5013,53.6067,lipsmack,,
q3ec6g.192,53.6067,53.8867,,17,about
q3ec6g.193,53.8867,54.0580,,17,an
q3ec6g.194,54.0580,54.3940,,17,inch
q3ec6g.195,54.3940,54.6903,,17,above
q3ec6g.196,54.6904,54.7958,,17,the
q3ec6g.197,54.7958,55.3494,,17,starting
q3ec6g.199,55.3494,55.8926,,17,cross
q3ec6g.200,55.8926,56.9894,,,
q3ec6g.201,56.9894,57.1442,,17,not
q3ec6g.202,57.1443,57.4803,,17,actually
q3ec6g.203,57.4803,57.7766,,17,above
q3ec6g.204,57.7767,57.9546,,17,it
q3ec6g.206,57.9546,58.3365,,,
q3ec6g.207,58.3366,58.4467,,,you
q3ec6g.208,58.4467,58.5931,,,know
q3ec6g.210,58.5931,58.8406,,17,but
q3ec6g.211,58.8406,59.2688,,17,eh
q3ec6g.212,59.2688,59.6871,,19,along
q3ec6g.213,59.6871,59.7629,,19,and
q3ec6g.214,59.7629,60.0428,,19,above
q3ec6g.215,60.0428,60.1680,,19,it
q3ec6g.217,60.1680,60.1976,,,
q3ec6g.218,60.1976,60.7048,inbreath,,
q3ec6g.219,60.7049,60.7905,,,
q3ec6g.220,60.7905,61.1627,,19,ehm
q3ec6g.221,61.1627,61.6041,,19,then
q3ec6g.222,61.6041,62.1311,,19,come
q3ec6g.223,62.1311,63.6495,,,
q3ec6g.224,63.6495,63.6824,phongesture,,
q3ec6g.225,63.6825,63.7813,,,
q3ec6g.226,63.7813,64.0876,,19,then
q3ec6g.227,64.0876,64.4631,,19,come
q3ec6g.228,64.4631,64.5652,,19,to
q3ec6g.229,64.5652,64.6673,,19,the
q3ec6g.230,64.6673,64.9506,,19,right
q3ec6g.231,64.9506,65.0659,,19,of
q3ec6g.232,65.0659,65.1812,,19,your
q3ec6g.233,65.1812,65.6522,,19,page
q3ec6g.234,65.6522,66.6140,,,
q3ec6g.235,66.6140,66.6634,phongesture,,
q3ec6g.236,66.6634,66.7136,,,
q3ec6g.238,66.7136,66.8083,,19,to
q3ec6g.239,66.8083,66.9335,,19,the
q3ec6g.240,66.9335,67.2326,,19,level
q3ec6g.241,67.2326,67.3551,,19,of
q3ec6g.242,67.3551,67.5363,,19,the
q3ec6g.243,67.5363,67.8030,,,
q3ec6g.244,67.8030,67.9380,phongesture,,
q3ec6g.245,67.9381,68.1851,,,
q3ec6g.246,68.1851,68.3531,,19,'til
q3ec6g.247,68.3531,68.5804,,19,you're
q3ec6g.248.1,68.5804,68.6898,,19,d--
q3ec6g.250,68.6898,69.0711,,19,eh
q3ec6g.251,69.0712,70.1120,,,
q3ec6g.252,70.1120,70.3169,,,and
q3ec6g.253,70.3169,70.4249,,,g--
q3ec6g.254,70.4249,70.7049,,19,then
q3ec6g.255,70.7049,70.8110,,19,go
q3ec6g.256,70.8110,71.3380,,19,north
q3ec6g.257,71.3380,71.7490,inbreath,,
q3ec6g.258,71.7490,71.9927,,19,just
q3ec6g.260,71.9928,72.6812,,,
q3ec6g.261,72.6812,72.9381,,19,eh
q3ec6g.263,72.9381,72.9974,,,
q3ec6g.264,72.9974,73.1588,,19,to
q3ec6g.265,73.1588,73.5771,,19,the
q3ec6g.266,73.5771,73.9328,,,left
q3ec6g.267,73.9328,73.9888,,19,of
q3ec6g.268,73.9888,74.1173,,19,the
q3ec6g.269,74.1173,74.3314,,19,old
q3ec6g.270,74.3314,74.7464,,19,temple
q3ec6g.272,74.7464,80.9388,,,
q3ec6g.273,80.9388,81.4558,,21,north
q3ec6g.275,81.4559,81.7787,,,
q3ec6g.276,81.7787,81.9039,,21,to
q3ec6g.277,81.9039,82.0421,,21,the
q3ec6g.278,82.0422,82.3255,,21,left
q3ec6g.279,82.3255,82.3748,,21,of
q3ec6g.280,82.3748,82.4934,,21,the
