tu_id,start,end,type,utterance,text
q1nc3f.1,0.0000,2.2323,,2,right
q1nc3f.3,2.2323,2.2789,,2,i
q1nc3f.4,2.2789,2.4081,,2,know
q1nc3f.5,2.4081,2.4593,,2,the
q1nc3f.6,2.4593,2.6211,,,start
q1nc3f.7,2.6211,2.7852,,2,it's
q1nc3f.9,2.7852,2.9656,,2,marked
q1nc3f.10,2.9656,3.0098,,,
q1nc3f.11,3.0098,3.1797,,2,down
q1nc3f.12,3.1797,3.3985,,2,here
q1nc3f.14,3.3985,3.8804,,,
q1nc3f.15,3.8804,4.1084,,4,mmhmm
q1nc3f.17,4.1085,4.6625,,,
q1nc3f.18,4.6625,4.8278,,4,right
q1nc3f.20,4.8278,5.1885,,,
q1nc3f.21,5.1886,5.2026,lipsmack,,
q1nc3f.22,5.2026,5.2351,,,
q1nc3f.23,5.2351,5.3073,,4,the
q1nc3f.24,5.3073,5.6681,,4,diamond
q1nc3f.24.1,5.6681,5.8380,,4,mine
q1nc3f.26,5.8380,7.2346,,,
q1nc3f.27,7.2346,7.4231,,,right
q1nc3f.29,7.4232,13.6104,,,
q1nc3f.30,13.6104,13.7477,,8,well
q1nc3f.32,13.7477,13.9642,,8,where
q1nc3f.33,13.9642,13.9991,,8,are
q1nc3f.34,13.9991,14.0806,,8,we
q1nc3f.35,14.0806,14.2388,,8,going
q1nc3f.36,14.2388,14.4134,,8,to
q1nc3f.37,14.4134,14.7882,,8,first
q1nc3f.39,14.7882,16.7598,,,
q1nc3f.40,16.7598,16.8762,,10,where
q1nc3f.41,16.8762,16.9693,,10,are
q1nc3f.42,16.9693,17.0787,,10,we
q1nc3f.43,17.0787,17.3441,,10,going
q1nc3f.45,17.3441,17.9911,outbreath,,
q1nc3f.46,17.9912,19.8580,,,
q1nc3f.47,19.8580,19.9697,,12,no
q1nc3f.49,19.9697,20.2514,,12,where
q1nc3f.50,20.2514,20.3934,,,
q1nc3f.51,20.3934,20.7402,,12,where
q1nc3f.52,20.7402,20.8357,,12,have
q1nc3f.53,20.8357,20.8636,,12,we
q1nc3f.54,20.8636,21.0102,,12,to
q1nc3f.55,21.0102,21.1359,,12,go
q1nc3f.56,21.1359,21.4205,,12,by
q1nc3f.58,21.4206,21.4595,,,i
q1nc3f.59,21.4595,21.5866,,,mean
q1nc3f.60,21.5866,21.7163,,,is
q1nc3f.61,21.7163,21.8039,,,have
q1nc3f.62,21.8040,21.8925,,,you
q1nc3f.64,21.8925,22.0345,,14,got
q1nc3f.65,22.0345,22.0624,,,
q1nc3f.66,22.0624,22.1369,,14,have
q1nc3f.67,22.1369,22.1997,,14,you
q1nc3f.68,22.1997,22.2975,,14,got
q1nc3f.69,22.2975,22.3347,,14,a
q1nc3f.70,22.3347,22.4883,,14,walled
q1nc3f.71,22.4884,22.8515,,14,city
q1nc3f.73,22.8515,23.3892,inbreath,,
q1nc3f.74,23.3892,25.4702,,,
q1nc3f.75,25.4702,25.5773,,16,a
q1nc3f.76,25.5773,25.8543,,16,walled
q1nc3f.77,25.8543,26.4037,,16,city
q1nc3f.79,26.4037,26.8296,,,
q1nc3f.80,26.8296,27.1369,outbreath,,
q1nc3f.81,27.1369,27.2137,,,
q1nc3f.82,27.2137,27.2346,lipsmack,,
q1nc3f.83,27.2346,27.7141,,,
q1nc3f.84,27.7142,28.2868,laugh,,
q1nc3f.85,28.2868,28.7873,,,
q1nc3f.86,28.7873,28.8618,phongesture,,
q1nc3f.87,28.8618,28.9176,,,
q1nc3f.88,28.9176,28.9432,lipsmack,,
q1nc3f.89,28.9432,29.4925,,,
q1nc3f.90,29.4926,31.1988,laugh,,
q1nc3f.91,31.1988,31.2453,,,
q1nc3f.92,31.2453,31.4338,,18,ehm
q1nc3f.94,31.4339,31.5480,,18,have
q1nc3f.95,31.5480,31.5736,,18,you
q1nc3f.96,31.5736,31.6411,,18,got
q1nc3f.97,31.6411,31.6737,,18,a
q1nc3f.98,31.6737,32.0112,,18,desert
q1nc3f.100,32.0112,34.1085,,,
q1nc3f.101,34.1085,34.1620,,18,have
q1nc3f.102,34.1620,34.2155,,18,you
q1nc3f.103,34.2156,34.2808,,18,got
q1nc3f.104,34.2808,34.3063,,18,a
q1nc3f.105,34.3063,34.5740,,18,desert
q1nc3f.106,34.5740,34.6555,,18,on
q1nc3f.107,34.6555,34.7067,,18,the
q1nc3f.108,34.7067,35.0303,,20,right-hand
q1nc3f.109,35.0303,35.3608,,20,side
q1nc3f.111,35.3608,35.8566,,,
q1nc3f.112,35.8566,35.9125,,22,the
q1nc3f.113,35.9125,36.2896,,22,left-hand
q1nc3f.114,36.2896,36.4968,,22,side
q1nc3f.115,36.4968,36.5409,,22,i
q1nc3f.116,36.5410,36.6807,,22,mean
q1nc3f.118,36.6807,38.4915,,,
q1nc3f.119,38.4916,38.7430,,24,uh-huh
q1nc3f.121,38.7430,38.9874,,24,underneath
q1nc3f.122,38.9874,39.0409,,24,the
q1nc3f.123,39.0410,39.3781,,24,diamond
q1nc3f.123.1,39.3781,39.5973,,24,mine
q1nc3f.125,39.5973,41.1359,,,
q1nc3f.126,41.1359,41.1545,lipsmack,,
q1nc3f.127,41.1546,41.3431,,,
q1nc3f.128,41.3431,41.5806,,26,uh-huh
q1nc3f.130,41.5806,42.0904,,,
q1nc3f.131,42.0904,42.1601,lipsmack,,
q1nc3f.132,42.1602,42.2254,,,
q1nc3f.133,42.2254,42.4255,,26,so
q1nc3f.134,42.4255,42.4837,,26,do
q1nc3f.135,42.4837,42.5163,,26,you
q1nc3f.136,42.5163,42.6024,,26,go
q1nc3f.137,42.6024,42.8142,,26,by
q1nc3f.138,42.8143,42.8655,,26,a
q1nc3f.139,42.8655,43.1727,,26,desert
q1nc3f.141,43.1727,43.4986,,,
q1nc3f.142,43.4986,43.7337,,28,like
q1nc3f.144,43.7337,43.9455,,28,which
q1nc3f.145,43.9455,44.1061,,28,side
q1nc3f.146,44.1061,44.1759,,28,do
q1nc3f.147,44.1760,44.2202,,28,you
q1nc3f.148,44.2202,44.3319,,28,go
q1nc3f.149,44.3319,44.5507,,28,round
q1nc3f.151,44.5508,45.9870,,,
q1nc3f.152,45.9870,46.2757,,30,straight
q1nc3f.153,46.2757,46.5922,,30,down
q1nc3f.155,46.5922,50.4656,,,
q1nc3f.156,50.4656,50.7636,,32,uh-huh
q1nc3f.158,50.7636,51.5899,outbreath,,
q1nc3f.159,51.5899,52.4302,,,
q1nc3f.160,52.4302,52.7212,,34,uh-huh
q1nc3f.162,52.7212,53.0726,,34,curve
q1nc3f.163,53.0726,53.3962,,34,round
q1nc3f.165,53.3962,53.6778,,,
q1nc3f.166,53.6778,53.8477,,36,to
q1nc3f.167,53.8478,54.0107,,36,your
q1nc3f.168,54.0107,54.2504,,36,right
q1nc3f.170,54.2505,55.1956,,,
q1nc3f.171,55.1956,55.4516,,38,right
q1nc3f.173,55.4516,55.4819,,,
q1nc3f.174,55.4819,55.6494,,38,right
q1nc3f.175,55.6494,55.9683,,,underneath the
q1nc3f.177,55.9684,56.3292,,38,diamond
q1nc3f.177.1,56.3292,56.5526,,38,mine
q1nc3f.179,56.5526,56.6736,,38,where
q1nc3f.180,56.6737,56.7645,,38,do
q1nc3f.181,56.7645,56.7923,,38,i
q1nc3f.182,56.7924,57.2230,,38,stop
q1nc3f.184,57.2230,64.1201,,,
q1nc3f.185,64.1201,64.4739,,40,no
q1nc3f.187,64.4739,65.0721,outbreath,,
q1nc3f.188,65.0722,65.1071,lipsmack,,
q1nc3f.189,65.1071,65.2491,,,
q1nc3f.190,65.2491,65.2863,lipsmack,,
q1nc3f.191,65.2863,65.5959,inbreath,,
q1nc3f.192,65.5959,65.9613,,,
q1nc3f.193,65.9613,66.0242,,40,i've
q1nc3f.195,66.0242,66.1639,,40,got
q1nc3f.196,66.1639,66.5270,,40,a
q1nc3f.197,66.5270,66.7761,outbreath,,
q1nc3f.198,66.7761,67.1811,,40,fast
q1nc3f.199,67.1811,67.4395,,40,running
q1nc3f.200,67.4395,67.8399,,40,creek
q1nc3f.202,67.8399,70.8217,,,
q1nc3f.203,70.8217,70.9590,,42,no
q1nc3f.204,70.9590,71.2127,,42,where's
q1nc3f.206,71.2128,71.5294,,42,that
q1nc3f.208,71.5294,71.6922,,,
q1nc3f.209,71.6923,71.8715,,42,mmhmm
q1nc3f.211,71.8715,72.3790,inbreath,,
q1nc3f.212,72.3790,72.4418,lipsmack,,
q1nc3f.213,72.4418,72.5209,,,
q1nc3f.214,72.5209,72.7746,,42,eh
q1nc3f.215,72.7747,72.8282,lowamp,,
q1nc3f.216,72.8282,72.9097,,,
q1nc3f.217,72.9097,73.4567,,44,canoes
