tu_id,start,end,type,utterance,text
q7nc3g.1,0.0000,0.2210,inbreath,,
q7nc3g.2,0.2210,0.3113,,,
q7nc3g.3,0.3113,0.7177,,,okay
q7nc3g.5,0.7177,0.9458,,,have
q7nc3g.6,0.9458,1.0456,,,you
q7nc3g.7,1.0456,1.6207,,,found
q7nc3g.8,1.6207,1.6777,phongesture,,
q7nc3g.9,1.6778,1.8346,,,can
q7nc3g.10,1.8346,1.8991,,1,you
q7nc3g.11,1.8991,2.0603,,1,go
q7nc3g.12,2.0603,2.1768,,1,to
q7nc3g.13,2.1768,2.2650,,1,the
q7nc3g.14,2.2650,2.7136,,1,start
q7nc3g.15,2.7136,3.0141,,,
q7nc3g.16,3.0141,3.1178,,,c--
q7nc3g.17,3.1179,3.2036,,,
q7nc3g.18,3.2036,3.5888,,1,ehm
q7nc3g.19,3.5888,4.1401,,1,position
q7nc3g.20,4.1401,4.6001,,3,please
q7nc3g.22,4.6001,4.7621,,3,there's
q7nc3g.24,4.7621,4.8981,,3,a
q7nc3g.25,4.8981,5.2461,,3,black
q7nc3g.26,5.2461,5.6861,,3,cross
q7nc3g.28,5.6861,6.3772,breath,,
q7nc3g.29,6.3772,6.4831,,,
q7nc3g.30,6.4831,6.7691,,5,right
q7nc3g.32,6.7691,6.9911,,5,just
q7nc3g.33,6.9911,7.2231,,5,below
q7nc3g.34,7.2231,7.2651,,5,the
q7nc3g.35,7.2651,7.6271,,5,start
q7nc3g.36,7.6271,8.3594,,5,position
q7nc3g.37,8.3594,8.4374,,5,there
q7nc3g.38,8.4374,8.6726,,5,should
q7nc3g.39,8.6726,9.1285,,5,be
q7nc3g.40,9.1285,9.2201,,,
q7nc3g.41,9.2201,9.4761,breath,,
q7nc3g.42,9.4761,9.6968,,5,the
q7nc3g.43,9.6968,10.0736,,5,site
q7nc3g.44,10.0736,10.2776,,5,of
q7nc3g.45,10.2776,10.3004,,5,a
q7nc3g.46,10.3004,10.9030,,5,forest
q7nc3g.47,10.9030,11.4287,,5,fire
q7nc3g.49,11.4288,11.6328,breath,,
q7nc3g.50,11.6328,11.7987,,,
q7nc3g.51,11.7988,11.9448,,7,have
q7nc3g.52,11.9448,11.9988,,7,you
q7nc3g.53,11.9988,12.1667,,7,got
q7nc3g.54,12.1668,12.3884,,7,that
q7nc3g.56,12.3884,12.4227,,,
q7nc3g.57,12.4228,12.7728,breath,,
q7nc3g.58,12.7728,12.8475,,,
q7nc3g.59,12.8475,12.9314,,9,if
q7nc3g.60,12.9314,13.0254,,9,you
q7nc3g.61,13.0254,13.1694,,9,could
q7nc3g.62,13.1694,13.6834,,9,start
q7nc3g.63,13.6834,14.0554,,9,from
q7nc3g.64,14.0554,14.7257,,,
q7nc3g.65,14.7257,14.8764,,9,the
q7nc3g.66,14.8764,14.9548,phongesture,,
q7nc3g.67,14.9549,15.2591,,9,black
q7nc3g.68,15.2591,15.8986,,9,cross
q7nc3g.69,15.8986,15.9572,,,
q7nc3g.70,15.9572,16.2500,breath,,
q7nc3g.71,16.2500,16.4647,,,
q7nc3g.72,16.4647,16.6598,,9,and
q7nc3g.73,16.6598,16.8593,,9,go
q7nc3g.74,16.8593,17.3495,,9,slightly
q7nc3g.75,17.3495,17.5499,,9,to
q7nc3g.76,17.5499,17.6473,,9,the
q7nc3g.77,17.6473,18.4355,,9,left
q7nc3g.78,18.4355,18.7517,,,
q7nc3g.79,18.7517,19.1606,breath,,
q7nc3g.80,19.1606,19.5761,,,
q7nc3g.81,19.5761,20.0784,,9,and
q7nc3g.82,20.0784,20.3303,,,
q7nc3g.83,20.3303,20.6161,,9,then
q7nc3g.84,20.6161,21.0123,,9,straight
q7nc3g.85,21.0124,21.5822,,9,down
q7nc3g.86,21.5822,22.1659,breath,,
q7nc3g.87,22.1659,23.3527,,,
q7nc3g.88,23.3528,23.7022,,9,ehm
q7nc3g.90,23.7022,24.0801,,9,past
q7nc3g.91,24.0801,24.1779,,9,the
q7nc3g.92,24.1779,24.3082,,9,s--
q7nc3g.93,24.3082,24.4972,,9,to
q7nc3g.94,24.4972,24.5602,,9,the
q7nc3g.95,24.5602,24.9099,,9,side
q7nc3g.96,24.9099,25.1011,,9,of
q7nc3g.97,25.1011,25.2401,,,
q7nc3g.98,25.2401,25.3226,,9,the
q7nc3g.99,25.3226,25.7896,,9,left-hand
q7nc3g.100,25.7896,25.8129,,,
q7nc3g.101,25.8129,26.1541,,9,side
q7nc3g.102,26.1541,26.2369,,9,of
q7nc3g.103,26.2369,26.3341,,9,the
q7nc3g.104,26.3341,26.8988,,9,forest
q7nc3g.105,26.8988,27.3955,,9,fire
q7nc3g.106,27.3955,27.4678,,,
q7nc3g.107,27.4679,27.4969,,9,the
q7nc3g.108,27.4969,27.9395,,9,site
q7nc3g.109,27.9396,28.0300,,,of
q7nc3g.110,28.0300,28.3900,,9,forest
q7nc3g.111,28.3901,28.9401,,9,fire
q7nc3g.112,28.9401,29.0241,,,
q7nc3g.113,29.0241,29.4761,breath,,
q7nc3g.114,29.4761,29.9081,,,
q7nc3g.115,29.9081,30.0214,,9,and
q7nc3g.116,30.0214,30.1761,,9,keep
q7nc3g.117,30.1761,30.4239,,,
q7nc3g.118,30.4239,30.6939,,9,going
q7nc3g.119,30.6939,30.8679,,9,sort
q7nc3g.119.1,30.8679,30.9619,,9,of
q7nc3g.120,30.9619,31.4499,,9,down
q7nc3g.121,31.4499,31.5851,,,
q7nc3g.122,31.5851,31.9059,,9,very
q7nc3g.123,31.9059,32.0979,,9,near
q7nc3g.124,32.0979,32.2457,,9,to
q7nc3g.125,32.2457,32.3598,,9,the
q7nc3g.126,32.3598,32.6676,,9,edge
q7nc3g.127,32.6676,32.7543,,9,of
q7nc3g.128,32.7543,32.8436,,9,the
q7nc3g.129,32.8436,33.3776,,9,page
q7nc3g.130,33.3776,33.4436,,,
q7nc3g.131,33.4436,33.7456,breath,,
q7nc3g.132,33.7456,34.0236,,,
q7nc3g.133,34.0236,34.3720,,9,until
q7nc3g.134,34.3720,34.4658,,9,you
q7nc3g.135,34.4658,34.7174,,9,come
q7nc3g.136,34.7174,34.8930,,9,to
q7nc3g.137,34.8931,34.9904,,9,a
q7nc3g.138,34.9904,35.6749,,9,picnic
q7nc3g.139,35.6749,35.9910,,9,site
q7nc3g.141,35.9910,36.0599,,,
q7nc3g.142,36.0599,36.1550,,9,have
q7nc3g.143,36.1550,36.2618,,9,you
q7nc3g.144,36.2619,36.3308,,9,got
q7nc3g.145,36.3308,36.3997,,9,a
q7nc3g.146,36.3997,36.8783,,9,picnic
q7nc3g.147,36.8783,37.1875,,11,site
q7nc3g.149,37.1875,38.2979,,,
q7nc3g.150,38.2979,38.6835,breath,,
q7nc3g.151,38.6835,38.7866,,,
q7nc3g.152,38.7866,38.8531,nonvocal,,
q7nc3g.153,38.8531,39.0160,,,
q7nc3g.154,39.0160,39.9139,,13,mm
q7nc3g.156,39.9139,40.0309,lowamp,,
q7nc3g.157,40.0309,40.1473,lipsmack,,
