tu_id,start,end,type,utterance,text
q2nc4g.1,0.0000,0.3352,,,okay
q2nc4g.2,0.3352,0.4509,,,do
q2nc4g.3,0.4509,0.5123,,,you
q2nc4g.4,0.5123,0.5831,,,have
q2nc4g.5,0.5831,0.6421,,,a
q2nc4g.6,0.6421,1.0269,,,diamond
q2nc4g.6.1,1.0269,1.2351,,1,mine
q2nc4g.7,1.2352,2.3913,,,
q2nc4g.8,2.3913,2.4885,lipsmack,,
q2nc4g.9,2.4885,2.9118,inbreath,,
q2nc4g.10,2.9118,2.9940,,,
q2nc4g.11,2.9941,3.1621,,3,if
q2nc4g.12,3.1621,3.2608,,3,you
q2nc4g.13,3.2609,3.4585,,3,go
q2nc4g.14,3.4585,3.7401,,3,from
q2nc4g.15,3.7401,4.0069,,3,the
q2nc4g.16,4.0069,4.5471,,3,start
q2nc4g.17,4.5471,4.6410,lowamp,,
q2nc4g.18,4.6410,6.3905,,,
q2nc4g.19,6.3905,6.4566,lipsmack,,
q2nc4g.20,6.4566,6.7705,,5,and
q2nc4g.21,6.7705,6.8956,,,
q2nc4g.22,6.8957,7.2481,,5,go
q2nc4g.23,7.2481,7.6762,,,
q2nc4g.24,7.6762,8.1637,,5,down
q2nc4g.25,8.1637,8.2625,lowamp,,
q2nc4g.26,8.2625,8.5062,,,
q2nc4g.27,8.5063,8.6315,,5,and
q2nc4g.28,8.6315,8.7464,,5,to
q2nc4g.29,8.7465,8.8150,,5,the
q2nc4g.30,8.8150,9.2539,,5,left
q2nc4g.31,9.2539,9.3807,,5,of
q2nc4g.32,9.3808,9.4533,,5,the
q2nc4g.33,9.4533,9.8188,,5,diamond
q2nc4g.33.1,9.8188,10.0790,,5,mine
q2nc4g.34,10.0790,11.9381,,,
q2nc4g.35,11.9382,12.1517,,7,and
q2nc4g.36,12.1517,12.4597,,,
q2nc4g.37,12.4597,12.6770,phongesture,,
q2nc4g.38,12.6770,13.0599,,,
q2nc4g.39,13.0599,13.2696,,9,just
q2nc4g.40,13.2696,13.3853,,9,as
q2nc4g.41,13.3853,13.4799,,9,you
q2nc4g.42,13.4799,13.6257,,9,get
q2nc4g.43,13.6257,13.6997,,,
q2nc4g.44,13.6998,13.7912,,9,to
q2nc4g.45,13.7912,13.9065,,9,the
q2nc4g.46,13.9065,14.2835,,9,bottom
q2nc4g.47,14.2836,14.5207,outbreath,,
q2nc4g.48,14.5207,14.7233,,,
q2nc4g.49,14.7233,14.8765,,9,of
q2nc4g.50,14.8765,14.9523,,9,the
q2nc4g.51,14.9523,15.2602,,9,diamond
q2nc4g.51.1,15.2602,15.5171,,9,mine
q2nc4g.53,15.5171,15.8152,,,
q2nc4g.54,15.8152,16.2533,,,stop
q2nc4g.56,16.2533,18.1242,,,
q2nc4g.57,18.1242,18.3482,,11,yeah
q2nc4g.59,18.3482,19.7875,,,
q2nc4g.60,19.7875,19.9061,lipsmack,,
q2nc4g.61,19.9061,20.7032,inbreath,,
q2nc4g.62,20.7032,21.7243,,,
q2nc4g.63,21.7243,22.2118,,13,move
q2nc4g.64,22.2118,22.7092,,13,right
q2nc4g.65,22.7092,23.0681,,13,across
q2nc4g.66,23.0682,23.1571,,13,the
q2nc4g.67,23.1571,23.7417,,13,page
q2nc4g.69,23.7418,26.2182,,,
q2nc4g.70,26.2182,26.5019,,15,yeah
q2nc4g.72,26.5020,27.6334,,,
q2nc4g.73,27.6334,27.9061,,,do you have
q2nc4g.76,27.9061,27.9579,,15,a
q2nc4g.77,27.9580,28.3663,,15,wagon
q2nc4g.78,28.3663,28.6132,,15,wheel
q2nc4g.80,28.6133,30.8613,,,
q2nc4g.81,30.8613,30.9140,lipsmack,,
q2nc4g.82,30.9140,31.1643,inbreath,,
q2nc4g.83,31.1643,31.3043,,,
q2nc4g.84,31.3043,31.6222,,17,okay
q2nc4g.86,31.6222,31.8478,,17,about
q2nc4g.87,31.8478,32.4160,,,halfway
q2nc4g.88,32.4160,32.9974,,17,between
q2nc4g.89,32.9974,33.2180,,,
q2nc4g.90,33.2180,33.3102,,17,the
q2nc4g.91,33.3103,33.7006,,17,diamond
q2nc4g.91.1,33.7006,34.0300,,17,mine
q2nc4g.92,34.0300,34.1272,,,
q2nc4g.93,34.1272,34.4614,inbreath,,
q2nc4g.94,34.4614,34.5899,,,
q2nc4g.95,34.5899,34.7134,,17,and
q2nc4g.96,34.7134,34.7710,,17,the
q2nc4g.97,34.7711,34.9786,,17,edge
q2nc4g.98,34.9786,35.0428,,17,of
q2nc4g.99,35.0428,35.0988,,17,the
q2nc4g.100,35.0988,35.6225,,17,page
q2nc4g.102,35.6225,35.8234,,,
q2nc4g.103,35.8234,36.3339,,17,imagine
q2nc4g.104,36.3340,36.5662,,17,a
q2nc4g.105,36.5662,37.0652,,,
q2nc4g.106,37.0652,37.1690,,17,an
q2nc4g.107,37.1690,37.6120,,17,obstacle
q2nc4g.109,37.6120,37.6746,lowamp,,
q2nc4g.110,37.6746,37.8409,,,
q2nc4g.111,37.8409,38.3465,inbreath,,
q2nc4g.112,38.3465,38.4486,,,
q2nc4g.113,38.4486,38.6528,,17,draw
q2nc4g.114,38.6528,38.7236,,17,a
q2nc4g.115,38.7236,39.0118,,17,line
q2nc4g.117,39.0118,39.1090,lipsmack,,
q2nc4g.118,39.1090,40.8382,,,
q2nc4g.119,40.8382,40.9980,lipsmack,,
q2nc4g.120,40.9980,41.0820,,19,the
q2nc4g.121,41.0820,41.3455,,19,diamond
q2nc4g.121.1,41.3455,41.6683,,19,mine
q2nc4g.122,41.6683,41.7325,,19,and
q2nc4g.123,41.7325,41.7803,,19,the
q2nc4g.124,41.7803,41.9483,,19,edge
q2nc4g.125,41.9483,42.0141,,19,of
q2nc4g.126,42.0141,42.1162,,19,the
q2nc4g.127,42.1162,42.5279,,19,page
q2nc4g.128,42.5279,42.7288,,19,on
q2nc4g.129,42.7289,42.8178,,19,the
q2nc4g.130,42.8178,43.0237,,19,right
q2nc4g.132,43.0237,43.7500,,,
q2nc4g.133,43.7500,44.2012,inbreath,,
q2nc4g.134,44.2012,44.2654,,,
q2nc4g.135,44.2654,44.6763,,21,imagine
q2nc4g.136,44.6764,44.7801,,21,an
q2nc4g.137,44.7801,45.2429,,21,obstacle
q2nc4g.139,45.2429,45.3450,lowamp,,
q2nc4g.140,45.3450,45.4866,,,
q2nc4g.141,45.4866,45.9280,inbreath,,
q2nc4g.142,45.9280,47.2439,,,
q2nc4g.143,47.2439,47.4415,,23,draw
q2nc4g.144,47.4415,47.5041,,23,the
q2nc4g.145,47.5041,47.7067,,23,line
q2nc4g.146,47.7067,48.2056,,23,across
q2nc4g.147,48.2057,48.3654,,23,an--
q2nc4g.148,48.3654,50.0469,,,
q2nc4g.149,50.0469,50.2939,,25,no
q2nc4g.151,50.2939,51.4006,,,
q2nc4g.152,51.4007,51.6230,,27,draw
q2nc4g.153,51.6230,52.6260,,,
q2nc4g.154,52.6260,52.8449,inbreath,,
q2nc4g.155,52.8450,53.0509,,,
q2nc4g.156,53.0509,53.2090,,29,draw
q2nc4g.157,53.2090,53.6586,,29,across
q2nc4g.158,53.6586,53.8266,,29,to
q2nc4g.159,53.8266,53.9023,,29,the
q2nc4g.160,53.9023,54.1954,,29,right
q2nc4g.161,54.1954,54.3288,,,
q2nc4g.162,54.3288,54.7422,inbreath,,
q2nc4g.163,54.7422,54.8443,,,
q2nc4g.164,54.8443,55.0172,,29,and
q2nc4g.165,55.0173,55.3664,,29,up
q2nc4g.167,55.3664,55.4422,lowamp,,
q2nc4g.168,55.4422,55.6925,,,
q2nc4g.169,55.6925,56.2228,,29,round
q2nc4g.170,56.2228,56.2936,lowamp,,
q2nc4g.171,56.2936,56.5225,,,
q2nc4g.172,56.5225,56.6081,,29,the
q2nc4g.173,56.6081,57.0528,,29,imaginary
