tu_id,start,end,type,utterance,text
q3nc5f.1,0.0000,1.0356,,,
q3nc5f.2,1.0356,1.3365,,2,mmhmm
q3nc5f.4,1.3365,2.7160,breath,,
q3nc5f.5,2.7161,7.3471,,,
q3nc5f.6,7.3471,7.3562,nonvocal,,
q3nc5f.7,7.3562,7.6637,,4,okay
q3nc5f.8,7.6637,7.8757,,4,which
q3nc5f.9,7.8757,8.1076,,4,side
q3nc5f.10,8.1076,8.2525,,,will i
q3nc5f.12,8.2526,8.5073,,4,pass
q3nc5f.13,8.5073,8.6087,,4,it
q3nc5f.14,8.6087,8.7134,,4,on
q3nc5f.16,8.7134,10.2585,,,
q3nc5f.17,10.2586,10.2613,nonvocal,,
q3nc5f.18,10.2613,10.5203,,,
q3nc5f.19,10.5203,10.9226,,6,okay
q3nc5f.21,10.9226,15.3299,,,
q3nc5f.22,15.3300,15.4081,nonvocal,,
q3nc5f.23,15.4081,15.4538,,,
q3nc5f.24,15.4538,15.5461,,8,i
q3nc5f.25,15.5461,15.6841,,8,don't
q3nc5f.26,15.6841,15.8452,,8,have
q3nc5f.27,15.8452,15.9258,,8,a
q3nc5f.28,15.9259,16.2787,,8,picnic
q3nc5f.29,16.2787,16.5501,,8,site
q3nc5f.31,16.5501,18.6678,,,
q3nc5f.32,18.6678,18.6735,lipsmack,,
q3nc5f.33,18.6736,18.7335,,,
q3nc5f.34,18.7335,18.7708,,10,how
q3nc5f.35,18.7708,19.0405,,10,many
q3nc5f.36,19.0405,19.3339,,10,inches
q3nc5f.37,19.3339,19.5837,,10,down
q3nc5f.38,19.5837,19.7738,,10,from
q3nc5f.39,19.7738,19.9244,,12,the
q3nc5f.40,19.9244,20.1471,,12,forest
q3nc5f.41,20.1471,20.3607,,12,fire
q3nc5f.42,20.3607,20.5174,,12,should
q3nc5f.43,20.5174,20.5386,,12,i
q3nc5f.44,20.5386,20.7560,,12,go
q3nc5f.46,20.7560,23.3777,,,
q3nc5f.47,23.3777,23.3860,nonvocal,,
q3nc5f.48,23.3860,23.4841,,,
q3nc5f.49,23.4841,23.4970,nonvocal,,
q3nc5f.50,23.4970,23.8265,,,
q3nc5f.51,23.8265,24.0526,,14,right
q3nc5f.53,24.0526,24.1177,,,
q3nc5f.54,24.1177,24.4061,breath,,
q3nc5f.55,24.4061,24.6704,,,'kay
q3nc5f.56,24.6704,28.1400,,,
q3nc5f.57,28.1400,28.4957,breath,,
q3nc5f.58,28.4957,28.6800,,16,do
q3nc5f.59,28.6801,28.8009,,16,a
q3nc5f.60,28.8009,29.0304,,16,"""u"""
q3nc5f.61,29.0304,29.3853,,16,round
q3nc5f.62,29.3854,29.5167,,16,it
q3nc5f.64,29.5167,34.7336,,,
q3nc5f.65,34.7336,34.9430,nonvocal,,
q3nc5f.66,34.9431,35.3753,breath,,
q3nc5f.67,35.3753,35.7900,,,
q3nc5f.68,35.7900,36.2978,,18,so
q3nc5f.70,36.2978,36.4065,,18,are
q3nc5f.71,36.4065,36.5536,,18,you
q3nc5f.72,36.5536,36.8629,,18,going
q3nc5f.73,36.8630,37.1223,,18,down
q3nc5f.74,37.1223,37.1969,,18,the
q3nc5f.75,37.1969,37.4053,,18,way
q3nc5f.77,37.4053,37.5615,breath,,
q3nc5f.78,37.5615,37.6509,,18,the
q3nc5f.79,37.6509,37.7830,,,way i
q3nc5f.81,37.7830,37.9351,,18,would
q3nc5f.82,37.9351,38.2271,,18,normally
q3nc5f.83,38.2271,38.4645,,18,write
q3nc5f.84,38.4645,38.6474,,18,a
q3nc5f.85,38.6474,38.9100,,18,"""u"""
q3nc5f.87,38.9101,39.7113,breath,,
q3nc5f.88,39.7113,42.9335,,,
q3nc5f.89,42.9335,44.3905,laugh,,
q3nc5f.90,44.3905,44.5085,,,
q3nc5f.91,44.5085,44.5467,nonvocal,,
q3nc5f.92,44.5467,45.1567,,,
q3nc5f.93,45.1568,45.2905,,20,are
q3nc5f.94,45.2905,45.6039,,20,you
q3nc5f.95,45.6039,46.1342,,20,underneath
q3nc5f.96,46.1342,46.2326,,20,it
q3nc5f.97,46.2326,46.3264,,20,or
q3nc5f.98,46.3264,46.6436,,20,above
q3nc5f.99,46.6436,46.8127,,20,it
q3nc5f.101,46.8127,52.8740,,,
q3nc5f.102,52.8741,53.1276,,22,ah
q3nc5f.104,53.1276,53.2344,,,
q3nc5f.105,53.2344,53.4504,,22,right
