tu_id,start,end,type,utterance,text
q2nc6f.1,0.0000,2.0509,nonvocal,,
q2nc6f.2,2.0509,2.1507,,,
q2nc6f.3,2.1507,2.3405,,,yeah
q2nc6f.5,2.3405,2.6496,,,
q2nc6f.6,2.6496,2.8158,nonvocal,,
q2nc6f.7,2.8158,5.1263,outbreath,,
q2nc6f.8,5.1263,6.5026,,,
q2nc6f.9,6.5027,6.6927,,2,yeah
q2nc6f.10,6.6927,7.0027,outbreath,,
q2nc6f.11,7.0027,10.8026,,,
q2nc6f.12,10.8026,10.9866,,4,right
q2nc6f.14,10.9866,11.1205,,,
q2nc6f.15,11.1205,11.2045,,4,go
q2nc6f.16,11.2045,11.4505,,4,round
q2nc6f.17,11.4505,11.5375,,,on
q2nc6f.18,11.5376,11.6089,,,the
q2nc6f.19,11.6089,11.9525,,4,left-hand
q2nc6f.20,11.9526,12.2266,,4,side
q2nc6f.21,12.2266,12.3075,,4,of
q2nc6f.22,12.3075,12.3705,,4,it
q2nc6f.24,12.3705,15.1449,,,
q2nc6f.25,15.1450,15.2793,,6,okay
q2nc6f.27,15.2793,15.6050,,,
q2nc6f.28,15.6051,15.9375,breath,,
q2nc6f.29,15.9375,23.1556,,,
q2nc6f.30,23.1556,23.5605,,8,mmhmm
q2nc6f.32,23.5605,25.6582,,,
q2nc6f.33,25.6582,26.1270,,10,okay
q2nc6f.35,26.1270,29.9124,,,
q2nc6f.36,29.9124,30.1903,,12,no
q2nc6f.38,30.1903,30.4743,,,
q2nc6f.39,30.4744,30.5544,,12,i
q2nc6f.40,30.5544,30.7883,,12,don't
q2nc6f.42,30.7884,36.8686,,,
q2nc6f.43,36.8686,36.9966,,14,yeah
q2nc6f.45,36.9966,37.1226,,,
q2nc6f.46,37.1226,37.3826,,14,okay
q2nc6f.48,37.3826,42.0953,,,
q2nc6f.49,42.0953,42.2193,,16,and
q2nc6f.50,42.2193,42.6450,,16,up
q2nc6f.52,42.6450,43.0918,,16,er
q2nc6f.54,43.0918,43.4133,,16,how
q2nc6f.55,43.4133,43.7113,,16,far
q2nc6f.57,43.7113,43.8673,lowamp,,
q2nc6f.58,43.8673,44.5720,,,
q2nc6f.59,44.5720,44.6800,,16,you
q2nc6f.60,44.6801,44.8480,,16,keep
q2nc6f.61,44.8480,45.0040,,16,on
q2nc6f.62,45.0040,45.1360,,16,going
q2nc6f.63,45.1360,45.2620,,16,to
q2nc6f.64,45.2621,45.2921,,,the
q2nc6f.65,45.2921,45.4761,,16,right
q2nc6f.66,45.4761,45.6121,,16,to
q2nc6f.67,45.6121,45.6761,,16,the
q2nc6f.68,45.6761,46.0480,,16,top
q2nc6f.70,46.0480,48.3353,,,
q2nc6f.71,48.3353,48.7908,nonvocal,,
q2nc6f.72,48.7908,49.6485,,,
q2nc6f.73,49.6485,50.2802,nonvocal,,
q2nc6f.74,50.2802,61.1877,,,
q2nc6f.75,61.1877,61.3577,,18,yeah
q2nc6f.77,61.3577,61.4057,,18,i
q2nc6f.78,61.4057,61.6237,,18,do
q2nc6f.80,61.6237,65.3726,,,
q2nc6f.81,65.3726,65.5966,,20,yeah
q2nc6f.83,65.5966,68.7104,,,
q2nc6f.84,68.7104,68.9443,,22,ah
q2nc6f.86,68.9443,69.1469,,22,'cause
q2nc6f.87,69.1469,69.1992,,,of
q2nc6f.88,69.1992,69.3565,,22,my
q2nc6f.89,69.3565,69.8469,,22,cactus
q2nc6f.90,69.8469,69.9749,,22,is
q2nc6f.91,69.9749,70.3828,,22,below
q2nc6f.92,70.3828,70.4631,,22,the
q2nc6f.93,70.4631,70.7272,,22,rift
q2nc6f.94,70.7272,70.9643,,22,valley
q2nc6f.96,70.9643,71.1288,lowamp,,
q2nc6f.97,71.1288,73.2223,nonvocal,,
q2nc6f.98,73.2223,73.3387,,,yeah
q2nc6f.100,73.3387,74.8196,nonvocal,,
q2nc6f.101,74.8196,75.0176,,,well
q2nc6f.103,75.0176,75.2402,outbreath,,
q2nc6f.104,75.2402,75.3849,,24,two
q2nc6f.105,75.3849,75.6629,,24,inches
q2nc6f.106,75.6629,75.8369,,24,to
q2nc6f.107,75.8369,75.9069,,24,the
q2nc6f.108,75.9069,76.1409,,24,left
q2nc6f.109,76.1409,76.2429,,24,of
q2nc6f.110,76.2429,76.4734,,24,it
q2nc6f.112,76.4734,80.6093,,,
q2nc6f.113,80.6093,80.8253,,26,right
q2nc6f.114,80.8253,80.8792,,26,of
q2nc6f.115,80.8793,80.9625,,,the
q2nc6f.116,80.9625,81.6693,,26,cactus
q2nc6f.118,81.6693,81.8793,lowamp,,
q2nc6f.119,81.8793,86.0561,,,
q2nc6f.120,86.0562,86.2382,,28,yeah
q2nc6f.122,86.2382,86.5801,outbreath,,
q2nc6f.123,86.5801,91.1431,,,
q2nc6f.124,91.1431,91.4613,,30,no
q2nc6f.126,91.4613,91.6913,,,
q2nc6f.127,91.6913,91.8272,,30,i've
q2nc6f.129,91.8273,92.0553,,30,my
q2nc6f.130,92.0553,92.3633,,30,rocks
q2nc6f.131,92.3633,92.5172,,30,are
q2nc6f.132,92.5173,92.7073,,30,right
q2nc6f.133,92.7073,92.8593,,30,on
q2nc6f.134,92.8593,93.0693,,30,the
q2nc6f.135,93.0693,93.1432,nonvocal,,
q2nc6f.136,93.1432,93.7342,,,
q2nc6f.137,93.7343,93.9123,,32,right-hand
q2nc6f.138,93.9123,94.1083,,32,side
q2nc6f.140,94.1083,98.2489,,,
q2nc6f.141,98.2489,98.5009,,34,okay
q2nc6f.143,98.5010,98.9571,,,
q2nc6f.144,98.9571,99.8280,outbreath,,
q2nc6f.145,99.8280,104.4035,,,
q2nc6f.146,104.4035,104.6404,,36,okay
q2nc6f.148,104.6405,104.9012,,,
q2nc6f.149,104.9012,105.2137,outbreath,,
