tu_id,start,end,type,utterance,text
q2ec8f.1,0.0000,5.5710,,,
q2ec8f.2,5.5710,5.9765,,,eh
q2ec8f.3,5.9765,6.3834,,,
q2ec8f.4,6.3834,6.7186,,,yes
q2ec8f.5,6.7186,7.3324,inbreath,,
q2ec8f.6,7.3324,11.5368,,,
q2ec8f.7,11.5368,11.7449,,6,to
q2ec8f.8,11.7449,11.9317,,6,the
q2ec8f.9,11.9317,12.3453,,6,right-hand
q2ec8f.10,12.3453,12.5827,,6,side
q2ec8f.11,12.5827,12.6547,,8,or
q2ec8f.12,12.6547,13.0282,,8,left-hand
q2ec8f.13,13.0283,13.4258,lowamp,,
q2ec8f.14,13.4258,14.6825,,,
q2ec8f.15,14.6825,15.2135,,10,right
q2ec8f.17,15.2135,17.0357,,,
q2ec8f.18,17.0358,17.4306,,12,uh-huh
q2ec8f.20,17.4306,20.8511,,,
q2ec8f.21,20.8511,21.1473,,14,no
q2ec8f.23,21.1473,21.5955,,14,i've
q2ec8f.25,21.5955,21.7129,,14,got
q2ec8f.27,21.7129,28.5458,,,
q2ec8f.28,28.5459,29.4957,,16,uh-huh
q2ec8f.30,29.4957,32.1585,,,
q2ec8f.31,32.1585,32.5133,,18,yeah
q2ec8f.33,32.5133,37.3426,,,
q2ec8f.34,37.3426,37.5027,,20,a
q2ec8f.35,37.5027,37.9056,,20,broken
q2ec8f.36,37.9056,38.1296,,20,gate
q2ec8f.38,38.1296,50.7496,,,
q2ec8f.39,50.7497,51.3340,,22,okay
q2ec8f.41,51.3340,53.2070,,,
q2ec8f.42,53.2071,53.5112,,24,yeah
q2ec8f.44,53.5112,53.7006,lowamp,,
q2ec8f.45,53.7006,53.8794,nonvocal,,
q2ec8f.46,53.8794,60.9392,,,
q2ec8f.47,60.9392,61.1179,,26,right
q2ec8f.48,61.1179,61.3073,,26,down
q2ec8f.49,61.3073,61.3500,,26,in
q2ec8f.50,61.3500,61.3900,,26,the
q2ec8f.51,61.3901,61.9664,,26,corner
q2ec8f.53,61.9664,63.6952,,,
q2ec8f.54,63.6953,64.2529,,28,yeah
q2ec8f.56,64.2529,66.0539,,,
q2ec8f.57,66.0539,66.4914,,30,overnight
q2ec8f.58,66.4914,67.2438,,30,accommodation
q2ec8f.60,67.2439,67.6388,lowamp,,
q2ec8f.61,67.6388,91.1152,,,
q2ec8f.62,91.1153,91.3114,,32,to
q2ec8f.63,91.3114,91.3528,,32,the
q2ec8f.64,91.3528,91.6835,,32,right-hand
q2ec8f.65,91.6836,91.9224,,32,side
q2ec8f.66,91.9224,91.9650,,32,of
q2ec8f.67,91.9650,92.0304,,32,the
q2ec8f.68,92.0304,92.4079,,32,meadow
q2ec8f.69,92.4079,92.5907,lowamp,,
q2ec8f.70,92.5907,94.1715,,,
q2ec8f.71,94.1715,94.2062,lipsmack,,
q2ec8f.72,94.2062,94.3263,,,
q2ec8f.73,94.3263,94.6144,,34,almost
q2ec8f.74,94.6144,94.6958,,34,in
q2ec8f.75,94.6958,94.7558,,34,the
q2ec8f.76,94.7559,95.1788,,34,corner
q2ec8f.78,95.1788,95.2587,lowamp,,
q2ec8f.79,95.2588,95.8058,,,
q2ec8f.80,95.8058,96.0032,nonvocal,,
q2ec8f.81,96.0032,96.2553,,34,well
q2ec8f.82,96.2553,98.8327,,,
q2ec8f.83,98.8327,99.1222,,36,uh-huh
q2ec8f.85,99.1222,102.8588,,,
q2ec8f.86,102.8588,103.1149,inbreath,,
q2ec8f.87,103.1150,103.1577,,,
q2ec8f.88,103.1577,103.3231,,38,was
q2ec8f.89,103.3231,103.4569,,38,that
q2ec8f.90,103.4569,103.5006,,38,the
q2ec8f.91,103.5006,103.7740,,38,top
q2ec8f.92,103.7740,103.8554,,38,of
q2ec8f.93,103.8554,103.9208,,38,the
q2ec8f.94,103.9208,104.2049,,38,broken
q2ec8f.95,104.2049,104.3917,,38,gate
q2ec8f.97,104.3917,106.8195,,,
q2ec8f.98,106.8196,107.0309,,40,yeah
q2ec8f.100,107.0309,107.3706,,40,no
q2ec8f.102,107.3706,107.4693,,40,i
q2ec8f.103,107.4693,107.6427,,40,was
q2ec8f.104,107.6427,107.8335,,,just
q2ec8f.105,107.8335,108.0403,,40,checking
q2ec8f.106,108.0403,108.1177,,40,the
q2ec8f.107,108.1177,108.3978,,40,list
q2ec8f.109,108.3978,109.0915,,,
q2ec8f.110,109.0915,109.3196,,40,three
q2ec8f.111,109.3196,109.6331,,40,inches
q2ec8f.112,109.6331,109.6945,,40,from
q2ec8f.113,109.6945,109.7198,,40,the
q2ec8f.114,109.7198,109.9039,,40,edge
q2ec8f.115,109.9039,109.9413,,40,of
q2ec8f.116,109.9413,109.9733,,40,the
