tu_id,start,end,type,utterance,text
q5ec8g.1,0.0000,0.2691,nonvocal,,
q5ec8g.2,0.2691,2.0633,,,
q5ec8g.3,2.0633,2.3324,nonvocal,,
q5ec8g.4,2.3324,3.5968,,,
q5ec8g.5,3.5968,3.6726,lipsmack,,
q5ec8g.6,3.6726,3.7055,,,
q5ec8g.7,3.7055,3.8537,,2,right
q5ec8g.8,3.8538,4.0942,,2,okay
q5ec8g.9,4.0942,4.1535,lowamp,,
q5ec8g.10,4.1535,4.5323,,,
q5ec8g.11,4.5323,4.5619,nonvocal,,
q5ec8g.12,4.5619,5.4381,,,
q5ec8g.13,5.4381,5.6588,,4,aye
q5ec8g.15,5.6588,5.7181,lowamp,,
q5ec8g.16,5.7181,6.0145,,,
q5ec8g.17,6.0145,6.2352,,4,right
q5ec8g.18,6.2352,6.3571,,,
q5ec8g.19,6.3571,6.5612,inbreath,,
q5ec8g.20,6.5613,6.6403,,,
q5ec8g.21,6.6403,6.7820,,6,so
q5ec8g.22,6.7820,6.9434,,,you're
q5ec8g.24,6.9434,7.1640,,,
q5ec8g.25,7.1640,7.7141,,6,standing
q5ec8g.26,7.7141,7.7899,,6,at
q5ec8g.27,7.7899,7.8755,,6,the
q5ec8g.28,7.8755,7.9282,,,
q5ec8g.29,7.9282,8.2510,,6,s--
q5ec8g.30,8.2510,8.4157,,,
q5ec8g.31,8.4157,8.4783,,6,the
q5ec8g.32,8.4783,8.8538,,6,start's
q5ec8g.34,8.8538,9.0844,,6,above
q5ec8g.35,9.0844,9.1469,,6,the
q5ec8g.36,9.1469,9.4697,,6,stony
q5ec8g.37,9.4697,9.8320,,6,desert
q5ec8g.39,9.8320,9.8518,,,
q5ec8g.40,9.8518,10.0362,,6,which
q5ec8g.41,10.0362,10.2239,,6,is
q5ec8g.42,10.2240,10.4150,,,
q5ec8g.43,10.4150,10.5171,,6,to
q5ec8g.44,10.5171,10.6587,,6,your
q5ec8g.45,10.6588,11.1858,,6,left
q5ec8g.46,11.1858,16.6239,,,
q5ec8g.47,16.6239,16.8182,,8,right
q5ec8g.49,16.8182,17.0125,nonvocal,,
q5ec8g.50,17.0125,17.0981,,,
q5ec8g.51,17.0982,17.1838,,8,if
q5ec8g.52,17.1838,17.2793,,8,you're
q5ec8g.54,17.2793,17.5329,,8,walking
q5ec8g.55,17.5329,17.7832,,8,along
q5ec8g.56,17.7833,17.8788,,8,the
q5ec8g.57,17.8788,18.2005,,8,path
q5ec8g.58,18.2005,18.3828,,8,then
q5ec8g.60,18.3828,18.4255,,,
q5ec8g.61,18.4256,18.8242,inbreath,,
q5ec8g.62,18.8242,18.9031,,,
q5ec8g.63,18.9032,19.1700,,8,walk
q5ec8g.64,19.1700,19.5126,,8,forward
q5ec8g.65,19.5126,19.7991,,8,about
q5ec8g.66,19.7991,20.1450,,,
q5ec8g.67,20.1450,20.2076,,8,a
q5ec8g.68,20.2076,20.7478,,8,centimetre
q5ec8g.69,20.7478,20.8058,,8,and
q5ec8g.70,20.8058,20.8518,,8,a
q5ec8g.71,20.8518,21.3011,,8,half
q5ec8g.72,21.3011,22.5593,,,
q5ec8g.73,22.5593,22.6350,,10,and
q5ec8g.74,22.6350,22.9282,,10,then
q5ec8g.75,22.9282,23.2411,,10,veer
q5ec8g.76,23.2411,23.3531,,,
q5ec8g.77,23.3531,23.4816,,10,in
q5ec8g.78,23.4816,23.5771,,10,a
q5ec8g.79,23.5771,23.6331,,,
q5ec8g.80,23.6331,23.8999,,10,curve
q5ec8g.81,23.8999,23.9757,,,
q5ec8g.82,23.9757,24.0909,,10,to
q5ec8g.83,24.0909,24.2161,,10,your
q5ec8g.84,24.2161,24.7892,,10,left
q5ec8g.86,24.7892,27.0850,,,
q5ec8g.87,27.0850,27.2036,,12,no
q5ec8g.89,27.2036,27.3156,,12,there's
q5ec8g.91,27.3156,27.3550,,12,a
q5ec8g.92,27.3551,27.5998,,12,site
q5ec8g.93,27.5998,27.6779,,12,of
q5ec8g.94,27.6779,27.7405,,12,a
q5ec8g.95,27.7405,27.7997,,,
q5ec8g.96,27.7997,28.0467,,12,plane
q5ec8g.97,28.0468,28.4585,,12,crash
q5ec8g.98,28.4585,29.1008,,,
q5ec8g.99,29.1008,29.3050,,12,quite
q5ec8g.100,29.3050,29.3511,,12,a
q5ec8g.101,29.3511,29.4861,,12,bit
q5ec8g.102,29.4862,29.5850,breath,,
q5ec8g.103,29.5850,29.7629,,,
q5ec8g.104,29.7629,29.8056,lipsmack,,
q5ec8g.105,29.8057,29.9407,,,
q5ec8g.106,29.9407,30.0494,,12,a--
q5ec8g.107,30.0494,30.2240,,,
q5ec8g.108,30.2240,30.2569,lipsmack,,
q5ec8g.109,30.2569,30.3689,,,
q5ec8g.111,30.3689,30.4677,,12,on
q5ec8g.112,30.4677,30.5025,,12,the
q5ec8g.113,30.5025,30.6365,,12,other
q5ec8g.114,30.6365,30.8645,,12,side
q5ec8g.115,30.8646,31.0310,,,of the
q5ec8g.117,31.0310,31.3366,,12,paper
q5ec8g.118,31.3366,31.3585,,12,in
q5ec8g.119,31.3586,31.5185,,12,front
q5ec8g.120,31.5185,31.6205,,12,of
q5ec8g.121,31.6206,31.7622,,12,you
q5ec8g.123,31.7622,32.9941,,,
q5ec8g.124,32.9941,33.5046,inbreath,,
q5ec8g.125,33.5046,33.6396,,,
q5ec8g.126,33.6397,33.7056,,12,is
q5ec8g.127,33.7056,33.8010,,12,that
q5ec8g.128,33.8011,33.9691,,12,there
q5ec8g.130,33.9691,34.1798,,12,no
q5ec8g.132,34.1798,34.2358,lowamp,,
q5ec8g.133,34.2358,35.8827,,,
q5ec8g.134,35.8827,35.9716,,14,well
q5ec8g.135,35.9717,36.1364,,14,there's
q5ec8g.137,36.1364,36.4460,,14,two
q5ec8g.139,36.4460,36.6667,,14,yeah
q5ec8g.140,36.6667,36.8446,,14,there's
q5ec8g.142,36.8446,37.1113,,14,two
q5ec8g.143,37.1113,37.1838,,,
q5ec8g.144,37.1838,37.5952,inbreath,,
