tu_id,start,end,type,utterance,text
q1nc8g.1,0.0000,0.1640,,1,right
q1nc8g.4,0.1640,0.3720,,,
q1nc8g.5,0.3720,0.4140,,1,you
q1nc8g.6,0.4140,0.6800,,1,start
q1nc8g.7,0.6800,0.9740,,1,off
q1nc8g.9,0.9740,1.0720,,,
q1nc8g.10,1.0720,1.1240,,1,have
q1nc8g.11,1.1240,1.1860,,1,you
q1nc8g.12,1.1860,1.2800,,1,got
q1nc8g.13,1.2800,1.3320,,1,a
q1nc8g.14,1.3320,1.6520,,1,stony
q1nc8g.15,1.6520,1.9440,,1,desert
q1nc8g.17,1.9440,2.8558,,,
q1nc8g.18,2.8558,3.0831,,3,right
q1nc8g.20,3.0831,3.5046,,,
q1nc8g.21,3.5046,3.7714,,3,uh-huh
q1nc8g.23,3.7714,4.2490,,,
q1nc8g.24,4.2490,4.5027,,5,okay
q1nc8g.26,4.5027,4.7267,,,
q1nc8g.27,4.7267,5.4249,inbreath,,
q1nc8g.28,5.4249,6.1396,,,
q1nc8g.29,6.1396,6.3640,,5,now
q1nc8g.30,6.3641,6.4413,,,
q1nc8g.31,6.4413,6.5139,lipsmack,,
q1nc8g.32,6.5140,6.5845,,,
q1nc8g.33,6.5845,6.6859,,5,you're
q1nc8g.35,6.6859,6.9262,,5,going
q1nc8g.36,6.9262,7.2635,,5,along
q1nc8g.37,7.2635,7.7881,,5,left
q1nc8g.39,7.7881,8.0636,,5,towa--
q1nc8g.40,8.0637,8.2400,,5,right
q1nc8g.42,8.2400,8.5815,,5,towards
q1nc8g.43,8.5815,8.6233,,5,the
q1nc8g.44,8.6233,8.7946,,5,left
q1nc8g.45,8.7946,8.8698,,5,of
q1nc8g.46,8.8699,8.9012,,5,the
q1nc8g.47,8.9012,9.2857,,5,page
q1nc8g.48,9.2857,9.4339,,,
q1nc8g.49,9.4340,9.5197,,5,and
q1nc8g.50,9.5197,9.5657,,5,you
q1nc8g.51,9.5657,9.7975,,5,kind of
q1nc8g.52,9.7975,10.0440,,5,go
q1nc8g.53,10.0441,10.4244,,5,round
q1nc8g.54,10.4244,10.4620,,5,the
q1nc8g.55,10.4620,10.7942,,5,stony
q1nc8g.56,10.7942,11.1858,,5,desert
q1nc8g.57,11.1858,11.3406,,5,and
q1nc8g.58,11.3406,11.7128,,5,down
q1nc8g.60,11.7128,11.9038,outbreath,,
q1nc8g.61,11.9038,12.6976,,,
q1nc8g.62,12.6976,12.8896,,7,to
q1nc8g.63,12.8897,13.0322,,,
q1nc8g.64,13.0322,13.2178,,7,so
q1nc8g.65,13.2178,13.3473,,7,you're
q1nc8g.67,13.3473,13.5330,,7,level
q1nc8g.68,13.5330,13.7532,,7,with
q1nc8g.69,13.7532,14.1439,,,
q1nc8g.70,14.1439,14.2367,,7,the
q1nc8g.71,14.2367,14.6361,,7,bottom
q1nc8g.72,14.6361,14.6706,,7,of
q1nc8g.73,14.6706,14.7203,,7,the
q1nc8g.74,14.7203,15.0484,,7,stony
q1nc8g.75,15.0484,15.3952,,,desert
q1nc8g.77,15.3953,16.1693,,,
q1nc8g.78,16.1693,16.2549,,9,and
q1nc8g.79,16.2549,16.3438,,9,you
q1nc8g.80,16.3439,16.5185,,9,keep
q1nc8g.81,16.5185,16.8807,,9,going
q1nc8g.82,16.8808,17.2761,,,
q1nc8g.83,17.2761,17.6219,inbreath,,
q1nc8g.84,17.6219,17.7042,,,
q1nc8g.85,17.7042,17.8887,,9,right
q1nc8g.86,17.8887,18.2971,,9,along
q1nc8g.87,18.2971,18.5013,outbreath,,
q1nc8g.88,18.5013,18.6989,,,
q1nc8g.89,18.6989,18.7931,,9,to
q1nc8g.90,18.7932,18.8583,,9,the
q1nc8g.91,18.8583,19.1037,,9,left
q1nc8g.92,19.1038,19.2927,,9,'til
q1nc8g.93,19.2927,19.3912,,9,you're
q1nc8g.95,19.3913,19.5361,,,about
q1nc8g.96,19.5361,19.7229,,,
q1nc8g.97,19.7229,19.8025,,,a--
q1nc8g.98,19.8026,20.0355,,,
q1nc8g.99,20.0355,20.1299,,9,an
q1nc8g.100,20.1300,20.3734,,9,inch
q1nc8g.101,20.3734,20.5413,,9,away
q1nc8g.102,20.5413,20.7512,,9,from
q1nc8g.103,20.7512,20.8980,,9,the
q1nc8g.104,20.8980,21.3765,,9,left-hand
q1nc8g.105,21.3765,21.5425,,9,side
q1nc8g.106,21.5425,21.6125,,9,of
q1nc8g.107,21.6125,21.6605,,9,the
q1nc8g.108,21.6605,22.0465,,9,page
q1nc8g.110,22.0465,22.3847,,,
q1nc8g.111,22.3847,22.8030,inbreath,,
q1nc8g.112,22.8030,23.1192,,,
q1nc8g.113,23.1193,23.4473,,11,eh
q1nc8g.115,23.4473,23.5740,,11,do
q1nc8g.116,23.5740,23.6363,,11,you
q1nc8g.117,23.6363,23.8193,,11,have
q1nc8g.118,23.8193,23.8877,,11,a
q1nc8g.118.1,23.8877,24.0002,,,f--
q1nc8g.119,24.0002,24.2852,,11,site
q1nc8g.120,24.2853,24.4373,,11,of
q1nc8g.121,24.4373,24.4532,,11,a
q1nc8g.122,24.4533,24.6173,,11,plane
q1nc8g.123,24.6173,25.0292,,11,crash
q1nc8g.125,25.0293,25.6753,,,
q1nc8g.126,25.6753,26.3603,inbreath,,
q1nc8g.127,26.3603,26.7720,,,
q1nc8g.128,26.7721,27.1961,,13,ehm
q1nc8g.130,27.1961,27.3000,breath,,
q1nc8g.131,27.3000,27.4080,,13,that
q1nc8g.132,27.4080,27.5680,,13,should
q1nc8g.133,27.5680,27.6260,,13,be
q1nc8g.134,27.6260,27.8360,,13,just
q1nc8g.135,27.8361,28.1881,,13,above
q1nc8g.136,28.1881,28.2841,,13,your
q1nc8g.137,28.2841,28.6301,,13,line
q1nc8g.139,28.6301,28.8501,,13,and
q1nc8g.140,28.8501,29.4203,,,
q1nc8g.141,29.4203,29.5751,,13,you're
q1nc8g.143,29.5751,30.1515,,13,going
q1nc8g.144,30.1515,30.3788,outbreath,,
q1nc8g.145,30.3788,31.5053,,,
q1nc8g.146,31.5053,31.8033,,13,about
q1nc8g.147,31.8033,32.0892,,13,two
q1nc8g.148,32.0892,32.1152,,13,and
q1nc8g.149,32.1153,32.1413,,13,a
q1nc8g.150,32.1413,32.3952,,13,half
q1nc8g.151,32.3952,32.7652,,13,inches
q1nc8g.152,32.7653,33.1713,,13,up
q1nc8g.154,33.1713,34.6674,,,
q1nc8g.155,34.6674,34.9690,,15,still
q1nc8g.156,34.9690,35.1273,,15,should
q1nc8g.157,35.1274,35.2477,,15,be
q1nc8g.158,35.2477,35.4821,,15,about
q1nc8g.159,35.4821,35.6088,,,
q1nc8g.160,35.6088,35.7059,,15,an
q1nc8g.161,35.7059,35.9846,,15,inch
q1nc8g.162,35.9846,36.0796,,15,away
q1nc8g.163,36.0796,36.2253,,15,from
q1nc8g.164,36.2253,36.2717,,15,the
q1nc8g.165,36.2717,36.6264,,15,left-hand
q1nc8g.166,36.6264,36.9600,,15,side
q1nc8g.168,36.9600,37.0718,,,
q1nc8g.169,37.0718,37.5889,inbreath,,
q1nc8g.170,37.5889,37.7569,,,
q1nc8g.171,37.7569,38.1423,,17,ehm
q1nc8g.173,38.1423,38.3235,outbreath,,
q1nc8g.174,38.3235,39.5883,,,
q1nc8g.175,39.5883,39.7490,,17,about
q1nc8g.176,39.7490,39.9645,,17,two
q1nc8g.177,39.9645,39.9884,,17,and
q1nc8g.178,39.9885,40.0299,,17,a
q1nc8g.179,40.0299,40.2714,,17,half
q1nc8g.180,40.2715,40.7352,,17,inches
q1nc8g.181,40.7352,41.1401,,17,straight
q1nc8g.182,41.1401,41.4449,,17,along
q1nc8g.183,41.4449,41.5777,,17,to
q1nc8g.184,41.5777,41.6408,,17,the
