tu_id,start,end,type,utterance,text
q1ec2f.1,0.0000,2.2530,,,
q1ec2f.2,2.2530,4.7036,nonvocal,,
q1ec2f.3,4.7036,20.9254,,,
q1ec2f.4,20.9254,21.3031,inbreath,,
q1ec2f.5,21.3031,21.4220,,,
q1ec2f.6,21.4220,21.5483,,,could you
q1ec2f.8,21.5484,21.7246,,2,just
q1ec2f.9,21.7246,21.8817,,2,slow
q1ec2f.10,21.8817,22.0585,,2,down
q1ec2f.11,22.0585,22.1085,,2,a
q1ec2f.12,22.1085,22.2544,,2,bit
q1ec2f.13,22.2545,22.5956,,2,please
q1ec2f.15,22.5956,22.7959,,,
q1ec2f.16,22.7959,23.3943,inbreath,,
q1ec2f.17,23.3943,24.1423,,,
q1ec2f.18,24.1423,24.2304,,4,so
q1ec2f.19,24.2304,24.2928,,,i have
q1ec2f.21,24.2928,24.3768,,4,to
q1ec2f.22,24.3768,24.5704,,4,walk
q1ec2f.23,24.5704,24.8205,,4,straight
q1ec2f.24,24.8205,25.0274,,4,ahead
q1ec2f.25,25.0275,25.2577,,4,from
q1ec2f.26,25.2577,25.3018,,4,the
q1ec2f.27,25.3018,25.8295,,4,start
q1ec2f.29,25.8295,26.3041,,,
q1ec2f.30,26.3041,26.3922,,6,and
q1ec2f.31,26.3922,26.6116,,6,then
q1ec2f.32,26.6116,26.8791,,6,turn
q1ec2f.33,26.8791,27.3596,,6,right
q1ec2f.35,27.3596,29.7748,,,
q1ec2f.36,29.7748,30.0873,,8,mmhmm
q1ec2f.38,30.0873,30.3753,,,
q1ec2f.39,30.3753,30.5807,inbreath,,
q1ec2f.40,30.5807,30.6964,,10,have
q1ec2f.41,30.6964,30.7771,,10,i
q1ec2f.42,30.7771,30.8419,,10,to
q1ec2f.43,30.8419,31.1893,,12,pass
q1ec2f.44,31.1894,31.4288,,,pass
q1ec2f.45,31.4288,31.6619,,12,by
q1ec2f.46,31.6619,31.7312,,12,the
q1ec2f.47,31.7312,32.2382,,12,waterhole
q1ec2f.49,32.2382,32.2714,lipsmack,,
q1ec2f.50,32.2715,36.5982,,,
q1ec2f.51,36.5982,37.0936,,14,erm
q1ec2f.53,37.0936,37.7738,,,
q1ec2f.54,37.7738,38.0099,,16,now
