tu_id,start,end,type,utterance,text
q4nc3f.1,0.0000,1.1143,,,
q4nc3f.2,1.1143,1.4165,inbreath,,
q4nc3f.3,1.4165,1.5061,lipsmack,,
q4nc3f.4,1.5061,1.5840,,,
q4nc3f.5,1.5840,1.6996,,2,right
q4nc3f.7,1.6996,1.8050,,2,up
q4nc3f.8,1.8050,1.8775,,2,at
q4nc3f.9,1.8775,1.9714,,2,the
q4nc3f.10,1.9714,2.3040,,2,top
q4nc3f.11,2.3040,2.3485,,,
q4nc3f.12,2.3485,2.8278,,4,left-hand
q4nc3f.13,2.8278,3.0928,,4,page
q4nc3f.15,3.0929,3.4618,outbreath,,
q4nc3f.16,3.4618,4.6657,,,
q4nc3f.17,4.6657,4.8156,lipsmack,,
q4nc3f.18,4.8156,5.5187,inbreath,,
q4nc3f.19,5.5188,5.6588,lipsmack,,
q4nc3f.20,5.6588,6.4526,,,
q4nc3f.21,6.4526,6.7819,,6,right
q4nc3f.23,6.7819,7.7618,outbreath,,
q4nc3f.24,7.7618,9.4235,,,
q4nc3f.25,9.4236,9.8386,outbreath,,
q4nc3f.26,9.8386,11.9746,,,
q4nc3f.27,11.9746,12.2875,outbreath,,
q4nc3f.28,12.2875,14.6162,,,
q4nc3f.29,14.6163,15.1186,outbreath,,
q4nc3f.30,15.1186,15.3031,,,
q4nc3f.31,15.3031,15.5863,,8,mmhmm
q4nc3f.33,15.5863,17.3485,,,
q4nc3f.34,17.3485,18.3893,outbreath,,
q4nc3f.35,18.3893,19.5026,,,
q4nc3f.36,19.5026,19.6508,lipsmack,,
q4nc3f.37,19.6509,19.7431,,10,i've
q4nc3f.39,19.7431,19.8518,,10,got
q4nc3f.40,19.8518,19.8946,,10,a
q4nc3f.41,19.8946,20.1416,,10,burnt
q4nc3f.42,20.1416,20.4726,,10,forest
q4nc3f.43,20.4727,20.5929,,10,and
q4nc3f.44,20.5929,20.7691,,10,then
q4nc3f.45,20.7691,21.0573,,10,straight
q4nc3f.46,21.0573,21.1973,,10,below
q4nc3f.47,21.1973,21.2401,,10,it
q4nc3f.48,21.2401,21.3356,,10,i've
q4nc3f.50,21.3356,21.3932,,10,got
q4nc3f.51,21.3933,21.4625,,10,a
q4nc3f.52,21.4625,21.9861,,10,carpenter's
q4nc3f.54,21.9862,22.4753,,10,cottage
q4nc3f.55,22.4753,22.5741,,,
q4nc3f.56,22.5741,22.7108,,10,then
q4nc3f.57,22.7108,22.8014,,10,a
q4nc3f.58,22.8014,23.2296,,10,ravine
q4nc3f.60,23.2296,23.3828,,,
q4nc3f.61,23.3828,23.6134,,10,that's
q4nc3f.63,23.6134,23.7385,,10,all
q4nc3f.64,23.7385,23.8670,,10,i've
q4nc3f.66,23.8670,24.1386,,10,got
q4nc3f.68,24.1386,25.2717,,,
q4nc3f.69,25.2717,25.7114,outbreath,,
q4nc3f.70,25.7115,26.5597,,,
q4nc3f.71,26.5597,26.9664,,12,it's
q4nc3f.73,26.9664,27.3040,inbreath,,
q4nc3f.74,27.3040,28.5161,,,
q4nc3f.75,28.5161,28.7697,,14,uh-huh
q4nc3f.77,28.7698,28.9625,,14,it's
q4nc3f.79,28.9625,29.3214,,14,directly
q4nc3f.80,29.3215,29.4681,,14,well
q4nc3f.81,29.4681,29.6557,,14,a
q4nc3f.82,29.6558,29.8337,,14,wee
q4nc3f.83,29.8337,29.9226,,14,bit
q4nc3f.84,29.9226,30.2009,,14,up
q4nc3f.86,30.2009,30.5780,outbreath,,
q4nc3f.87,30.5781,30.6513,,,
q4nc3f.88,30.6513,30.8695,,14,but
q4nc3f.89,30.8696,31.1035,,14,i--
q4nc3f.90,31.1035,31.3653,,,
q4nc3f.91,31.3653,31.5530,,16,near
q4nc3f.92,31.5530,31.9812,,16,enough
q4nc3f.94,31.9812,32.3023,outbreath,,
q4nc3f.95,32.3024,33.0122,,,
q4nc3f.96,33.0122,33.7105,outbreath,,
q4nc3f.97,33.7105,34.8749,,,
q4nc3f.98,34.8749,34.9852,,18,n--
q4nc3f.99,34.9852,35.1285,,,up
q4nc3f.100,35.1285,35.2224,,18,at
q4nc3f.101,35.2224,35.3425,,18,up
q4nc3f.102,35.3426,35.3854,,,at
q4nc3f.103,35.3854,35.6011,,18,this
q4nc3f.104,35.6011,35.8514,,18,side
q4nc3f.105,35.8514,36.0638,outbreath,,
q4nc3f.106,36.0639,36.2006,,,
q4nc3f.107,36.2006,36.5465,inbreath,,
q4nc3f.108,36.5465,36.8313,,20,no
q4nc3f.110,36.8314,37.1674,outbreath,,
q4nc3f.111,37.1674,39.5652,,,
q4nc3f.112,39.5652,40.0757,laugh,,
q4nc3f.113,40.0758,40.3722,,22,right
q4nc3f.115,40.3722,40.7098,,22,okay
q4nc3f.117,40.7098,41.3817,inbreath,,
q4nc3f.118,41.3817,44.6788,,,
q4nc3f.119,44.6788,45.0312,outbreath,,
q4nc3f.120,45.0313,47.4621,,,
q4nc3f.121,47.4621,48.0995,outbreath,,
q4nc3f.122,48.0995,49.9160,,,
q4nc3f.123,49.9160,50.4282,outbreath,,
