tu_id,start,end,type,utterance,text
q4ec3f.1,0.0000,0.1466,,,
q4ec3f.2,0.1466,0.5446,inbreath,,
q4ec3f.3,0.5447,1.2826,outbreath,,
q4ec3f.4,1.2826,8.0657,,,
q4ec3f.5,8.0657,8.1820,lipsmack,,
q4ec3f.6,8.1820,11.7388,,,
q4ec3f.7,11.7388,11.8272,,2,to
q4ec3f.8,11.8273,11.9041,,2,the
q4ec3f.9,11.9041,12.1881,,2,left
q4ec3f.10,12.1881,12.2603,,2,of
q4ec3f.11,12.2603,12.5046,,2,burnt
q4ec3f.12,12.5047,13.0168,,2,forest
q4ec3f.14,13.0168,14.0224,,,
q4ec3f.15,14.0224,14.1084,,4,so
q4ec3f.16,14.1085,14.2458,,4,it's
q4ec3f.18,14.2458,14.3901,,4,not
q4ec3f.19,14.3901,14.6601,,4,far
q4ec3f.20,14.6602,14.9814,,4,down
q4ec3f.22,14.9814,27.3557,,,
q4ec3f.23,27.3557,27.3836,lipsmack,,
q4ec3f.24,27.3836,27.6955,,,
q4ec3f.25,27.6956,28.0494,,6,yeah
q4ec3f.27,28.0494,37.9307,,,
q4ec3f.28,37.9307,38.1727,,8,there's
q4ec3f.30,38.1727,38.3193,,8,a
q4ec3f.31,38.3194,38.8641,,8,cottage
q4ec3f.32,38.8641,38.9456,,8,on
q4ec3f.33,38.9456,39.0665,,8,my
q4ec3f.34,39.0666,39.4879,,8,map
q4ec3f.36,39.4879,41.1359,,,
q4ec3f.37,41.1359,42.0973,nonvocal,,
q4ec3f.38,42.0973,43.4358,,,
q4ec3f.39,43.4358,44.0806,outbreath,,
q4ec3f.40,44.0806,44.3994,,,
q4ec3f.41,44.3994,44.9185,nonvocal,,
q4ec3f.42,44.9185,44.9860,,10,the
q4ec3f.43,44.9860,45.2700,,10,left
q4ec3f.44,45.2700,45.3468,,10,of
q4ec3f.45,45.3468,45.4329,,10,the
q4ec3f.46,45.4330,45.8916,,10,ravine
q4ec3f.48,45.8916,47.0531,,,
q4ec3f.49,47.0531,47.3185,outbreath,,
q4ec3f.50,47.3185,48.6569,,,
q4ec3f.51,48.6569,48.8948,,12,it's
q4ec3f.53,48.8948,49.1327,,12,next
q4ec3f.54,49.1327,49.2575,,12,to
q4ec3f.55,49.2575,49.3855,,12,the
q4ec3f.56,49.3855,49.8464,,12,ravine
q4ec3f.58,49.8464,59.0666,,,
q4ec3f.59,59.0666,59.5158,,14,mmhmm
q4ec3f.61,59.5158,59.6764,,14,right
q4ec3f.62,59.6765,59.9838,,14,next
q4ec3f.63,59.9838,60.0884,,14,to
q4ec3f.64,60.0885,60.1327,,14,it
q4ec3f.66,60.1327,61.3873,,,
q4ec3f.67,61.3873,61.7574,,16,mmhmm
q4ec3f.69,61.7574,67.7141,,,
q4ec3f.70,67.7142,68.0285,,18,no
q4ec3f.72,68.0285,68.3310,,18,'cause
q4ec3f.73,68.3310,68.4148,,18,the
q4ec3f.74,68.4148,68.8152,,18,ravine's
q4ec3f.76,68.8152,68.8827,,18,on
q4ec3f.77,68.8827,68.9455,,18,the
q4ec3f.78,68.9455,69.1496,,18,right
