tu_id,start,end,type,utterance,text
q5nc2f.1,0.0000,13.7317,,,
q5nc2f.2,13.7317,14.0642,,4,straight
q5nc2f.3,14.0642,14.3351,,4,down
q5nc2f.5,14.3351,20.4854,,,
q5nc2f.6,20.4854,20.8694,,6,right
q5nc2f.8,20.8694,26.3564,,,
q5nc2f.9,26.3564,26.8251,,8,slightly
q5nc2f.10,26.8251,27.3022,,8,forward
q5nc2f.11,27.3022,27.4102,,8,and
q5nc2f.12,27.4102,27.5631,,8,then
q5nc2f.13,27.5632,27.6762,,8,to
q5nc2f.14,27.6762,27.7942,,8,the
q5nc2f.15,27.7942,28.2314,,8,left
q5nc2f.17,28.2314,32.3205,,,
q5nc2f.18,32.3205,33.3827,breath,,
q5nc2f.19,33.3827,34.8338,,,
q5nc2f.20,34.8338,35.2809,,10,right
q5nc2f.22,35.2809,35.9325,breath,,
q5nc2f.23,35.9325,36.1469,,,
q5nc2f.24,36.1469,36.2450,lipsmack,,
q5nc2f.25,36.2450,36.5459,,10,straight
q5nc2f.26,36.5459,37.0047,,10,down
q5nc2f.28,37.0047,38.2530,,,
q5nc2f.29,38.2530,38.2763,lipsmack,,
q5nc2f.30,38.2763,38.3544,,,
q5nc2f.31,38.3544,38.4093,,12,and
q5nc2f.32,38.4093,38.6020,,12,then
q5nc2f.33,38.6021,38.7035,,12,to
q5nc2f.34,38.7035,38.8265,,12,the
q5nc2f.35,38.8265,39.1806,,12,left
q5nc2f.37,39.1806,39.4864,nonvocal,,
q5nc2f.38,39.4864,41.9282,,,
q5nc2f.39,41.9282,42.2822,,14,right
q5nc2f.41,42.2822,45.3341,,,
q5nc2f.42,45.3341,45.6466,,16,mmhmm
q5nc2f.44,45.6466,47.7327,,,
q5nc2f.45,47.7327,47.9172,,18,four
q5nc2f.46,47.9172,48.3427,,18,inches
q5nc2f.48,48.3428,49.5313,,,
q5nc2f.49,49.5313,49.9900,,20,ehm
q5nc2f.51,49.9900,50.2809,lowamp,,
q5nc2f.52,50.2809,50.8028,,,
q5nc2f.53,50.8028,50.9175,,20,is
q5nc2f.54,50.9176,50.9874,,20,it
q5nc2f.55,50.9874,51.2417,,20,straight
q5nc2f.56,51.2417,51.4329,,20,down
q5nc2f.57,51.4329,51.6190,,20,from
q5nc2f.58,51.6190,51.6971,,20,the
