tu_id,start,end,type,utterance,text
q3nc4g.1,0.0000,0.1996,,,okay
q3nc4g.2,0.1996,0.2875,,,the
q3nc4g.3,0.2875,0.7214,,1,start's
q3nc4g.5,0.7214,1.0406,,1,above
q3nc4g.6,1.0406,1.1170,,,
q3nc4g.7,1.1170,1.1669,,1,the
q3nc4g.8,1.1669,1.6041,,1,crest
q3nc4g.8.1,1.6041,2.2175,,1,falls
q3nc4g.10,2.2175,2.3337,lowamp,,
q3nc4g.11,2.3338,4.4249,,,
q3nc4g.12,4.4249,4.5828,,3,you
q3nc4g.13,4.5828,4.8670,,3,start
q3nc4g.14,4.8670,5.1097,,3,there
q3nc4g.15,5.1097,5.2177,,,
q3nc4g.16,5.2178,5.4505,,3,and
q3nc4g.17,5.4505,5.8428,,3,go
q3nc4g.18,5.8428,5.9193,lowamp,,
q3nc4g.19,5.9193,6.7769,,,
q3nc4g.20,6.7769,7.1426,,3,to
q3nc4g.21,7.1426,7.2506,,3,the
q3nc4g.22,7.2507,7.7444,,3,left
q3nc4g.24,7.7444,7.9222,lowamp,,
q3nc4g.25,7.9222,9.3085,,,
q3nc4g.26,9.3085,9.3600,phongesture,,
q3nc4g.27,9.3600,9.5478,,,a bit
q3nc4g.29,9.5479,9.6576,,,
q3nc4g.30,9.6576,9.8089,,5,and
q3nc4g.31,9.8089,9.9584,,5,then
q3nc4g.32,9.9584,10.3673,,5,down
q3nc4g.33,10.3674,10.3956,,5,by
q3nc4g.34,10.3956,10.4920,,5,the
q3nc4g.35,10.4920,10.7846,,5,side
q3nc4g.36,10.7846,10.8561,,5,of
q3nc4g.37,10.8561,10.8993,,5,the
q3nc4g.38,10.8993,11.2484,,5,crest
q3nc4g.38.1,11.2484,11.6638,,5,falls
q3nc4g.40,11.6639,11.7537,lowamp,,
q3nc4g.41,11.7537,13.4392,,,
q3nc4g.42,13.4392,13.4857,,5,and
q3nc4g.43,13.4857,13.6203,,5,then
q3nc4g.44,13.6203,13.8996,,5,along
q3nc4g.45,13.8996,14.2071,,5,roughly
q3nc4g.46,14.2071,14.9169,,5,horizontally
q3nc4g.47,14.9169,15.0200,lowamp,,
q3nc4g.48,15.0200,16.1618,,,
q3nc4g.49,16.1619,16.3414,,5,to
q3nc4g.50,16.3414,16.7054,,5,about
q3nc4g.51,16.7055,16.8019,,5,an
q3nc4g.52,16.8019,17.1593,,5,inch
q3nc4g.53,17.1593,17.2689,,5,from
q3nc4g.54,17.2690,17.3488,,5,the
q3nc4g.55,17.3488,17.8374,,5,left-hand
q3nc4g.56,17.8374,18.2097,,5,side
q3nc4g.58,18.2097,18.3311,lowamp,,
q3nc4g.59,18.3311,19.4282,,,
q3nc4g.60,19.4282,19.4897,,5,of
q3nc4g.61,19.4897,19.5645,,5,the
q3nc4g.62,19.5645,19.9867,,5,page
q3nc4g.64,19.9867,20.0831,lowamp,,
q3nc4g.65,20.0831,20.8377,,,
q3nc4g.66,20.8377,21.0139,,5,then
q3nc4g.67,21.0140,21.1370,,5,go
q3nc4g.68,21.1370,21.4179,,5,up
