tu_id,start,end,type,utterance,text
q3ec8g.1,0.0000,0.0598,,,
q3ec8g.2,0.0598,0.5219,,1,right
q3ec8g.4,0.5219,0.5651,,,
q3ec8g.5,0.5652,1.2035,laugh,,
q3ec8g.6,1.2035,1.6290,,,
q3ec8g.7,1.6290,2.0878,inbreath,,
q3ec8g.8,2.0878,2.1975,,,
q3ec8g.9,2.1975,2.4069,,,right
q3ec8g.10,2.4069,2.4900,,1,your
q3ec8g.11,2.4900,2.7792,,1,start
q3ec8g.12,2.7793,2.8524,,,
q3ec8g.13,2.8524,3.1184,,1,point
q3ec8g.14,3.1184,3.5340,,1,is
q3ec8g.16,3.5340,3.8730,,1,eh
q3ec8g.18,3.8730,4.0658,,1,at
q3ec8g.19,4.0658,4.1024,,,
q3ec8g.20,4.1024,4.2155,,1,the
q3ec8g.21,4.2155,4.3185,,,
q3ec8g.22,4.3185,4.6875,,1,top
q3ec8g.23,4.6875,4.9955,,3,left
q3ec8g.24,4.9955,5.2426,,3,corner
q3ec8g.26,5.2427,5.4421,,3,right
q3ec8g.28,5.4421,5.5286,,,
q3ec8g.29,5.5286,5.7148,inbreath,,
q3ec8g.30,5.7148,5.7913,,,
q3ec8g.31,5.7913,5.9674,,3,could
q3ec8g.32,5.9674,6.0439,,3,you
q3ec8g.33,6.0439,6.4628,,3,move
q3ec8g.34,6.4628,7.1111,,3,down
q3ec8g.36,7.1111,7.6463,,,
q3ec8g.37,7.6463,8.0419,,3,straight
q3ec8g.38,8.0419,8.2879,,3,down
q3ec8g.39,8.2879,8.4176,,3,from
q3ec8g.40,8.4176,8.4675,,3,there
q3ec8g.41,8.4675,8.5505,,3,have
q3ec8g.42,8.5505,8.6004,,3,you
q3ec8g.43,8.6004,8.6902,,3,got
q3ec8g.44,8.6902,8.7434,,3,a
q3ec8g.45,8.7434,9.2554,,3,haystack
q3ec8g.48,9.2554,9.3783,,5,on
q3ec8g.49,9.3783,9.5545,,5,your
q3ec8g.50,9.5545,9.8969,,5,map
q3ec8g.52,9.8969,9.9634,,,
q3ec8g.53,9.9634,10.2294,,5,right
q3ec8g.54,10.2294,10.2626,,,
q3ec8g.55,10.2626,10.4687,,5,just
q3ec8g.56,10.4688,10.6816,,5,move
q3ec8g.57,10.6816,10.9807,,,straight
q3ec8g.58,10.9807,11.2566,,5,down
q3ec8g.59,11.2567,11.4994,,5,from
q3ec8g.60,11.4994,11.6489,,5,there
q3ec8g.62,11.6489,11.8716,,,then
q3ec8g.64,11.8717,12.2407,,,
q3ec8g.65,12.2407,12.4767,,7,past
q3ec8g.66,12.4767,12.5399,,7,the
q3ec8g.67,12.5399,13.1084,,7,haystack
q3ec8g.68,13.1084,13.1649,,,
q3ec8g.69,13.1649,13.4708,,7,to
q3ec8g.71,13.4708,13.7367,,,
q3ec8g.72,13.7367,13.8464,,7,eh
q3ec8g.73,13.8464,14.1788,,,
q3ec8g.74,14.1789,14.3950,,7,have
q3ec8g.75,14.3950,14.4714,,7,you
q3ec8g.76,14.4714,14.5312,,7,got
q3ec8g.77,14.5313,14.5945,,7,a
q3ec8g.78,14.5945,15.1064,,7,carpenter's
q3ec8g.80,15.1064,15.4355,,7,house
q3ec8g.82,15.4355,16.8832,,,
