tu_id,start,end,type,utterance,text
q7ec5g.1,0.0000,0.1497,,,ready
q7ec5g.2,0.1497,0.4491,,,dave
q7ec5g.4,0.4491,2.0651,laugh,,
q7ec5g.5,2.0651,2.2457,,,
q7ec5g.6,2.2457,2.3645,,,right
q7ec5g.7,2.3645,3.5218,,,
q7ec5g.8,3.5219,4.1421,,,starting
q7ec5g.9,4.1421,4.6326,,,
q7ec5g.10,4.6326,4.9750,,3,above
q7ec5g.11,4.9751,5.0798,,3,the
q7ec5g.12,5.0798,5.3175,,3,site
q7ec5g.13,5.3175,5.3823,,3,of
q7ec5g.14,5.3823,5.4172,,3,the
q7ec5g.15,5.4172,5.7380,,3,forest
q7ec5g.16,5.7381,6.0689,,3,fire
q7ec5g.17,6.0689,6.3414,,,
q7ec5g.18,6.3414,6.3796,nonvocal,,
q7ec5g.19,6.3797,7.3554,,,
q7ec5g.20,7.3554,7.5964,breath,,
q7ec5g.21,7.5964,7.9139,,,
q7ec5g.22,7.9139,8.2264,,5,right
q7ec5g.24,8.2264,8.5073,,,
q7ec5g.25,8.5073,8.6669,inbreath,,
q7ec5g.26,8.6669,8.8631,,,
q7ec5g.27,8.8631,9.2770,,5,go
q7ec5g.28,9.2770,10.2676,,,
q7ec5g.29,10.2676,11.2400,,5,east
q7ec5g.30,11.2400,11.5791,,5,west
q7ec5g.31,11.5791,11.9032,,5,sorry
q7ec5g.33,11.9032,12.0013,,,
q7ec5g.34,12.0013,12.5681,unintelligible,,
q7ec5g.35,12.5682,12.6214,,,
q7ec5g.36,12.6214,12.7393,breath,,
q7ec5g.37,12.7394,12.8591,,,
q7ec5g.38,12.8591,13.0103,,5,go
q7ec5g.39,13.0103,13.1882,,5,west
q7ec5g.40,13.1882,13.6586,,5,slightly
q7ec5g.42,13.6586,14.3717,,,
q7ec5g.43,14.3717,14.6759,,5,just
q7ec5g.44,14.6759,15.0715,,5,past
q7ec5g.45,15.0715,15.1845,,5,it
q7ec5g.46,15.1845,15.7281,,,
q7ec5g.47,15.7281,15.8594,,5,and
q7ec5g.48,15.8594,16.0888,,5,down
q7ec5g.49,16.0888,16.1503,,5,and
q7ec5g.50,16.1503,16.2750,,5,then
q7ec5g.51,16.2750,16.3530,,5,you
q7ec5g.52,16.3531,16.4512,,5,go
q7ec5g.53,16.4512,16.8600,,5,south
q7ec5g.55,16.8601,20.0898,,,
q7ec5g.56,20.0898,20.4538,inbreath,,
q7ec5g.57,20.4538,20.7098,,7,so
q7ec5g.58,20.7098,20.7680,,7're,you
q7ec5g.59,20.7680,20.9774,,7,go
q7ec5g.60,20.9774,21.5792,,,
q7ec5g.61,21.5792,21.6572,phongesture,,
q7ec5g.62,21.6572,21.7769,,7,so
q7ec5g.63,21.7769,21.9032,,7,you're
q7ec5g.65,21.9033,22.1444,,7,going
q7ec5g.66,22.1444,22.3504,,,
q7ec5g.67,22.3504,22.6147,,7,east
q7ec5g.68,22.6147,22.8108,,,
q7ec5g.69,22.8108,23.2380,,7,west
q7ec5g.70,23.2381,23.4592,,,
q7ec5g.71,23.4592,23.6037,,7,then
q7ec5g.72,23.6037,23.9744,,7,south
q7ec5g.74,23.9744,24.3302,,,
q7ec5g.75,24.3302,24.5761,,7,down
q7ec5g.77,24.5761,24.7257,lipsmack,,
q7ec5g.78,24.7257,25.0698,breath,,
q7ec5g.79,25.0698,25.3640,,,
q7ec5g.80,25.3640,25.4205,,,have you
q7ec5g.82,25.4205,25.4903,,9,got
q7ec5g.83,25.4904,25.5087,,9,a
q7ec5g.84,25.5087,25.8327,,9,picnic
q7ec5g.85,25.8328,26.1004,,9,site
q7ec5g.87,26.1004,26.4013,,,
q7ec5g.88,26.4013,26.4212,nonvocal,,
q7ec5g.89,26.4212,27.5964,,,
q7ec5g.90,27.5964,27.8241,breath,,
q7ec5g.91,27.8241,28.1665,,,
q7ec5g.92,28.1666,28.2913,nonvocal,,
q7ec5g.93,28.2913,28.5555,,11,right
q7ec5g.95,28.5555,28.8032,,11,okay
q7ec5g.97,28.8032,28.9977,breath,,
q7ec5g.98,28.9977,29.3302,,,
q7ec5g.99,29.3302,29.6842,,13,it's
q7ec5g.101,29.6842,30.0166,,,
q7ec5g.102,30.0166,30.2394,,13,about
q7ec5g.103,30.2394,30.7314,,,
q7ec5g.104,30.7314,30.8428,,13,an
q7ec5g.105,30.8428,31.2268,,13,inch
q7ec5g.106,31.2268,31.2882,,,
q7ec5g.107,31.2883,31.3714,,,is
q7ec5g.108,31.3714,31.4262,,,it
q7ec5g.109,31.4262,31.6905,,13,below
q7ec5g.110,31.6905,31.7587,,13,the
q7ec5g.111,31.7587,31.9132,,13,s--
q7ec5g.112,31.9132,32.0944,,13,site
q7ec5g.113,32.0944,32.2108,,13,of
q7ec5g.114,32.2108,32.2424,,13,the
q7ec5g.115,32.2424,32.4602,,13,forest
q7ec5g.116,32.4602,32.6895,,13,fire
q7ec5g.118,32.6895,32.9355,,,
q7ec5g.119,32.9355,32.9937,,13,and
q7ec5g.120,32.9937,33.1699,,13,about
q7ec5g.121,33.1699,33.2912,,13,an
q7ec5g.122,33.2912,33.5422,,13,inch
q7ec5g.123,33.5422,33.7450,,15,above
q7ec5g.124,33.7450,33.9694,,15,the
q7ec5g.125,33.9694,34.3866,,,
q7ec5g.126,34.3866,34.5279,,15,an
q7ec5g.127,34.5279,34.6842,,15,inch
q7ec5g.128,34.6842,34.7424,,15,and
q7ec5g.129,34.7424,34.7973,,15,a
q7ec5g.130,34.7973,35.0017,,15,half
q7ec5g.131,35.0017,35.2131,,15,above
q7ec5g.132,35.2131,35.3424,,15,the
q7ec5g.133,35.3424,35.7679,,15,bottom
q7ec5g.134,35.7680,35.9641,,15,of
q7ec5g.135,35.9641,36.0588,,15,the
q7ec5g.136,36.0588,36.3148,,,
q7ec5g.137,36.3148,36.5857,breath,,
q7ec5g.138,36.5858,36.8468,,,
q7ec5g.139,36.8468,36.9781,,15,the
q7ec5g.140,36.9781,37.3554,,15,page
q7ec5g.142,37.3554,37.5848,,,
q7ec5g.143,37.5848,37.7327,,15,so
q7ec5g.144,37.7327,37.8175,,15,you
q7ec5g.145,37.8175,37.9538,,15,go
q7ec5g.146,37.9538,38.4890,,15,south
q7ec5g.147,38.4890,40.0083,,,
