tu_id,start,end,type,utterance,text
q2ec3g.1,0.0000,0.3802,,,okay
q2ec3g.3,0.3802,0.9092,inbreath,,
q2ec3g.4,0.9092,0.9391,lipsmack,,
q2ec3g.5,0.9392,1.1187,,,
q2ec3g.6,1.1187,1.3797,,1,ehm
q2ec3g.8,1.3797,1.9332,,,
q2ec3g.9,1.9332,2.0595,,1,right
q2ec3g.10,2.0595,2.1493,,1,you
q2ec3g.11,2.1493,2.2490,,1,have
q2ec3g.12,2.2490,2.3574,,1,the
q2ec3g.13,2.3574,2.9072,,1,start
q2ec3g.15,2.9072,3.4491,,,
q2ec3g.16,3.4491,3.7500,inbreath,,
q2ec3g.17,3.7500,3.8015,,,
q2ec3g.18,3.8015,3.8796,,3,right
q2ec3g.20,3.8796,4.1921,,3,below
q2ec3g.21,4.1921,4.2636,,3,the
q2ec3g.22,4.2636,4.6010,,3,start
q2ec3g.23,4.6010,4.7433,,,do you
q2ec3g.25,4.7433,5.0332,,3,have
q2ec3g.26,5.0332,5.1130,,,
q2ec3g.27,5.1130,5.2094,,,er
q2ec3g.28,5.2094,5.3873,,3,like
q2ec3g.29,5.3873,5.4205,,3,a
q2ec3g.30,5.4205,5.8045,,3,missionary
q2ec3g.31,5.8045,6.2616,,3,camp
q2ec3g.33,6.2616,6.3597,,,
q2ec3g.34,6.3597,6.6523,inbreath,,
q2ec3g.35,6.6523,6.9249,,5,okay
q2ec3g.37,6.9249,7.1924,,5,well
q2ec3g.38,7.1925,7.3854,,,
q2ec3g.39,7.3854,7.6529,inbreath,,
q2ec3g.40,7.6529,7.6994,,,
q2ec3g.41,7.6994,7.7925,,5,if
q2ec3g.42,7.7925,7.8341,,5,you
q2ec3g.43,7.8341,8.0784,,5,take
q2ec3g.44,8.0784,8.1100,,5,it
q2ec3g.45,8.1100,8.3228,,5,from
q2ec3g.46,8.3228,8.3577,,5,the
q2ec3g.47,8.3577,8.8281,,5,start
q2ec3g.48,8.8281,9.0708,,5,just
q2ec3g.49,9.0708,9.4515,,5,run
q2ec3g.50,9.4515,9.4930,,,
q2ec3g.51,9.4930,9.8620,inbreath,,
q2ec3g.52,9.8620,9.9069,,,
q2ec3g.53,9.9069,10.7596,,5,horizontally
q2ec3g.54,10.7596,10.9541,,,
q2ec3g.55,10.9541,11.4677,inbreath,,
q2ec3g.56,11.4677,11.5159,,,
q2ec3g.57,11.5159,11.5940,,,eh
q2ec3g.58,11.5941,11.7637,,7,to
q2ec3g.59,11.7637,11.8434,,7,the
q2ec3g.60,11.8434,12.3936,,7,left
q2ec3g.61,12.3936,12.6046,,7,for
q2ec3g.62,12.6046,12.9571,,7,about
q2ec3g.63,12.9571,13.0703,,7,an
q2ec3g.64,13.0703,13.4757,,7,inch
q2ec3g.66,13.4757,13.5306,lowamp,,
q2ec3g.67,13.5306,14.8205,,,
