tu_id,start,end,type,utterance,text
q2nc3f.1,0.0000,0.3754,nonvocal,,
q2nc3f.2,0.3754,1.0293,,,
q2nc3f.3,1.0293,1.5959,inbreath,,
q2nc3f.4,1.5959,1.8413,,,
q2nc3f.5,1.8413,2.9736,outbreath,,
q2nc3f.6,2.9737,4.5911,,,
q2nc3f.7,4.5911,4.6489,lipsmack,,
q2nc3f.8,4.6489,4.9399,inbreath,,
q2nc3f.9,4.9399,5.2495,,,yeah
q2nc3f.11,5.2496,5.3674,,,
q2nc3f.12,5.3674,6.0513,outbreath,,
q2nc3f.13,6.0513,8.1885,,,
q2nc3f.14,8.1886,9.9423,laugh,,
q2nc3f.15,9.9423,10.0139,nonvocal,,
q2nc3f.16,10.0139,10.2426,,,
q2nc3f.17,10.2426,10.4944,inbreath,,
q2nc3f.18,10.4945,10.5638,,,
q2nc3f.19,10.5638,11.0074,,4,yes
q2nc3f.21,11.0074,11.1738,,,
q2nc3f.22,11.1738,11.5943,,6,yes
q2nc3f.24,11.5943,24.2329,,,
q2nc3f.25,24.2329,24.6558,,8,okay
q2nc3f.27,24.6558,33.5883,,,
q2nc3f.28,33.5883,33.9811,,12,right
q2nc3f.30,33.9811,39.7297,,,
q2nc3f.31,39.7297,39.9053,,12,got
q2nc3f.32,39.9053,40.0601,,12,you
q2nc3f.34,40.0601,40.8226,,,
q2nc3f.35,40.8226,41.6636,outbreath,,
q2nc3f.36,41.6636,43.5374,,,
q2nc3f.37,43.5374,43.8216,,14,sure
q2nc3f.39,43.8216,44.1058,,14,okay
q2nc3f.41,44.1058,46.2453,,,
q2nc3f.42,46.2454,47.1095,outbreath,,
q2nc3f.43,47.1095,50.0049,,,
q2nc3f.44,50.0049,50.0280,lipsmack,,
q2nc3f.45,50.0281,51.4653,,,
q2nc3f.46,51.4653,51.5022,lipsmack,,
q2nc3f.47,51.5022,51.6345,,,
q2nc3f.48,51.6345,52.3207,laugh,,
q2nc3f.49,52.3207,52.9307,,,
q2nc3f.50,52.9307,53.3050,inbreath,,
q2nc3f.51,53.3050,53.3212,,,
q2nc3f.52,53.3212,53.5361,,16,no
q2nc3f.54,53.5361,53.5939,,16,i
q2nc3f.55,53.5939,53.7856,,16,don't
q2nc3f.57,53.7856,56.3457,nonvocal,,
q2nc3f.58,56.3457,57.5934,laugh,,
q2nc3f.59,57.5934,57.7505,,,
q2nc3f.60,57.7505,58.0740,,18,right
q2nc3f.62,58.0740,58.3813,inbreath,,
q2nc3f.63,58.3813,58.8226,,,
q2nc3f.64,58.8226,59.2477,inbreath,,
q2nc3f.65,59.2477,67.7195,,,
q2nc3f.66,67.7195,67.7888,lipsmack,,
q2nc3f.67,67.7888,68.1539,inbreath,,
q2nc3f.68,68.1539,68.2925,,,
q2nc3f.69,68.2925,68.6321,,,okay
q2nc3f.71,68.6322,68.8767,,,
q2nc3f.72,68.8767,69.1908,breath,,
q2nc3f.73,69.1909,95.0042,,,
q2nc3f.74,95.0042,95.1266,,22,is
q2nc3f.75,95.1266,95.2537,,22,this
q2nc3f.76,95.2537,95.7574,,22,avoiding
q2nc3f.77,95.7574,95.8729,,22,the
q2nc3f.78,95.8729,96.2241,,22,banana
q2nc3f.79,96.2241,96.5545,,22,tree
q2nc3f.81,96.5546,97.0860,nonvocal,,
q2nc3f.82,97.0860,99.5698,,,
q2nc3f.83,99.5698,99.7061,,24,i've
q2nc3f.85,99.7061,99.7985,,24,got
q2nc3f.86,99.7985,99.8401,,24,a
q2nc3f.87,99.8401,100.2306,,24,banana
q2nc3f.88,100.2306,100.5079,,24,tree
q2nc3f.90,100.5079,100.6673,,,
q2nc3f.91,100.6673,100.8221,,24,but
q2nc3f.92,100.8221,100.9630,,24,it's
q2nc3f.94,100.9631,101.3203,,24,probably
q2nc3f.95,101.3203,101.4668,,24,in
q2nc3f.96,101.4668,101.7579,,24,much
