tu_id,start,end,type,utterance,text
q7nc6f.1,0.0000,4.8004,,,
q7nc6f.2,4.8004,5.0998,,2,i'm
q7nc6f.4,5.0998,5.5718,,2,here
q7nc6f.6,5.5718,9.4947,,,
q7nc6f.7,9.4947,9.9601,,,yeah
q7nc6f.8,9.9601,12.6197,,,
q7nc6f.9,12.6197,12.6569,lipsmack,,
q7nc6f.10,12.6569,13.0186,,,yeah
q7nc6f.12,13.0186,13.7367,,,
q7nc6f.13,13.7367,14.0226,,,mm
q7nc6f.15,14.0226,16.1549,,,
q7nc6f.16,16.1549,16.6421,inbreath,,
q7nc6f.17,16.6421,19.3183,,,
q7nc6f.18,19.3184,19.6184,inbreath,,
q7nc6f.19,19.6184,19.7062,,,
q7nc6f.20,19.7062,20.0974,,10,uh
q7nc6f.22,20.0975,20.5225,,10,along
q7nc6f.23,20.5225,20.6164,,10,the
q7nc6f.24,20.6164,20.9173,,10,bottom
q7nc6f.25,20.9173,21.0414,,10,of
q7nc6f.26,21.0414,21.1204,,10,the
q7nc6f.27,21.1204,21.5077,,10,page
q7nc6f.28,21.5077,21.7409,,12,there's
q7nc6f.30,21.7409,21.7823,,12,a
q7nc6f.31,21.7823,22.2749,,12,banana
q7nc6f.32,22.2749,22.5870,,12,tree
q7nc6f.33,22.5870,22.7412,,12,on
q7nc6f.34,22.7412,22.7976,,12,the
q7nc6f.35,22.7976,23.1210,,12,far
q7nc6f.36,23.1210,23.6475,,12,left
q7nc6f.38,23.6475,32.4878,,,
q7nc6f.39,32.4879,32.7572,,14,yeah
q7nc6f.41,32.7572,34.4320,,,
q7nc6f.42,34.4320,34.8091,,16,yeah
q7nc6f.44,34.8091,39.7601,,,
q7nc6f.45,39.7601,40.1519,,18,okay
q7nc6f.47,40.1519,47.1010,,,
q7nc6f.48,47.1010,47.5368,,20,okay
q7nc6f.50,47.5368,49.9501,,,
q7nc6f.51,49.9501,50.4213,,22,okay
q7nc6f.53,50.4213,55.1862,,,
q7nc6f.54,55.1862,55.4947,,24,no
q7nc6f.56,55.4947,60.0491,,,
q7nc6f.57,60.0491,60.3429,,26,yeah
q7nc6f.59,60.3429,62.1745,,,
q7nc6f.60,62.1745,62.4731,,28,yeah
q7nc6f.62,62.4731,67.0275,,,
q7nc6f.63,67.0275,67.5221,,30,okay
q7nc6f.65,67.5221,69.6573,,,
q7nc6f.66,69.6573,70.0833,,32,okay
q7nc6f.68,70.0833,71.8806,,,
q7nc6f.69,71.8806,72.3556,,34,slate
q7nc6f.70,72.3556,72.8306,,34,mountain
q7nc6f.72,72.8306,76.2439,,,
q7nc6f.73,76.2439,76.6455,,36,okay
q7nc6f.75,76.6456,78.6191,,,
q7nc6f.76,78.6191,78.9374,,38,yeah
q7nc6f.78,78.9374,81.8757,,,
q7nc6f.79,81.8757,82.3067,,40,okay
q7nc6f.81,82.3067,83.9422,,,
q7nc6f.82,83.9423,84.3732,nonvocal,,
q7nc6f.83,84.3732,87.0471,,,
q7nc6f.84,87.0471,87.3091,,42,no
q7nc6f.86,87.3091,87.3871,,42,i
q7nc6f.87,87.3871,87.5411,,42,don't
q7nc6f.88,87.5411,87.6651,,42,have
q7nc6f.89,87.6651,88.0751,,42,anything
q7nc6f.91,88.0751,96.7435,,,
q7nc6f.92,96.7435,96.9806,inbreath,,
q7nc6f.93,96.9806,97.1705,,,
q7nc6f.94,97.1705,97.4525,,44,up
q7nc6f.95,97.4525,97.6798,,44,and
q7nc6f.96,97.6798,97.7920,,44,then
q7nc6f.97,97.7921,97.8554,,44,a
q7nc6f.98,97.8554,98.2324,,44,cup
q7nc6f.100,98.2324,98.6121,,44,okay
q7nc6f.102,98.6122,102.0746,,,
q7nc6f.103,102.0746,102.4095,,46,yeah
q7nc6f.105,102.4095,104.9218,,,
q7nc6f.106,104.9218,105.2009,,48,yeah
q7nc6f.108,105.2009,105.7396,,,
q7nc6f.109,105.7396,105.9845,,50,yeah
q7nc6f.111,105.9845,107.9824,,,
q7nc6f.112,107.9824,108.4183,,52,okay
q7nc6f.114,108.4183,113.0608,,,
q7nc6f.115,113.0608,113.4820,,54,okay
q7nc6f.117,113.4820,114.8289,,,
q7nc6f.118,114.8289,114.9145,phongesture,,
q7nc6f.119,114.9145,115.0489,,56,a
q7nc6f.120,115.0489,115.4490,,56,lemon
q7nc6f.121,115.4490,115.8473,,56,grove
q7nc6f.123,115.8473,119.1480,,,
q7nc6f.124,119.1480,119.5349,,58,okay
q7nc6f.126,119.5349,121.3909,,,
q7nc6f.127,121.3909,121.6211,,60,yeah
q7nc6f.129,121.6211,127.6642,,,
q7nc6f.130,127.6642,127.7033,lipsmack,,
q7nc6f.131,127.7033,128.1535,inbreath,,
q7nc6f.132,128.1535,130.6563,,,
q7nc6f.133,130.6563,130.6906,lipsmack,,
q7nc6f.134,130.6906,131.2146,,,
q7nc6f.135,131.2146,131.4840,,62,okay
q7nc6f.136,131.4840,131.5623,,,
q7nc6f.137,131.5623,131.7810,,62,oh
q7nc6f.139,131.7810,131.9199,,62,and
q7nc6f.140,131.9199,132.0942,,62,then
q7nc6f.141,132.0942,132.3190,,62,go
q7nc6f.142,132.3190,132.7812,,62,left
q7nc6f.144,132.7812,133.4884,,,
q7nc6f.145,133.4885,133.7967,,64,okay
q7nc6f.147,133.7967,135.6470,,,
q7nc6f.148,135.6470,135.7771,phongesture,,
q7nc6f.149,135.7771,136.2570,,,yeah
q7nc6f.151,136.2570,141.0921,,,
q7nc6f.152,141.0921,141.2301,,68,y--
q7nc6f.153,141.2301,141.2801,,,
q7nc6f.154,141.2801,141.4041,,68,i
q7nc6f.155,141.4041,141.6896,,68,just
q7nc6f.156,141.6896,141.7521,,68,a
q7nc6f.157,141.7521,142.0601,,68,remote
q7nc6f.158,142.0601,142.5941,,68,village
q7nc6f.160,142.5941,145.0619,,,
q7nc6f.161,145.0619,145.1497,lipsmack,,
q7nc6f.162,145.1497,145.5459,,,okay
q7nc6f.164,145.5459,151.8169,,,
q7nc6f.165,151.8169,152.1891,,72,okay
q7nc6f.167,152.1891,156.7435,,,
q7nc6f.168,156.7435,157.0961,,74,okay
q7nc6f.170,157.0961,158.2372,,,
q7nc6f.171,158.2372,158.6289,,76,okay
q7nc6f.173,158.6289,160.6338,,,
q7nc6f.174,160.6338,160.7638,,78,then
q7nc6f.175,160.7638,161.0038,,78,that's
q7nc6f.177,161.0038,161.2378,,78,it
q7nc6f.179,161.2378,162.5806,,,
