tu_id,start,end,type,utterance,text
q7nc4g.1,0.0000,0.1463,,,
q7nc4g.2,0.1463,0.4355,breath,,
q7nc4g.3,0.4355,0.6848,,,
q7nc4g.4,0.6848,0.9308,,1,right
q7nc4g.6,0.9309,1.4096,,1,okay
q7nc4g.8,1.4096,1.5661,,,
q7nc4g.9,1.5661,1.9814,,1,ehm
q7nc4g.10,1.9814,2.4768,,,
q7nc4g.11,2.4768,2.8604,breath,,
q7nc4g.12,2.8604,2.9616,,,
q7nc4g.13,2.9616,3.0333,,1,right
q7nc4g.15,3.0333,3.1282,,1,have
q7nc4g.16,3.1282,3.2252,,1,you
q7nc4g.17,3.2252,3.3644,,1,got
q7nc4g.18,3.3644,3.4002,,1,a
q7nc4g.19,3.4003,3.9127,,1,start
q7nc4g.20,3.9127,4.3798,,1,point
q7nc4g.21,4.3798,4.5369,,1,right
q7nc4g.22,4.5369,4.8437,,1,down
q7nc4g.23,4.8437,5.0262,,1,near
q7nc4g.24,5.0262,5.1188,,1,the
q7nc4g.25,5.1188,5.3038,,,bot--
q7nc4g.26,5.3038,5.3825,,,
q7nc4g.27,5.3825,5.5480,,1,oh
q7nc4g.28,5.5480,5.8366,,1,shit
q7nc4g.29,5.8366,5.9839,,,
q7nc4g.30,5.9839,6.1998,,1,down
q7nc4g.31,6.1998,6.3331,,1,near
q7nc4g.32,6.3332,6.4138,,1,the
q7nc4g.33,6.4138,6.6873,,1,bottom
q7nc4g.34,6.6873,6.7966,,1,of
q7nc4g.35,6.7966,6.8759,,1,the
q7nc4g.36,6.8759,7.2610,,1,page
q7nc4g.37,7.2610,7.5712,,1,which
q7nc4g.38,7.5712,7.6969,,1,is
q7nc4g.39,7.6969,8.2524,,1,above
q7nc4g.40,8.2524,8.4064,,,
q7nc4g.41,8.4064,8.4510,,1,a
q7nc4g.42,8.4510,8.9362,,1,crest
q7nc4g.42.1,8.9362,9.5180,,1,falls
q7nc4g.44,9.5180,10.7646,,,
q7nc4g.45,10.7646,11.1662,,3,right
q7nc4g.47,11.1662,11.4701,,,
q7nc4g.48,11.4701,11.6429,breath,,
q7nc4g.49,11.6429,11.7511,,,
q7nc4g.50,11.7511,11.7844,,3,the
q7nc4g.51,11.7844,12.0321,,3,start
q7nc4g.52,12.0322,12.4548,,3,point's
q7nc4g.54,12.4548,12.5641,,,at
q7nc4g.55,12.5642,12.7876,,3,about
q7nc4g.56,12.7876,12.8494,,,a
q7nc4g.57,12.8494,13.1247,,3,half
q7nc4g.58,13.1248,13.1928,,3,an
q7nc4g.59,13.1928,13.4328,,3,inch
q7nc4g.60,13.4328,13.7088,,3,above
q7nc4g.61,13.7088,13.8848,,3,it
q7nc4g.63,13.8848,14.5911,,,
q7nc4g.64,14.5911,15.0499,,5,okay
q7nc4g.66,15.0499,15.3358,,5,right
q7nc4g.68,15.3358,16.1736,,,
q7nc4g.69,16.1736,16.2201,lipsmack,,
q7nc4g.70,16.2201,16.2467,,,
q7nc4g.71,16.2467,16.6523,breath,,
q7nc4g.72,16.6523,16.9050,,,
q7nc4g.73,16.9050,17.5000,,5,oh
q7nc4g.75,17.5000,17.7061,laugh,,
q7nc4g.76,17.7061,18.1250,breath,,
q7nc4g.77,18.1250,18.1882,,,
q7nc4g.78,18.1882,18.3482,,5,right
q7nc4g.79,18.3482,18.5162,,5,what
q7nc4g.80,18.5162,18.6262,,5,we
q7nc4g.81,18.6262,18.8002,,5,need
q7nc4g.82,18.8002,18.8742,,5,to
q7nc4g.83,18.8742,19.1482,,5,do
q7nc4g.84,19.1482,19.4282,,5,right
q7nc4g.85,19.4282,19.7422,,5,is
q7nc4g.86,19.7422,20.1462,,5,like
q7nc4g.88,20.1462,20.6217,breath,,
q7nc4g.89,20.6217,21.0871,,,
q7nc4g.90,21.0871,21.7653,,5,eh
q7nc4g.91,21.7653,22.2805,,,
q7nc4g.92,22.2806,22.3456,lipsmack,,
q7nc4g.93,22.3456,22.7287,,5,above
