tu_id,start,end,type,utterance,text
q2ec1f.1,0.0000,2.4221,,,
q2ec1f.2,2.4221,2.9674,unintelligible,,
q2ec1f.3,2.9674,6.8768,,,
q2ec1f.4,6.8768,7.1554,,4,just
q2ec1f.5,7.1554,7.1969,,4,at
q2ec1f.6,7.1970,7.2991,,4,the
q2ec1f.7,7.2991,7.7108,,4,cross
q2ec1f.9,7.7108,13.7252,,,
q2ec1f.10,13.7252,14.3346,,6,towards
q2ec1f.11,14.3347,14.7050,,6,the
q2ec1f.12,14.7050,18.3050,,,
q2ec1f.13,18.3050,18.4420,,8,no
q2ec1f.15,18.4420,18.5738,,8,i've
q2ec1f.17,18.5738,18.6627,,8,got
q2ec1f.18,18.6627,19.1041,,8,hills
q2ec1f.20,19.1041,19.1996,lowamp,,
q2ec1f.21,19.1996,25.7016,,,
q2ec1f.22,25.7016,26.9137,breath,,
q2ec1f.23,26.9137,32.1199,,,
q2ec1f.24,32.1199,32.3253,,12,right
q2ec1f.26,32.3253,32.5692,,,okay i
q2ec1f.29,32.5692,32.6450,,14,got
q2ec1f.30,32.6450,32.9545,,14,crane
q2ec1f.31,32.9546,33.2115,,14,bay
q2ec1f.33,33.2115,33.3530,,,
q2ec1f.34,33.3531,33.7040,breath,,
q2ec1f.35,33.7040,33.8362,,,is
q2ec1f.36,33.8362,33.9235,,,it
q2ec1f.37,33.9235,34.0746,,14,your
q2ec1f.38,34.0746,34.5184,,14,left
q2ec1f.39,34.5184,34.6294,,,
q2ec1f.40,34.6294,34.6979,,14,or
q2ec1f.41,34.6979,34.9433,,14,my
q2ec1f.42,34.9434,35.3722,,14,left
q2ec1f.44,35.3722,39.6641,,,
q2ec1f.45,39.6641,39.8255,,16,your
q2ec1f.46,39.8255,39.9929,,16,left
q2ec1f.48,39.9929,40.1393,,16,so
q2ec1f.49,40.1393,40.3063,,16,it's
q2ec1f.51,40.3063,40.4479,,16,my
q2ec1f.52,40.4480,40.7049,,16,right
q2ec1f.54,40.7049,41.5415,,,
q2ec1f.55,41.5415,41.5975,nonvocal,,
q2ec1f.56,41.5975,41.8390,,,
q2ec1f.57,41.8390,42.1871,,18,okay
q2ec1f.57.1,42.1871,42.2972,,,
q2ec1f.59,42.2972,42.5363,,18,that's
q2ec1f.61,42.5363,42.6910,,,where
q2ec1f.62,42.6910,43.3300,breath,,
q2ec1f.63,43.3300,48.7488,,,
q2ec1f.64,48.7488,49.0746,breath,,
q2ec1f.65,49.0746,49.3182,,,
q2ec1f.66,49.3182,49.5982,,20,yeah
q2ec1f.68,49.5982,49.7357,,,
q2ec1f.69,49.7357,49.8205,,20,the
q2ec1f.70,49.8205,50.0198,,20,very
q2ec1f.71,50.0198,50.3228,,20,opposite
q2ec1f.72,50.3228,50.5995,,20,corner
q2ec1f.73,50.5995,50.6621,,20,of
q2ec1f.74,50.6621,50.9355,,20,iron
q2ec1f.75,50.9355,51.3078,,20,bridge
q2ec1f.77,51.3078,56.2889,,,
q2ec1f.78,56.2890,56.6601,breath,,
q2ec1f.79,56.6601,56.8414,,,
q2ec1f.80,56.8414,57.2431,,22,okay
q2ec1f.82,57.2431,58.3432,,,
q2ec1f.83,58.3432,58.9400,,24,south
q2ec1f.85,58.9400,59.2193,lowamp,,
q2ec1f.86,59.2194,61.7853,,,
q2ec1f.87,61.7853,62.0467,,26,right
q2ec1f.89,62.0468,62.8393,,,
q2ec1f.90,62.8393,63.7682,breath,,
q2ec1f.91,63.7682,69.2753,,,
q2ec1f.92,69.2754,70.3261,breath,,
q2ec1f.93,70.3261,78.5475,,,
q2ec1f.94,78.5475,78.7780,,28,yeah
q2ec1f.96,78.7780,78.8636,lowamp,,
q2ec1f.97,78.8636,84.4664,,,
q2ec1f.98,84.4665,84.6247,,30,to
q2ec1f.99,84.6247,84.6806,,30,the
q2ec1f.100,84.6806,84.9934,,32,mouth
q2ec1f.101,84.9934,85.0803,,,of
q2ec1f.102,85.0803,85.1488,,,the
q2ec1f.103,85.1488,85.4438,,32,river
q2ec1f.105,85.4438,85.6620,lowamp,,
q2ec1f.106,85.6621,90.8499,,,
q2ec1f.107,90.8499,91.0104,,34,over
q2ec1f.108,91.0104,91.0771,,34,the
q2ec1f.109,91.0771,91.4684,,34,bridge
q2ec1f.111,91.4684,92.0323,,,
q2ec1f.112,92.0323,92.1574,,34,i've
q2ec1f.114,92.1574,92.2562,,34,got
q2ec1f.115,92.2563,92.3189,,34,a
q2ec1f.116,92.3189,92.7207,,34,bridge
q2ec1f.118,92.7207,96.0411,,,
q2ec1f.119,96.0411,96.2451,,36,okay
q2ec1f.121,96.2451,96.4637,,,
q2ec1f.122,96.4637,96.5605,,36,i'm
q2ec1f.124,96.5605,96.6864,,36,over
q2ec1f.125,96.6864,96.7870,,36,the
q2ec1f.126,96.7871,97.1048,,36,bridge
q2ec1f.128,97.1048,97.7668,breath,,
q2ec1f.129,97.7668,102.8352,,,
q2ec1f.130,102.8352,103.0237,,38,to
q2ec1f.131,103.0237,103.1258,,38,the
q2ec1f.132,103.1258,103.3267,,38,dead
q2ec1f.133,103.3268,103.6285,,38,tree
q2ec1f.135,103.6285,103.8361,lowamp,,
q2ec1f.136,103.8362,109.6861,,,
q2ec1f.137,109.6861,109.9802,,40,okay
q2ec1f.139,109.9802,110.0922,,40,i'm
q2ec1f.141,110.0922,110.3195,,40,there
q2ec1f.143,110.3195,110.5369,lowamp,,
q2ec1f.144,110.5369,122.7503,,,
q2ec1f.145,122.7503,123.7187,breath,,
q2ec1f.146,123.7187,124.5389,,,
q2ec1f.147,124.5389,124.8650,,42,no
q2ec1f.149,124.8650,125.5336,,,
q2ec1f.150,125.5336,125.6489,,44,have
q2ec1f.151,125.6489,125.7016,,44,i
q2ec1f.152,125.7016,125.7932,,44,got
q2ec1f.153,125.7932,125.8794,,44,to
q2ec1f.154,125.8795,126.2813,,44,cross
q2ec1f.155,126.2813,126.4789,,44,this
q2ec1f.156,126.4789,126.9071,,,babbling
q2ec1f.157,126.9071,127.2464,,44,brook
