tu_id,start,end,type,utterance,text
q6nc2g.1,0.0000,0.3158,,1,right
q6nc2g.3,0.3158,0.8273,,,
q6nc2g.4,0.8273,1.2211,,1,start
q6nc2g.5,1.2211,1.3252,,,
q6nc2g.6,1.3253,1.5788,,1,just
q6nc2g.7,1.5788,1.8097,,1,above
q6nc2g.8,1.8097,1.8798,,1,a
q6nc2g.9,1.8798,2.4049,,1,telephone
q6nc2g.10,2.4049,2.8757,,1,kiosk
q6nc2g.12,2.8757,2.9210,lowamp,,
q6nc2g.13,2.9210,5.1234,,,
q6nc2g.14,5.1234,5.2728,,3,does
q6nc2g.15,5.2728,5.3814,,3,it
q6nc2g.17,5.3814,5.6689,,,
q6nc2g.18,5.6689,5.8952,,5,right
q6nc2g.20,5.8952,6.5788,,,
q6nc2g.21,6.5788,6.6331,,5,now
q6nc2g.22,6.6331,6.7123,,5,you
q6nc2g.23,6.7124,6.8165,,5,go
q6nc2g.24,6.8165,7.1854,,5,down
q6nc2g.25,7.1854,7.4027,,,
q6nc2g.26,7.4027,7.7196,,5,on
q6nc2g.27,7.7196,7.9867,,5,the
q6nc2g.28,7.9867,8.9460,breath,,
q6nc2g.29,8.9460,9.4176,,,
q6nc2g.30,9.4176,9.4677,,5,the
q6nc2g.31,9.4677,9.9578,,5,left-hand
q6nc2g.32,9.9578,10.3345,,5,side
q6nc2g.33,10.3345,10.4979,,,
q6nc2g.34,10.4979,10.5954,,5,the
q6nc2g.35,10.5954,11.1645,,5,telephone
q6nc2g.37,11.1645,12.2539,,,
q6nc2g.38,12.2539,12.5912,,7,down
q6nc2g.39,12.5912,12.7331,,,
q6nc2g.40,12.7331,13.0249,,7,past
q6nc2g.41,13.0249,13.0998,,7,the
q6nc2g.42,13.0998,13.3675,,7,stone
q6nc2g.43,13.3675,13.8172,,7,circle
q6nc2g.45,13.8172,15.3751,,,
q6nc2g.46,15.3751,15.4099,,9,the
q6nc2g.47,15.4099,15.6990,,9,stone
q6nc2g.48,15.6990,16.0965,,9,circle
q6nc2g.50,16.0965,23.8180,,,
q6nc2g.51,23.8181,24.1820,,11,yeah
q6nc2g.53,24.1820,24.3599,,,
q6nc2g.54,24.3599,24.4327,,11,and
q6nc2g.55,24.4327,24.9503,,11,underneath
q6nc2g.56,24.9503,25.2202,,,
q6nc2g.57,25.2202,25.4386,,11,right
q6nc2g.58,25.4386,25.8132,,11,underneath
q6nc2g.59,25.8132,25.8587,,11,the
q6nc2g.60,25.8587,25.9541,,11,s--
q6nc2g.61,25.9542,25.9897,,,
q6nc2g.62,25.9897,26.4302,,11,telephone
q6nc2g.63,26.4302,26.7397,,11,kiosk
q6nc2g.64,26.7397,26.7873,,11,at
q6nc2g.65,26.7873,26.8558,,11,the
q6nc2g.66,26.8558,27.1475,,11,bottom
q6nc2g.67,27.1475,27.2517,,11,there's
q6nc2g.69,27.2517,27.3111,,11,a
q6nc2g.70,27.3112,27.6312,,11,stone
q6nc2g.71,27.6312,28.0656,,11,circle
q6nc2g.73,28.0657,29.8875,,,
q6nc2g.74,29.8875,30.0364,phongesture,,
q6nc2g.75,30.0365,30.2808,,,
q6nc2g.76,30.2808,30.8893,breath,,
q6nc2g.77,30.8893,30.9887,,,
q6nc2g.78,30.9887,31.2371,breath,,
q6nc2g.79,31.2371,31.3820,,,
q6nc2g.80,31.3820,31.7795,,13,eh
q6nc2g.82,31.7795,31.8934,,,
q6nc2g.83,31.8934,32.0568,,13,say
q6nc2g.84,32.0569,32.1604,,13,about
q6nc2g.85,32.1604,32.4316,,13,five
q6nc2g.86,32.4316,33.1541,,13,centimetres
q6nc2g.88,33.1541,33.7460,,,
q6nc2g.89,33.7461,33.8744,lipsmack,,
q6nc2g.90,33.8744,33.9883,,13,on
q6nc2g.91,33.9883,34.0401,,13,the
q6nc2g.92,34.0401,34.4768,,13,map
q6nc2g.94,34.4768,34.7376,lowamp,,
q6nc2g.95,34.7376,38.6698,,,
q6nc2g.96,38.6699,38.9706,,15,yeah
q6nc2g.98,38.9706,42.2477,,,
q6nc2g.99,42.2478,42.5933,,17,yeah
q6nc2g.101,42.5933,43.0708,,,
q6nc2g.102,43.0708,43.1636,,17,the
q6nc2g.103,43.1636,43.4928,,17,broken
q6nc2g.104,43.4928,43.7519,,17,gate
q6nc2g.105,43.7519,43.9784,,,
q6nc2g.106,43.9785,44.4315,,17,ends
q6nc2g.107,44.4315,45.5592,,,
q6nc2g.108,45.5592,45.6407,,17,the
q6nc2g.109,45.6407,46.0155,,17,left-hand
q6nc2g.110,46.0155,46.1736,,17,side
q6nc2g.111,46.1736,46.2388,,17,of
q6nc2g.112,46.2388,46.6315,,17,broken
q6nc2g.113,46.6315,46.8482,,17,gate
q6nc2g.114,46.8483,47.1856,,17,is
q6nc2g.115,47.1856,47.4235,,17,the
q6nc2g.116,47.4235,47.5718,lowamp,,
q6nc2g.117,47.5718,47.8260,,,
q6nc2g.118,47.8261,48.2466,,17,right-hand
q6nc2g.119,48.2466,48.4486,,17,side
q6nc2g.120,48.4486,48.5431,,17,the
q6nc2g.121,48.5431,48.8055,,17,stone
q6nc2g.122,48.8055,49.2341,,17,circle
q6nc2g.123,49.2341,49.2781,lowamp,,
q6nc2g.124,49.2781,49.6774,,,
q6nc2g.125,49.6774,49.8485,,19,whe--
q6nc2g.126,49.8485,50.0441,,,
q6nc2g.127,50.0441,50.1141,,19,whe--
q6nc2g.128,50.1141,51.7503,,,
q6nc2g.129,51.7503,51.8546,phongesture,,
q6nc2g.130,51.8546,51.9035,,,
q6nc2g.131,51.9035,52.1154,,21,eh
q6nc2g.133,52.1154,52.4640,,21,the
q6nc2g.134,52.4641,52.6108,lowamp,,
q6nc2g.135,52.6108,52.7900,,,
q6nc2g.136,52.7900,53.1844,,21,left-hand
q6nc2g.137,53.1844,53.4321,,21,side
q6nc2g.138,53.4321,53.5168,,21,of
q6nc2g.139,53.5168,53.5804,,21,the
q6nc2g.140,53.5804,54.1426,,21,telephone
q6nc2g.141,54.1426,54.5565,,21,kiosk
q6nc2g.143,54.5565,54.6641,lowamp,,
q6nc2g.144,54.6641,61.3904,,,
q6nc2g.145,61.3904,61.6466,,23,no
q6nc2g.146,61.6466,61.9712,,23,it's
q6nc2g.148,61.9712,63.3694,,,
q6nc2g.149,63.3694,63.8282,,23,it's
q6nc2g.152,63.8282,64.0698,,,
q6nc2g.153,64.0698,64.3675,,23,eh
q6nc2g.155,64.3675,64.4431,lowamp,,
q6nc2g.156,64.4432,64.6189,,,
q6nc2g.157,64.6189,64.9410,breath,,
q6nc2g.158,64.9410,65.0118,,,
q6nc2g.159,65.0118,65.1118,,23,it's
q6nc2g.161,65.1118,65.2021,,23,about
q6nc2g.162,65.2021,65.4486,,23,three
q6nc2g.163,65.4486,66.1026,,23,centimetres
q6nc2g.164,66.1026,66.4174,,23,down
q6nc2g.165,66.4174,66.7273,,,
q6nc2g.166,66.7273,67.0079,,23,from
q6nc2g.167,67.0079,67.0616,,23,the
q6nc2g.168,67.0616,67.5423,,23,broken
q6nc2g.169,67.5423,67.7912,,23,gate
q6nc2g.171,67.7912,68.8149,,,
q6nc2g.172,68.8149,68.8893,lipsmack,,
q6nc2g.173,68.8894,68.9065,,,
q6nc2g.174,68.9065,69.0517,,25,which
q6nc2g.175,69.0517,69.1322,,25,is
q6nc2g.176,69.1322,69.3555,,25,called
q6nc2g.177,69.3555,69.8057,,25,farmer's
q6nc2g.179,69.8057,70.0448,,25,gate
q6nc2g.181,70.0449,70.2157,lowamp,,
q6nc2g.182,70.2157,73.5420,,,
q6nc2g.183,73.5420,73.9440,,27,underneath
q6nc2g.184,73.9440,74.0451,,27,the
q6nc2g.185,74.0451,74.3077,,27,stone
q6nc2g.186,74.3078,74.7457,,27,circle
q6nc2g.188,74.7457,76.2413,,,
q6nc2g.189,76.2413,76.2726,lipsmack,,
q6nc2g.190,76.2727,77.1979,,,
q6nc2g.191,77.1979,77.2181,lipsmack,,
q6nc2g.192,77.2181,77.4494,,,
q6nc2g.193,77.4494,77.7548,,29,yeah
q6nc2g.195,77.7548,77.7952,lowamp,,
q6nc2g.196,77.7952,85.3362,,,
q6nc2g.197,85.3362,85.5867,,31,right
q6nc2g.199,85.5868,85.6906,,,
q6nc2g.200,85.6906,85.8076,,31,you're
q6nc2g.202,85.8077,86.2363,,31,underneath
q6nc2g.203,86.2363,86.3236,,31,it
q6nc2g.205,86.3236,87.1972,,,
q6nc2g.206,87.1972,87.3769,,33,right
q6nc2g.208,87.3769,87.8582,,,
q6nc2g.209,87.8582,87.9670,,33,you
q6nc2g.210,87.9670,88.0659,,33,go
q6nc2g.211,88.0659,88.3230,,33,up
q6nc2g.213,88.3230,88.3609,lowamp,,
q6nc2g.214,88.3609,88.8545,,,
q6nc2g.215,88.8545,89.2261,,33,past
q6nc2g.216,89.2261,89.3311,,33,the
q6nc2g.217,89.3311,89.5282,,33,end
q6nc2g.218,89.5282,89.5849,,33,of
q6nc2g.219,89.5849,89.7409,,33,the
q6nc2g.220,89.7410,90.0786,,33,stone
q6nc2g.221,90.0786,90.5238,,33,circle
q6nc2g.223,90.5238,94.7761,,,
q6nc2g.224,94.7761,95.1246,,35,no
q6nc2g.226,95.1246,95.6394,,,
q6nc2g.227,95.6394,95.7417,,35,you
q6nc2g.228,95.7417,95.8564,,35,go
q6nc2g.229,95.8564,96.0125,,35,up
q6nc2g.230,96.0126,96.3145,,,
q6nc2g.231,96.3145,96.5536,,35,past
q6nc2g.232,96.5536,96.6048,,35,the
q6nc2g.233,96.6048,96.8249,,35,stone
q6nc2g.234,96.8249,97.2875,,35,circle
q6nc2g.235,97.2875,97.3331,,,
q6nc2g.236,97.3331,97.4499,,35,and
q6nc2g.237,97.4499,97.9515,,35,around
q6nc2g.238,97.9515,98.0394,,35,the
q6nc2g.239,98.0394,98.3763,,35,top
q6nc2g.240,98.3763,98.4575,,35,of
q6nc2g.241,98.4575,98.5965,,35,the
q6nc2g.242,98.5965,98.6933,lowamp,,
q6nc2g.243,98.6933,99.1125,,,
q6nc2g.244,99.1125,99.1770,,,the
q6nc2g.245,99.1770,99.6196,,35,farmer's
q6nc2g.247,99.6196,99.9132,,35,gate
q6nc2g.249,99.9132,100.0066,lowamp,,
q6nc2g.250,100.0066,100.7094,,,
q6nc2g.251,100.7095,100.7940,,35,the
q6nc2g.252,100.7940,101.1254,,35,gate
q6nc2g.254,101.1254,104.7976,,,
q6nc2g.255,104.7976,105.1045,,37,yeah
q6nc2g.257,105.1045,106.0431,,,
q6nc2g.258,106.0431,106.2522,unintelligible,,
q6nc2g.259,106.2522,108.0182,,,
q6nc2g.260,108.0182,108.3563,,39,yeah
q6nc2g.262,108.3563,112.1094,,,
q6nc2g.263,112.1094,112.2718,,41,just
q6nc2g.264,112.2719,112.6627,,41,stop
q6nc2g.265,112.6627,112.9193,,41,above
q6nc2g.266,112.9193,113.0029,,41,the
q6nc2g.267,113.0029,113.3866,,41,farmer's
q6nc2g.269,113.3866,113.6491,,41,gate
q6nc2g.271,113.6491,113.7056,lowamp,,
q6nc2g.272,113.7056,115.6490,,,
q6nc2g.273,115.6490,115.9339,,43,yeah
q6nc2g.275,115.9339,116.8050,,,
q6nc2g.276,116.8050,116.9298,cough,,
q6nc2g.277,116.9298,118.7131,,,
q6nc2g.278,118.7131,118.8143,lipsmack,,
q6nc2g.279,118.8143,118.9108,,45,you
q6nc2g.280,118.9109,119.1357,,45,there
q6nc2g.282,119.1357,119.1828,lowamp,,
q6nc2g.283,119.1828,119.8008,,,
q6nc2g.284,119.8008,120.1610,inbreath,,
q6nc2g.285,120.1610,120.6389,,,
q6nc2g.286,120.6389,120.8626,,47,right
q6nc2g.287,120.8626,121.2086,,,
q6nc2g.288,121.2086,121.4982,,47,now
q6nc2g.290,121.4982,122.2463,,,
q6nc2g.291,122.2463,122.2626,lipsmack,,
q6nc2g.292,122.2626,122.3057,,,
q6nc2g.293,122.3057,122.4466,,,do you
q6nc2g.295,122.4466,122.5933,,47,have
q6nc2g.296,122.5933,122.6655,,47,the
q6nc2g.297,122.6655,123.0707,,47,meadow
q6nc2g.299,123.0707,123.2314,outbreath,,
q6nc2g.300,123.2314,126.3800,,,
q6nc2g.301,126.3800,126.4100,lipsmack,,
q6nc2g.302,126.4100,126.4383,,,
q6nc2g.303,126.4383,126.6982,,49,right
q6nc2g.305,126.6982,126.7824,,,
q6nc2g.306,126.7824,126.9136,,49,well
q6nc2g.307,126.9136,127.0399,,49,you
q6nc2g.308,127.0400,127.2376,,51,just
q6nc2g.309,127.2376,127.5266,,51,ignore
q6nc2g.310,127.5266,127.6796,,51,that
q6nc2g.311,127.6796,128.1978,,51,completely
q6nc2g.312,128.1979,128.3825,,51,right
q6nc2g.314,128.3825,129.0086,,,
q6nc2g.315,129.0086,129.0471,phongesture,,
q6nc2g.316,129.0471,129.0567,,,
q6nc2g.317,129.0567,129.1937,,53,what
q6nc2g.318,129.1938,129.3923,,53,do
q6nc2g.319,129.3923,129.4442,,,
q6nc2g.320,129.4442,129.5598,,53,well
q6nc2g.321,129.5598,129.9621,,53,basically
q6nc2g.323,129.9621,130.0650,,53,you
q6nc2g.324,130.0650,130.2221,,53,go
q6nc2g.325,130.2221,130.4651,,53,up
q6nc2g.326,130.4651,130.6924,,53,sort
q6nc2g.326.1,130.6925,130.8681,,53,of
q6nc2g.327,130.8681,131.2989,,,
q6nc2g.328,131.2989,131.3825,,53,a
q6nc2g.329,131.3826,131.6624,,53,very
q6nc2g.330,131.6624,132.1078,,53,slight
q6nc2g.331,132.1078,132.4865,,,
q6nc2g.332,132.4865,132.9790,,53,diagonal
q6nc2g.333,132.9790,133.2881,,53,line
q6nc2g.334,133.2881,133.7552,,,
q6nc2g.335,133.7552,134.0141,,53,until
q6nc2g.336,134.0141,134.1073,,53,you're
q6nc2g.338,134.1073,134.6381,,53,above
q6nc2g.339,134.6381,134.7150,,53,the
q6nc2g.340,134.7150,135.0909,,53,meadow
q6nc2g.342,135.0909,135.3130,outbreath,,
q6nc2g.343,135.3130,140.1081,,,
q6nc2g.344,140.1081,140.4258,,55,yeah
q6nc2g.346,140.4258,140.4839,lowamp,,
q6nc2g.347,140.4839,143.9603,,,
q6nc2g.348,143.9603,144.1745,lipsmack,,
q6nc2g.349,144.1745,144.2689,,,
q6nc2g.350,144.2689,144.4976,,57,right
q6nc2g.351,144.4976,144.5811,,,
q6nc2g.352,144.5811,144.6719,,57,have
q6nc2g.353,144.6719,144.7300,,57,you
q6nc2g.354,144.7300,144.9315,,57,got
q6nc2g.355,144.9315,145.0005,,,
q6nc2g.356,145.0005,145.2292,,57,what
q6nc2g.357,145.2292,145.4662,,,
q6nc2g.358,145.4662,145.5468,,57,have
q6nc2g.359,145.5468,145.6161,,57,you
q6nc2g.360,145.6161,145.7300,,57,got
q6nc2g.361,145.7301,145.8327,,57,the
q6nc2g.362,145.8327,146.2471,,57,lake
q6nc2g.364,146.2471,147.4571,,,
q6nc2g.365,147.4571,147.7689,,59,no
q6nc2g.367,147.7689,154.0126,,,
q6nc2g.368,154.0126,154.1223,,61,i
q6nc2g.369,154.1223,154.2390,,61,don't
q6nc2g.370,154.2390,154.5177,,61,have
q6nc2g.371,154.5177,154.7145,,61,that
q6nc2g.373,154.7145,154.8347,outbreath,,
q6nc2g.374,154.8347,155.5293,,,
q6nc2g.375,155.5293,155.6047,,63,i
q6nc2g.376,155.6048,155.7268,,63,don't
q6nc2g.377,155.7268,155.9271,,63,have
q6nc2g.378,155.9271,156.3209,,63,overnight
q6nc2g.379,156.3210,157.0597,,63,accommodation
q6nc2g.381,157.0597,166.9405,,,
q6nc2g.382,166.9405,167.3861,nonvocal,,
q6nc2g.383,167.3861,172.6386,,,
q6nc2g.384,172.6387,172.9502,,65,yeah
q6nc2g.385,172.9502,173.1229,,65,well
q6nc2g.386,173.1229,173.5631,,65,that's
q6nc2g.388,173.5631,173.9593,,,
q6nc2g.389,173.9593,174.1151,,65,that'll
q6nc2g.391,174.1151,174.3996,,65,be
q6nc2g.392,174.3996,174.5045,lowamp,,
q6nc2g.393,174.5045,175.5213,,,
q6nc2g.394,175.5213,175.6674,,65,that's
q6nc2g.396,175.6674,175.7473,,,
q6nc2g.397,175.7473,176.3123,,65,probably
q6nc2g.398,176.3123,176.4335,,65,where
q6nc2g.399,176.4335,176.5286,,65,you
q6nc2g.400,176.5286,176.7573,,65,should
q6nc2g.401,176.7573,177.0122,,65,go
q6nc2g.402,177.0122,177.1335,outbreath,,
q6nc2g.403,177.1335,177.9327,,,
q6nc2g.404,177.9327,178.1380,,65,then
q6nc2g.406,178.1380,178.1959,lowamp,,
q6nc2g.407,178.1959,178.9953,,,
q6nc2g.408,178.9953,179.0730,,67,if
q6nc2g.409,179.0730,179.2499,,67,that's
q6nc2g.411,179.2499,179.5832,,67,overnight
q6nc2g.412,179.5832,180.2355,,67,accommodation
q6nc2g.414,180.2355,180.4216,,,
q6nc2g.415,180.4216,180.4777,lipsmack,,
q6nc2g.416,180.4778,180.5218,,,
q6nc2g.417,180.5218,180.7517,,67,probably
q6nc2g.418,180.7518,180.8653,,67,want
q6nc2g.419,180.8653,181.0401,,67,go
q6nc2g.420,181.0401,181.2763,,67,there
q6nc2g.422,181.2763,183.6036,,,
q6nc2g.423,183.6036,183.6447,,69,it
q6nc2g.424,183.6447,183.8338,,69,doesn't
q6nc2g.425,183.8338,184.0323,,69,say
q6nc2g.426,184.0323,184.1803,,69,go
q6nc2g.427,184.1803,184.6243,,69,anywhere
q6nc2g.429,184.6243,184.7101,lowamp,,
q6nc2g.430,184.7101,184.7289,,,
q6nc2g.431,184.7289,184.7865,,69,it
q6nc2g.432,184.7865,185.0307,,69,just
q6nc2g.433,185.0308,185.1953,,,
q6nc2g.434,185.1953,185.4478,inbreath,,
q6nc2g.435,185.4478,185.5269,,,
q6nc2g.436,185.5269,185.6088,,69,it
q6nc2g.437,185.6088,186.1976,,69,turns
q6nc2g.439,186.1976,186.2290,,,
q6nc2g.440,186.2290,186.5475,inbreath,,
q6nc2g.441,186.5475,186.6103,,,
q6nc2g.442,186.6103,186.8952,,69,turns
q6nc2g.443,186.8952,187.5636,,69,northwards
q6nc2g.445,187.5636,187.8462,outbreath,,
q6nc2g.446,187.8463,188.8624,,,
q6nc2g.447,188.8624,189.0306,,71,a--
q6nc2g.448,189.0306,189.1428,,,
q6nc2g.449,189.1428,189.2976,,71,at
q6nc2g.450,189.2976,189.4815,,71,that
q6nc2g.451,189.4815,189.8494,,71,point
q6nc2g.453,189.8494,192.3764,,,
q6nc2g.454,192.3764,192.4032,lipsmack,,
q6nc2g.455,192.4032,192.4418,,,
q6nc2g.456,192.4418,192.7389,,73,yeah
q6nc2g.458,192.7389,192.9655,outbreath,,
q6nc2g.459,192.9655,194.7166,,,
q6nc2g.460,194.7167,194.9403,,75,right
q6nc2g.462,194.9403,195.0008,,,
q6nc2g.463,195.0008,195.1385,,75,well
q6nc2g.464,195.1385,195.2088,,75,it
q6nc2g.465,195.2088,195.5533,,75,goes
q6nc2g.466,195.5534,196.9309,,,
q6nc2g.467,196.9309,197.4824,outbreath,,
q6nc2g.468,197.4824,200.5267,,,
q6nc2g.469,200.5268,200.6358,,77,it
q6nc2g.470,200.6358,200.7938,,77,goes
q6nc2g.471,200.7938,200.9350,,77,up
q6nc2g.472,200.9350,201.1391,,77,for
q6nc2g.473,201.1391,201.2411,,,
