tu_id,start,end,type,utterance,text
q8ec6g.1,0.0000,0.4995,,,
q8ec6g.2,0.4995,0.7712,,2,right
q8ec6g.4,0.7712,1.2864,,,
q8ec6g.5,1.2864,1.5751,inbreath,,
q8ec6g.6,1.5751,1.6996,,,
q8ec6g.7,1.6997,1.7478,,2,the
q8ec6g.8,1.7478,1.9997,,2,start
q8ec6g.9,1.9997,2.3479,,2,bit's
q8ec6g.11,2.3479,2.4611,,2,on
q8ec6g.12,2.4611,2.5290,,2,the
q8ec6g.13,2.5290,2.8918,,,left-hand
q8ec6g.14,2.8919,3.1546,,2,side
q8ec6g.16,3.1546,3.3358,,2,about
q8ec6g.17,3.3358,3.4094,,2,a
q8ec6g.18,3.4094,3.7378,,2,quarter
q8ec6g.19,3.7378,3.8226,,2,of
q8ec6g.20,3.8226,3.9132,,2,the
q8ec6g.21,3.9132,4.0434,,2,way
q8ec6g.22,4.0434,4.2894,,2,up
q8ec6g.24,4.2894,6.1607,,,
q8ec6g.25,6.1607,6.2852,,4,have
q8ec6g.26,6.2853,6.3589,,4,you
q8ec6g.28,6.3589,7.0609,laugh,,
q8ec6g.29,7.0609,7.1741,,,
q8ec6g.30,7.1741,7.3725,,6,right
q8ec6g.32,7.3725,7.6865,,,so
q8ec6g.33,7.6865,8.0686,,,
q8ec6g.34,8.0686,8.3234,outbreath,,
q8ec6g.35,8.3234,8.4419,,,
q8ec6g.36,8.4419,8.5953,nonvocal,,
q8ec6g.37,8.5954,9.0367,,,
q8ec6g.38,9.0367,9.4215,,8,mmhmm
q8ec6g.40,9.4216,9.5745,,,
q8ec6g.41,9.5745,9.8802,inbreath,,
q8ec6g.42,9.8802,9.9676,,,
q8ec6g.43,9.9676,10.1756,,10,so
q8ec6g.44,10.1756,10.3810,,10,down
q8ec6g.45,10.3811,10.4374,,10,the
q8ec6g.46,10.4374,10.6257,,10,side
q8ec6g.47,10.6257,10.7015,,10,of
q8ec6g.48,10.7015,10.8165,,10,the
