tu_id,start,end,type,utterance,text
q5nc4f.1,0.0000,0.7767,,,
q5nc4f.2,0.7767,1.5652,laugh,,
q5nc4f.3,1.5652,2.6364,,,
q5nc4f.4,2.6364,3.1888,inbreath,,
q5nc4f.5,3.1888,14.3775,,,
q5nc4f.6,14.3775,14.9671,,2,mm
q5nc4f.8,14.9671,17.0818,,,
q5nc4f.9,17.0818,17.2464,,4,now
q5nc4f.10,17.2464,17.3798,,4,where
q5nc4f.11,17.3798,17.4687,,4,do
q5nc4f.12,17.4687,17.5362,,4,i
q5nc4f.13,17.5362,17.6828,,4,go
q5nc4f.14,17.6828,17.8590,,4,from
q5nc4f.15,17.8590,17.9101,,4,the
q5nc4f.16,17.9101,18.4931,,4,start
q5nc4f.18,18.4931,20.8614,,,
q5nc4f.19,20.8614,21.4032,,6,uh-huh
q5nc4f.21,21.4032,25.0989,,,
q5nc4f.22,25.0989,25.3211,,8,uh-huh
q5nc4f.24,25.3211,25.4430,,8,so
q5nc4f.25,25.4430,25.4891,,8,i
q5nc4f.26,25.4891,25.6307,,8,go
q5nc4f.27,25.6308,26.0853,,8,underneath
q5nc4f.28,26.0853,26.1380,,10,the
q5nc4f.29,26.1380,26.8050,,10,cliffs
q5nc4f.31,26.8050,28.1637,,,
q5nc4f.32,28.1637,28.5343,,12,uh-huh
q5nc4f.34,28.5343,29.9671,,,
q5nc4f.35,29.9671,30.3640,,14,yeah
q5nc4f.37,30.3640,31.0376,,,
q5nc4f.38,31.0376,31.3290,,16,right
q5nc4f.40,31.3290,33.7352,,,
q5nc4f.41,33.7352,34.4335,,18,ehm
q5nc4f.43,34.4335,35.0099,,18,no
q5nc4f.45,35.0099,35.4249,,,
q5nc4f.46,35.4249,35.6818,,,no
q5nc4f.47,35.6818,36.6930,,,
q5nc4f.48,36.6930,36.8577,nonvocal,,
q5nc4f.49,36.8577,37.3221,,,
q5nc4f.50,37.3222,37.5001,nonvocal,,
q5nc4f.51,37.5001,38.5244,,,
q5nc4f.52,38.5244,38.7023,lipsmack,,
q5nc4f.53,38.7023,38.7517,,,
q5nc4f.54,38.7517,38.8736,,20,right
q5nc4f.56,38.8736,38.9690,,20,so
q5nc4f.57,38.9691,39.0136,,20,i
q5nc4f.58,39.0136,39.1304,,20,go
q5nc4f.59,39.1305,39.5916,,20,underneath
q5nc4f.60,39.5916,39.6212,,20,the
q5nc4f.61,39.6212,40.3261,,20,cliffs
q5nc4f.63,40.3261,41.1661,,,
q5nc4f.64,41.1661,41.5003,,22,no
q5nc4f.66,41.5003,41.9285,,22,no
q5nc4f.68,41.9286,42.1015,,,
q5nc4f.69,42.1015,42.5543,,24,right
q5nc4f.71,42.5543,46.2434,,,
q5nc4f.72,46.2434,46.9582,,26,mm
q5nc4f.74,46.9582,47.6466,,26,yeah
q5nc4f.76,47.6466,47.7619,,26,think
q5nc4f.77,47.7619,47.9793,,26,i
q5nc4f.78,47.9793,48.2164,,26,know
q5nc4f.79,48.2164,48.6347,,,
q5nc4f.80,48.6347,49.0168,,,yeah
q5nc4f.82,49.0168,50.1696,,,
q5nc4f.83,50.1696,50.5583,,28,okay
q5nc4f.85,50.5583,55.2553,,,
q5nc4f.86,55.2553,55.7889,inbreath,,
q5nc4f.87,55.7889,55.9437,,,
q5nc4f.88,55.9437,56.0030,,30,i
q5nc4f.89,56.0030,56.2023,,30,don't
q5nc4f.90,56.2023,56.4361,,30,know
q5nc4f.92,56.4361,57.5774,laugh,,
q5nc4f.93,57.5774,58.2987,inbreath,,
q5nc4f.94,58.2988,65.6917,,,
q5nc4f.95,65.6917,65.9056,,32,to
q5nc4f.96,65.9056,66.0129,,32,the
q5nc4f.97,66.0129,66.2318,,32,right
q5nc4f.99,66.2319,66.3554,,,
q5nc4f.100,66.3554,66.5168,,32,to
q5nc4f.101,66.5168,66.5794,,32,the
q5nc4f.102,66.5794,66.7161,,32,right
q5nc4f.104,66.7161,67.2250,,32,okay
q5nc4f.106,67.2250,67.4292,lowamp,,
q5nc4f.107,67.4292,67.9117,,,
q5nc4f.108,67.9117,68.3234,,34,thanks
q5nc4f.110,68.3234,71.8412,,,
q5nc4f.111,71.8412,72.2957,,36,mm
q5nc4f.113,72.2957,74.4499,,,
q5nc4f.114,74.4499,74.8616,,38,yeah
q5nc4f.116,74.8616,75.5237,,,
q5nc4f.117,75.5237,75.6867,,38,now
q5nc4f.118,75.6867,75.8415,,38,i've
q5nc4f.120,75.8415,75.9798,,38,got
q5nc4f.121,75.9799,76.0985,,38,an
q5nc4f.122,76.0985,76.4195,,38,old
q5nc4f.123,76.4196,76.8725,,38,pine
q5nc4f.124,76.8725,77.1442,,38,here
q5nc4f.126,77.1442,77.3912,,38,what
q5nc4f.127,77.3913,77.4835,,38,do
q5nc4f.128,77.4835,77.5313,,38,i
q5nc4f.129,77.5313,77.6367,,38,do
q5nc4f.130,77.6367,77.8080,,38,in
q5nc4f.131,77.8080,78.1966,,38,relation
q5nc4f.132,78.1966,78.3036,,38,to
q5nc4f.133,78.3036,78.4321,,38,it
q5nc4f.135,78.4321,79.4944,,,
q5nc4f.136,79.4944,79.5998,,,oh
q5nc4f.137,79.5998,80.1844,,,
q5nc4f.138,80.1844,80.2454,,40,and
q5nc4f.139,80.2454,80.3492,,40,you
q5nc4f.140,80.3492,80.5385,,40,don't
q5nc4f.141,80.5385,80.7510,,40,have
q5nc4f.142,80.7510,80.8630,,40,it
q5nc4f.144,80.8630,81.3718,laugh,,
q5nc4f.145,81.3718,88.8817,,,
q5nc4f.146,88.8817,89.7249,inbreath,,
q5nc4f.147,89.7249,90.2058,,,
q5nc4f.148,90.2058,90.3079,,42,the
q5nc4f.149,90.3079,90.5088,,42,old
q5nc4f.150,90.5089,90.8465,,42,pine
q5nc4f.151,90.8465,91.1067,,42,is
q5nc4f.152,91.1067,91.4509,,42,ehm
q5nc4f.153,91.4509,92.3715,,,
q5nc4f.154,92.3715,93.1324,,42,underneath
q5nc4f.155,93.1324,93.7385,,42,and
q5nc4f.156,93.7385,94.3001,,,
q5nc4f.157,94.3001,94.5849,,44,to
q5nc4f.158,94.5849,95.0872,,44,the
q5nc4f.159,95.0872,95.3425,,44,to
q5nc4f.160,95.3425,95.4397,,44,the
q5nc4f.161,95.4397,95.8860,,44,right
q5nc4f.162,95.8860,96.1610,,44,of
q5nc4f.163,96.1610,96.2697,,44,the
q5nc4f.164,96.2697,96.8247,,44,cliffs
q5nc4f.166,96.8247,98.6808,,,
q5nc4f.167,98.6808,99.2111,laugh,,
q5nc4f.168,99.2111,99.8172,inbreath,,
q5nc4f.169,99.8172,100.0873,,,
q5nc4f.170,100.0873,100.2718,,46,right
q5nc4f.171,100.2718,100.5023,,46,okay
q5nc4f.173,100.5023,100.8119,,48,forget
q5nc4f.174,100.8119,100.8844,,48,the
q5nc4f.175,100.8844,101.0293,,48,old
q5nc4f.176,101.0293,101.3521,,48,pine
q5nc4f.178,101.3521,101.8527,laugh,,
q5nc4f.179,101.8527,102.7684,inbreath,,
q5nc4f.180,102.7684,103.2361,,,
