tu_id,start,end,type,utterance,text
q3ec2g.1,0.0000,0.0904,,,
q3ec2g.2,0.0904,0.4045,,1,right
q3ec2g.4,0.4045,0.5968,,,
q3ec2g.5,0.5968,0.7774,,1,have
q3ec2g.6,0.7774,0.8559,,1,you
q3ec2g.7,0.8559,0.9619,,1,got
q3ec2g.8,0.9619,1.0129,,1,a
q3ec2g.9,1.0129,1.4212,,1,starting
q3ec2g.10,1.4212,1.8216,,1,point
q3ec2g.11,1.8216,1.9080,,,
q3ec2g.12,1.9080,1.9315,lipsmack,,
q3ec2g.13,1.9315,2.0296,,,
q3ec2g.14,2.0296,2.3201,,1,at
q3ec2g.15,2.3201,2.4732,phongesture,,
q3ec2g.16,2.4732,2.6027,,1,this
q3ec2g.17,2.6028,2.6656,,,
q3ec2g.18,2.6656,2.8226,,1,ke--
q3ec2g.19,2.8226,2.8933,,,
q3ec2g.20,2.8933,3.0307,,1,this
q3ec2g.21,3.0307,3.1288,,1,is
q3ec2g.22,3.1288,3.5999,,1,kenneth
q3ec2g.24,3.5999,3.6784,,,
q3ec2g.25,3.6784,4.0710,outbreath,,
q3ec2g.26,4.0710,4.1276,,,
q3ec2g.27,4.1276,4.1803,,1,have
q3ec2g.28,4.1803,4.2541,,1,you
q3ec2g.29,4.2541,4.3437,,1,got
q3ec2g.30,4.3437,4.3964,,1,a
q3ec2g.31,4.3964,4.7969,,1,starting
q3ec2g.32,4.7969,5.0813,,1,point
q3ec2g.33,5.0814,5.1473,,1,at
q3ec2g.34,5.1473,5.2763,,1,the
q3ec2g.35,5.2763,5.8322,,1,top
q3ec2g.36,5.8322,6.3222,,1,left
q3ec2g.37,6.3223,6.4356,,1,of
q3ec2g.38,6.4356,6.5331,,1,your
q3ec2g.39,6.5331,6.8256,,1,map
q3ec2g.40,6.8256,7.1648,,1,corner
q3ec2g.42,7.1648,7.2861,,,
q3ec2g.43,7.2861,7.5226,breath,,
q3ec2g.44,7.5226,7.6657,,,
q3ec2g.45,7.6657,8.0889,,3,right
q3ec2g.47,8.0889,8.6832,,,
q3ec2g.48,8.6832,8.9228,,3,eh
q3ec2g.50,8.9228,8.9632,,,
q3ec2g.51,8.9632,9.3148,,3,could
q3ec2g.52,9.3148,9.7506,,3,you
q3ec2g.53,9.7506,10.1010,,,
q3ec2g.54,10.1010,10.5970,,3,move
q3ec2g.55,10.5970,12.4686,,,
q3ec2g.56,12.4686,12.9276,,3,about
q3ec2g.57,12.9276,13.2090,,,
q3ec2g.58,13.2091,13.4906,,3,due
q3ec2g.59,13.4906,13.9303,,3,south
q3ec2g.60,13.9303,14.2581,,3,from
q3ec2g.61,14.2581,14.4162,,3,that
q3ec2g.62,14.4162,14.9407,,3,starting
q3ec2g.63,14.9408,15.5425,,3,point
q3ec2g.65,15.5425,16.5322,,,
q3ec2g.66,16.5322,17.1881,,3,about
q3ec2g.68,17.1881,17.3815,,,
q3ec2g.69,17.3815,18.0301,,3,eh
q3ec2g.71,18.0301,19.0164,,,
q3ec2g.72,19.0164,19.0617,lipsmack,,
q3ec2g.73,19.0617,20.1956,,,
q3ec2g.74,20.1956,20.5247,,3,four
q3ec2g.75,20.5247,21.0618,,3,inches
q3ec2g.77,21.0618,26.8869,,,
q3ec2g.78,26.8869,27.1481,,5,could
q3ec2g.79,27.1481,27.5491,,,
q3ec2g.80,27.5491,27.8287,,5,could
q3ec2g.81,27.8287,27.8802,,5,you
q3ec2g.82,27.8802,28.3511,,5,move
q3ec2g.83,28.3511,28.4541,,,
q3ec2g.84,28.4542,28.9362,,5,to
q3ec2g.85,28.9362,29.0060,,,
q3ec2g.86,29.0060,29.1090,,5,the
q3ec2g.87,29.1090,29.5358,,5,right
q3ec2g.88,29.5358,29.6609,,5,of
q3ec2g.89,29.6609,29.7087,,5,the
q3ec2g.90,29.7087,30.0104,,5,point
q3ec2g.91,30.0104,30.1134,,5,you're
q3ec2g.93,30.1134,30.2532,,5,at
q3ec2g.94,30.2532,30.6137,,5,now
q3ec2g.95,30.6138,30.6958,,,
q3ec2g.96,30.6958,31.1218,breath,,
q3ec2g.97,31.1218,31.3917,,,
q3ec2g.98,31.3917,31.8437,,5,by
q3ec2g.99,31.8438,32.3977,,,
q3ec2g.100,32.3977,32.5371,lipsmack,,
q3ec2g.101,32.5371,33.7522,,,
q3ec2g.102,33.7522,33.9943,,5,three
q3ec2g.103,33.9943,34.4732,,5,inches
q3ec2g.105,34.4732,40.7753,,,
q3ec2g.106,40.7754,40.8492,lipsmack,,
q3ec2g.107,40.8492,41.0124,,,
q3ec2g.108,41.0124,41.1756,,7,could
q3ec2g.109,41.1756,41.2404,,7,you
q3ec2g.110,41.2404,41.4841,,7,move
q3ec2g.111,41.4841,41.5467,,,
q3ec2g.112,41.5467,41.6495,,7,up
q3ec2g.113,41.6495,41.9580,,7,three
q3ec2g.114,41.9581,42.4589,,7,inches
q3ec2g.116,42.4589,45.0279,,,
q3ec2g.117,45.0279,45.3038,,9,mmhmm
q3ec2g.119,45.3038,46.1741,,,
q3ec2g.120,46.1741,46.2052,lipsmack,,
q3ec2g.121,46.2052,48.4658,,,
q3ec2g.122,48.4658,48.5380,inbreath,,
q3ec2g.123,48.5380,49.6467,,,
q3ec2g.124,49.6467,50.0503,,11,could
q3ec2g.125,50.0503,50.1124,,,
q3ec2g.126,50.1124,50.5656,,11,you
q3ec2g.127,50.5656,50.6836,,,
q3ec2g.128,50.6836,51.0716,,11,move
q3ec2g.129,51.0716,51.3075,,11,to
q3ec2g.130,51.3075,51.5434,,11,your
q3ec2g.131,51.5434,51.8321,,11,right
q3ec2g.132,51.8321,52.3536,,11,again
q3ec2g.134,52.3537,53.5803,,,
q3ec2g.135,53.5803,55.0691,,11,approximately
q3ec2g.136,55.0692,56.0421,,,
q3ec2g.137,56.0421,56.0815,lipsmack,,
q3ec2g.138,56.0815,56.1872,,,
q3ec2g.139,56.1872,56.4753,,11,five
q3ec2g.140,56.4753,56.9251,,11,inches
q3ec2g.142,56.9251,61.9964,,,
q3ec2g.143,61.9964,62.0413,lipsmack,,
q3ec2g.144,62.0413,62.3242,,,
q3ec2g.145,62.3242,62.6890,,13,could
q3ec2g.146,62.6890,62.8132,,,
q3ec2g.147,62.8133,63.1067,,13,you
q3ec2g.148,63.1067,63.1649,,,
q3ec2g.149,63.1649,63.2495,nonvocal,,
q3ec2g.150,63.2495,126.2724,,,
q3ec2g.151,126.2724,126.3379,nonvocal,,
q3ec2g.152,126.3379,126.7710,,15,right
q3ec2g.154,126.7710,128.1518,,,
q3ec2g.155,128.1518,128.3546,,15,right
q3ec2g.157,128.3546,129.0622,,,
q3ec2g.158,129.0622,129.2029,,15,right
q3ec2g.160,129.2029,129.2454,,,
q3ec2g.161,129.2454,129.3442,,15,i
q3ec2g.161.1,129.3442,129.4349,,15,d--
q3ec2g.162,129.4349,129.5957,,15,think
q3ec2g.163,129.5957,129.6596,,15,i
q3ec2g.164,129.6596,129.7676,,15,know
q3ec2g.165,129.7676,129.9076,,15,where
q3ec2g.166,129.9076,129.9696,,15,you
q3ec2g.167,129.9696,130.0716,,15,are
q3ec2g.169,130.0716,130.1420,,,
q3ec2g.170,130.1420,130.3896,inbreath,,
q3ec2g.171,130.3896,130.4600,,,
q3ec2g.172,130.4600,130.6894,,15,right
q3ec2g.174,130.6894,130.7337,,,
q3ec2g.175,130.7337,130.9709,,15,could
q3ec2g.176,130.9709,131.1741,,15,you
q3ec2g.177,131.1741,131.6406,,15,move
q3ec2g.178,131.6407,131.9191,,,
q3ec2g.179,131.9191,132.0002,phongesture,,
q3ec2g.180,132.0002,132.0397,,,
q3ec2g.181,132.0397,132.4951,,15,down
q3ec2g.182,132.4951,133.1660,,,
q3ec2g.183,133.1660,133.4788,,15,from
q3ec2g.184,133.4788,133.5228,,15,the
q3ec2g.185,133.5228,133.7633,,15,point
q3ec2g.186,133.7633,133.8770,,15,you're
q3ec2g.188,133.8770,134.2364,,15,at
q3ec2g.189,134.2364,134.4924,,,
q3ec2g.190,134.4924,134.6812,,15,by
q3ec2g.191,134.6812,135.1750,,15,about
q3ec2g.193,135.1750,135.3899,,,
q3ec2g.194,135.3899,135.8885,,15,eh
q3ec2g.195,135.8885,136.0209,,,
q3ec2g.196,136.0210,136.5586,,15,three
q3ec2g.198,136.5586,137.0389,,15,inches
q3ec2g.200,137.0390,138.7685,,,
q3ec2g.201,138.7685,139.0006,inbreath,,
q3ec2g.202,139.0006,140.1064,,,
q3ec2g.203,140.1065,140.2856,,17,could
q3ec2g.204,140.2856,140.4869,,17,you
q3ec2g.205,140.4870,140.6633,,17,go
q3ec2g.206,140.6633,140.8031,,17,to
q3ec2g.207,140.8031,140.9682,,17,your
q3ec2g.208,140.9682,141.4494,,17,right
q3ec2g.209,141.4494,141.5221,,,
q3ec2g.210,141.5222,141.8859,,17,another
q3ec2g.211,141.8859,142.1097,,17,three
q3ec2g.212,142.1097,142.5602,,17,inches
q3ec2g.214,142.5602,146.3205,,,
q3ec2g.215,146.3205,146.7501,,19,right
q3ec2g.217,146.7502,146.8960,,,
q3ec2g.218,146.8960,147.0266,,19,well
q3ec2g.220,147.0266,147.3659,,,
q3ec2g.221,147.3659,147.5670,,19,whatever
q3ec2g.222,147.5670,147.7479,,19,you
q3ec2g.223,147.7479,147.8836,,19,can
q3ec2g.224,147.8836,148.3209,,19,manage
q3ec2g.226,148.3209,150.3672,,,
q3ec2g.227,150.3672,150.5962,breath,,
q3ec2g.228,150.5962,150.6479,lipsmack,,
q3ec2g.229,150.6479,150.9527,,,
q3ec2g.230,150.9527,151.4791,,21,ehm
q3ec2g.232,151.4791,151.6487,,,
