tu_id,start,end,type,utterance,text
q4ec8f.1,0.0000,0.9408,,,
q4ec8f.2,0.9408,1.2101,nonvocal,,
q4ec8f.3,1.2101,3.8697,,,
q4ec8f.4,3.8697,4.9568,laugh,,
q4ec8f.5,4.9568,5.9209,,,
q4ec8f.6,5.9209,6.4561,inbreath,,
q4ec8f.7,6.4561,6.8550,,,
q4ec8f.8,6.8551,7.5200,laugh,,
q4ec8f.9,7.5200,9.0492,,,
q4ec8f.10,9.0492,9.8537,inbreath,,
q4ec8f.11,9.8537,10.0199,lipsmack,,
q4ec8f.12,10.0199,10.1695,,2,right
q4ec8f.14,10.1695,10.2692,,2,i've
q4ec8f.16,10.2693,10.3790,,2,got
q4ec8f.17,10.3790,10.4521,,2,the
q4ec8f.18,10.4521,10.7978,,2,diamond
q4ec8f.18.1,10.7979,11.0561,,2,mine
q4ec8f.19,11.0561,11.1425,,,
q4ec8f.20,11.1425,11.2433,,2,i've
q4ec8f.22,11.2434,11.3465,,2,got
q4ec8f.23,11.3465,11.3796,,2,the
q4ec8f.24,11.3797,11.6390,,2,start
q4ec8f.25,11.6390,11.7421,,4,and
q4ec8f.26,11.7421,11.8251,,4,the
q4ec8f.27,11.8251,12.1276,,4,diamond
q4ec8f.27.1,12.1277,12.3305,,4,mine
q4ec8f.28,12.3305,20.3790,,,
q4ec8f.29,20.3790,20.4455,nonvocal,,
q4ec8f.30,20.4455,20.7514,,8,right
q4ec8f.32,20.7514,31.9221,,,
q4ec8f.33,31.9222,31.9521,lipsmack,,
q4ec8f.34,31.9521,32.1742,,10,don't
q4ec8f.35,32.1742,32.2939,,10,have
q4ec8f.36,32.2939,32.9522,,10,springboks
q4ec8f.38,32.9522,44.4515,,,
q4ec8f.39,44.4515,44.9236,,12,horizontal
q4ec8f.41,44.9236,45.2958,,,
q4ec8f.42,45.2959,47.7893,nonvocal,,
q4ec8f.43,47.7893,48.1383,,,
q4ec8f.44,48.1383,48.2813,,14,hold
q4ec8f.45,48.2813,48.4641,,14,on
q4ec8f.47,48.4641,48.5871,,,
q4ec8f.48,48.5871,49.3783,nonvocal,,
q4ec8f.49,49.3783,49.6974,,14,right
q4ec8f.51,49.6975,50.1497,,,
q4ec8f.52,50.1497,51.3597,nonvocal,,
q4ec8f.53,51.3597,51.4628,,,
q4ec8f.54,51.4628,52.0113,laugh,,
q4ec8f.55,52.0113,55.0266,,,
q4ec8f.56,55.0266,55.1430,,18,a
q4ec8f.57,55.1430,55.4821,,18,curve
q4ec8f.58,55.4821,55.7647,,18,or
q4ec8f.59,55.7647,60.9043,,,
q4ec8f.60,60.9043,61.0473,lipsmack,,
q4ec8f.61,61.0473,63.8630,,,
q4ec8f.62,63.8631,64.2155,,20,right
q4ec8f.64,64.2155,67.9322,,,
q4ec8f.65,67.9322,68.0452,nonvocal,,
q4ec8f.66,68.0452,68.1948,,,
q4ec8f.67,68.1948,68.3311,nonvocal,,
q4ec8f.68,68.3311,69.0292,,,
q4ec8f.69,69.0293,70.8677,nonvocal,,
q4ec8f.70,70.8677,71.5226,,,
q4ec8f.71,71.5226,71.6423,lipsmack,,
q4ec8f.72,71.6423,71.9747,,,okay
q4ec8f.73,71.9747,75.1695,,,
q4ec8f.74,75.1695,75.3457,lipsmack,,
q4ec8f.75,75.3457,75.8211,,,
q4ec8f.76,75.8212,75.9907,,,there's
q4ec8f.77,75.9907,76.0838,,24,the
q4ec8f.78,76.0838,76.5758,,24,overgrown
q4ec8f.79,76.5758,76.9215,,24,gully
q4ec8f.81,76.9215,77.0212,lowamp,,
