tu_id,start,end,type,utterance,text
q1nc2f.1,0.0000,5.8959,,,
q1nc2f.2,5.8959,5.9420,nonvocal,,
q1nc2f.3,5.9420,6.2063,,,
q1nc2f.4,6.2063,6.4300,,2,no
q1nc2f.5,6.4300,6.5560,,2,i've
q1nc2f.7,6.5560,6.7400,,2,got
q1nc2f.8,6.7400,7.7420,,,
q1nc2f.9,7.7420,8.0480,,2,er
q1nc2f.10,8.0480,8.1960,outbreath,,
q1nc2f.11,8.1960,8.3360,,,
q1nc2f.12,8.3360,8.4220,,2,w--
q1nc2f.13,8.4220,8.6320,,,
q1nc2f.14,8.6320,9.4980,,2,mountains
q1nc2f.16,9.4980,12.4967,,,
q1nc2f.17,12.4967,12.8821,,4,yes
q1nc2f.19,12.8821,13.2247,outbreath,,
q1nc2f.20,13.2247,14.9300,,,
q1nc2f.21,14.9300,14.9920,,6,it's
q1nc2f.23,14.9920,15.1759,,6,just
q1nc2f.24,15.1759,15.4780,,6,above
q1nc2f.25,15.4780,15.6120,,6,that
q1nc2f.27,15.6120,15.7023,lowamp,,
q1nc2f.28,15.7023,16.9226,,,
q1nc2f.29,16.9227,17.0667,,8,yeah
q1nc2f.31,17.0667,17.1366,,8,i
q1nc2f.32,17.1366,17.3906,,8,know
q1nc2f.34,17.3907,17.5247,,8,th--
q1nc2f.35,17.5247,17.7387,,8,that's
q1nc2f.37,17.7387,18.0326,,8,marked
q1nc2f.38,18.0327,18.0907,,8,on
q1nc2f.39,18.0907,18.2287,,8,my
q1nc2f.40,18.2287,18.4796,,8,map
q1nc2f.41,18.4797,18.5967,,8,as
q1nc2f.42,18.5967,18.7567,,8,well
q1nc2f.44,18.7567,35.7642,,,
q1nc2f.45,35.7642,36.0145,inbreath,,
q1nc2f.46,36.0145,37.7939,,,
q1nc2f.47,37.7939,38.1983,,10,ehm
q1nc2f.49,38.1983,38.6199,inbreath,,
q1nc2f.50,38.6199,39.0604,,,
q1nc2f.51,39.0604,39.1513,phongesture,,
q1nc2f.52,39.1513,39.6442,,,
q1nc2f.53,39.6442,39.8502,,10,so
q1nc2f.54,39.8503,39.9563,,10,you're
q1nc2f.56,39.9563,40.1841,,10,going
