tu_id,start,end,type,utterance,text
q1nc3g.1,0.0000,0.2174,,1,right
q1nc3g.3,0.2174,0.6917,,,
q1nc3g.4,0.6917,0.7576,nonvocal,,
q1nc3g.5,0.7576,0.8711,lipsmack,,
q1nc3g.6,0.8711,1.0276,,,
q1nc3g.7,1.0276,1.1034,,1,well
q1nc3g.8,1.1034,1.1660,,1,the
q1nc3g.9,1.1660,1.6008,,1,start
q1nc3g.10,1.6008,1.8610,,1,is
q1nc3g.11,1.8610,2.6959,,,
q1nc3g.12,2.6959,2.8942,nonvocal,,
q1nc3g.13,2.8942,3.2938,,,
q1nc3g.14,3.2938,3.4512,,3,ah
q1nc3g.16,3.4512,3.6086,,3,is
q1nc3g.17,3.6087,3.6759,,3,it
q1nc3g.18,3.6759,3.7418,,3,the
q1nc3g.19,3.7418,4.0810,,3,same
q1nc3g.21,4.0810,4.6648,inbreath,,
q1nc3g.22,4.6648,5.0449,,,
q1nc3g.23,5.0449,5.1275,nonvocal,,
q1nc3g.24,5.1275,6.4559,,,
q1nc3g.25,6.4559,6.7950,,5,mmhmm
q1nc3g.27,6.7951,6.8815,lowamp,,
q1nc3g.28,6.8815,7.6275,,,
q1nc3g.29,7.6275,7.6653,lipsmack,,
q1nc3g.30,7.6653,7.7998,,,
q1nc3g.31,7.7998,8.1621,,7,so
q1nc3g.32,8.1621,8.4487,,,
q1nc3g.33,8.4487,8.6298,,7,you're
q1nc3g.35,8.6298,8.7154,,,
q1nc3g.36,8.7154,9.0645,,7,going
q1nc3g.37,9.0646,9.9901,,,
q1nc3g.38,9.9901,10.5204,,7,vertically
q1nc3g.39,10.5204,11.2648,,7,downwards
q1nc3g.41,11.2648,11.8610,,,
q1nc3g.42,11.8610,12.0290,nonvocal,,
q1nc3g.43,12.0290,12.1838,,,
q1nc3g.44,12.1838,13.8669,,,about
q1nc3g.45,13.8669,15.4580,,,
q1nc3g.46,15.4580,16.0474,nonvocal,,
q1nc3g.47,16.0474,16.1133,,,
q1nc3g.48,16.1133,16.3439,,9,eh
q1nc3g.50,16.3439,17.7101,,,
q1nc3g.51,17.7101,17.9674,nonvocal,,
q1nc3g.52,17.9674,18.2806,,,
q1nc3g.53,18.2806,18.8076,nonvocal,,
q1nc3g.54,18.8076,18.8735,,,
q1nc3g.55,18.8735,19.0884,,11,where
q1nc3g.56,19.0884,19.1699,,11,are
q1nc3g.57,19.1700,19.2491,,11,we
q1nc3g.58,19.2491,19.7332,,11,finishing
q1nc3g.60,19.7332,21.7721,,,
q1nc3g.61,21.7721,21.9961,,13,uh-huh
q1nc3g.63,21.9961,22.2922,inbreath,,
q1nc3g.64,22.2923,24.8574,,,
q1nc3g.65,24.8574,24.9200,,15,a
q1nc3g.66,24.9200,25.1310,,15,walk
q1nc3g.67,25.1310,25.5577,,15,city
q1nc3g.69,25.5577,27.2159,,,
q1nc3g.70,27.2159,27.8467,laugh,,
q1nc3g.71,27.8467,28.0531,,,
q1nc3g.72,28.0531,28.3778,inbreath,,
q1nc3g.73,28.3778,28.4427,,,
q1nc3g.74,28.4427,28.8717,,17,yes
q1nc3g.76,28.8717,29.0480,,17,but
q1nc3g.77,29.0480,29.6278,,17,it's
q1nc3g.79,29.6278,29.7298,,,
q1nc3g.80,29.7298,30.0359,,17,further
q1nc3g.81,30.0359,30.2957,,17,down
q1nc3g.82,30.2957,30.3514,,17,the
