tu_id,start,end,type,utterance,text
q4nc1f.1,0.0000,3.1445,,,
q4nc1f.2,3.1445,3.3097,,,right
q4nc1f.4,3.3097,3.5745,,2,yes
q4nc1f.5,3.5745,3.6404,,2,i
q4nc1f.6,3.6404,3.8743,,2,have
q4nc1f.8,3.8743,3.9928,,2,i'm
q4nc1f.10,3.9928,4.1707,,2,just
q4nc1f.11,4.1707,4.2333,,2,in
q4nc1f.12,4.2333,4.5166,,2,front
q4nc1f.13,4.5166,4.6021,,2,of
q4nc1f.14,4.6021,4.7833,,2,that
q4nc1f.16,4.7833,4.8591,,,
q4nc1f.17,4.8591,5.0172,,4,with
q4nc1f.18,5.0172,5.1094,,4,the
q4nc1f.19,5.1094,5.6160,,4,start
q4nc1f.21,5.6160,7.5197,,,
q4nc1f.22,7.5198,7.6483,lipsmack,,
q4nc1f.23,7.6483,8.0736,,6,yes
q4nc1f.25,8.0737,14.9407,,,
q4nc1f.26,14.9407,15.2455,,8,right
q4nc1f.28,15.2455,15.5475,,8,okay
q4nc1f.29,15.5475,15.7221,,8,just
q4nc1f.30,15.7221,15.9164,,8,straight
q4nc1f.31,15.9164,16.2056,,8,down
q4nc1f.32,16.2056,16.6871,,8,directly
q4nc1f.33,16.6872,17.2241,,10,south
q4nc1f.35,17.2241,18.3333,,,
q4nc1f.36,18.3333,18.5013,,12,how
q4nc1f.37,18.5013,18.9269,,12,far
q4nc1f.39,18.9269,23.5415,,,
q4nc1f.40,23.5416,23.7070,,14,equal
q4nc1f.41,23.7070,23.8618,,14,to
q4nc1f.42,23.8618,23.9804,,14,where
q4nc1f.43,23.9804,24.0693,,14,the
q4nc1f.44,24.0693,24.3723,,14,tribal
q4nc1f.45,24.3723,24.8038,,14,settlement
q4nc1f.46,24.8038,25.1892,,14,is
q4nc1f.48,25.1892,27.8663,,,
q4nc1f.49,27.8663,28.6074,inbreath,,
q4nc1f.50,28.6074,28.9507,,,
q4nc1f.51,28.9507,29.2793,,16,right
q4nc1f.53,29.2794,29.7571,,,
q4nc1f.54,29.7571,29.9158,,16,i've
q4nc1f.56,29.9158,30.0508,,,no
q4nc1f.57,30.0508,30.1233,,,g--
q4nc1f.58,30.1233,30.2880,,16,i've
q4nc1f.60,30.2880,30.4329,,16,not
q4nc1f.61,30.4329,30.5087,,16,got
q4nc1f.62,30.5087,30.7261,,16,any
q4nc1f.63,30.7261,31.0225,,16,tribal
q4nc1f.64,31.0225,31.5561,,16,settlement
q4nc1f.65,31.5561,31.7340,,16,at
q4nc1f.66,31.7340,31.8954,,16,all
q4nc1f.68,31.8954,32.6621,,,
q4nc1f.69,32.6621,32.8506,,,and other than
q4nc1f.72,32.8506,32.9428,,16,that
q4nc1f.73,32.9428,33.1009,,16,i've
q4nc1f.75,33.1009,33.1734,,16,got
q4nc1f.76,33.1734,33.2327,,16,an
q4nc1f.77,33.2327,33.6741,,16,extinct
q4nc1f.78,33.6741,34.1147,,16,volcano
q4nc1f.79,34.1147,34.6589,,,
q4nc1f.80,34.6589,34.6820,lipsmack,,
q4nc1f.81,34.6820,34.7379,,18,and
q4nc1f.82,34.7379,34.9092,,,that's
q4nc1f.84,34.9092,35.1892,,18,heading
q4nc1f.85,35.1892,35.3802,,18,down
q4nc1f.86,35.3802,35.7886,,18,towards
q4nc1f.87,35.7887,35.8743,lowamp,,
q4nc1f.88,35.8743,36.1542,,,
q4nc1f.89,36.1542,36.2398,,20,the
q4nc1f.90,36.2399,36.4902,,20,bottom
q4nc1f.91,36.4902,36.5956,,20,of
q4nc1f.92,36.5956,36.6747,,20,the
q4nc1f.93,36.6747,37.0067,,20,page
q4nc1f.95,37.0067,39.6055,,,
q4nc1f.96,39.6055,39.7274,lipsmack,,
q4nc1f.97,39.7274,39.9981,,,
q4nc1f.98,39.9981,40.1463,,22,no
q4nc1f.100,40.1464,40.2090,,22,i
q4nc1f.101,40.2090,40.6693,,22,haven't
q4nc1f.103,40.6694,41.0293,lowamp,,
q4nc1f.104,41.0293,47.3697,,,
q4nc1f.105,47.3697,47.5937,,24,right
q4nc1f.107,47.5937,47.8472,,24,okay
q4nc1f.109,47.8473,50.4725,,,
q4nc1f.110,50.4725,50.8973,,26,west
q4nc1f.112,50.8973,50.9829,,,
q4nc1f.113,50.9830,51.1806,,26,right
q4nc1f.114,51.1806,51.4681,,26,okay
q4nc1f.116,51.4681,51.5627,,,
q4nc1f.117,51.5627,51.8057,,26,for
q4nc1f.118,51.8057,57.8762,,,
q4nc1f.119,57.8762,58.0812,,28,from
q4nc1f.120,58.0812,58.1568,,28,the
q4nc1f.121,58.1569,58.4665,,28,left-hand
q4nc1f.122,58.4665,58.5653,,,s--
q4nc1f.123,58.5653,58.7695,,28,that's
q4nc1f.125,58.7695,58.9177,,28,quite
q4nc1f.126,58.9178,59.0034,,28,a
q4nc1f.127,59.0034,59.3591,,28,bit
q4nc1f.129,59.3591,59.4974,lowamp,,
q4nc1f.130,59.4975,65.7623,,,
q4nc1f.131,65.7623,66.0482,,30,right
q4nc1f.133,66.0482,66.3446,,30,okay
q4nc1f.135,66.3446,66.8756,outbreath,,
q4nc1f.136,66.8756,68.3604,,,
q4nc1f.137,68.3604,68.3867,lipsmack,,
q4nc1f.138,68.3868,68.7294,,32,right
q4nc1f.140,68.7294,69.0192,,32,okay
q4nc1f.142,69.0192,69.3519,outbreath,,
q4nc1f.143,69.3519,72.0099,,,
q4nc1f.144,72.0099,72.1845,lipsmack,,
q4nc1f.145,72.1845,72.2642,,,
q4nc1f.147,72.2642,72.3823,,34,i
q4nc1f.148,72.3823,72.6655,,34,have
