tu_id,start,end,type,utterance,text
q7ec8f.1,0.0000,1.4658,,,
q7ec8f.2,1.4658,1.8083,,2,no
q7ec8f.4,1.8083,2.3123,outbreath,,
q7ec8f.5,2.3123,3.9658,,,
q7ec8f.6,3.9658,4.4763,outbreath,,
q7ec8f.7,4.4763,11.2813,,,
q7ec8f.8,11.2813,12.5165,nonvocal,,
q7ec8f.9,12.5165,21.7622,,,
q7ec8f.10,21.7622,22.5922,nonvocal,,
q7ec8f.11,22.5922,41.6502,,,
q7ec8f.12,41.6502,44.3643,nonvocal,,
q7ec8f.13,44.3643,52.6614,,,
q7ec8f.14,52.6614,52.8261,,5,and
q7ec8f.15,52.8261,53.2674,,5,mark
q7ec8f.17,53.2674,53.6429,outbreath,,
q7ec8f.18,53.6429,53.8405,,,
q7ec8f.19,53.8405,54.6574,inbreath,,
q7ec8f.20,54.6574,55.6192,,,
q7ec8f.21,55.6192,56.2516,nonvocal,,
q7ec8f.22,56.2516,56.7276,,,
q7ec8f.23,56.7276,56.8841,,7,yeah
q7ec8f.25,56.8841,58.6478,,,
q7ec8f.26,58.6478,58.8982,,9,yeah
q7ec8f.28,58.8982,59.0365,lowamp,,
q7ec8f.29,59.0365,60.5912,,,
q7ec8f.30,60.5912,60.8646,nonvocal,,
q7ec8f.31,60.8646,61.6321,,,
q7ec8f.32,61.6321,62.0520,,11,just
q7ec8f.33,62.0520,62.3007,,11,there
q7ec8f.35,62.3007,63.0369,,,
q7ec8f.36,63.0369,63.2625,,13,to
q7ec8f.37,63.2625,63.3778,,13,the
q7ec8f.38,63.3778,63.5705,,13,right
q7ec8f.39,63.5705,63.7977,,,
q7ec8f.40,63.7977,63.9525,,15,to
q7ec8f.41,63.9525,64.3099,,15,left
q7ec8f.43,64.3099,67.8722,,,
q7ec8f.44,67.8722,68.2559,,17,yes
q7ec8f.46,68.2559,89.3395,,,
q7ec8f.47,89.3395,89.7018,inbreath,,
q7ec8f.48,89.7019,89.7809,,,
