tu_id,start,end,type,utterance,text
q6nc7f.1,0.0000,0.9552,outbreath,,
q6nc7f.2,0.9552,1.3636,,,
q6nc7f.3,1.3636,2.4703,outbreath,,
q6nc7f.4,2.4704,2.7076,,,
q6nc7f.5,2.7076,3.1423,,,yeah
q6nc7f.6,3.1423,3.4190,outbreath,,
q6nc7f.7,3.4190,3.9312,,,
q6nc7f.8,3.9312,4.1485,,2,yeah
q6nc7f.10,4.1485,4.4433,outbreath,,
q6nc7f.11,4.4433,10.2520,,,
q6nc7f.12,10.2520,10.4018,,6,no
q6nc7f.14,10.4018,10.5303,,6,i've
q6nc7f.16,10.5303,10.6653,,6,not
q6nc7f.17,10.6654,10.7823,,6,got
q6nc7f.18,10.7823,10.8663,,6,a
q6nc7f.19,10.8663,11.1446,,6,well
q6nc7f.21,11.1446,11.3966,,6,no
q6nc7f.23,11.3966,11.6799,outbreath,,
q6nc7f.24,11.6799,13.9213,,,
q6nc7f.25,13.9213,14.0629,,8,i've
q6nc7f.27,14.0629,14.4252,,8,got
q6nc7f.29,14.4253,14.6559,,,s--
q6nc7f.30,14.6559,14.8732,,,
q6nc7f.31,14.8732,15.2882,,8,ehm
q6nc7f.33,15.2882,15.6423,outbreath,,
q6nc7f.34,15.6423,15.6802,lipsmack,,
q6nc7f.35,15.6802,15.8416,,,
q6nc7f.36,15.8416,15.9338,,8,at
q6nc7f.37,15.9338,15.9914,,8,the
q6nc7f.38,15.9915,16.4115,,8,bottom
q6nc7f.39,16.4115,16.8396,,8,of
q6nc7f.40,16.8396,17.8525,,,
q6nc7f.41,17.8525,18.2576,,8,crane
q6nc7f.42,18.2576,18.4404,,8,bay
q6nc7f.43,18.4404,18.5491,,8,where
q6nc7f.44,18.5491,18.6002,,8,it
q6nc7f.45,18.6002,18.8225,,8,goes
q6nc7f.46,18.8225,19.0794,,8,into
q6nc7f.47,19.0794,19.1782,,8,the
q6nc7f.48,19.1782,19.6690,,8,gurgling
q6nc7f.49,19.6690,19.9737,,8,brook
q6nc7f.51,19.9737,20.2010,outbreath,,
q6nc7f.52,20.2010,20.4727,,,
q6nc7f.53,20.4727,20.5699,,8,i've
q6nc7f.55,20.5699,20.6737,,8,got
q6nc7f.56,20.6737,20.7428,,8,an
q6nc7f.57,20.7428,21.0096,,8,iron
q6nc7f.58,21.0096,21.2369,,8,bridge
q6nc7f.59,21.2369,21.4576,,8,over
q6nc7f.60,21.4576,21.9302,,8,that
q6nc7f.62,21.9302,22.5511,,,
q6nc7f.63,22.5511,22.6351,,8,have
q6nc7f.64,22.6351,22.7290,,10,you
q6nc7f.65,22.7290,22.8657,,10,got
q6nc7f.66,22.8657,23.4125,,10,that
q6nc7f.68,23.4125,25.9322,,,
q6nc7f.69,25.9322,26.2089,,12,uh-huh
q6nc7f.71,26.2089,26.8265,outbreath,,
q6nc7f.72,26.8265,26.9402,,,
q6nc7f.73,26.9402,27.2926,nonvocal,,
q6nc7f.74,27.2926,28.0172,,,
q6nc7f.75,28.0172,28.2242,,14,it's
q6nc7f.77,28.2242,28.3779,,14,just
q6nc7f.78,28.3779,28.7666,,14,above
q6nc7f.79,28.7666,28.8259,,14,the
q6nc7f.80,28.8259,29.0234,,14,iron
q6nc7f.81,29.0235,29.2112,,14,bridge
q6nc7f.82,29.2112,29.3512,,14,is
q6nc7f.83,29.3512,29.4615,,14,just
q6nc7f.84,29.4616,29.7268,,14,above
q6nc7f.85,29.7268,29.9968,,14,local
q6nc7f.86,29.9968,30.6095,,14,residents
q6nc7f.88,30.6095,30.9767,lowamp,,
q6nc7f.89,30.9767,33.6924,,,
q6nc7f.90,33.6924,34.9967,outbreath,,
q6nc7f.91,34.9968,35.6095,,,
q6nc7f.92,35.6095,35.6852,lipsmack,,
q6nc7f.93,35.6852,36.0343,,16,uh-huh
q6nc7f.95,36.0344,36.3078,lowamp,,
q6nc7f.96,36.3078,46.7309,,,
q6nc7f.97,46.7309,46.8281,,18,up
q6nc7f.99,46.8281,48.8702,,,
q6nc7f.100,48.8702,49.0579,,20,right
q6nc7f.102,49.0579,49.1057,,20,i
q6nc7f.103,49.1057,49.2391,,20,want
q6nc7f.104,49.2391,49.3116,,20,to
q6nc7f.105,49.3116,49.3890,,20,go
q6nc7f.106,49.3890,49.6064,,20,down
q6nc7f.107,49.6064,49.6772,,20,to
q6nc7f.108,49.6772,49.7101,,20,the
q6nc7f.109,49.7101,49.9983,,20,left
q6nc7f.110,49.9983,50.0592,,20,of
q6nc7f.111,50.0593,50.3459,,20,sandy
q6nc7f.112,50.3459,50.6538,,20,shore
q6nc7f.114,50.6538,50.8959,lowamp,,
q6nc7f.115,50.8959,53.2197,,,
q6nc7f.116,53.2197,53.4964,,22,right
q6nc7f.118,53.4964,54.9620,,,
q6nc7f.119,54.9621,55.1399,,24,eh
q6nc7f.121,55.1399,55.3836,,,
q6nc7f.122,55.3837,55.6291,,24,just
q6nc7f.123,55.6291,55.7559,,24,go
q6nc7f.124,55.7559,56.0869,,24,down
q6nc7f.125,56.0869,56.2961,,24,from
q6nc7f.126,56.2961,56.4995,,24,there
q6nc7f.127,56.4995,56.5925,,24,in
q6nc7f.128,56.5925,56.7802,,24,other
q6nc7f.129,56.7803,57.0998,,24,words
q6nc7f.131,57.0998,57.2052,lowamp,,
q6nc7f.132,57.2052,58.1439,,,
q6nc7f.133,58.1439,58.4304,,26,right
q6nc7f.135,58.4305,58.8159,lowamp,,
q6nc7f.136,58.8159,59.0579,,,
q6nc7f.137,59.0579,59.1616,,26,and
q6nc7f.138,59.1617,59.3445,,26,then
q6nc7f.139,59.3445,59.5405,lowamp,,
q6nc7f.140,59.5405,64.8584,,,
q6nc7f.141,64.8584,65.1219,,28,yeah
q6nc7f.143,65.1219,66.0605,outbreath,,
q6nc7f.144,66.0606,66.9499,,,
q6nc7f.145,66.9499,67.1936,,30,uh-huh
q6nc7f.147,67.1937,67.6647,outbreath,,
q6nc7f.148,67.6647,68.9921,,,
q6nc7f.149,68.9921,69.6047,outbreath,,
q6nc7f.150,69.6047,70.0823,,,
q6nc7f.151,70.0823,70.3260,,32,yeah
q6nc7f.153,70.3261,71.1133,outbreath,,
q6nc7f.154,71.1133,72.1113,,,
q6nc7f.155,72.1113,72.2826,,34,uh-huh
q6nc7f.157,72.2826,72.6449,outbreath,,
q6nc7f.158,72.6449,74.1189,,,
q6nc7f.159,74.1189,74.4433,,36,round
q6nc7f.160,74.4433,74.4861,,36,the
q6nc7f.161,74.4862,74.7777,,36,side
q6nc7f.162,74.7777,74.8897,,36,of
q6nc7f.163,74.8897,74.9934,,36,it
q6nc7f.164,74.9934,75.0889,,,
q6nc7f.165,75.0889,75.3771,,36,yeah
q6nc7f.167,75.3771,75.6703,lowamp,,
q6nc7f.168,75.6703,80.1795,,,
q6nc7f.169,80.1795,80.6242,outbreath,,
q6nc7f.170,80.6242,81.6716,,,
q6nc7f.171,81.6716,83.2329,outbreath,,
q6nc7f.172,83.2329,83.9426,,,
q6nc7f.173,83.9427,84.0267,phongesture,,
q6nc7f.174,84.0267,84.8122,,,
q6nc7f.175,84.8122,84.9934,,38,yeah
q6nc7f.177,84.9934,85.1070,,38,i've
q6nc7f.179,85.1070,85.2091,,38,got
q6nc7f.180,85.2091,85.2519,,38,a
q6nc7f.181,85.2520,85.5534,,38,forked
q6nc7f.182,85.5534,85.9387,,38,stream
q6nc7f.183,85.9387,86.1001,outbreath,,
q6nc7f.184,86.1001,86.3932,,38,right
q6nc7f.185,86.3933,86.7424,,38,down
q6nc7f.186,86.7424,87.0421,outbreath,,
q6nc7f.187,87.0422,87.6153,,38,gurgling
q6nc7f.188,87.6153,88.0567,outbreath,,
q6nc7f.189,88.0567,88.2066,,,
q6nc7f.190,88.2066,88.3004,,,have you
q6nc7f.192,88.3004,88.4495,,38,got
q6nc7f.193,88.4495,88.8891,,38,gurgling
q6nc7f.194,88.8892,89.0580,,38,brook
q6nc7f.195,89.0580,89.3075,,38,coming
q6nc7f.196,89.3075,89.4228,,38,out
q6nc7f.197,89.4228,89.4936,,38,of
q6nc7f.198,89.4936,89.8016,,38,crane
q6nc7f.199,89.8016,90.0288,,38,bay
q6nc7f.201,90.0288,91.3677,,,
q6nc7f.202,91.3678,91.5687,lipsmack,,
q6nc7f.203,91.5687,91.7482,,,
q6nc7f.204,91.7482,91.9919,,40,eh
q6nc7f.206,91.9919,92.2241,,40,just
q6nc7f.207,92.2241,92.3311,,40,it
q6nc7f.208,92.3312,92.7116,,40,forks
q6nc7f.209,92.7116,92.8170,,40,where
q6nc7f.210,92.8170,92.9982,,40,there's
q6nc7f.212,92.9982,93.1332,,40,a
q6nc7f.213,93.1332,93.5219,,40,tree
q6nc7f.215,93.5219,93.6569,,,
q6nc7f.216,93.6570,93.7443,,42,is
q6nc7f.217,93.7443,93.8957,,42,that
q6nc7f.218,93.8958,94.1774,,42,right
q6nc7f.220,94.1774,94.4343,,,uh-huh
q6nc7f.221,94.4343,94.5628,outbreath,,
q6nc7f.222,94.5628,94.7604,,42,yeah
q6nc7f.224,94.7604,94.9004,lowamp,,
q6nc7f.225,94.9004,99.7456,,,
q6nc7f.226,99.7456,100.0979,,44,right
q6nc7f.227,100.0980,100.6217,outbreath,,
q6nc7f.228,100.6217,101.9952,,,
q6nc7f.229,101.9952,102.2159,,46,right
q6nc7f.231,102.2159,102.5749,,46,okay
q6nc7f.233,102.5750,102.8154,,,
q6nc7f.234,102.8154,103.4182,outbreath,,
q6nc7f.235,103.4182,105.4998,,,
q6nc7f.236,105.4998,105.8786,,48,right
q6nc7f.238,105.8786,106.4221,outbreath,,
q6nc7f.239,106.4221,110.1968,,,
