tu_id,start,end,type,utterance,text
q8ec2f.1,0.0000,2.4967,,,
q8ec2f.2,2.4967,3.3666,outbreath,,
q8ec2f.3,3.3666,4.0172,,,mmhmm
q8ec2f.5,4.0173,5.6043,,,
q8ec2f.6,5.6043,6.2882,outbreath,,
q8ec2f.7,6.2882,8.4064,,,
q8ec2f.8,8.4064,9.3493,outbreath,,
q8ec2f.9,9.3493,11.2284,,,
q8ec2f.10,11.2284,11.7729,laugh,,
q8ec2f.11,11.7729,12.5631,nonvocal,,
q8ec2f.12,12.5632,12.9516,,4,right
q8ec2f.14,12.9516,13.2842,lowamp,,
q8ec2f.15,13.2842,15.1363,,,
q8ec2f.16,15.1363,15.9541,,,right
q8ec2f.18,15.9541,16.3688,outbreath,,
q8ec2f.19,16.3688,18.0020,,,
q8ec2f.20,18.0020,18.2613,,8,right
q8ec2f.21,18.2613,18.4192,,8,there's
q8ec2f.23,18.4192,18.4624,,8,a
q8ec2f.24,18.4624,18.5588,,8,big
q8ec2f.25,18.5588,19.0242,,8,cross
q8ec2f.27,19.0243,19.2088,,8,right
q8ec2f.29,19.2088,19.4415,outbreath,,
q8ec2f.30,19.4415,20.1879,,,
q8ec2f.31,20.1879,20.6567,,10,aye
q8ec2f.33,20.6567,21.8268,,,
q8ec2f.34,21.8268,22.4651,outbreath,,
q8ec2f.35,22.4651,24.1074,,,
q8ec2f.36,24.1074,24.3950,,12,down
q8ec2f.38,24.3950,24.7009,lowamp,,
q8ec2f.39,24.7009,26.4844,,,
q8ec2f.40,26.4844,27.1161,outbreath,,
q8ec2f.41,27.1161,28.3461,,,
q8ec2f.42,28.3461,28.5921,,14,what
q8ec2f.44,28.5921,28.7749,,,
q8ec2f.45,28.7750,28.9828,phongesture,,
q8ec2f.46,28.9828,29.2039,,14,draw
q8ec2f.47,29.2039,29.2443,,14,a
q8ec2f.48,29.2443,29.3108,,,l--
q8ec2f.49,29.3108,29.4130,,,a
q8ec2f.50,29.4130,29.5647,,14,line
q8ec2f.51,29.5647,29.7856,,14,round
q8ec2f.52,29.7856,29.8671,,14,the
q8ec2f.53,29.8671,30.3690,,,diamond
q8ec2f.55,30.3690,34.0993,,,
q8ec2f.57,34.0993,34.5722,outbreath,,
q8ec2f.58,34.5722,34.8254,,16,right
q8ec2f.60,34.8254,35.3640,laugh,,
q8ec2f.61,35.3640,36.3015,,,
q8ec2f.62,36.3016,36.7404,,18,right
q8ec2f.64,36.7404,38.9079,nonvocal,,
q8ec2f.65,38.9079,39.2370,,20,right
