tu_id,start,end,type,utterance,text
q3ec4g.1,0.0000,1.7297,,,
q3ec4g.2,1.7297,1.8160,,2,the
q3ec4g.3,1.8160,2.1782,,2,start
q3ec4g.4,2.1782,2.6181,,2,is
q3ec4g.6,2.6181,3.2305,,2,ah
q3ec4g.8,3.2306,3.2996,,,
q3ec4g.9,3.2996,3.7050,,2,here
q3ec4g.11,3.7050,4.1449,,2,it's
q3ec4g.13,4.1449,4.4554,,2,due
q3ec4g.14,4.4554,4.8177,,2,north
q3ec4g.15,4.8177,4.9816,,2,of
q3ec4g.16,4.9816,5.0592,,2,the
q3ec4g.17,5.0592,5.4474,,2,crest
q3ec4g.17.1,5.4474,6.0167,,2,falls
q3ec4g.18,6.0167,6.5256,,,
q3ec4g.19,6.5257,6.5861,,2,at
q3ec4g.20,6.5861,6.6636,,2,the
q3ec4g.21,6.6637,7.1554,,2,bottom
q3ec4g.22,7.1554,7.5003,,,
q3ec4g.23,7.5004,7.8368,,2,right-hand
q3ec4g.24,7.8368,8.1991,,2,side
q3ec4g.25,8.1991,8.3371,,2,of
q3ec4g.26,8.3371,8.4665,,2,your
q3ec4g.27,8.4665,8.8892,,2,page
q3ec4g.29,8.8892,10.5104,,,
q3ec4g.30,10.5104,10.7824,,4,right
q3ec4g.32,10.7824,10.9617,,,
q3ec4g.33,10.9617,11.3711,,4,ehm
q3ec4g.35,11.3711,12.2530,,,
q3ec4g.36,12.2530,12.5806,,4,go
q3ec4g.37,12.5806,12.8842,,4,just
q3ec4g.38,12.8842,13.2869,,4,beyond
q3ec4g.39,13.2869,13.3861,,4,the
q3ec4g.40,13.3861,13.7017,,4,crest
q3ec4g.40.1,13.7017,14.1615,,4,falls
q3ec4g.41,14.1615,14.2697,,,
q3ec4g.42,14.2697,14.8227,,4,to
q3ec4g.43,14.8227,14.9850,lowamp,,
q3ec4g.44,14.9850,15.0925,,,
q3ec4g.45,15.0925,15.6085,inbreath,,
q3ec4g.46,15.6085,16.1977,,,
q3ec4g.47,16.1977,16.5126,,4,to
q3ec4g.48,16.5126,16.6792,,4,y--
q3ec4g.49,16.6792,16.8903,,,
q3ec4g.50,16.8904,17.1386,,4,well
q3ec4g.51,17.1386,17.2645,,4,it's
q3ec4g.53,17.2645,17.5460,,4,my
q3ec4g.54,17.5460,17.8831,,4,left
q3ec4g.55,17.8831,18.2572,,4,anyway
q3ec4g.57,18.2573,18.4722,,,
q3ec4g.58,18.4722,18.7722,,4,mmhmm
q3ec4g.60,18.7722,18.8055,,,
q3ec4g.61,18.8055,18.9574,,4,i
q3ec4g.62,18.9574,19.2575,,4,think
q3ec4g.63,19.2575,19.2982,,4,it
q3ec4g.64,19.2982,19.4538,,,
q3ec4g.65,19.4538,19.7798,inbreath,,
q3ec4g.66,19.7798,19.8782,,,
q3ec4g.67,19.8782,19.9322,,,t--
q3ec4g.68,19.9323,19.9762,,,
q3ec4g.69,19.9762,20.2836,,6,ah
q3ec4g.71,20.2836,20.5031,,6,yeah
q3ec4g.73,20.5031,20.6450,,6,to
q3ec4g.74,20.6450,20.7700,,6,y--
q3ec4g.75,20.7700,20.8577,,,
q3ec4g.76,20.8578,21.0503,,6,to
q3ec4g.77,21.0503,21.1550,,6,the
q3ec4g.78,21.1550,21.3644,,6,we--
q3ec4g.79,21.3644,21.5840,,,
q3ec4g.80,21.5840,21.7394,,6,to
q3ec4g.81,21.7394,21.8001,,6,the
q3ec4g.82,21.8001,22.1514,,6,west
q3ec4g.83,22.1514,22.4149,,6,then
q3ec4g.85,22.4149,22.7560,,6,okay
q3ec4g.87,22.7560,22.8540,lowamp,,
q3ec4g.88,22.8540,24.1000,,,
q3ec4g.89,24.1000,24.6010,inbreath,,
q3ec4g.90,24.6010,24.6811,,,
q3ec4g.91,24.6811,25.1430,,8,come
q3ec4g.92,25.1430,25.3612,,,
q3ec4g.93,25.3612,25.5321,,8,s--
q3ec4g.94,25.5322,25.6959,,,
q3ec4g.95,25.6959,25.9140,,8,due
q3ec4g.96,25.9140,26.4923,,8,south
q3ec4g.97,26.4923,26.9324,outbreath,,
q3ec4g.98,26.9324,27.2714,,,
q3ec4g.99,27.2714,27.6258,,8,to
q3ec4g.100,27.6258,28.0033,,8,level
q3ec4g.101,28.0034,28.0959,,8,at
q3ec4g.102,28.0959,28.1651,,8,the
q3ec4g.103,28.1652,28.5543,,8,bottom
q3ec4g.104,28.5543,28.7585,,8,of
q3ec4g.105,28.7585,29.1252,,8,crest
q3ec4g.105.1,29.1253,29.5243,,8,falls
q3ec4g.107,29.5243,33.2969,,,
q3ec4g.108,33.2969,33.3252,lipsmack,,
q3ec4g.109,33.3252,33.4777,,,
q3ec4g.110,33.4777,33.4848,lipsmack,,
q3ec4g.111,33.4848,33.4986,,,
