tu_id,start,end,type,utterance,text
q2nc6g.1,0.0000,0.3693,,1,okay
q2nc6g.4,0.3693,0.5293,,1,go
q2nc6g.5,0.5293,0.7313,,1,from
q2nc6g.6,0.7313,0.7713,,1,the
q2nc6g.7,0.7713,1.1373,,1,start
q2nc6g.9,1.1373,2.1739,,,
q2nc6g.10,2.1739,2.4506,,1,eh
q2nc6g.12,2.4506,3.2246,,,
q2nc6g.13,3.2246,3.4848,nonvocal,,
q2nc6g.14,3.4849,3.6397,,,
q2nc6g.15,3.6397,4.2062,inbreath,,
q2nc6g.16,4.2062,4.2676,,,
q2nc6g.17,4.2676,4.5057,,1,come
q2nc6g.18,4.5057,4.7578,,1,down
q2nc6g.19,4.7578,4.8005,,1,the
q2nc6g.20,4.8005,5.3960,,1,page
q2nc6g.21,5.3961,5.4733,,,
q2nc6g.22,5.4733,5.6054,,1,you
q2nc6g.23,5.6055,5.7600,,1,have
q2nc6g.24,5.7600,5.8209,,,the
q2nc6g.25,5.8209,6.2234,,1,diamond
q2nc6g.25.1,6.2234,6.4368,,1,mine
q2nc6g.27,6.4369,7.0059,,,
q2nc6g.28,7.0059,7.5212,inbreath,,
q2nc6g.29,7.5212,7.7177,,3,come
q2nc6g.30,7.7178,7.9047,,3,down
q2nc6g.31,7.9047,7.9627,,3,the
q2nc6g.32,7.9627,8.4051,,3,page
q2nc6g.33,8.4051,8.6929,,3,to
q2nc6g.34,8.6929,9.0602,,3,below
q2nc6g.35,9.0602,9.1431,,3,the
q2nc6g.36,9.1431,9.3036,,,l--
q2nc6g.37,9.3036,9.4075,,,
q2nc6g.38,9.4075,9.8936,,3,words
q2nc6g.39,9.8936,9.9709,,,
q2nc6g.40,9.9710,10.3350,,3,diamond
q2nc6g.40.1,10.3350,10.5449,,3,mine
q2nc6g.42,10.5450,12.8690,,,
q2nc6g.43,12.8690,12.9611,phongesture,,
q2nc6g.44,12.9611,13.0731,,,
q2nc6g.45,13.0731,13.2511,,5,eh
q2nc6g.47,13.2511,13.4453,,5,yeah
q2nc6g.49,13.4453,15.4776,,,
q2nc6g.50,15.4776,16.3472,inbreath,,
q2nc6g.51,16.3472,16.5448,,,
q2nc6g.52,16.5448,16.9006,,7,now
q2nc6g.54,16.9006,17.7997,,,
q2nc6g.55,17.7997,18.0237,,7,if
q2nc6g.56,18.0237,18.1057,,7,you
q2nc6g.57,18.1058,18.6278,,7,move
q2nc6g.58,18.6278,20.2809,,,
q2nc6g.59,20.2809,20.4712,,7,to
q2nc6g.60,20.4713,21.1851,,7,about
q2nc6g.61,21.1851,21.2937,lowamp,,
q2nc6g.62,21.2937,21.8693,,7,halfway
q2nc6g.63,21.8693,22.2451,,7,across
q2nc6g.64,22.2451,22.3253,,,the
q2nc6g.65,22.3253,22.9043,,,page
q2nc6g.67,22.9044,23.7385,,,
q2nc6g.68,23.7385,24.2285,,9,slightly
q2nc6g.69,24.2285,24.4704,,9,up
q2nc6g.70,24.4704,24.5104,,9,the
q2nc6g.71,24.5104,24.7664,,9,way
q2nc6g.73,24.7664,26.8741,,,
q2nc6g.74,26.8742,27.0802,,,there's
q2nc6g.76,27.0802,27.3682,,,
q2nc6g.77,27.3682,27.5922,,11,there's
q2nc6g.79,27.5922,27.7062,,11,an
q2nc6g.80,27.7062,28.1982,,11,obstacle
q2nc6g.81,28.1982,28.5080,,11,there
q2nc6g.83,28.5080,28.5770,,,
q2nc6g.84,28.5771,28.7937,,11,there's
q2nc6g.86,28.7937,28.8676,,11,a
q2nc6g.87,28.8676,29.2156,,11,wagon
q2nc6g.88,29.2156,29.4896,,11,wheel
q2nc6g.90,29.4896,29.5896,,,do you
q2nc6g.92,29.5896,29.7635,,11,have
q2nc6g.93,29.7635,30.0375,,11,that
q2nc6g.95,30.0375,30.3392,breath,,
q2nc6g.96,30.3393,30.9783,,,
q2nc6g.97,30.9783,31.9566,inbreath,,
q2nc6g.98,31.9566,32.6745,,,
q2nc6g.99,32.6746,32.9786,,13,er
q2nc6g.101,32.9786,33.1305,,13,if
q2nc6g.102,33.1305,33.1745,,13,you
q2nc6g.103,33.1746,33.6286,,13,imagine
q2nc6g.104,33.6286,33.7165,,13,that
q2nc6g.105,33.7165,33.8725,,,
q2nc6g.106,33.8725,34.4005,,13,that's
q2nc6g.108,34.4006,35.0527,,,
q2nc6g.109,35.0527,35.3147,,13,just
q2nc6g.110,35.3147,35.4867,,13,about
q2nc6g.111,35.4867,35.8827,,13,halfway
q2nc6g.112,35.8827,36.1927,,13,across
q2nc6g.113,36.1927,36.2647,,13,the
q2nc6g.114,36.2647,36.7167,,13,page
q2nc6g.116,36.7167,37.7404,,,
q2nc6g.117,37.7405,37.8805,,15,and
q2nc6g.118,37.8805,38.1105,,15,go
q2nc6g.119,38.1105,38.5125,,15,round
q2nc6g.120,38.5125,38.6145,,15,it
q2nc6g.121,38.6145,38.7004,,,
q2nc6g.122,38.7004,38.8764,,15,to
q2nc6g.123,38.8764,38.9684,,15,the
q2nc6g.124,38.9684,39.2624,,15,right
q2nc6g.125,39.2625,39.3785,,15,and
q2nc6g.126,39.3785,39.7545,,15,up
q2nc6g.128,39.7545,43.1949,,,
q2nc6g.129,43.1950,43.8571,nonvocal,,
q2nc6g.130,43.8571,44.6294,inbreath,,
q2nc6g.131,44.6294,46.2489,,,
q2nc6g.132,46.2489,46.6238,inbreath,,
q2nc6g.133,46.6238,47.1860,,,
q2nc6g.134,47.1860,47.4544,,17,no
q2nc6g.136,47.4544,47.5189,lowamp,,
q2nc6g.137,47.5189,47.8164,,,
q2nc6g.138,47.8164,48.2684,,17,er
q2nc6g.140,48.2684,49.1206,,,
q2nc6g.141,49.1206,49.1568,nonvocal,,
q2nc6g.142,49.1568,49.3036,,,
q2nc6g.143,49.3036,49.4295,,17,go
q2nc6g.144,49.4295,49.6895,,17,round
q2nc6g.145,49.6895,49.7375,,17,it
q2nc6g.146,49.7375,49.8675,,17,to
q2nc6g.147,49.8675,49.9755,,17,the
q2nc6g.148,49.9755,50.4915,,17,right
q2nc6g.150,50.4915,50.6893,,,
q2nc6g.151,50.6893,51.1989,inbreath,,
q2nc6g.152,51.1989,51.3175,,,
q2nc6g.153,51.3175,51.5007,,17,go
q2nc6g.154,51.5007,52.0188,,17,up
q2nc6g.155,52.0188,52.5822,,17,about
q2nc6g.156,52.5822,52.8715,,,
q2nc6g.157,52.8715,53.2018,,17,another
q2nc6g.158,53.2018,53.6357,,17,inch
q2nc6g.160,53.6357,54.7365,,,
q2nc6g.161,54.7365,54.7596,nonvocal,,
q2nc6g.162,54.7596,54.9177,,,
q2nc6g.163,54.9177,55.0477,,17,and
q2nc6g.164,55.0477,55.2076,,17,then
q2nc6g.165,55.2077,55.5717,,17,carry
q2nc6g.166,55.5717,55.7646,,17,on
q2nc6g.167,55.7646,55.9584,,17,to
q2nc6g.168,55.9585,56.0397,,17,the
q2nc6g.169,56.0397,56.3077,,17,right
q2nc6g.170,56.3077,56.7589,,,
q2nc6g.171,56.7589,56.9806,,17,'til
q2nc6g.172,56.9806,57.1149,,17,you're
q2nc6g.174,57.1149,57.5449,,17,almost
q2nc6g.175,57.5449,57.5989,,17,at
q2nc6g.176,57.5989,57.6729,,17,the
q2nc6g.177,57.6729,57.9269,,17,top
q2nc6g.178,57.9269,58.0009,,17,of
q2nc6g.179,58.0009,58.0973,,17,the
q2nc6g.180,58.0973,58.5929,,17,page
q2nc6g.182,58.5929,58.7780,,,
q2nc6g.183,58.7780,59.9045,inbreath,,
q2nc6g.184,59.9045,60.0590,,,
q2nc6g.185,60.0590,60.1862,,,do you
q2nc6g.187,60.1863,60.3883,,17,have
q2nc6g.188,60.3883,60.5102,,17,the
q2nc6g.189,60.5102,60.8362,,17,rift
q2nc6g.190,60.8362,61.2082,,17,valley
q2nc6g.192,61.2082,61.8972,,,
q2nc6g.193,61.8972,62.3188,inbreath,,
q2nc6g.194,62.3188,62.4374,,,
q2nc6g.195,62.4374,62.5571,,19,well
