tu_id,start,end,type,utterance,text
q4ec4f.1,0.0000,6.4283,,,
q4ec4f.2,6.4283,7.0065,inbreath,,
q4ec4f.3,7.0065,7.4261,,2,right
q4ec4f.5,7.4262,7.8367,,,right
q4ec4f.6,7.8367,8.2657,outbreath,,
q4ec4f.7,8.2657,8.7823,,,
q4ec4f.8,8.7823,8.8434,,2,the
q4ec4f.9,8.8434,9.1052,,2,camera
q4ec4f.10,9.1052,9.4626,,2,shop's
q4ec4f.12,9.4626,9.5203,,2,ri--
q4ec4f.13,9.5203,9.9700,,2,directly
q4ec4f.14,9.9700,10.2802,,2,below
q4ec4f.15,10.2802,10.5016,,2,the
q4ec4f.16,10.5016,10.8083,,2,start
q4ec4f.17,10.8083,11.2926,,2,position
q4ec4f.19,11.2926,11.5567,nonvocal,,
q4ec4f.20,11.5567,11.6674,,4,right
q4ec4f.21,11.6674,12.2186,inbreath,,
q4ec4f.22,12.2186,14.0890,,,
q4ec4f.23,14.0890,14.1766,,6,no
q4ec4f.24,14.1766,14.3265,,,right
q4ec4f.26,14.3265,14.4914,,,
q4ec4f.27,14.4914,15.2848,outbreath,,
q4ec4f.28,15.2848,17.9739,nonvocal,,
q4ec4f.29,17.9739,18.8549,,,
q4ec4f.30,18.8549,19.1040,,6,no
q4ec4f.32,19.1040,19.3139,lowamp,,
q4ec4f.33,19.3139,19.4131,,,
q4ec4f.34,19.4131,19.5100,,,no--
q4ec4f.35,19.5100,19.8570,,8,it's
q4ec4f.37,19.8570,20.0253,,8,just
q4ec4f.38,20.0253,20.7218,,8,allotments
q4ec4f.40,20.7219,21.2639,inbreath,,
q4ec4f.41,21.2639,21.5555,,8,to
q4ec4f.42,21.5556,21.8127,,8,the
q4ec4f.44,21.8127,22.1852,,8,eh
q4ec4f.46,22.1852,22.6441,,8,right
q4ec4f.48,22.6441,23.1619,,,
q4ec4f.49,23.1619,23.4917,,,and
q4ec4f.50,23.4917,23.7535,,10,slightly
q4ec4f.51,23.7535,24.1362,,10,below
q4ec4f.53,24.1363,36.7009,,,
q4ec4f.54,36.7009,36.8231,,12,and
q4ec4f.55,36.8231,36.9188,,12,where
q4ec4f.56,36.9188,37.0272,,12,do
q4ec4f.57,37.0272,37.0929,,12,i
q4ec4f.58,37.0929,37.5461,,12,stop
q4ec4f.60,37.5461,42.2959,,,
q4ec4f.61,42.2959,42.6003,,14,right
q4ec4f.63,42.6004,46.3481,,,
q4ec4f.64,46.3481,46.7308,,14,right
q4ec4f.66,46.7309,56.6279,,,
q4ec4f.67,56.6279,56.7451,,16,so
q4ec4f.68,56.7451,56.8692,,16,what
q4ec4f.70,56.8692,57.0092,,16,is
q4ec4f.71,57.0093,57.1890,,16,this
q4ec4f.72,57.1890,57.3282,,,
q4ec4f.73,57.3282,57.5712,,16,eh
q4ec4f.75,57.5712,57.7148,,16,there's
q4ec4f.77,57.7148,57.7545,,16,a
q4ec4f.78,57.7545,57.9509,,16,flight
q4ec4f.79,57.9509,58.4019,,16,museum
q4ec4f.80,58.4019,58.6414,,16,here
q4ec4f.82,58.6414,58.7718,,16,on
q4ec4f.83,58.7718,58.8845,,16,the
q4ec4f.84,58.8845,59.2086,cough,,
q4ec4f.85,59.2087,59.3391,,,
q4ec4f.86,59.3391,59.8552,inbreath,,
q4ec4f.87,59.8552,60.6911,,,
q4ec4f.88,60.6911,60.7633,,18,oh
q4ec4f.89,60.7633,60.9861,,18,right
q4ec4f.91,60.9862,61.6144,,,
q4ec4f.92,61.6144,61.9471,,18,ehm
q4ec4f.94,61.9471,62.3595,,18,it's
q4ec4f.97,62.3595,62.7202,,18,eh
q4ec4f.99,62.7203,63.6353,inbreath,,
q4ec4f.100,63.6353,63.7793,,18,on
q4ec4f.101,63.7793,63.8074,,18,the
q4ec4f.102,63.8074,64.0206,,18,same
q4ec4f.103,64.0206,64.2608,,18,level
q4ec4f.104,64.2608,64.3451,,18,as
q4ec4f.105,64.3452,64.4085,,18,the
q4ec4f.106,64.4085,64.7154,,18,start
q4ec4f.107,64.7154,65.2590,,18,position
q4ec4f.109,65.2590,65.4347,outbreath,,
q4ec4f.110,65.4347,65.5917,,,
q4ec4f.111,65.5917,66.2056,,18,basically
q4ec4f.113,66.2056,67.1826,nonvocal,,
q4ec4f.114,67.1826,71.3286,,,
q4ec4f.115,71.3286,71.5723,,20,right
q4ec4f.117,71.5723,71.7211,,,
q4ec4f.118,71.7211,72.0502,,20,so
q4ec4f.120,72.0502,72.1474,nonvocal,,
q4ec4f.121,72.1475,72.2108,,20,you
q4ec4f.122,72.2108,72.3583,,20,make
q4ec4f.123,72.3583,72.4555,,20,an
q4ec4f.124,72.4556,72.7789,,20,angle
q4ec4f.125,72.7789,73.1409,,20,and
q4ec4f.126,73.1409,73.4115,,20,that's
q4ec4f.128,73.4115,73.5439,,20,a
q4ec4f.129,73.5439,73.8309,,20,straight
q4ec4f.130,73.8309,74.1203,,20,line
q4ec4f.132,74.1203,75.6327,,,
q4ec4f.133,75.6327,75.8506,,22,right
q4ec4f.135,75.8506,76.4598,,22,from
q4ec4f.136,76.4598,76.8171,,22,there
q4ec4f.137,76.8171,77.2576,,22,to
q4ec4f.139,77.2576,77.8551,,22,just
q4ec4f.140,77.8551,78.3424,,22,above
q4ec4f.141,78.3424,78.4010,,22,the
q4ec4f.142,78.4010,78.6740,,22,camera
q4ec4f.143,78.6740,78.9035,,22,shop
q4ec4f.145,78.9036,84.1883,,,
q4ec4f.146,84.1883,84.3405,,24,uh
q4ec4f.148,84.3405,84.5315,,24,from
q4ec4f.149,84.5315,84.5877,,24,the
q4ec4f.150,84.5877,84.8396,,24,right-hand
q4ec4f.151,84.8396,85.0212,,24,side
q4ec4f.152,85.0212,85.0938,,26,of
q4ec4f.153,85.0938,85.1606,,26,the
q4ec4f.154,85.1606,85.3855,,26,page
q4ec4f.156,85.3855,85.6643,lowamp,,
q4ec4f.157,85.6643,87.6717,,,
q4ec4f.158,87.6717,87.8861,,28,right
q4ec4f.160,87.8861,88.2914,,,
q4ec4f.161,88.2914,88.6347,inbreath,,
q4ec4f.162,88.6347,88.7835,,,
q4ec4f.163,88.7835,88.9299,,28,that's
q4ec4f.165,88.9299,89.1033,,28,just
q4ec4f.166,89.1033,89.3493,,28,below
q4ec4f.167,89.3493,89.4583,,28,the
q4ec4f.168,89.4583,89.6609,,28,flight
q4ec4f.169,89.6609,90.0428,,28,museum
q4ec4f.171,90.0428,90.2584,lowamp,,
q4ec4f.172,90.2584,90.8582,,,
q4ec4f.173,90.8582,91.1405,,28,okay
q4ec4f.175,91.1405,93.4683,,,
q4ec4f.196,93.4683,93.8186,,30,yes
q4ec4f.198,93.8186,94.0599,,30,uh-huh
q4ec4f.200,94.0599,99.9104,,,
q4ec4f.201,99.9105,100.2830,inbreath,,
q4ec4f.202,100.2830,100.5384,,,
q4ec4f.203,100.5384,100.9016,,32,okay
q4ec4f.204,100.9016,101.2074,,32,and
q4ec4f.205,101.2074,101.3959,,32,where
q4ec4f.206,101.3959,101.4943,,32,do
q4ec4f.207,101.4944,101.5799,,32,we
q4ec4f.208,101.5799,101.7404,,32,go
q4ec4f.209,101.7404,101.9407,,32,after
q4ec4f.210,101.9407,102.2394,,32,that
q4ec4f.212,102.2394,111.8399,,,
q4ec4f.213,111.8399,112.1281,inbreath,,
q4ec4f.214,112.1281,112.3472,,34,what
q4ec4f.216,112.3472,112.4819,,34,on
q4ec4f.217,112.4819,112.7080,,34,top
q4ec4f.218,112.7080,112.8158,,34,of
q4ec4f.219,112.8158,112.8521,,34,the
