tu_id,start,end,type,utterance,text
q6nc1f.1,0.0000,5.2190,,,
q6nc1f.2,5.2190,5.5237,nonvocal,,
q6nc1f.3,5.5237,6.3224,,,
q6nc1f.4,6.3225,6.6305,nonvocal,,
q6nc1f.5,6.6305,8.2164,,,
q6nc1f.6,8.2164,8.3514,nonvocal,,
q6nc1f.7,8.3514,9.9390,,,
q6nc1f.8,9.9391,10.1548,nonvocal,,
q6nc1f.9,10.1548,10.3425,,4,the
q6nc1f.10,10.3426,10.7197,,4,well
q6nc1f.12,10.7197,10.8679,nonvocal,,
q6nc1f.13,10.8679,11.8033,outbreath,,
q6nc1f.14,11.8034,13.7352,,,
q6nc1f.15,13.7352,14.0283,nonvocal,,
q6nc1f.16,14.0283,14.5734,,,
q6nc1f.17,14.5735,14.8222,outbreath,,
q6nc1f.18,14.8222,14.9226,,,
q6nc1f.19,14.9226,15.1005,nonvocal,,
q6nc1f.20,15.1005,15.5122,,,
q6nc1f.21,15.5122,15.5698,nonvocal,,
q6nc1f.22,15.5698,15.6801,,,
q6nc1f.23,15.6801,16.0638,,6,opposite
q6nc1f.24,16.0639,16.4394,,6,sandy
q6nc1f.25,16.4394,16.7688,,6,shore
q6nc1f.27,16.7688,16.8627,lowamp,,
q6nc1f.28,16.8627,16.9318,,,
q6nc1f.29,16.9318,17.0685,,6,the
q6nc1f.30,17.0685,17.4242,,6,well
q6nc1f.32,17.4242,20.2190,,,
q6nc1f.33,20.2190,20.6423,nonvocal,,
q6nc1f.34,20.6423,20.8070,,,
q6nc1f.35,20.8070,20.9289,,8,the
q6nc1f.36,20.9289,21.0475,,,
q6nc1f.37,21.0475,21.1693,,8,tip
q6nc1f.38,21.1693,21.3686,,8,of
q6nc1f.39,21.3686,21.7332,,8,crane
q6nc1f.40,21.7332,21.9647,,8,bay
q6nc1f.42,21.9647,22.1722,lowamp,,
q6nc1f.43,22.1723,22.8969,nonvocal,,
q6nc1f.44,22.8969,23.2444,,,
q6nc1f.45,23.2444,23.5902,,8,okay
q6nc1f.47,23.5902,23.6907,,8,you
q6nc1f.48,23.6907,23.9608,,8,mean
q6nc1f.49,23.9608,24.3758,,,
q6nc1f.50,24.3758,24.5158,nonvocal,,
q6nc1f.51,24.5158,24.7003,,,
q6nc1f.52,24.7003,24.9704,nonvocal,,
q6nc1f.53,24.9704,25.0263,,,
q6nc1f.54,25.0264,25.1302,,8,the
q6nc1f.55,25.1302,25.4891,,8,right-hand
q6nc1f.56,25.4891,25.8382,,8,side
q6nc1f.58,25.8383,25.9668,lowamp,,
q6nc1f.59,25.9668,26.1940,,,
q6nc1f.60,26.1940,26.3060,nonvocal,,
q6nc1f.61,26.3060,30.7296,,,
q6nc1f.62,30.7296,30.8515,,10,ah
q6nc1f.63,30.8515,30.9967,,10,right
q6nc1f.63.1,30.9968,31.1065,,10,d--
q6nc1f.64,31.1065,37.2002,,,
q6nc1f.65,37.2003,37.5330,,12,well
q6nc1f.67,37.5330,37.7157,lowamp,,
q6nc1f.68,37.7157,38.4222,,,
q6nc1f.69,38.4223,39.1568,inbreath,,
q6nc1f.70,39.1568,41.3241,laugh,,
q6nc1f.71,41.3241,42.1624,,,
q6nc1f.72,42.1624,42.7998,inbreath,,
q6nc1f.73,42.7998,43.1867,,14,yeah
q6nc1f.75,43.1868,43.2873,,14,it's
q6nc1f.77,43.2873,43.4782,,14,just
q6nc1f.78,43.4783,43.5557,,14,a
q6nc1f.79,43.5557,43.9279,,14,thingmy
q6nc1f.81,43.9279,44.2095,,14,yeah
q6nc1f.83,44.2095,45.8268,,,
q6nc1f.84,45.8268,46.0523,,16,just
q6nc1f.85,46.0524,46.0903,,16,at
q6nc1f.86,46.0903,46.2154,,16,the
q6nc1f.87,46.2154,46.4871,,16,top
q6nc1f.88,46.4871,46.6501,,,
q6nc1f.89,46.6502,47.3403,,,left-hand
q6nc1f.90,47.3403,49.3264,,,
q6nc1f.91,49.3264,49.5405,,19,oh
q6nc1f.93,49.5405,49.8089,,19,right
q6nc1f.94,49.8090,50.2504,,19,okay
q6nc1f.96,50.2504,52.2348,,,
q6nc1f.97,52.2348,52.6729,,21,okay
q6nc1f.99,52.6729,57.4127,,,
q6nc1f.100,57.4127,57.9249,nonvocal,,
q6nc1f.101,57.9249,58.2345,,23,down
q6nc1f.102,58.2345,58.5803,,23,sandy
q6nc1f.103,58.5804,58.9394,,23,shore
q6nc1f.105,58.9394,59.1980,,23,round
q6nc1f.106,59.1980,59.5449,,23,past
q6nc1f.107,59.5449,59.7250,,23,the
q6nc1f.108,59.7250,60.1861,,23,well
q6nc1f.110,60.1861,62.3452,,,
q6nc1f.111,62.3452,62.5280,,25,the
q6nc1f.112,62.5280,62.8920,,25,well
q6nc1f.114,62.8920,64.4055,,,
q6nc1f.115,64.4055,64.8782,laugh,,
q6nc1f.116,64.8782,66.9219,,,
q6nc1f.117,66.9219,67.3847,laugh,,
q6nc1f.118,67.3847,67.6004,,27,what
q6nc1f.119,67.6005,67.7553,,27,is
q6nc1f.120,67.7553,67.8838,,27,the
q6nc1f.121,67.8838,68.2987,,27,well
q6nc1f.123,68.2987,73.0714,,,
q6nc1f.124,73.0715,73.1818,,29,well
q6nc1f.126,73.1818,73.3728,,29,there's
q6nc1f.128,73.3729,73.5145,,29,no
q6nc1f.129,73.5145,73.7517,,29,well
q6nc1f.130,73.7517,74.0794,,29,here
q6nc1f.132,74.0794,75.3722,,,
q6nc1f.133,75.3722,75.6374,,31,no
q6nc1f.135,75.6374,77.6350,,,
q6nc1f.136,77.6350,77.7915,,33,you've
q6nc1f.138,77.7915,77.8491,,33,got
q6nc1f.139,77.8491,77.9627,,33,an
q6nc1f.140,77.9628,78.2839,,33,iron
q6nc1f.141,78.2839,78.4288,,33,bridge
q6nc1f.142,78.4288,78.5540,,33,and
q6nc1f.143,78.5540,78.8834,,33,local
q6nc1f.144,78.8834,79.3906,,33,residents
q6nc1f.145,79.3906,79.4779,,33,and
q6nc1f.146,79.4779,79.8583,,33,stuff
q6nc1f.148,79.8584,80.0972,,,
q6nc1f.149,80.0972,80.4381,inbreath,,
q6nc1f.150,80.4381,80.6193,,33,and
q6nc1f.151,80.6193,81.1446,,33,hills
q6nc1f.153,81.1446,81.5086,lipsmack,,
q6nc1f.154,81.5086,84.3067,,,
q6nc1f.155,84.3067,84.4943,cough,,
q6nc1f.156,84.4944,84.6739,,,
q6nc1f.157,84.6739,84.9374,lipsmack,,
q6nc1f.158,84.9374,86.4558,,,
q6nc1f.159,86.4559,86.7952,,36,iron
q6nc1f.160,86.7952,87.1624,,36,bridge
q6nc1f.162,87.1624,88.9344,,,
q6nc1f.163,88.9344,89.0480,,38,go
q6nc1f.164,89.0481,89.3857,,38,around
q6nc1f.165,89.3857,89.6377,,38,that
q6nc1f.167,89.6377,89.9720,,,
q6nc1f.168,89.9720,90.1235,,40,the
q6nc1f.169,90.1235,90.3343,,40,top
q6nc1f.170,90.3343,90.4298,,40,of
q6nc1f.171,90.4298,90.4710,,40,it
q6nc1f.172,90.4710,90.5468,,40,or
q6nc1f.173,90.5468,90.6291,,40,the
q6nc1f.174,90.6291,90.8514,,40,bottom
q6nc1f.175,90.8514,90.9815,,40,of
q6nc1f.176,90.9815,91.0771,,40,it
q6nc1f.178,91.0771,91.2994,outbreath,,
q6nc1f.179,91.2994,92.3995,,,
q6nc1f.180,92.3995,92.9397,,42,uh-huh
q6nc1f.182,92.9397,95.7570,,,
q6nc1f.183,95.7570,95.9200,nonvocal,,
q6nc1f.184,95.9201,98.4234,,,
q6nc1f.185,98.4234,98.6787,,,uh-uh
q6nc1f.186,98.6787,102.4846,,44,uh-huh
q6nc1f.188,102.4846,102.6559,nonvocal,,
q6nc1f.189,102.6559,103.2735,,,
q6nc1f.190,103.2735,103.4876,,46,a
q6nc1f.191,103.4876,103.8178,,46,groove
q6nc1f.192,103.8178,103.9767,,46,in
q6nc1f.193,103.9767,104.3621,,46,crane
q6nc1f.194,104.3621,104.6174,,46,bay
q6nc1f.196,104.6174,104.7080,lowamp,,
q6nc1f.197,104.7080,105.0670,,,
q6nc1f.198,105.0670,105.3404,,46,yeah
q6nc1f.199,105.3404,105.4129,,46,a
q6nc1f.200,105.4129,105.8130,,48,slight
q6nc1f.201,105.8130,106.0699,,48,one
q6nc1f.203,106.0699,106.3021,,,
q6nc1f.204,106.3022,106.6184,,48,mmhmm
q6nc1f.206,106.6184,110.2350,,,
q6nc1f.207,110.2350,110.3206,,50,you
q6nc1f.208,110.3206,110.4408,,50,go
q6nc1f.209,110.4408,110.5594,,50,up
q6nc1f.210,110.5594,110.7521,,50,to
q6nc1f.211,110.7521,111.0452,,50,there
q6nc1f.212,111.0452,111.1868,,50,and
q6nc1f.213,111.1869,111.5476,,50,turn
q6nc1f.214,111.5476,111.9131,nonvocal,,
q6nc1f.215,111.9132,112.5950,,,
q6nc1f.216,112.5950,112.9145,,52,right
q6nc1f.218,112.9145,113.2883,,,
q6nc1f.219,113.2883,113.6144,outbreath,,
q6nc1f.220,113.6144,113.8829,,,uh-huh
q6nc1f.221,113.8829,116.5772,,,
q6nc1f.222,116.5772,116.8061,cough,,
q6nc1f.223,116.8061,116.9263,,,
q6nc1f.224,116.9263,118.3031,laugh,,
q6nc1f.225,118.3031,121.8159,,,
q6nc1f.226,121.8160,122.8568,laugh,,
q6nc1f.227,122.8568,124.3785,,,
q6nc1f.228,124.3786,124.5416,lipsmack,,
q6nc1f.229,124.5416,124.9286,,,
q6nc1f.230,124.9287,125.3338,,54,yeah
q6nc1f.232,125.3338,125.8592,,54,woodlands
q6nc1f.234,125.8592,126.1819,lowamp,,
q6nc1f.235,126.1819,127.0926,,,
q6nc1f.236,127.0927,127.5901,,56,woodlands
q6nc1f.238,127.5901,127.8412,,56,trees
q6nc1f.239,127.8412,127.9310,,56,and
q6nc1f.240,127.9310,128.0519,,56,all
q6nc1f.241,128.0520,128.1558,,56,that
q6nc1f.242,128.1558,128.3855,,56,yeah
q6nc1f.244,128.3855,128.5626,outbreath,,
q6nc1f.245,128.5626,131.4009,,,
q6nc1f.246,131.4010,131.4899,nonvocal,,
q6nc1f.247,131.4899,133.9454,,,
q6nc1f.248,133.9454,134.4329,nonvocal,,
q6nc1f.249,134.4329,136.3565,,,
q6nc1f.250,136.3565,136.7172,,58,crane
q6nc1f.251,136.7172,136.9214,,58,bay
q6nc1f.252,136.9214,137.0630,,58,and
q6nc1f.253,137.0630,137.2870,,58,wood
q6nc1f.254,137.2870,137.4105,,58,and
q6nc1f.255,137.4105,137.6444,,58,stop
q6nc1f.256,137.6444,137.9935,,58,middle
q6nc1f.258,137.9935,138.8795,,,
q6nc1f.259,138.8796,138.9834,cough,,
q6nc1f.260,138.9834,140.4342,,,
q6nc1f.261,140.4342,140.7619,,60,uh-huh
q6nc1f.263,140.7620,140.8987,lowamp,,
q6nc1f.264,140.8987,142.5127,,,
q6nc1f.265,142.5127,143.1648,inbreath,,
q6nc1f.266,143.1648,143.2982,,,
q6nc1f.267,143.2982,143.8450,outbreath,,
q6nc1f.268,143.8450,144.2814,,,
q6nc1f.269,144.2814,144.5943,outbreath,,
q6nc1f.270,144.5943,146.6430,,,
q6nc1f.271,146.6431,146.6826,nonvocal,,
q6nc1f.272,146.6826,146.8802,,,
q6nc1f.273,146.8802,146.9148,nonvocal,,
q6nc1f.274,146.9148,147.1141,,,
q6nc1f.275,147.1141,147.1602,nonvocal,,
q6nc1f.276,147.1602,147.1997,,,
q6nc1f.277,147.1997,147.3891,,62,it's
q6nc1f.279,147.3891,147.5027,,62,got
q6nc1f.280,147.5027,147.5340,,62,a
q6nc1f.281,147.5340,147.6312,,62,sort
q6nc1f.281.1,147.6312,147.8025,,62,of
q6nc1f.282,147.8025,147.8601,,62,a
q6nc1f.283,147.8601,148.2685,,62,stream
q6nc1f.285,148.2686,148.7050,,62,gurgling
q6nc1f.286,148.7050,149.0261,,62,brook
q6nc1f.288,149.0261,149.1216,lowamp,,
q6nc1f.289,149.1217,153.1780,,,
q6nc1f.290,153.1780,153.6671,,64,mmhmm
q6nc1f.292,153.6671,155.8460,,,
q6nc1f.293,155.8460,156.0420,inbreath,,
q6nc1f.294,156.0420,156.1885,,,
q6nc1f.295,156.1885,156.3993,,,this
q6nc1f.296,156.3993,156.6019,,66,this
q6nc1f.297,156.6019,156.8127,,66,map
q6nc1f.298,156.8127,156.9922,,66,is
q6nc1f.299,156.9922,157.3627,,66,hopeless
q6nc1f.300,157.3628,157.5044,,66,by
q6nc1f.301,157.5044,157.6164,,66,the
q6nc1f.302,157.6164,157.7383,,66,way
q6nc1f.304,157.7383,159.1464,laugh,,
q6nc1f.305,159.1464,159.9023,,,
q6nc1f.306,159.9023,160.3321,inbreath,,
q6nc1f.307,160.3321,160.3469,,,
q6nc1f.308,160.3469,160.7422,,68,uh-huh
q6nc1f.310,160.7422,160.8756,lowamp,,
q6nc1f.311,160.8756,163.8236,,,
q6nc1f.312,163.8236,163.9603,nonvocal,,
q6nc1f.313,163.9603,164.2353,,,
q6nc1f.314,164.2353,164.3786,nonvocal,,
q6nc1f.315,164.3786,165.1164,,70,ehm
q6nc1f.317,165.1164,165.1889,,,
q6nc1f.318,165.1889,165.3305,nonvocal,,
q6nc1f.319,165.3305,165.4935,,70,i've
q6nc1f.321,165.4935,165.6285,,70,got
q6nc1f.322,165.6286,165.8131,,,
q6nc1f.323,165.8131,165.9151,nonvocal,,
q6nc1f.324,165.9151,165.9876,,,
q6nc1f.325,165.9876,166.1078,nonvocal,,
q6nc1f.326,166.1078,166.5541,,,
q6nc1f.327,166.5541,166.7040,nonvocal,,
q6nc1f.328,166.7040,167.8255,,70,na-a-a-a-a
q6nc1f.329,167.8255,168.1763,inbreath,,
q6nc1f.330,168.1763,168.3459,,72,i've
q6nc1f.332,168.3460,168.4580,,72,got
q6nc1f.333,168.4580,168.7363,,72,gurl--
q6nc1f.334,168.7363,168.9191,,72,g--
q6nc1f.335,168.9191,169.3901,,72,gurgling
q6nc1f.336,169.3901,169.6478,,72,brook
q6nc1f.338,169.6479,169.7681,,74,right
q6nc1f.340,169.7681,169.8862,,74,at the
q6nc1f.342,169.8862,169.9953,,74,right
q6nc1f.343,169.9953,170.1452,,,at the
q6nc1f.345,170.1452,170.2921,,74,bottom
q6nc1f.346,170.2921,170.3939,,74,is
q6nc1f.347,170.3939,170.4623,,74,a
q6nc1f.348,170.4623,170.7191,,74,dead
q6nc1f.349,170.7191,171.1852,,74,tree
q6nc1f.351,171.1852,173.2142,,,
q6nc1f.352,173.2142,173.5057,cough,,
q6nc1f.353,173.5057,173.7215,,,
q6nc1f.354,173.7215,173.9618,cough,,
q6nc1f.355,173.9619,175.8657,,,
q6nc1f.356,175.8657,175.9283,lipsmack,,
q6nc1f.357,175.9283,176.5459,,,
q6nc1f.358,176.5459,176.5937,,76,it
q6nc1f.359,176.5937,176.7583,,76,sort
q6nc1f.359.1,176.7583,176.8242,,76,of
q6nc1f.360,176.8242,176.9955,,76,just
q6nc1f.361,176.9955,177.2376,,76,goes
