tu_id,start,end,type,utterance,text
q3ec5f.1,0.0000,1.8972,nonvocal,,
q3ec5f.2,1.8972,2.7799,,,
q3ec5f.3,2.7800,3.0040,,2,just
q3ec5f.4,3.0040,3.3992,,2,above
q3ec5f.5,3.3992,3.4387,,2,a
q3ec5f.6,3.4387,3.5968,,2,forest
q3ec5f.7,3.5968,3.9097,,2,fire
q3ec5f.9,3.9097,4.1238,,2,site
q3ec5f.10,4.1238,4.1831,,2,of
q3ec5f.11,4.1831,4.2193,,,a
q3ec5f.12,4.2194,4.4961,,4,forest
q3ec5f.13,4.4961,4.8188,,4,fire
q3ec5f.15,4.8189,9.2622,,,
q3ec5f.16,9.2622,9.4961,,6,left
q3ec5f.17,9.4961,9.6113,,6,to
q3ec5f.18,9.6113,9.7398,,6,the
q3ec5f.19,9.7398,9.9506,,6,edge
q3ec5f.20,9.9506,10.0165,,6,of
q3ec5f.21,10.0165,10.0791,,6,the
q3ec5f.22,10.0791,10.4874,,6,page
q3ec5f.24,10.4875,11.3274,,,
q3ec5f.25,11.3274,11.5916,,8,right
q3ec5f.27,11.5916,11.8643,,8,okay
q3ec5f.29,11.8643,20.1746,,,
q3ec5f.30,20.1746,20.3953,,11,no
q3ec5f.32,20.3953,20.4908,,11,i
q3ec5f.33,20.4908,20.7247,,11,haven't
q3ec5f.35,20.7247,21.5909,,,
q3ec5f.36,21.5909,21.9697,,13,almost
q3ec5f.37,21.9697,22.0784,,13,to
q3ec5f.38,22.0784,22.1575,,13,the
q3ec5f.39,22.1575,22.4835,,13,bottom
q3ec5f.41,22.4835,28.0435,,,
q3ec5f.42,28.0435,28.3176,,17,uh-huh
q3ec5f.44,28.3176,28.3670,,17,i
q3ec5f.45,28.3670,28.7088,,17,have
q3ec5f.47,28.7088,36.0053,,,
q3ec5f.48,36.0053,36.3149,,19,right
q3ec5f.50,36.3149,39.7899,,,
q3ec5f.51,39.7899,39.9711,,21,in
q3ec5f.51.1,39.9711,40.3353,,21,between
q3ec5f.52,40.3353,40.4255,,21,the
q3ec5f.53,40.4256,40.7682,,21,adventure
q3ec5f.54,40.7682,41.1304,,21,playground
q3ec5f.55,41.1304,41.1666,,21,and
q3ec5f.56,41.1667,41.2919,,21,the
q3ec5f.57,41.2919,41.5981,,21,forest
q3ec5f.58,41.5981,41.7529,,21,fire
q3ec5f.60,41.7529,43.6403,,,
q3ec5f.61,43.6403,43.8565,inbreath,,
q3ec5f.62,43.8565,44.0429,,23,how
q3ec5f.63,44.0429,44.2801,,23,far
q3ec5f.64,44.2801,44.6185,,23,up
q3ec5f.66,44.6186,47.2075,,,
q3ec5f.67,47.2075,47.5303,,25,right
q3ec5f.69,47.5303,48.4921,,25,s--
q3ec5f.70,48.4921,55.2741,,,
q3ec5f.71,55.2741,55.5771,,27,uh-huh
q3ec5f.73,55.5771,57.2635,,,
q3ec5f.74,57.2635,57.7378,,29,yes
q3ec5f.76,57.7378,66.6212,,,
q3ec5f.77,66.6212,67.0501,,31,is
q3ec5f.78,67.0501,67.1324,,31,there
q3ec5f.79,67.1324,67.5672,,31,privately
q3ec5f.80,67.5672,67.7674,,31,owned
q3ec5f.81,67.7674,68.0507,,,fields
q3ec5f.82,68.0507,68.1034,,31,on
q3ec5f.83,68.1034,68.2286,,31,your
q3ec5f.84,68.2286,68.5218,,31,thing
q3ec5f.86,68.5218,69.4703,,,
q3ec5f.87,69.4703,69.7942,,,right
q3ec5f.89,69.7942,71.0217,,,
q3ec5f.90,71.0217,71.1337,inbreath,,
q3ec5f.91,71.1337,75.3662,,,
q3ec5f.92,75.3663,75.6792,nonvocal,,
q3ec5f.93,75.6792,77.2800,,,
q3ec5f.94,77.2800,77.4677,nonvocal,,
q3ec5f.95,77.4677,82.1186,,,
q3ec5f.96,82.1186,82.2715,,35,in
q3ec5f.96.1,82.2715,82.5699,,35,between
q3ec5f.97,82.5699,82.5911,,35,the
q3ec5f.98,82.5911,82.8943,,35,granite
q3ec5f.99,82.8943,83.1561,,35,quarry
q3ec5f.99.1,83.1561,83.2329,,35,and
q3ec5f.99.2,83.2329,83.2809,,35,the
q3ec5f.100,83.2809,83.4179,,,
q3ec5f.101,83.4179,83.6990,,35,quarry
q3ec5f.102,83.6990,83.8037,,35,and
q3ec5f.103,83.8037,83.8368,,35,the
q3ec5f.104,83.8368,84.0628,,35,for--
q3ec5f.105,84.0628,84.1620,,,
q3ec5f.106,84.1620,84.4762,,35,fallen
q3ec5f.107,84.4762,84.8014,,35,cairn
q3ec5f.109,84.8014,85.8943,,,
q3ec5f.110,85.8943,86.3287,,37,right
q3ec5f.112,86.3287,86.5274,,37,that's
q3ec5f.114,86.5274,86.9027,,37,okay
q3ec5f.116,86.9027,97.8750,,,
q3ec5f.117,97.8750,98.7194,,39,mmhmm
q3ec5f.124,98.7194,102.6432,,,
q3ec5f.125,102.6432,102.9854,,,right
q3ec5f.127,102.9854,105.0991,,,
q3ec5f.128,105.0991,105.2923,,43,i've
q3ec5f.130,105.2923,105.5295,,43,got
q3ec5f.131,105.5295,106.1366,,43,waterfall
q3ec5f.133,106.1366,112.2017,,,
q3ec5f.134,112.2017,112.4666,,45,right
q3ec5f.136,112.4666,117.2679,,,
q3ec5f.137,117.2679,117.6708,,47,right
q3ec5f.139,117.6708,130.0402,,,
q3ec5f.140,130.0402,130.2652,,49,yes
q3ec5f.142,130.2652,130.3455,,49,i
q3ec5f.143,130.3455,130.6859,,49,have
q3ec5f.145,130.6859,144.7694,,,
q3ec5f.145.1,144.7694,145.0716,cough,,
q3ec5f.145.2,145.0716,150.6406,,,
q3ec5f.146,150.6406,150.9937,,53,uh-huh
q3ec5f.148,150.9937,152.7708,,,
q3ec5f.149,152.7708,152.9658,,55,yeah
q3ec5f.151,152.9658,153.1608,,55,there's
q3ec5f.153,153.1608,153.3254,,55,have
q3ec5f.154,153.3254,153.3833,,55,you
q3ec5f.155,153.3834,153.4993,,55,got
q3ec5f.156,153.4993,153.5406,,55,a
q3ec5f.157,153.5406,153.7669,,55,public
q3ec5f.158,153.7669,154.3728,,55,footpath
q3ec5f.159,154.3728,154.5285,,55,that's
q3ec5f.161,154.5285,154.8780,,55,just
q3ec5f.161.1,154.8780,155.0291,,,like
q3ec5f.162,155.0291,155.1521,,,
q3ec5f.163,155.1521,155.4611,,55,to
q3ec5f.164,155.4612,155.5219,,,
q3ec5f.165,155.5219,155.7923,,55,just
q3ec5f.166,155.7923,156.1096,,55,to
q3ec5f.167,156.1096,156.3966,,55,the
q3ec5f.168,156.3966,157.3597,,,
q3ec5f.169,157.3597,157.4077,,57,the
q3ec5f.170,157.4078,158.0933,,57,southeast
q3ec5f.174,158.0933,158.3487,,57,between
q3ec5f.175,158.3487,158.4425,,57,me
q3ec5f.176,158.4426,158.5530,,57,and
q3ec5f.177,158.5530,158.6026,,57,the
q3ec5f.178,158.6026,158.9148,,57,fallen
q3ec5f.180,158.9148,159.1587,,57,cairn
q3ec5f.181,159.1587,159.4153,,57,just
q3ec5f.182,159.4154,159.6003,,57,now
q3ec5f.183,159.6003,159.7492,,,
q3ec5f.184,159.7492,159.8874,,57,so
q3ec5f.185,159.8874,160.1052,,57,i'll
q3ec5f.187,160.1052,160.3204,,57,just
q3ec5f.189,160.3204,160.4998,,57,go
q3ec5f.190,160.4998,166.0627,,,
q3ec5f.192,166.0627,166.2034,,61,so
q3ec5f.194,166.2034,166.3083,,61,it's
q3ec5f.196,166.3083,166.4297,,61,more
q3ec5f.196.1,166.4297,166.5180,,61,or
q3ec5f.196.2,166.5180,166.7167,,61,less
q3ec5f.197,166.7167,166.8464,,61,have
q3ec5f.198,166.8464,166.9430,,61,you
q3ec5f.199,166.9430,167.1727,,,got
q3ec5f.200,167.1727,167.3237,,61,more
q3ec5f.201,167.3237,167.3844,,61,or
q3ec5f.201.1,167.3845,167.6590,,61,less
q3ec5f.202,167.6590,167.6907,,61,a
q3ec5f.203,167.6907,167.9004,,61,straight
q3ec5f.204,167.9005,168.1752,,,line
q3ec5f.206,168.1752,168.2410,,,
q3ec5f.207,168.2410,168.4518,,63,so
q3ec5f.208,168.4518,168.6890,,,
q3ec5f.209,168.6890,169.0447,inbreath,,
q3ec5f.209.1,169.0447,169.2123,,,
q3ec5f.209.2,169.2123,169.3539,,,right
q3ec5f.209.3,169.3539,169.5333,,,so
q3ec5f.209.4,169.5333,169.5947,,,if
q3ec5f.210,169.5947,169.6466,,,i
q3ec5f.212,169.6466,169.8685,,,just
q3ec5f.213,169.8686,170.1613,,63,avoid
q3ec5f.214,170.1613,170.3124,,63,this
q3ec5f.215,170.3124,170.5957,,63,public
q3ec5f.216,170.5957,171.0112,,65,footpath
q3ec5f.218,171.0112,171.1008,,65,and
q3ec5f.219,171.1008,171.2449,,65,then
q3ec5f.220,171.2450,171.3833,,65,go
q3ec5f.221,171.3833,171.6336,,65,down
q3ec5f.222,171.6336,171.9575,,65,from
q3ec5f.223,171.9575,172.1870,,65,there
q3ec5f.225,172.1870,173.2872,,,
q3ec5f.226,173.2872,173.5512,,65,right
q3ec5f.228,173.5513,173.6316,,65,i'm
q3ec5f.230,173.6316,173.7482,,65,at
q3ec5f.231,173.7483,173.8204,,65,the
q3ec5f.232,173.8204,174.1172,,65,fallen
q3ec5f.233,174.1172,174.4268,,65,cairn
q3ec5f.235,174.4268,179.8220,,,
q3ec5f.236,179.8220,180.0788,,67,right
q3ec5f.238,180.0788,182.7270,,,
q3ec5f.239,182.7271,183.2491,,69,underneath
q3ec5f.240,183.2491,183.4583,,69,it
q3ec5f.242,183.4583,183.8206,,,
q3ec5f.243,183.8206,184.0248,,71,and
q3ec5f.245,184.0248,184.2554,,71,up
q3ec5f.247,184.2554,184.5716,,71,right
q3ec5f.248,184.5716,184.8285,,71,side
q3ec5f.249,184.8285,188.6427,,,
q3ec5f.250,188.6427,188.9143,,71,to
q3ec5f.251,188.9143,189.0623,,71,the
q3ec5f.252,189.0623,189.3063,,71,fallen
q3ec5f.253,189.3063,189.6968,,71,cairn
q3ec5f.255,189.6968,190.0123,,71,right
q3ec5f.257,190.0123,190.1103,,,
q3ec5f.258,190.1103,190.2063,lipsmack,,
q3ec5f.259,190.2063,190.5163,,71,i'm
q3ec5f.261,190.5163,190.6443,,71,at
q3ec5f.262,190.6443,190.7508,,71,the
q3ec5f.263,190.7508,191.2581,,,
q3ec5f.264,191.2581,191.5414,,73,bottom
q3ec5f.265,191.5414,191.8542,,73,right-hand
q3ec5f.266,191.8542,192.0979,,73,side
q3ec5f.267,192.0980,192.2330,,73,of
q3ec5f.268,192.2330,192.3022,,73,the
q3ec5f.269,192.3022,192.5558,,73,fallen
q3ec5f.270,192.5558,192.8555,,73,cairn
q3ec5f.272,192.8556,194.8615,,,
q3ec5f.273,194.8615,194.9241,,75,you
q3ec5f.274,194.9241,195.0180,,75,want
q3ec5f.275,195.0180,195.1108,,75,me
q3ec5f.276,195.1108,195.2419,,75,to
q3ec5f.277,195.2419,195.3512,,75,go
q3ec5f.278,195.3512,195.6490,,75,up
q3ec5f.280,195.6490,204.1401,,,
q3ec5f.281,204.1401,204.4760,,77,right
q3ec5f.283,204.4761,205.3720,,,
q3ec5f.284,205.3720,205.5894,,79,i've
q3ec5f.286,205.5894,205.7870,,79,got
q3ec5f.287,205.7870,205.9352,,79,it
q3ec5f.289,205.9352,207.7007,,,
q3ec5f.290,207.7007,208.2672,,81,uh-huh
q3ec5f.291,208.2673,211.8279,,,
q3ec5f.292,211.8279,211.9319,,81,i
q3ec5f.293,211.9319,212.1459,,81,have
q3ec5f.294,212.1459,212.2419,,81,got
q3ec5f.295,212.2419,212.3599,,81,an
q3ec5f.296,212.3599,212.5319,,81,east
q3ec5f.297,212.5319,212.8459,,81,lake
q3ec5f.299,212.8459,216.0308,,,
q3ec5f.300,216.0308,216.3371,,83,right
q3ec5f.302,216.3371,222.7304,,,
q3ec5f.303,222.7304,223.0334,inbreath,,
q3ec5f.304,223.0334,225.8825,,,
q3ec5f.305,225.8826,225.9913,nonvocal,,
q3ec5f.306,225.9913,226.3372,,,
q3ec5f.307,226.3372,226.7752,nonvocal,,
q3ec5f.308,226.7752,227.4208,,,
q3ec5f.309,227.4208,227.9478,,85,right
q3ec5f.311,227.9478,230.3160,,,
q3ec5f.312,230.3160,230.4609,,87,how
q3ec5f.313,230.4610,230.6883,,87,far
q3ec5f.315,230.6883,230.8035,,,
q3ec5f.316,230.8035,231.0242,,87,eh
q3ec5f.318,231.0242,231.3984,,87,between
q3ec5f.319,231.3984,231.4820,,87,the
q3ec5f.320,231.4820,231.6111,,87,lake
q3ec5f.321,231.6112,231.6771,,87,and
