transaction_id,type,map_start_point,map_end_point,children
q1ec3.transaction.1,normal,1,2,"id(q1ec3.g.move.1)..id(q1ec3.g.move.3.5), id(q1ec3.f.move.3), id(q1ec3.g.move.4), id(q1ec3.f.move.6.5), id(q1ec3.g.move.4.5)..id(q1ec3.g.move.7.5), id(q1ec3.f.move.7), id(q1ec3.g.move.8)"
q1ec3.transaction.2,normal,2,4,"id(q1ec3.g.move.9)..id(q1ec3.g.move.10.5), id(q1ec3.f.move.10)..id(q1ec3.f.move.11.5), id(q1ec3.g.move.11)..id(q1ec3.g.move.12.5), id(q1ec3.f.move.12)..id(q1ec3.f.move.15.5), id(q1ec3.g.move.13)..id(q1ec3.g.move.16.5), id(q1ec3.f.move.16)..id(q1ec3.f.move.17.5), id(q1ec3.g.move.17)..id(q1ec3.g.move.18.5), id(q1ec3.f.move.18)..id(q1ec3.f.move.21.5), id(q1ec3.g.move.19)..id(q1ec3.g.move.23.5), id(q1ec3.f.move.22)..id(q1ec3.f.move.25.5), id(q1ec3.g.move.24)..id(q1ec3.g.move.26.5), id(q1ec3.f.move.26)..id(q1ec3.f.move.27.5), id(q1ec3.g.move.27)..id(q1ec3.g.move.29.5), id(q1ec3.f.move.28)..id(q1ec3.f.move.30.5), id(q1ec3.g.move.30)..id(q1ec3.g.move.31.5), id(q1ec3.f.move.31)"
q1ec3.transaction.3,review,2,3,"id(q1ec3.g.move.32)..id(q1ec3.g.move.34.5), id(q1ec3.f.move.34)..id(q1ec3.f.move.35.5), id(q1ec3.g.move.35)..id(q1ec3.g.move.36.5), id(q1ec3.f.move.36), id(q1ec3.g.move.37), id(q1ec3.f.move.39.5), id(q1ec3.g.move.37.5)..id(q1ec3.g.move.40.5), id(q1ec3.f.move.40)"
q1ec3.transaction.4,review,3,4,"id(q1ec3.g.move.41)..id(q1ec3.g.move.42.5), id(q1ec3.f.move.42)..id(q1ec3.f.move.43.5), id(q1ec3.g.move.43)..id(q1ec3.g.move.44.5), id(q1ec3.f.move.44)..id(q1ec3.f.move.45.5), id(q1ec3.g.move.45)..id(q1ec3.g.move.47.5), id(q1ec3.f.move.46)..id(q1ec3.f.move.48.5), id(q1ec3.g.move.48)..id(q1ec3.g.move.50.5), id(q1ec3.f.move.49)..id(q1ec3.f.move.53.5), id(q1ec3.g.move.51)..id(q1ec3.g.move.53), id(q1ec3.f.move.54), id(q1ec3.g.move.54.5), id(q1ec3.f.move.55.5), id(q1ec3.g.move.55)..id(q1ec3.g.move.56.5), id(q1ec3.f.move.56)..id(q1ec3.f.move.57.5), id(q1ec3.g.move.57)..id(q1ec3.g.move.58.5), id(q1ec3.f.move.58)..id(q1ec3.f.move.60.5), id(q1ec3.g.move.59)..id(q1ec3.g.move.61.5), id(q1ec3.f.move.61)..id(q1ec3.f.move.62.5), id(q1ec3.g.move.62)"
q1ec3.transaction.5,irrelevant,,,"id(q1ec3.f.move.63)..id(q1ec3.f.move.65.5), id(q1ec3.g.move.64)..id(q1ec3.g.move.66.5), id(q1ec3.f.move.66)"
q1ec3.transaction.6,review,3,4,"id(q1ec3.g.move.67)..id(q1ec3.g.move.69.5), id(q1ec3.f.move.69)..id(q1ec3.f.move.70.5), id(q1ec3.g.move.70)..id(q1ec3.g.move.72.5), id(q1ec3.f.move.71)..id(q1ec3.f.move.73.5), id(q1ec3.g.move.73), id(q1ec3.f.move.74)"
q1ec3.transaction.7,normal,4,5,"id(q1ec3.g.move.75)..id(q1ec3.g.move.76.5), id(q1ec3.f.move.76)"
q1ec3.transaction.8,normal,5,6,"id(q1ec3.g.move.77)..id(q1ec3.g.move.78.5), id(q1ec3.f.move.78)..id(q1ec3.f.move.79.5), id(q1ec3.g.move.79), id(q1ec3.f.move.80)"
q1ec3.transaction.9,normal,6,7,"id(q1ec3.g.move.81)..id(q1ec3.g.move.82.5), id(q1ec3.f.move.82)..id(q1ec3.f.move.83.5), id(q1ec3.g.move.83)..id(q1ec3.g.move.84.5), id(q1ec3.f.move.84)..id(q1ec3.f.move.85.5), id(q1ec3.g.move.85)..id(q1ec3.g.move.86.5), id(q1ec3.f.move.86)..id(q1ec3.f.move.88.5), id(q1ec3.g.move.87)..id(q1ec3.g.move.88), id(q1ec3.f.move.89)"
q1ec3.transaction.10,normal,7,8,"id(q1ec3.g.move.90)..id(q1ec3.g.move.91), id(q1ec3.f.move.92), id(q1ec3.g.move.92.5), id(q1ec3.f.move.93.5), id(q1ec3.g.move.93), id(q1ec3.f.move.94), id(q1ec3.g.move.94.5), id(q1ec3.f.move.96.5), id(q1ec3.g.move.95)..id(q1ec3.g.move.97.5), id(q1ec3.f.move.97)..id(q1ec3.f.move.99.5), id(q1ec3.g.move.98)..id(q1ec3.g.move.101.5), id(q1ec3.f.move.100), id(q1ec3.g.move.101.7)..id(q1ec3.g.move.101.8), id(q1ec3.f.move.101)..id(q1ec3.f.move.103.5), id(q1ec3.g.move.102)..id(q1ec3.g.move.104.5), id(q1ec3.f.move.104)..id(q1ec3.f.move.105.5), id(q1ec3.g.move.105), id(q1ec3.f.move.106)"
q1ec3.transaction.11,normal,8,9,"id(q1ec3.g.move.107)..id(q1ec3.g.move.108.5), id(q1ec3.f.move.108)..id(q1ec3.f.move.109.5), id(q1ec3.g.move.109)..id(q1ec3.g.move.110.5), id(q1ec3.f.move.110), id(q1ec3.g.move.111)..id(q1ec3.g.move.112), id(q1ec3.f.move.113.5), id(q1ec3.g.move.112.5)..id(q1ec3.g.move.114.5), id(q1ec3.f.move.114)..id(q1ec3.f.move.115.5), id(q1ec3.g.move.115)..id(q1ec3.g.move.116.5), id(q1ec3.f.move.116), id(q1ec3.g.move.117), id(q1ec3.f.move.117.5), id(q1ec3.g.move.118.5), id(q1ec3.f.move.118), id(q1ec3.g.move.119), id(q1ec3.f.move.120.5), id(q1ec3.g.move.119.5)..id(q1ec3.g.move.120), id(q1ec3.f.move.121), id(q1ec3.g.move.121.5), id(q1ec3.f.move.122.5), id(q1ec3.g.move.122)..id(q1ec3.g.move.123.5), id(q1ec3.f.move.123), id(q1ec3.g.move.124), id(q1ec3.f.move.124.5), id(q1ec3.g.move.125.5), id(q1ec3.f.move.125)..id(q1ec3.f.move.126.5), id(q1ec3.g.move.126), id(q1ec3.f.move.127), id(q1ec3.g.move.127.5), id(q1ec3.f.move.129.5), id(q1ec3.g.move.128)..id(q1ec3.g.move.130.5), id(q1ec3.f.move.130)..id(q1ec3.f.move.133.5), id(q1ec3.g.move.131)..id(q1ec3.g.move.134.5), id(q1ec3.f.move.134)..id(q1ec3.f.move.137.5), id(q1ec3.g.move.135)..id(q1ec3.g.move.138.5), id(q1ec3.f.move.138)..id(q1ec3.f.move.139.5), id(q1ec3.g.move.139)..id(q1ec3.g.move.140.5), id(q1ec3.f.move.140)"
q1ec3.transaction.12,normal,9,10,id(q1ec3.g.move.141)..id(q1ec3.g.move.144)
q1ec3.transaction.13,review,9,10,"id(q1ec3.f.move.145)..id(q1ec3.f.move.148.5), id(q1ec3.g.move.148)..id(q1ec3.g.move.149.5), id(q1ec3.f.move.149)..id(q1ec3.f.move.150.5), id(q1ec3.g.move.150)..id(q1ec3.g.move.152.5), id(q1ec3.f.move.151)..id(q1ec3.f.move.153.5), id(q1ec3.g.move.153)..id(q1ec3.g.move.154.5), id(q1ec3.f.move.154)..id(q1ec3.f.move.155.5), id(q1ec3.g.move.155)..id(q1ec3.g.move.156.5), id(q1ec3.f.move.156)..id(q1ec3.f.move.157.5), id(q1ec3.g.move.157)..id(q1ec3.g.move.158.5), id(q1ec3.f.move.158)..id(q1ec3.f.move.159.5), id(q1ec3.g.move.159)..id(q1ec3.g.move.161.5), id(q1ec3.f.move.160)..id(q1ec3.f.move.165.5), id(q1ec3.g.move.162)..id(q1ec3.g.move.166.5), id(q1ec3.f.move.166)..id(q1ec3.f.move.167.5), id(q1ec3.g.move.167)..id(q1ec3.g.move.168.5), id(q1ec3.f.move.168)..id(q1ec3.f.move.172.5), id(q1ec3.g.move.169)..id(q1ec3.g.move.173.5), id(q1ec3.f.move.173)..id(q1ec3.f.move.174.5), id(q1ec3.g.move.174)..id(q1ec3.g.move.175.5), id(q1ec3.f.move.175)..id(q1ec3.f.move.177.5), id(q1ec3.g.move.176)..id(q1ec3.g.move.178.5), id(q1ec3.f.move.178)..id(q1ec3.f.move.180.5), id(q1ec3.g.move.179)..id(q1ec3.g.move.182.5), id(q1ec3.f.move.181)..id(q1ec3.f.move.184.5), id(q1ec3.g.move.183)..id(q1ec3.g.move.186.5), id(q1ec3.f.move.185)..id(q1ec3.f.move.188.5), id(q1ec3.g.move.187)..id(q1ec3.g.move.191.5), id(q1ec3.f.move.189)..id(q1ec3.f.move.193.5), id(q1ec3.g.move.192)..id(q1ec3.g.move.194.5), id(q1ec3.f.move.194)..id(q1ec3.f.move.194.1), id(q1ec3.g.move.195)..id(q1ec3.g.move.196.5), id(q1ec3.f.move.196)..id(q1ec3.f.move.198.5), id(q1ec3.g.move.197)..id(q1ec3.g.move.199.5), id(q1ec3.f.move.199)..id(q1ec3.f.move.200.5), id(q1ec3.g.move.200), id(q1ec3.f.move.201)"
q1ec3.transaction.14,normal,10,11,"id(q1ec3.g.move.202)..id(q1ec3.g.move.206.5), id(q1ec3.f.move.205)..id(q1ec3.f.move.206)"
q1ec3.transaction.15,irrelevant,,,"id(q1ec3.g.move.207)..id(q1ec3.g.move.208.5), id(q1ec3.f.move.208)..id(q1ec3.f.move.209.5), id(q1ec3.g.move.209)..id(q1ec3.g.move.212.5), id(q1ec3.f.move.210)"
q1ec3.transaction.16,normal,10,11,"id(q1ec3.f.move.211)..id(q1ec3.f.move.215.5), id(q1ec3.g.move.213)..id(q1ec3.g.move.217.5), id(q1ec3.f.move.216)..id(q1ec3.f.move.219.5), id(q1ec3.g.move.218)..id(q1ec3.g.move.219), id(q1ec3.f.move.220)..id(q1ec3.f.move.222)"
