transaction_id,type,map_start_point,map_end_point,children
q6ec3.transaction.1,normal,1,2,"id(q6ec3.g.move.1)..id(q6ec3.g.move.2), id(q6ec3.f.move.3), id(q6ec3.g.move.3.5), id(q6ec3.f.move.4.5), id(q6ec3.g.move.4), id(q6ec3.f.move.5), id(q6ec3.g.move.5.5), id(q6ec3.f.move.7.5), id(q6ec3.g.move.6)..id(q6ec3.g.move.8.5), id(q6ec3.f.move.8)..id(q6ec3.f.move.9.5), id(q6ec3.g.move.9)..id(q6ec3.g.move.10.5), id(q6ec3.f.move.10)..id(q6ec3.f.move.11.5), id(q6ec3.g.move.11), id(q6ec3.f.move.12), id(q6ec3.g.move.14.5), id(q6ec3.f.move.12.5)..id(q6ec3.f.move.14), id(q6ec3.g.move.15), id(q6ec3.f.move.17.5), id(q6ec3.g.move.16)..id(q6ec3.g.move.18.5), id(q6ec3.f.move.18)..id(q6ec3.f.move.20.5), id(q6ec3.g.move.19)..id(q6ec3.g.move.21.5), id(q6ec3.f.move.21)"
q6ec3.transaction.2,normal,2,3,"id(q6ec3.g.move.22)..id(q6ec3.g.move.23.5), id(q6ec3.f.move.23)..id(q6ec3.f.move.24.5), id(q6ec3.g.move.24)..id(q6ec3.g.move.25.5), id(q6ec3.f.move.25)..id(q6ec3.f.move.26.5), id(q6ec3.g.move.26)..id(q6ec3.g.move.27.5), id(q6ec3.f.move.27)"
q6ec3.transaction.3,normal,3,4,"id(q6ec3.g.move.28)..id(q6ec3.g.move.30.5), id(q6ec3.f.move.29)"
q6ec3.transaction.4,review,1,3,"id(q6ec3.f.move.30)..id(q6ec3.f.move.31.5), id(q6ec3.g.move.31)..id(q6ec3.g.move.32.5), id(q6ec3.f.move.32)..id(q6ec3.f.move.33.5), id(q6ec3.g.move.33)..id(q6ec3.g.move.36.5), id(q6ec3.f.move.34)..id(q6ec3.f.move.36.4), id(q6ec3.g.move.37)..id(q6ec3.g.move.38.5), id(q6ec3.f.move.36.9), id(q6ec3.g.move.39)..id(q6ec3.g.move.40.5), id(q6ec3.f.move.40), id(q6ec3.g.move.41)"
q6ec3.transaction.5,normal,3,4,"id(q6ec3.g.move.42)..id(q6ec3.g.move.43), id(q6ec3.f.move.44)..id(q6ec3.f.move.45.5), id(q6ec3.g.move.44.5)..id(q6ec3.g.move.47.5), id(q6ec3.f.move.46)..id(q6ec3.f.move.48.5), id(q6ec3.g.move.48), id(q6ec3.f.move.49)..id(q6ec3.f.move.51)"
q6ec3.transaction.6,normal,4,5,"id(q6ec3.g.move.52)..id(q6ec3.g.move.53), id(q6ec3.f.move.54), id(q6ec3.g.move.54.5), id(q6ec3.f.move.55.5), id(q6ec3.g.move.55), id(q6ec3.f.move.56), id(q6ec3.g.move.57.5), id(q6ec3.f.move.56.5)..id(q6ec3.f.move.57), id(q6ec3.g.move.58), id(q6ec3.f.move.60.5), id(q6ec3.g.move.58.5)..id(q6ec3.g.move.61.5), id(q6ec3.f.move.61)..id(q6ec3.f.move.62.5), id(q6ec3.g.move.62)..id(q6ec3.g.move.63.5), id(q6ec3.f.move.63)..id(q6ec3.f.move.64.5), id(q6ec3.g.move.64)..id(q6ec3.g.move.65.5), id(q6ec3.f.move.65)..id(q6ec3.f.move.66.5), id(q6ec3.g.move.66), id(q6ec3.f.move.67)"
q6ec3.transaction.7,normal,5,6,"id(q6ec3.g.move.68)..id(q6ec3.g.move.69), id(q6ec3.f.move.70), id(q6ec3.g.move.70.5), id(q6ec3.f.move.72.5), id(q6ec3.g.move.71)..id(q6ec3.g.move.73.5), id(q6ec3.f.move.73)..id(q6ec3.f.move.75.5), id(q6ec3.g.move.74)..id(q6ec3.g.move.76.5), id(q6ec3.f.move.76)..id(q6ec3.f.move.78.5), id(q6ec3.g.move.77)..id(q6ec3.g.move.79.5), id(q6ec3.f.move.79)..id(q6ec3.f.move.81.5), id(q6ec3.g.move.80)..id(q6ec3.g.move.82.5), id(q6ec3.f.move.82)..id(q6ec3.f.move.83.5), id(q6ec3.g.move.83)..id(q6ec3.g.move.84.5), id(q6ec3.f.move.84)..id(q6ec3.f.move.85.5), id(q6ec3.g.move.85)..id(q6ec3.g.move.87.5), id(q6ec3.f.move.86)..id(q6ec3.f.move.88.5), id(q6ec3.g.move.88)..id(q6ec3.g.move.89.5), id(q6ec3.f.move.89)..id(q6ec3.f.move.90.5), id(q6ec3.g.move.90)..id(q6ec3.g.move.91.5), id(q6ec3.f.move.91)..id(q6ec3.f.move.92.5), id(q6ec3.g.move.92)..id(q6ec3.g.move.94.5), id(q6ec3.f.move.93)..id(q6ec3.f.move.97.5), id(q6ec3.g.move.95)..id(q6ec3.g.move.98.5), id(q6ec3.f.move.98)..id(q6ec3.f.move.99.5), id(q6ec3.g.move.99)..id(q6ec3.g.move.100.5), id(q6ec3.f.move.100)..id(q6ec3.f.move.101.5), id(q6ec3.g.move.101)..id(q6ec3.g.move.102.5), id(q6ec3.f.move.102)..id(q6ec3.f.move.103.5), id(q6ec3.g.move.103), id(q6ec3.f.move.104), id(q6ec3.g.move.105.5), id(q6ec3.f.move.104.5)..id(q6ec3.f.move.106.5), id(q6ec3.g.move.106), id(q6ec3.f.move.107)"
q6ec3.transaction.8,normal,6,7,"id(q6ec3.g.move.108)..id(q6ec3.g.move.109.5), id(q6ec3.f.move.109)..id(q6ec3.f.move.110.5), id(q6ec3.g.move.110)..id(q6ec3.g.move.112.5), id(q6ec3.f.move.111)..id(q6ec3.f.move.112)"
q6ec3.transaction.9,normal,7,8,"id(q6ec3.g.move.113)..id(q6ec3.g.move.114.5), id(q6ec3.f.move.114), id(q6ec3.g.move.115)..id(q6ec3.g.move.116)"
q6ec3.transaction.10,normal,8,9,"id(q6ec3.g.move.117)..id(q6ec3.g.move.118.5), id(q6ec3.f.move.118)..id(q6ec3.f.move.119.5), id(q6ec3.g.move.119)..id(q6ec3.g.move.121.5), id(q6ec3.f.move.120)..id(q6ec3.f.move.123.5), id(q6ec3.g.move.122)..id(q6ec3.g.move.126.5), id(q6ec3.f.move.124)..id(q6ec3.f.move.127.5), id(q6ec3.g.move.127), id(q6ec3.f.move.128)"
