transaction_id,type,map_start_point,map_end_point,children
q6ec4.transaction.1,normal,1,2,"id(q6ec4.g.move.1), id(q6ec4.f.move.2), id(q6ec4.g.move.2.5), id(q6ec4.f.move.3.5), id(q6ec4.g.move.3)..id(q6ec4.g.move.4.5), id(q6ec4.f.move.4)..id(q6ec4.f.move.5.5), id(q6ec4.g.move.5)..id(q6ec4.g.move.6.5), id(q6ec4.f.move.6)..id(q6ec4.f.move.8.5), id(q6ec4.g.move.7)..id(q6ec4.g.move.8), id(q6ec4.f.move.9)"
q6ec4.transaction.2,normal,2,3,"id(q6ec4.g.move.10)..id(q6ec4.g.move.12.5), id(q6ec4.f.move.12), id(q6ec4.g.move.13)..id(q6ec4.g.move.14), id(q6ec4.f.move.15.5), id(q6ec4.g.move.15), id(q6ec4.f.move.16), id(q6ec4.g.move.16.5), id(q6ec4.f.move.18.5), id(q6ec4.g.move.17)..id(q6ec4.g.move.19.5), id(q6ec4.f.move.19)..id(q6ec4.f.move.21.5), id(q6ec4.g.move.20)..id(q6ec4.g.move.22.5), id(q6ec4.f.move.22), id(q6ec4.g.move.23), id(q6ec4.g.move.23.4)..id(q6ec4.g.move.23.5)"
q6ec4.transaction.3,normal,3,4,"id(q6ec4.g.move.24)..id(q6ec4.g.move.26.5), id(q6ec4.f.move.26)..id(q6ec4.f.move.27.5), id(q6ec4.g.move.27)..id(q6ec4.g.move.28.5), id(q6ec4.f.move.28)..id(q6ec4.f.move.29.5), id(q6ec4.g.move.29), id(q6ec4.f.move.30)"
q6ec4.transaction.4,normal,4,5,"id(q6ec4.g.move.31)..id(q6ec4.g.move.32), id(q6ec4.f.move.33), id(q6ec4.g.move.33.5), id(q6ec4.f.move.35.5), id(q6ec4.g.move.34)..id(q6ec4.g.move.36.5), id(q6ec4.f.move.36)..id(q6ec4.f.move.37.5), id(q6ec4.g.move.37)..id(q6ec4.g.move.38.5), id(q6ec4.f.move.38)"
q6ec4.transaction.5,normal,5,6,"id(q6ec4.g.move.39), id(q6ec4.f.move.39.5), id(q6ec4.g.move.39.4)..id(q6ec4.g.move.40.5), id(q6ec4.f.move.40)..id(q6ec4.f.move.41.5), id(q6ec4.g.move.41)..id(q6ec4.g.move.42.5), id(q6ec4.f.move.42)..id(q6ec4.f.move.43.5), id(q6ec4.g.move.43), id(q6ec4.f.move.44), id(q6ec4.g.move.44.5), id(q6ec4.f.move.45.5), id(q6ec4.g.move.45), id(q6ec4.f.move.46)"
q6ec4.transaction.6,normal,6,7,"id(q6ec4.g.move.47)..id(q6ec4.g.move.48.5), id(q6ec4.f.move.48)..id(q6ec4.f.move.51.5), id(q6ec4.g.move.49)..id(q6ec4.g.move.52.5), id(q6ec4.f.move.52)..id(q6ec4.f.move.53.5), id(q6ec4.g.move.53), id(q6ec4.f.move.54)"
q6ec4.transaction.7,normal,7,8,"id(q6ec4.g.move.55)..id(q6ec4.g.move.56.5), id(q6ec4.f.move.56), id(q6ec4.g.move.57), id(q6ec4.f.move.58.5), id(q6ec4.g.move.57.5)..id(q6ec4.g.move.59.5), id(q6ec4.f.move.59), id(q6ec4.g.move.60), id(q6ec4.f.move.61.5), id(q6ec4.g.move.60.5)..id(q6ec4.g.move.62.5), id(q6ec4.f.move.62), id(q6ec4.g.move.63), id(q6ec4.f.move.65.5), id(q6ec4.g.move.64)..id(q6ec4.g.move.66.5), id(q6ec4.f.move.66)..id(q6ec4.f.move.67.5), id(q6ec4.g.move.67), id(q6ec4.f.move.68), id(q6ec4.g.move.68.5), id(q6ec4.f.move.71.5), id(q6ec4.g.move.69)..id(q6ec4.g.move.72.5), id(q6ec4.f.move.72)..id(q6ec4.f.move.73.5), id(q6ec4.g.move.73), id(q6ec4.f.move.74)..id(q6ec4.f.move.76)"
q6ec4.transaction.8,normal,8,9,"id(q6ec4.g.move.77)..id(q6ec4.g.move.78.5), id(q6ec4.f.move.78)..id(q6ec4.f.move.79.5), id(q6ec4.g.move.79)..id(q6ec4.g.move.80.5), id(q6ec4.f.move.80)"
q6ec4.transaction.9,normal,9,10,"id(q6ec4.g.move.81), id(q6ec4.f.move.82.5), id(q6ec4.g.move.81.4)..id(q6ec4.g.move.83.5), id(q6ec4.f.move.83), id(q6ec4.g.move.84), id(q6ec4.f.move.85.5), id(q6ec4.g.move.84.5)..id(q6ec4.g.move.86.5), id(q6ec4.f.move.86), id(q6ec4.g.move.87)..id(q6ec4.g.move.87.5), id(q6ec4.f.move.88.5), id(q6ec4.g.move.88)..id(q6ec4.g.move.89.5), id(q6ec4.f.move.89)..id(q6ec4.f.move.92.5), id(q6ec4.g.move.90)..id(q6ec4.g.move.93.5), id(q6ec4.f.move.93)..id(q6ec4.f.move.94.5), id(q6ec4.g.move.94)..id(q6ec4.g.move.95.5), id(q6ec4.f.move.95)..id(q6ec4.f.move.96.5), id(q6ec4.g.move.96), id(q6ec4.f.move.97)"
q6ec4.transaction.10,normal,10,11,"id(q6ec4.g.move.98)..id(q6ec4.g.move.99.5), id(q6ec4.f.move.99), id(q6ec4.g.move.100)..id(q6ec4.g.move.101), id(q6ec4.f.move.101.5), id(q6ec4.g.move.101.4)..id(q6ec4.g.move.102.5), id(q6ec4.f.move.102), id(q6ec4.g.move.103), id(q6ec4.f.move.104.5), id(q6ec4.g.move.103.5)..id(q6ec4.g.move.104), id(q6ec4.f.move.105)..id(q6ec4.f.move.106), id(q6ec4.g.move.106.5), id(q6ec4.f.move.108.5), id(q6ec4.g.move.107)..id(q6ec4.g.move.108), id(q6ec4.f.move.109)"
