transaction_id,type,map_start_point,map_end_point,children
q8ec7.transaction.1,normal,1,2,"id(q8ec7.g.move.1)..id(q8ec7.g.move.4.5), id(q8ec7.f.move.4), id(q8ec7.g.move.5)..id(q8ec7.g.move.5.5), id(q8ec7.f.move.6.5), id(q8ec7.g.move.6)..id(q8ec7.g.move.7.5), id(q8ec7.f.move.7)..id(q8ec7.f.move.8.5), id(q8ec7.g.move.8), id(q8ec7.f.move.9), id(q8ec7.g.move.11.5), id(q8ec7.f.move.11)..id(q8ec7.f.move.12.5), id(q8ec7.g.move.12), id(q8ec7.f.move.13)"
q8ec7.transaction.2,normal,2,3,"id(q8ec7.g.move.14)..id(q8ec7.g.move.16.4), id(q8ec7.f.move.15)..id(q8ec7.f.move.16.5), id(q8ec7.g.move.16.9)..id(q8ec7.g.move.17.5), id(q8ec7.f.move.17)..id(q8ec7.f.move.18.5), id(q8ec7.g.move.18), id(q8ec7.f.move.19)"
q8ec7.transaction.3,normal,3,4,"id(q8ec7.g.move.20)..id(q8ec7.g.move.23.5), id(q8ec7.f.move.23)"
q8ec7.transaction.4,normal,4,5,"id(q8ec7.g.move.24)..id(q8ec7.g.move.25), id(q8ec7.f.move.26)"
q8ec7.transaction.5,normal,5,6,id(q8ec7.g.move.27)..id(q8ec7.g.move.27.5)
q8ec7.transaction.6,normal,6,7,"id(q8ec7.g.move.28)..id(q8ec7.g.move.29.5), id(q8ec7.f.move.29), id(q8ec7.g.move.30), id(q8ec7.f.move.31.5), id(q8ec7.g.move.30.5)..id(q8ec7.g.move.31), id(q8ec7.f.move.32), id(q8ec7.g.move.32.5), id(q8ec7.f.move.33.5), id(q8ec7.g.move.33)..id(q8ec7.g.move.35.5), id(q8ec7.f.move.34)..id(q8ec7.f.move.35), id(q8ec7.g.move.36), id(q8ec7.f.move.38.5), id(q8ec7.g.move.36.5)..id(q8ec7.g.move.39.5), id(q8ec7.f.move.39), id(q8ec7.g.move.40), id(q8ec7.f.move.41.5), id(q8ec7.g.move.40.5)..id(q8ec7.g.move.41), id(q8ec7.f.move.42)..id(q8ec7.f.move.44.5), id(q8ec7.g.move.43.5)..id(q8ec7.g.move.45.5), id(q8ec7.f.move.45), id(q8ec7.g.move.46)..id(q8ec7.g.move.47)"
q8ec7.transaction.7,normal,7,8,"id(q8ec7.g.move.48)..id(q8ec7.g.move.49.5), id(q8ec7.f.move.49), id(q8ec7.g.move.50)"
q8ec7.transaction.8,normal,8,9,"id(q8ec7.g.move.51)..id(q8ec7.g.move.52.5), id(q8ec7.f.move.52), id(q8ec7.g.move.53), id(q8ec7.f.move.56.5), id(q8ec7.g.move.54.5)..id(q8ec7.g.move.57.5), id(q8ec7.f.move.57), id(q8ec7.g.move.58), id(q8ec7.f.move.60.5), id(q8ec7.g.move.58.5)..id(q8ec7.g.move.61.5), id(q8ec7.f.move.61)..id(q8ec7.f.move.62.5), id(q8ec7.g.move.62)..id(q8ec7.g.move.65.5), id(q8ec7.f.move.63)..id(q8ec7.f.move.65)"
q8ec7.transaction.9,normal,9,10,"id(q8ec7.g.move.66)..id(q8ec7.g.move.67.5), id(q8ec7.f.move.67)"
q8ec7.transaction.10,normal,10,11,"id(q8ec7.g.move.68)..id(q8ec7.g.move.69.5), id(q8ec7.f.move.69), id(q8ec7.g.move.70), id(q8ec7.f.move.70.5), id(q8ec7.g.move.70.4)..id(q8ec7.g.move.71.5), id(q8ec7.f.move.71)..id(q8ec7.f.move.73.5), id(q8ec7.g.move.72)..id(q8ec7.g.move.73.9), id(q8ec7.f.move.74)"
