transaction_id,type,map_start_point,map_end_point,children
q5ec4.transaction.1,normal,1,2,"id(q5ec4.g.move.1)..id(q5ec4.g.move.4.5), id(q5ec4.f.move.3)..id(q5ec4.f.move.6.5), id(q5ec4.g.move.5)..id(q5ec4.g.move.7.5), id(q5ec4.f.move.7)..id(q5ec4.f.move.9.5), id(q5ec4.g.move.8)..id(q5ec4.g.move.10.5), id(q5ec4.f.move.10)..id(q5ec4.f.move.11.5), id(q5ec4.g.move.11)..id(q5ec4.g.move.12.5), id(q5ec4.f.move.12), id(q5ec4.g.move.13)"
q5ec4.transaction.2,normal,2,3,"id(q5ec4.g.move.14)..id(q5ec4.g.move.17.5), id(q5ec4.f.move.16)..id(q5ec4.f.move.17), id(q5ec4.g.move.18), id(q5ec4.f.move.19.5), id(q5ec4.g.move.18.5)..id(q5ec4.g.move.20.5), id(q5ec4.f.move.20), id(q5ec4.g.move.21), id(q5ec4.f.move.22.5), id(q5ec4.g.move.21.5)..id(q5ec4.g.move.23.5), id(q5ec4.f.move.23)..id(q5ec4.f.move.26.5), id(q5ec4.g.move.24)..id(q5ec4.g.move.28.5), id(q5ec4.f.move.27)..id(q5ec4.f.move.29.5), id(q5ec4.g.move.29)..id(q5ec4.g.move.30.5), id(q5ec4.f.move.30)..id(q5ec4.f.move.32.5), id(q5ec4.g.move.31)..id(q5ec4.g.move.33.5), id(q5ec4.f.move.33)..id(q5ec4.f.move.34.5), id(q5ec4.g.move.34)..id(q5ec4.g.move.35.5), id(q5ec4.f.move.35)..id(q5ec4.f.move.36.5), id(q5ec4.g.move.36)..id(q5ec4.g.move.37.5), id(q5ec4.f.move.37), id(q5ec4.g.move.38)..id(q5ec4.g.move.38.5), id(q5ec4.f.move.39.5), id(q5ec4.g.move.39)..id(q5ec4.g.move.40.5), id(q5ec4.f.move.40)..id(q5ec4.f.move.41.5), id(q5ec4.g.move.41)..id(q5ec4.g.move.42.5), id(q5ec4.f.move.42)..id(q5ec4.f.move.43.5), id(q5ec4.g.move.43)..id(q5ec4.g.move.44.5), id(q5ec4.f.move.44)..id(q5ec4.f.move.45.5), id(q5ec4.g.move.45)..id(q5ec4.g.move.46.5), id(q5ec4.f.move.46)..id(q5ec4.f.move.47.5), id(q5ec4.g.move.47)..id(q5ec4.g.move.48.5), id(q5ec4.f.move.48)"
q5ec4.transaction.3,normal,3,4,"id(q5ec4.g.move.49)..id(q5ec4.g.move.50.5), id(q5ec4.f.move.50), id(q5ec4.g.move.51)"
q5ec4.transaction.4,normal,4,5,"id(q5ec4.g.move.52)..id(q5ec4.g.move.53.5), id(q5ec4.f.move.53)..id(q5ec4.f.move.54.5), id(q5ec4.g.move.54)..id(q5ec4.g.move.55.5), id(q5ec4.f.move.55)..id(q5ec4.f.move.57.5), id(q5ec4.g.move.56)..id(q5ec4.g.move.58.5), id(q5ec4.f.move.58)..id(q5ec4.f.move.60.5), id(q5ec4.g.move.59)..id(q5ec4.g.move.62.5), id(q5ec4.f.move.61)..id(q5ec4.f.move.63.5), id(q5ec4.g.move.63)..id(q5ec4.g.move.66.5), id(q5ec4.f.move.64)..id(q5ec4.f.move.69.5), id(q5ec4.g.move.67)..id(q5ec4.g.move.72.5), id(q5ec4.f.move.70)..id(q5ec4.f.move.74)"
q5ec4.transaction.5,normal,5,6,"id(q5ec4.g.move.73), id(q5ec4.f.move.75.5), id(q5ec4.g.move.74.5)..id(q5ec4.g.move.76.5), id(q5ec4.f.move.76)..id(q5ec4.f.move.77.5), id(q5ec4.g.move.77)..id(q5ec4.g.move.78.5), id(q5ec4.f.move.78)..id(q5ec4.f.move.82.5), id(q5ec4.g.move.79)..id(q5ec4.g.move.82.4), id(q5ec4.f.move.83)..id(q5ec4.f.move.84.5), id(q5ec4.g.move.82.9)..id(q5ec4.g.move.85.5), id(q5ec4.f.move.85), id(q5ec4.g.move.86)..id(q5ec4.g.move.89.5), id(q5ec4.f.move.89)..id(q5ec4.f.move.91.5), id(q5ec4.g.move.90)..id(q5ec4.g.move.93.5), id(q5ec4.f.move.92)..id(q5ec4.f.move.94.5), id(q5ec4.g.move.94)..id(q5ec4.g.move.96.5), id(q5ec4.f.move.95)..id(q5ec4.f.move.98.5), id(q5ec4.g.move.97)..id(q5ec4.g.move.99.5), id(q5ec4.f.move.99)..id(q5ec4.f.move.100.5), id(q5ec4.g.move.100), id(q5ec4.f.move.101)"
q5ec4.transaction.6,normal,6,7,"id(q5ec4.g.move.102)..id(q5ec4.g.move.103.5), id(q5ec4.f.move.103)..id(q5ec4.f.move.105.5), id(q5ec4.g.move.104)..id(q5ec4.g.move.106.5), id(q5ec4.f.move.106)..id(q5ec4.f.move.108.5), id(q5ec4.g.move.107)..id(q5ec4.g.move.109.5), id(q5ec4.f.move.109)..id(q5ec4.f.move.112.5), id(q5ec4.g.move.110)..id(q5ec4.g.move.115.5), id(q5ec4.f.move.113)..id(q5ec4.f.move.118.5), id(q5ec4.g.move.116)"
q5ec4.transaction.7,normal,7,8,"id(q5ec4.g.move.118)..id(q5ec4.g.move.119.5), id(q5ec4.f.move.119), id(q5ec4.g.move.120), id(q5ec4.f.move.121.5), id(q5ec4.g.move.121)..id(q5ec4.g.move.122.5), id(q5ec4.f.move.122)"
q5ec4.transaction.8,normal,8,9,"id(q5ec4.g.move.123)..id(q5ec4.g.move.127.5), id(q5ec4.f.move.125)..id(q5ec4.f.move.128.5), id(q5ec4.g.move.128)..id(q5ec4.g.move.129.5), id(q5ec4.f.move.129)"
q5ec4.transaction.9,normal,9,10,"id(q5ec4.g.move.130), id(q5ec4.f.move.132.5), id(q5ec4.g.move.130.5)..id(q5ec4.g.move.134.5), id(q5ec4.f.move.133)..id(q5ec4.f.move.136.5), id(q5ec4.g.move.135)..id(q5ec4.g.move.137.5), id(q5ec4.f.move.137)..id(q5ec4.f.move.139.5), id(q5ec4.g.move.138)..id(q5ec4.g.move.140.5), id(q5ec4.f.move.140)..id(q5ec4.f.move.143.5), id(q5ec4.g.move.141)..id(q5ec4.g.move.144.5), id(q5ec4.f.move.144)..id(q5ec4.f.move.146.5), id(q5ec4.g.move.145)..id(q5ec4.g.move.147.5), id(q5ec4.f.move.147)..id(q5ec4.f.move.148.5), id(q5ec4.g.move.148), id(q5ec4.f.move.149)"
q5ec4.transaction.10,normal,10,11,"id(q5ec4.g.move.150)..id(q5ec4.g.move.151.5), id(q5ec4.f.move.151)..id(q5ec4.f.move.153.5), id(q5ec4.g.move.152)..id(q5ec4.g.move.152.5), id(q5ec4.f.move.154)..id(q5ec4.f.move.156.5), id(q5ec4.g.move.153)..id(q5ec4.g.move.158.5), id(q5ec4.f.move.157)..id(q5ec4.f.move.159.5), id(q5ec4.g.move.159)..id(q5ec4.g.move.160.5), id(q5ec4.f.move.160)"
