transaction_id,type,map_start_point,map_end_point,children
q4ec4.transaction.1,normal,1,2,"id(q4ec4.g.move.1)..id(q4ec4.g.move.4.5), id(q4ec4.f.move.2)..id(q4ec4.f.move.6.5), id(q4ec4.g.move.5)..id(q4ec4.g.move.6), id(q4ec4.f.move.7)"
q4ec4.transaction.2,normal,2,3,"id(q4ec4.g.move.8)..id(q4ec4.g.move.9.5), id(q4ec4.f.move.9), id(q4ec4.g.move.10), id(q4ec4.f.move.10.5), id(q4ec4.g.move.11.5), id(q4ec4.f.move.11)..id(q4ec4.f.move.15.5), id(q4ec4.g.move.12)..id(q4ec4.g.move.16.5), id(q4ec4.f.move.16)..id(q4ec4.f.move.17.5), id(q4ec4.g.move.17), id(q4ec4.f.move.18)..id(q4ec4.f.move.19)"
q4ec4.transaction.3,normal,3,4,"id(q4ec4.g.move.20)..id(q4ec4.g.move.21.5), id(q4ec4.f.move.21)..id(q4ec4.f.move.22.5), id(q4ec4.g.move.22)..id(q4ec4.g.move.24.5), id(q4ec4.f.move.23)..id(q4ec4.f.move.25.5), id(q4ec4.g.move.25)..id(q4ec4.g.move.27.5), id(q4ec4.f.move.26)..id(q4ec4.f.move.28.5), id(q4ec4.g.move.28)..id(q4ec4.g.move.30.5), id(q4ec4.f.move.29)..id(q4ec4.f.move.32.5), id(q4ec4.g.move.31)..id(q4ec4.g.move.33.5), id(q4ec4.f.move.33)..id(q4ec4.f.move.36.5), id(q4ec4.g.move.34)..id(q4ec4.g.move.42.5), id(q4ec4.f.move.37)..id(q4ec4.f.move.41.5), id(q4ec4.g.move.43)..id(q4ec4.g.move.43.3), id(q4ec4.f.move.42)..id(q4ec4.f.move.43.5), id(q4ec4.g.move.43.4), id(q4ec4.f.move.44)"
q4ec4.transaction.4,normal,4,5,"id(q4ec4.f.move.45)..id(q4ec4.f.move.48.5), id(q4ec4.g.move.46)..id(q4ec4.g.move.49.5), id(q4ec4.f.move.49)..id(q4ec4.f.move.50.5), id(q4ec4.g.move.50)..id(q4ec4.g.move.51.5), id(q4ec4.f.move.51)..id(q4ec4.f.move.52.5), id(q4ec4.g.move.52)..id(q4ec4.g.move.54.5), id(q4ec4.f.move.53)"
q4ec4.transaction.5,review,3,4,"id(q4ec4.f.move.54)..id(q4ec4.f.move.55.5), id(q4ec4.g.move.55)..id(q4ec4.g.move.57), id(q4ec4.f.move.56)..id(q4ec4.f.move.59.5), id(q4ec4.g.move.58)"
q4ec4.transaction.6,review,4,5,"id(q4ec4.f.move.60)..id(q4ec4.f.move.61.5), id(q4ec4.g.move.61)..id(q4ec4.g.move.62.5), id(q4ec4.f.move.62)..id(q4ec4.f.move.63.5), id(q4ec4.g.move.63), id(q4ec4.f.move.64)"
q4ec4.transaction.7,normal,5,7,"id(q4ec4.f.move.65)..id(q4ec4.f.move.67.5), id(q4ec4.g.move.67)..id(q4ec4.g.move.69.5), id(q4ec4.f.move.68)..id(q4ec4.f.move.69)"
q4ec4.transaction.8,review,5,6,"id(q4ec4.g.move.70)..id(q4ec4.g.move.71.5), id(q4ec4.f.move.71)..id(q4ec4.f.move.72.5), id(q4ec4.g.move.72)..id(q4ec4.g.move.74.5), id(q4ec4.f.move.73)..id(q4ec4.f.move.76.5), id(q4ec4.g.move.75)..id(q4ec4.g.move.78.5), id(q4ec4.f.move.77)..id(q4ec4.f.move.79.5), id(q4ec4.g.move.79)..id(q4ec4.g.move.81.5), id(q4ec4.f.move.80)..id(q4ec4.f.move.83.5), id(q4ec4.g.move.82)..id(q4ec4.g.move.83), id(q4ec4.f.move.84)..id(q4ec4.f.move.85)"
q4ec4.transaction.9,review,6,7,id(q4ec4.g.move.86)
q4ec4.transaction.10,normal,7,8,"id(q4ec4.g.move.87)..id(q4ec4.g.move.89.5), id(q4ec4.f.move.89)..id(q4ec4.f.move.90.5), id(q4ec4.g.move.90)..id(q4ec4.g.move.91.5), id(q4ec4.f.move.91)..id(q4ec4.f.move.92.5), id(q4ec4.g.move.92)..id(q4ec4.g.move.99.5), id(q4ec4.f.move.93)..id(q4ec4.f.move.95)"
