transaction_id,type,map_start_point,map_end_point,children
q2ec4.transaction.1,normal,1,2,"id(q2ec4.g.move.1)..id(q2ec4.g.move.2), id(q2ec4.f.move.3), id(q2ec4.g.move.3.5), id(q2ec4.f.move.4.5), id(q2ec4.g.move.4), id(q2ec4.f.move.5), id(q2ec4.g.move.5.5), id(q2ec4.f.move.6.5), id(q2ec4.g.move.6)..id(q2ec4.g.move.8.5), id(q2ec4.f.move.7)..id(q2ec4.f.move.13.5), id(q2ec4.g.move.9)"
q2ec4.transaction.2,normal,2,3,"id(q2ec4.g.move.12)..id(q2ec4.g.move.14.5), id(q2ec4.f.move.14)..id(q2ec4.f.move.16.5), id(q2ec4.g.move.15)..id(q2ec4.g.move.16), id(q2ec4.f.move.17), id(q2ec4.g.move.17.5), id(q2ec4.f.move.18.5), id(q2ec4.g.move.18), id(q2ec4.f.move.19), id(q2ec4.g.move.19.5), id(q2ec4.f.move.20.5), id(q2ec4.g.move.20)..id(q2ec4.g.move.21.5), id(q2ec4.f.move.21), id(q2ec4.g.move.22), id(q2ec4.f.move.22.5), id(q2ec4.g.move.23.5), id(q2ec4.f.move.23)..id(q2ec4.f.move.24.5), id(q2ec4.g.move.24), id(q2ec4.f.move.25), id(q2ec4.g.move.25.5), id(q2ec4.f.move.26.5), id(q2ec4.g.move.26)..id(q2ec4.g.move.27.5), id(q2ec4.f.move.27)..id(q2ec4.f.move.28.5), id(q2ec4.g.move.28)..id(q2ec4.g.move.29.5), id(q2ec4.f.move.29)..id(q2ec4.f.move.30.5), id(q2ec4.g.move.30)..id(q2ec4.g.move.32.5), id(q2ec4.f.move.31)..id(q2ec4.f.move.33.5), id(q2ec4.g.move.33)..id(q2ec4.g.move.34.5), id(q2ec4.f.move.34)..id(q2ec4.f.move.35.5), id(q2ec4.g.move.35)..id(q2ec4.g.move.36.5), id(q2ec4.f.move.36)..id(q2ec4.f.move.37.5), id(q2ec4.g.move.37)..id(q2ec4.g.move.39.5), id(q2ec4.f.move.38)..id(q2ec4.f.move.41.5), id(q2ec4.g.move.40)..id(q2ec4.g.move.41), id(q2ec4.f.move.42), id(q2ec4.g.move.43.5), id(q2ec4.f.move.42.5)..id(q2ec4.f.move.43)"
q2ec4.transaction.3,normal,3,4,"id(q2ec4.g.move.44), id(q2ec4.f.move.45)"
q2ec4.transaction.4,normal,4,5,"id(q2ec4.g.move.46)..id(q2ec4.g.move.51.4), id(q2ec4.f.move.48)..id(q2ec4.f.move.50), id(q2ec4.g.move.51.5), id(q2ec4.f.move.53.5), id(q2ec4.g.move.51.9)..id(q2ec4.g.move.54.5), id(q2ec4.f.move.54)..id(q2ec4.f.move.55.5), id(q2ec4.g.move.55)..id(q2ec4.g.move.57.5), id(q2ec4.f.move.56)..id(q2ec4.f.move.57.4), id(q2ec4.g.move.58)..id(q2ec4.g.move.58.5), id(q2ec4.f.move.57.9)..id(q2ec4.f.move.59.5), id(q2ec4.g.move.59)..id(q2ec4.g.move.61.5), id(q2ec4.f.move.60)..id(q2ec4.f.move.63.5), id(q2ec4.g.move.62)..id(q2ec4.g.move.69.5), id(q2ec4.f.move.64)..id(q2ec4.f.move.70.5), id(q2ec4.g.move.70)..id(q2ec4.g.move.73.5), id(q2ec4.f.move.71)..id(q2ec4.f.move.72.5), id(q2ec4.g.move.74), id(q2ec4.f.move.75)"
q2ec4.transaction.5,review,4,5,"id(q2ec4.g.move.76)..id(q2ec4.g.move.78.5), id(q2ec4.f.move.78)..id(q2ec4.f.move.80.5), id(q2ec4.g.move.79)..id(q2ec4.g.move.80), id(q2ec4.f.move.81), id(q2ec4.g.move.81.5), id(q2ec4.f.move.82.5), id(q2ec4.g.move.82)..id(q2ec4.g.move.84.5), id(q2ec4.f.move.83)..id(q2ec4.f.move.85.5), id(q2ec4.g.move.85)..id(q2ec4.g.move.87.5), id(q2ec4.f.move.86)..id(q2ec4.f.move.88.5), id(q2ec4.g.move.88)..id(q2ec4.g.move.90.5), id(q2ec4.f.move.89)..id(q2ec4.f.move.91.5), id(q2ec4.g.move.91)..id(q2ec4.g.move.94.5), id(q2ec4.f.move.92)..id(q2ec4.f.move.94), id(q2ec4.g.move.95)..id(q2ec4.g.move.96)"
q2ec4.transaction.6,normal,5,6,"id(q2ec4.g.move.97), id(q2ec4.f.move.98), id(q2ec4.g.move.98.5), id(q2ec4.f.move.99.5), id(q2ec4.g.move.99)..id(q2ec4.g.move.101.5), id(q2ec4.f.move.100)..id(q2ec4.f.move.102.5), id(q2ec4.g.move.102)..id(q2ec4.g.move.103.5), id(q2ec4.f.move.103)..id(q2ec4.f.move.105.5), id(q2ec4.g.move.104)..id(q2ec4.g.move.105), id(q2ec4.f.move.106), id(q2ec4.g.move.106.5), id(q2ec4.f.move.107.5), id(q2ec4.g.move.107), id(q2ec4.f.move.108), id(q2ec4.g.move.108.5), id(q2ec4.f.move.111.5), id(q2ec4.g.move.109)..id(q2ec4.g.move.112.5), id(q2ec4.f.move.112)..id(q2ec4.f.move.116.5), id(q2ec4.g.move.113)..id(q2ec4.g.move.116), id(q2ec4.f.move.117)..id(q2ec4.f.move.119), id(q2ec4.g.move.120.5), id(q2ec4.f.move.119.5)..id(q2ec4.f.move.120)"
q2ec4.transaction.7,normal,6,7,"id(q2ec4.g.move.121)..id(q2ec4.g.move.122.5), id(q2ec4.f.move.122), id(q2ec4.g.move.123), id(q2ec4.f.move.124.5), id(q2ec4.g.move.123.5)..id(q2ec4.g.move.124), id(q2ec4.f.move.125), id(q2ec4.g.move.125.5), id(q2ec4.f.move.126.5), id(q2ec4.g.move.126)..id(q2ec4.g.move.127.5), id(q2ec4.f.move.127)..id(q2ec4.f.move.128.5), id(q2ec4.g.move.128)..id(q2ec4.g.move.129.5), id(q2ec4.f.move.129)..id(q2ec4.f.move.130.5), id(q2ec4.g.move.130)..id(q2ec4.g.move.131.5), id(q2ec4.f.move.131), id(q2ec4.g.move.132), id(q2ec4.f.move.133.5), id(q2ec4.g.move.132.5)..id(q2ec4.g.move.133), id(q2ec4.f.move.134), id(q2ec4.g.move.134.5), id(q2ec4.f.move.136.5), id(q2ec4.g.move.135)..id(q2ec4.g.move.138.5), id(q2ec4.f.move.137)..id(q2ec4.f.move.137.5), id(q2ec4.g.move.139)..id(q2ec4.g.move.141.5), id(q2ec4.f.move.138)..id(q2ec4.f.move.140.5), id(q2ec4.g.move.142)..id(q2ec4.g.move.143.5), id(q2ec4.f.move.141)..id(q2ec4.f.move.144.5), id(q2ec4.g.move.144)..id(q2ec4.g.move.145.5), id(q2ec4.f.move.145)..id(q2ec4.f.move.147.5), id(q2ec4.g.move.146)..id(q2ec4.g.move.147), id(q2ec4.f.move.148), id(q2ec4.g.move.150.5), id(q2ec4.f.move.148.5)..id(q2ec4.f.move.150)"
q2ec4.transaction.8,normal,7,8,"id(q2ec4.g.move.151)..id(q2ec4.g.move.153.5), id(q2ec4.f.move.153), id(q2ec4.g.move.154), id(q2ec4.f.move.154.5), id(q2ec4.g.move.155.5), id(q2ec4.f.move.155), id(q2ec4.g.move.156), id(q2ec4.f.move.156.5), id(q2ec4.g.move.157.5), id(q2ec4.f.move.157)..id(q2ec4.f.move.158.5), id(q2ec4.g.move.158)..id(q2ec4.g.move.159.5), id(q2ec4.f.move.159)..id(q2ec4.f.move.160.5), id(q2ec4.g.move.160), id(q2ec4.f.move.161), id(q2ec4.g.move.162.5), id(q2ec4.f.move.161.5)..id(q2ec4.f.move.165.5), id(q2ec4.g.move.163)..id(q2ec4.g.move.166.5), id(q2ec4.f.move.166), id(q2ec4.g.move.167), id(q2ec4.f.move.168.5), id(q2ec4.g.move.167.5)..id(q2ec4.g.move.168), id(q2ec4.f.move.169), id(q2ec4.g.move.169.5), id(q2ec4.f.move.170.5), id(q2ec4.g.move.170)..id(q2ec4.g.move.171.5), id(q2ec4.f.move.171)..id(q2ec4.f.move.173.5), id(q2ec4.g.move.172)..id(q2ec4.g.move.174.5), id(q2ec4.f.move.174)..id(q2ec4.f.move.175.5), id(q2ec4.g.move.175), id(q2ec4.f.move.176)"
q2ec4.transaction.9,normal,8,9,"id(q2ec4.g.move.177)..id(q2ec4.g.move.180.5), id(q2ec4.f.move.179)..id(q2ec4.f.move.182.5), id(q2ec4.g.move.181), id(q2ec4.f.move.183)..id(q2ec4.f.move.184)"
q2ec4.transaction.10,normal,9,10,"id(q2ec4.g.move.185), id(q2ec4.f.move.186), id(q2ec4.g.move.187.5), id(q2ec4.f.move.186.5)..id(q2ec4.f.move.188.5), id(q2ec4.g.move.188)..id(q2ec4.g.move.189.5), id(q2ec4.f.move.189), id(q2ec4.g.move.190), id(q2ec4.f.move.190.5), id(q2ec4.g.move.191.5), id(q2ec4.f.move.191)..id(q2ec4.f.move.192.5), id(q2ec4.g.move.192)..id(q2ec4.g.move.193.5), id(q2ec4.f.move.193), id(q2ec4.g.move.194), id(q2ec4.f.move.195.5), id(q2ec4.g.move.194.5)..id(q2ec4.g.move.195), id(q2ec4.f.move.196), id(q2ec4.g.move.196.5), id(q2ec4.f.move.198.5), id(q2ec4.g.move.197)..id(q2ec4.g.move.197.5), id(q2ec4.f.move.199)..id(q2ec4.f.move.200.5), id(q2ec4.g.move.198), id(q2ec4.f.move.201), id(q2ec4.g.move.201.5), id(q2ec4.f.move.202.5), id(q2ec4.g.move.202)..id(q2ec4.g.move.203.5), id(q2ec4.f.move.203)..id(q2ec4.f.move.206.5), id(q2ec4.g.move.204), id(q2ec4.f.move.207), id(q2ec4.g.move.207.5), id(q2ec4.f.move.208.5), id(q2ec4.g.move.208), id(q2ec4.f.move.209), id(q2ec4.g.move.209.5), id(q2ec4.f.move.210.5), id(q2ec4.g.move.210), id(q2ec4.f.move.211)..id(q2ec4.f.move.212), id(q2ec4.g.move.212.5), id(q2ec4.f.move.216.5), id(q2ec4.g.move.213)..id(q2ec4.g.move.218), id(q2ec4.f.move.217), id(q2ec4.g.move.219.5), id(q2ec4.f.move.218.5)..id(q2ec4.f.move.219), id(q2ec4.g.move.220), id(q2ec4.f.move.221.5), id(q2ec4.g.move.221), id(q2ec4.f.move.222), id(q2ec4.g.move.222.5), id(q2ec4.f.move.223.5), id(q2ec4.g.move.223)..id(q2ec4.g.move.224.5), id(q2ec4.f.move.224), id(q2ec4.g.move.225), id(q2ec4.f.move.227.5), id(q2ec4.g.move.225.5)..id(q2ec4.g.move.228.5), id(q2ec4.f.move.228)..id(q2ec4.f.move.230.5), id(q2ec4.g.move.229)..id(q2ec4.g.move.231.5), id(q2ec4.f.move.231)..id(q2ec4.f.move.232.5), id(q2ec4.g.move.232)..id(q2ec4.g.move.234.5), id(q2ec4.f.move.233)..id(q2ec4.f.move.234), id(q2ec4.g.move.235)"
