transaction_id,type,map_start_point,map_end_point,children
q7ec4.transaction.1,normal,1,2,"id(q7ec4.g.move.1)..id(q7ec4.g.move.2), id(q7ec4.f.move.3), id(q7ec4.g.move.3.5), id(q7ec4.f.move.4.5), id(q7ec4.g.move.4), id(q7ec4.f.move.5), id(q7ec4.g.move.5.5), id(q7ec4.f.move.6.5), id(q7ec4.g.move.6)..id(q7ec4.g.move.7.5), id(q7ec4.f.move.7), id(q7ec4.g.move.8), id(q7ec4.f.move.8.5), id(q7ec4.g.move.8.4)..id(q7ec4.g.move.9.5), id(q7ec4.f.move.9)..id(q7ec4.f.move.10.5), id(q7ec4.g.move.10)..id(q7ec4.g.move.12.5), id(q7ec4.f.move.11)..id(q7ec4.f.move.13.5), id(q7ec4.g.move.13)..id(q7ec4.g.move.14.5), id(q7ec4.f.move.14)..id(q7ec4.f.move.15.5), id(q7ec4.g.move.15)..id(q7ec4.g.move.16.5), id(q7ec4.f.move.16)..id(q7ec4.f.move.17.5), id(q7ec4.g.move.17)..id(q7ec4.g.move.19), id(q7ec4.f.move.18), id(q7ec4.g.move.19.4), id(q7ec4.f.move.19.5), id(q7ec4.g.move.19.9), id(q7ec4.f.move.20)"
q7ec4.transaction.2,normal,2,3,"id(q7ec4.g.move.21)..id(q7ec4.g.move.21.9), id(q7ec4.f.move.22)"
q7ec4.transaction.3,normal,3,4,"id(q7ec4.g.move.23), id(q7ec4.f.move.22.9)..id(q7ec4.f.move.24.5), id(q7ec4.g.move.23.5)..id(q7ec4.g.move.24), id(q7ec4.f.move.25)"
q7ec4.transaction.4,normal,4,5,"id(q7ec4.g.move.26)..id(q7ec4.g.move.29.5), id(q7ec4.f.move.28)..id(q7ec4.f.move.29), id(q7ec4.g.move.30), id(q7ec4.f.move.31.5), id(q7ec4.g.move.30.5)..id(q7ec4.g.move.31), id(q7ec4.f.move.32), id(q7ec4.g.move.32.5), id(q7ec4.f.move.33.5), id(q7ec4.g.move.33)..id(q7ec4.g.move.34.5), id(q7ec4.f.move.34), id(q7ec4.g.move.35), id(q7ec4.f.move.38.5), id(q7ec4.g.move.35.5)..id(q7ec4.g.move.36)"
q7ec4.transaction.5,normal,5,6,"id(q7ec4.g.move.37)..id(q7ec4.g.move.38), id(q7ec4.f.move.39), id(q7ec4.g.move.39.5), id(q7ec4.f.move.42.5), id(q7ec4.g.move.40)..id(q7ec4.g.move.43.5), id(q7ec4.f.move.43), id(q7ec4.g.move.44), id(q7ec4.f.move.45.5), id(q7ec4.g.move.44.5)..id(q7ec4.g.move.45.9), id(q7ec4.f.move.46)"
q7ec4.transaction.6,normal,6,7,"id(q7ec4.g.move.47), id(q7ec4.f.move.48), id(q7ec4.g.move.48.5), id(q7ec4.f.move.50.5), id(q7ec4.g.move.49)..id(q7ec4.g.move.50), id(q7ec4.f.move.51), id(q7ec4.g.move.51.5), id(q7ec4.f.move.52.5), id(q7ec4.g.move.52)..id(q7ec4.g.move.53.5), id(q7ec4.f.move.53), id(q7ec4.g.move.54)"
q7ec4.transaction.7,review,7,10,"id(q7ec4.g.move.55)..id(q7ec4.g.move.57), id(q7ec4.f.move.58)..id(q7ec4.f.move.59), id(q7ec4.g.move.59.5), id(q7ec4.f.move.61.5), id(q7ec4.g.move.60)..id(q7ec4.g.move.62.5), id(q7ec4.f.move.62)..id(q7ec4.f.move.63.5), id(q7ec4.g.move.63), id(q7ec4.f.move.64), id(q7ec4.g.move.64.5), id(q7ec4.f.move.65.5), id(q7ec4.g.move.65), id(q7ec4.f.move.66), id(q7ec4.g.move.66.5), id(q7ec4.f.move.68.5), id(q7ec4.g.move.67)..id(q7ec4.g.move.69.5), id(q7ec4.f.move.69)"
q7ec4.transaction.8,normal,7,8,"id(q7ec4.g.move.70), id(q7ec4.f.move.70.5), id(q7ec4.g.move.70.4)..id(q7ec4.g.move.70.9), id(q7ec4.f.move.71)"
q7ec4.transaction.9,normal,8,9,"id(q7ec4.g.move.72)..id(q7ec4.g.move.73.5), id(q7ec4.f.move.73)..id(q7ec4.f.move.74.5), id(q7ec4.g.move.74)..id(q7ec4.g.move.75.5), id(q7ec4.f.move.75)..id(q7ec4.f.move.76.5), id(q7ec4.g.move.76), id(q7ec4.f.move.77)"
q7ec4.transaction.10,normal,9,10,"id(q7ec4.g.move.78), id(q7ec4.f.move.79)"
q7ec4.transaction.11,normal,10,11,"id(q7ec4.g.move.80)..id(q7ec4.g.move.81.5), id(q7ec4.f.move.81)..id(q7ec4.f.move.82.5), id(q7ec4.g.move.82), id(q7ec4.f.move.83)"
q7ec4.transaction.12,normal,11,12,"id(q7ec4.g.move.84)..id(q7ec4.g.move.86.5), id(q7ec4.f.move.86), id(q7ec4.g.move.87), id(q7ec4.f.move.88.5), id(q7ec4.g.move.87.5)..id(q7ec4.g.move.89.5), id(q7ec4.f.move.89)..id(q7ec4.f.move.90.5), id(q7ec4.g.move.90), id(q7ec4.f.move.91)"
q7ec4.transaction.13,normal,12,13,"id(q7ec4.g.move.92)..id(q7ec4.g.move.92.9), id(q7ec4.f.move.93)"
q7ec4.transaction.14,normal,13,14,"id(q7ec4.g.move.94)..id(q7ec4.g.move.98.5), id(q7ec4.f.move.96)..id(q7ec4.f.move.98), id(q7ec4.g.move.99), id(q7ec4.f.move.101.5), id(q7ec4.g.move.99.5)..id(q7ec4.g.move.101), id(q7ec4.f.move.102)"
q7ec4.transaction.15,normal,14,15,"id(q7ec4.g.move.103)..id(q7ec4.g.move.104.5), id(q7ec4.f.move.104)"
q7ec4.transaction.16,normal,15,16,"id(q7ec4.g.move.105), id(q7ec4.f.move.107.5), id(q7ec4.g.move.105.5)..id(q7ec4.g.move.107), id(q7ec4.f.move.108)"
q7ec4.transaction.17,normal,16,17,"id(q7ec4.g.move.109)..id(q7ec4.g.move.110.5), id(q7ec4.f.move.110)..id(q7ec4.f.move.111.5), id(q7ec4.g.move.111), id(q7ec4.f.move.112), id(q7ec4.g.move.112.5), id(q7ec4.f.move.114.5), id(q7ec4.g.move.113)..id(q7ec4.g.move.115.5), id(q7ec4.f.move.115), id(q7ec4.g.move.116), id(q7ec4.f.move.118.5), id(q7ec4.g.move.116.5)..id(q7ec4.g.move.118), id(q7ec4.f.move.119)"
q7ec4.transaction.18,normal,17,18,"id(q7ec4.g.move.120)..id(q7ec4.g.move.121.5), id(q7ec4.f.move.121)..id(q7ec4.f.move.123.5), id(q7ec4.g.move.122)..id(q7ec4.g.move.124.5), id(q7ec4.f.move.124)..id(q7ec4.f.move.125.5), id(q7ec4.g.move.125), id(q7ec4.f.move.126)"
q7ec4.transaction.19,normal,18,19,"id(q7ec4.g.move.127), id(q7ec4.f.move.128)"
