transaction_id,type,map_start_point,map_end_point,children
q6ec8.transaction.1,normal,1,2,"id(q6ec8.g.move.1)..id(q6ec8.g.move.3.5), id(q6ec8.f.move.3)..id(q6ec8.f.move.4.5), id(q6ec8.g.move.4), id(q6ec8.f.move.5), id(q6ec8.g.move.5.5), id(q6ec8.f.move.7.5), id(q6ec8.g.move.6)..id(q6ec8.g.move.7), id(q6ec8.f.move.8)"
q6ec8.transaction.2,normal,2,3,"id(q6ec8.g.move.9)..id(q6ec8.g.move.11.5), id(q6ec8.f.move.11), id(q6ec8.g.move.12), id(q6ec8.f.move.13.5), id(q6ec8.g.move.12.5)..id(q6ec8.g.move.14.5), id(q6ec8.f.move.14)..id(q6ec8.f.move.18.5), id(q6ec8.g.move.15)..id(q6ec8.g.move.19.5), id(q6ec8.f.move.19)..id(q6ec8.f.move.20.5), id(q6ec8.g.move.20)..id(q6ec8.g.move.21.5), id(q6ec8.f.move.21)"
q6ec8.transaction.3,normal,3,4,"id(q6ec8.g.move.22)..id(q6ec8.g.move.23), id(q6ec8.f.move.24.5), id(q6ec8.g.move.24)..id(q6ec8.g.move.25.5), id(q6ec8.f.move.25), id(q6ec8.g.move.26), id(q6ec8.f.move.28.5), id(q6ec8.g.move.26.5)..id(q6ec8.g.move.28), id(q6ec8.f.move.29)"
q6ec8.transaction.4,normal,4,5,"id(q6ec8.g.move.30)..id(q6ec8.g.move.33.5), id(q6ec8.f.move.32)..id(q6ec8.f.move.33), id(q6ec8.g.move.34), id(q6ec8.f.move.36), id(q6ec8.g.move.36.5), id(q6ec8.f.move.37.5), id(q6ec8.g.move.37)..id(q6ec8.g.move.38.5), id(q6ec8.f.move.38), id(q6ec8.g.move.39)..id(q6ec8.g.move.40), id(q6ec8.f.move.40.5), id(q6ec8.g.move.40.4)..id(q6ec8.g.move.42.5), id(q6ec8.f.move.41)..id(q6ec8.f.move.46.5), id(q6ec8.g.move.43)..id(q6ec8.g.move.47.5), id(q6ec8.f.move.47)..id(q6ec8.f.move.48.5), id(q6ec8.g.move.48)..id(q6ec8.g.move.49.5), id(q6ec8.f.move.49)..id(q6ec8.f.move.50.5), id(q6ec8.g.move.50), id(q6ec8.f.move.51)"
q6ec8.transaction.5,normal,5,6,"id(q6ec8.g.move.52)..id(q6ec8.g.move.53), id(q6ec8.f.move.54)"
q6ec8.transaction.6,normal,6,7,"id(q6ec8.g.move.56)..id(q6ec8.g.move.57.5), id(q6ec8.f.move.57)..id(q6ec8.f.move.58.5), id(q6ec8.g.move.58)..id(q6ec8.g.move.59.5), id(q6ec8.f.move.59)..id(q6ec8.f.move.60.5), id(q6ec8.g.move.60)..id(q6ec8.g.move.61.5), id(q6ec8.f.move.61), id(q6ec8.g.move.62)..id(q6ec8.g.move.63)"
q6ec8.transaction.7,normal,7,8,"id(q6ec8.g.move.64), id(q6ec8.f.move.65)"
q6ec8.transaction.8,normal,8,9,"id(q6ec8.g.move.66)..id(q6ec8.g.move.68.5), id(q6ec8.f.move.68), id(q6ec8.g.move.69)"
q6ec8.transaction.9,normal,9,10,"id(q6ec8.g.move.70)..id(q6ec8.g.move.71.5), id(q6ec8.f.move.71)..id(q6ec8.f.move.72.5), id(q6ec8.g.move.72)..id(q6ec8.g.move.73.5), id(q6ec8.f.move.73)..id(q6ec8.f.move.75.5), id(q6ec8.g.move.74)..id(q6ec8.g.move.75), id(q6ec8.f.move.76)"
q6ec8.transaction.10,normal,10,11,"id(q6ec8.g.move.77)..id(q6ec8.g.move.79.5), id(q6ec8.f.move.79)..id(q6ec8.f.move.80.5), id(q6ec8.g.move.80)..id(q6ec8.g.move.82.5), id(q6ec8.f.move.81)..id(q6ec8.f.move.82), id(q6ec8.g.move.83), id(q6ec8.f.move.85.5), id(q6ec8.g.move.83.5)..id(q6ec8.g.move.86.5), id(q6ec8.f.move.86)..id(q6ec8.f.move.89.5), id(q6ec8.g.move.87)..id(q6ec8.g.move.90.5), id(q6ec8.f.move.90)..id(q6ec8.f.move.91.5), id(q6ec8.g.move.91), id(q6ec8.f.move.92)"
q6ec8.transaction.11,normal,11,12,"id(q6ec8.g.move.93)..id(q6ec8.g.move.94), id(q6ec8.f.move.95)"
