transaction_id,type,map_start_point,map_end_point,children
q2ec1.transaction.1,normal,1,2,"id(q2ec1.g.move.1)..id(q2ec1.g.move.6.5), id(q2ec1.f.move.6), id(q2ec1.g.move.7), id(q2ec1.f.move.9.5), id(q2ec1.g.move.7.5)..id(q2ec1.g.move.10.5), id(q2ec1.f.move.10)..id(q2ec1.f.move.13.5), id(q2ec1.g.move.11)..id(q2ec1.g.move.15.5), id(q2ec1.f.move.14)..id(q2ec1.f.move.17.5), id(q2ec1.g.move.16)..id(q2ec1.g.move.20.5), id(q2ec1.f.move.20)..id(q2ec1.f.move.23.5), id(q2ec1.g.move.21)..id(q2ec1.g.move.24.5), id(q2ec1.f.move.24)..id(q2ec1.f.move.25.5), id(q2ec1.g.move.25)..id(q2ec1.g.move.27.5), id(q2ec1.f.move.26)..id(q2ec1.f.move.28.5), id(q2ec1.g.move.28)..id(q2ec1.g.move.29.5), id(q2ec1.f.move.29)..id(q2ec1.f.move.31.5), id(q2ec1.g.move.30)..id(q2ec1.g.move.33.5), id(q2ec1.f.move.32)..id(q2ec1.f.move.34.5), id(q2ec1.g.move.34), id(q2ec1.f.move.35)"
q2ec1.transaction.2,review,1,2,"id(q2ec1.g.move.36)..id(q2ec1.g.move.40.5), id(q2ec1.f.move.38)..id(q2ec1.f.move.40)"
q2ec1.transaction.3,normal,2,3,"id(q2ec1.g.move.41), id(q2ec1.f.move.43.5), id(q2ec1.g.move.41.5)..id(q2ec1.g.move.44.5), id(q2ec1.f.move.44)..id(q2ec1.f.move.46.5), id(q2ec1.g.move.45)..id(q2ec1.g.move.47.5), id(q2ec1.f.move.47), id(q2ec1.g.move.48)"
q2ec1.transaction.4,normal,3,4,"id(q2ec1.g.move.50), id(q2ec1.f.move.51.5), id(q2ec1.g.move.50.5)..id(q2ec1.g.move.53.5), id(q2ec1.f.move.52)..id(q2ec1.f.move.55.5), id(q2ec1.g.move.54)..id(q2ec1.g.move.55), id(q2ec1.f.move.56)"
q2ec1.transaction.5,normal,4,5,"id(q2ec1.g.move.57)..id(q2ec1.g.move.59.5), id(q2ec1.f.move.59)..id(q2ec1.f.move.60.5), id(q2ec1.g.move.60), id(q2ec1.f.move.61)"
q2ec1.transaction.6,normal,5,6,"id(q2ec1.g.move.62)..id(q2ec1.g.move.66.5), id(q2ec1.f.move.66)..id(q2ec1.f.move.67.5), id(q2ec1.g.move.67)..id(q2ec1.g.move.68.5), id(q2ec1.f.move.68)..id(q2ec1.f.move.70.5), id(q2ec1.g.move.69)..id(q2ec1.g.move.70), id(q2ec1.f.move.71)..id(q2ec1.f.move.72)"
q2ec1.transaction.7,normal,6,7,"id(q2ec1.g.move.73)..id(q2ec1.g.move.75.5), id(q2ec1.f.move.75)..id(q2ec1.f.move.76.5), id(q2ec1.g.move.76)..id(q2ec1.g.move.77.5), id(q2ec1.f.move.77), id(q2ec1.g.move.78)"
q2ec1.transaction.8,normal,7,8,"id(q2ec1.g.move.79)..id(q2ec1.g.move.82.5), id(q2ec1.f.move.81)..id(q2ec1.f.move.83.5), id(q2ec1.g.move.83)..id(q2ec1.g.move.84.5), id(q2ec1.f.move.84), id(q2ec1.g.move.85), id(q2ec1.f.move.86.5), id(q2ec1.g.move.85.5)..id(q2ec1.g.move.87.5), id(q2ec1.f.move.87)..id(q2ec1.f.move.88.5), id(q2ec1.g.move.90), id(q2ec1.f.move.89)..id(q2ec1.f.move.91.5), id(q2ec1.g.move.90.5)..id(q2ec1.g.move.92.5), id(q2ec1.f.move.92), id(q2ec1.g.move.93), id(q2ec1.f.move.94.5), id(q2ec1.g.move.94)..id(q2ec1.g.move.95.5), id(q2ec1.f.move.95)..id(q2ec1.f.move.97.5), id(q2ec1.g.move.96)..id(q2ec1.g.move.98.5), id(q2ec1.f.move.98)..id(q2ec1.f.move.99.5), id(q2ec1.g.move.99)..id(q2ec1.g.move.100.5), id(q2ec1.f.move.100), id(q2ec1.g.move.101)..id(q2ec1.g.move.102), id(q2ec1.f.move.102.5), id(q2ec1.g.move.103.5), id(q2ec1.f.move.103)..id(q2ec1.f.move.104.5), id(q2ec1.g.move.104), id(q2ec1.f.move.105), id(q2ec1.g.move.106.5), id(q2ec1.f.move.105.5)..id(q2ec1.f.move.107.5), id(q2ec1.g.move.107), id(q2ec1.f.move.108), id(q2ec1.g.move.109.5), id(q2ec1.f.move.108.5)..id(q2ec1.f.move.110.5), id(q2ec1.g.move.110)..id(q2ec1.g.move.111.5), id(q2ec1.f.move.111), id(q2ec1.g.move.112), id(q2ec1.f.move.113.5), id(q2ec1.g.move.112.5)..id(q2ec1.g.move.114.5), id(q2ec1.f.move.114)..id(q2ec1.f.move.118), id(q2ec1.g.move.115)"
q2ec1.transaction.9,review,1,7,"id(q2ec1.g.move.116)..id(q2ec1.g.move.118.5), id(q2ec1.f.move.118.9)..id(q2ec1.f.move.119.5), id(q2ec1.g.move.119)..id(q2ec1.g.move.122.5), id(q2ec1.f.move.120)..id(q2ec1.f.move.123.5), id(q2ec1.g.move.123)..id(q2ec1.g.move.125), id(q2ec1.f.move.124), id(q2ec1.g.move.125.5), id(q2ec1.f.move.126.5), id(q2ec1.g.move.126)..id(q2ec1.g.move.127.5), id(q2ec1.f.move.127)..id(q2ec1.f.move.128.5), id(q2ec1.g.move.128)..id(q2ec1.g.move.129.5), id(q2ec1.f.move.129), id(q2ec1.g.move.130), id(q2ec1.f.move.131.5), id(q2ec1.g.move.130.5)..id(q2ec1.g.move.134.5), id(q2ec1.f.move.132)..id(q2ec1.f.move.135.5), id(q2ec1.g.move.135)..id(q2ec1.g.move.137.5), id(q2ec1.f.move.136)..id(q2ec1.f.move.138.5), id(q2ec1.g.move.138)..id(q2ec1.g.move.139.5), id(q2ec1.f.move.139)..id(q2ec1.f.move.140.5), id(q2ec1.g.move.140)..id(q2ec1.g.move.143.5), id(q2ec1.f.move.141)..id(q2ec1.f.move.143.3), id(q2ec1.g.move.144), id(q2ec1.f.move.143.4), id(q2ec1.g.move.145.5), id(q2ec1.f.move.146.5), id(q2ec1.g.move.146)..id(q2ec1.g.move.147.5), id(q2ec1.f.move.147)..id(q2ec1.f.move.148.5), id(q2ec1.g.move.148)..id(q2ec1.g.move.149.5), id(q2ec1.f.move.149), id(q2ec1.g.move.150), id(q2ec1.f.move.151.5), id(q2ec1.g.move.150.5)..id(q2ec1.g.move.152.5), id(q2ec1.f.move.152)..id(q2ec1.f.move.153.5), id(q2ec1.g.move.153)..id(q2ec1.g.move.154.5), id(q2ec1.f.move.154)"
q2ec1.transaction.10,normal,8,9,"id(q2ec1.g.move.155), id(q2ec1.f.move.156.5), id(q2ec1.g.move.155.5)..id(q2ec1.g.move.156), id(q2ec1.f.move.157), id(q2ec1.g.move.157.5), id(q2ec1.f.move.159.5), id(q2ec1.g.move.158)"
q2ec1.transaction.11,normal,9,10,"id(q2ec1.g.move.159), id(q2ec1.f.move.160), id(q2ec1.g.move.160.5), id(q2ec1.f.move.161.5), id(q2ec1.g.move.161), id(q2ec1.f.move.162), id(q2ec1.g.move.162.5), id(q2ec1.f.move.164.5), id(q2ec1.g.move.163)..id(q2ec1.g.move.165.5), id(q2ec1.f.move.165), id(q2ec1.g.move.166), id(q2ec1.f.move.167.5), id(q2ec1.g.move.166.5)..id(q2ec1.g.move.169.5), id(q2ec1.f.move.168)..id(q2ec1.f.move.172.5), id(q2ec1.g.move.170)..id(q2ec1.g.move.172), id(q2ec1.f.move.173)"
q2ec1.transaction.12,normal,10,11,"id(q2ec1.g.move.174)..id(q2ec1.g.move.175.5), id(q2ec1.f.move.175), id(q2ec1.g.move.176)..id(q2ec1.g.move.177.5), id(q2ec1.f.move.178.5), id(q2ec1.g.move.178)..id(q2ec1.g.move.179.5), id(q2ec1.f.move.179)..id(q2ec1.f.move.180.5), id(q2ec1.g.move.180)..id(q2ec1.g.move.181.5), id(q2ec1.f.move.181), id(q2ec1.g.move.182)"
q2ec1.transaction.13,normal,11,12,id(q2ec1.g.move.183)..id(q2ec1.g.move.184)
