transaction_id,type,map_start_point,map_end_point,children
q6ec7.transaction.1,normal,1,2,"id(q6ec7.g.move.1)..id(q6ec7.g.move.5), id(q6ec7.f.move.6), id(q6ec7.g.move.6.5), id(q6ec7.f.move.8.5), id(q6ec7.g.move.7)..id(q6ec7.g.move.9.5), id(q6ec7.f.move.9), id(q6ec7.g.move.10), id(q6ec7.f.move.13.5), id(q6ec7.g.move.10.5)..id(q6ec7.g.move.13), id(q6ec7.f.move.14), id(q6ec7.g.move.14.5), id(q6ec7.f.move.15.5), id(q6ec7.g.move.15), id(q6ec7.f.move.16)"
q6ec7.transaction.2,normal,2,3,"id(q6ec7.g.move.17)..id(q6ec7.g.move.18), id(q6ec7.f.move.19), id(q6ec7.g.move.19.5), id(q6ec7.f.move.20.5), id(q6ec7.g.move.20)..id(q6ec7.g.move.21.5), id(q6ec7.f.move.21)..id(q6ec7.f.move.22.5), id(q6ec7.g.move.22)..id(q6ec7.g.move.24.5), id(q6ec7.f.move.23)..id(q6ec7.f.move.26.5), id(q6ec7.g.move.25)..id(q6ec7.g.move.29.5), id(q6ec7.f.move.27)..id(q6ec7.f.move.31.5), id(q6ec7.g.move.30)..id(q6ec7.g.move.32.5), id(q6ec7.f.move.32)..id(q6ec7.f.move.36.5), id(q6ec7.g.move.33)..id(q6ec7.g.move.36), id(q6ec7.f.move.37)"
q6ec7.transaction.3,normal,3,4,"id(q6ec7.g.move.38), id(q6ec7.f.move.39), id(q6ec7.g.move.39.5), id(q6ec7.f.move.41.5), id(q6ec7.g.move.40)..id(q6ec7.g.move.41), id(q6ec7.f.move.42)"
q6ec7.transaction.4,normal,4,5,"id(q6ec7.g.move.43)..id(q6ec7.g.move.44), id(q6ec7.f.move.45), id(q6ec7.g.move.45.5), id(q6ec7.f.move.47.5), id(q6ec7.g.move.46)..id(q6ec7.g.move.47), id(q6ec7.f.move.48)"
q6ec7.transaction.5,normal,5,6,"id(q6ec7.g.move.49)..id(q6ec7.g.move.52.5), id(q6ec7.f.move.51)..id(q6ec7.f.move.54.5), id(q6ec7.g.move.53)..id(q6ec7.g.move.54), id(q6ec7.f.move.55)"
q6ec7.transaction.6,normal,6,7,"id(q6ec7.g.move.56)..id(q6ec7.g.move.60.5), id(q6ec7.f.move.59)..id(q6ec7.f.move.63.5), id(q6ec7.g.move.61)..id(q6ec7.g.move.64.5), id(q6ec7.f.move.64)..id(q6ec7.f.move.65.5), id(q6ec7.g.move.65), id(q6ec7.f.move.66)"
q6ec7.transaction.7,normal,7,8,"id(q6ec7.g.move.67)..id(q6ec7.g.move.68), id(q6ec7.f.move.69), id(q6ec7.g.move.69.5), id(q6ec7.f.move.70.5), id(q6ec7.g.move.70)..id(q6ec7.g.move.71.5), id(q6ec7.f.move.71)..id(q6ec7.f.move.72.5), id(q6ec7.g.move.72)..id(q6ec7.g.move.73.5), id(q6ec7.f.move.73), id(q6ec7.g.move.74), id(q6ec7.f.move.77.5), id(q6ec7.g.move.74.5)..id(q6ec7.g.move.78.5), id(q6ec7.f.move.78)"
q6ec7.transaction.8,normal,8,9,"id(q6ec7.g.move.79)..id(q6ec7.g.move.80.5), id(q6ec7.f.move.80)..id(q6ec7.f.move.81.5), id(q6ec7.g.move.81)..id(q6ec7.g.move.83.5), id(q6ec7.f.move.82)..id(q6ec7.f.move.84.5), id(q6ec7.g.move.84)..id(q6ec7.g.move.85.5), id(q6ec7.f.move.85), id(q6ec7.g.move.86)..id(q6ec7.g.move.87)"
q6ec7.transaction.9,normal,9,10,"id(q6ec7.g.move.88)..id(q6ec7.g.move.89), id(q6ec7.f.move.90), id(q6ec7.g.move.90.5), id(q6ec7.f.move.92.5), id(q6ec7.g.move.91)..id(q6ec7.g.move.93.5), id(q6ec7.f.move.93)..id(q6ec7.f.move.94.5), id(q6ec7.g.move.94)..id(q6ec7.g.move.95.5), id(q6ec7.f.move.95)..id(q6ec7.f.move.96.5), id(q6ec7.g.move.96)..id(q6ec7.g.move.97.5), id(q6ec7.f.move.97)..id(q6ec7.f.move.99.5), id(q6ec7.g.move.98)..id(q6ec7.g.move.100.5), id(q6ec7.f.move.100)..id(q6ec7.f.move.101.5), id(q6ec7.g.move.101)..id(q6ec7.g.move.102.5), id(q6ec7.f.move.102), id(q6ec7.g.move.103)..id(q6ec7.g.move.104)"
q6ec7.transaction.10,normal,10,11,"id(q6ec7.g.move.105)..id(q6ec7.g.move.106.5), id(q6ec7.f.move.106)..id(q6ec7.f.move.107.5), id(q6ec7.g.move.107), id(q6ec7.f.move.108)"
