transaction_id,type,map_start_point,map_end_point,children
q4ec3.transaction.1,normal,1,2,"id(q4ec3.g.move.1)..id(q4ec3.g.move.3.5), id(q4ec3.f.move.3)..id(q4ec3.f.move.4.5), id(q4ec3.g.move.4)..id(q4ec3.g.move.5.5), id(q4ec3.f.move.5), id(q4ec3.g.move.6)..id(q4ec3.g.move.8)"
q4ec3.transaction.2,normal,2,3,"id(q4ec3.g.move.9)..id(q4ec3.g.move.11.5), id(q4ec3.f.move.11), id(q4ec3.g.move.12), id(q4ec3.f.move.13.5), id(q4ec3.g.move.13)..id(q4ec3.g.move.14.5), id(q4ec3.f.move.14)..id(q4ec3.f.move.15.5), id(q4ec3.g.move.15)..id(q4ec3.g.move.16.5), id(q4ec3.f.move.16)..id(q4ec3.f.move.18.5), id(q4ec3.g.move.17)..id(q4ec3.g.move.19.5), id(q4ec3.f.move.19), id(q4ec3.g.move.20)"
q4ec3.transaction.3,normal,3,4,"id(q4ec3.g.move.21)..id(q4ec3.g.move.24.5), id(q4ec3.f.move.23)..id(q4ec3.f.move.25.5), id(q4ec3.g.move.25)..id(q4ec3.g.move.26.5), id(q4ec3.f.move.26)..id(q4ec3.f.move.28.5), id(q4ec3.g.move.27)..id(q4ec3.g.move.30.5), id(q4ec3.f.move.29)..id(q4ec3.f.move.32.5), id(q4ec3.g.move.31)..id(q4ec3.g.move.33.5), id(q4ec3.f.move.33)..id(q4ec3.f.move.36.5), id(q4ec3.g.move.34)..id(q4ec3.g.move.37.5), id(q4ec3.f.move.37)..id(q4ec3.f.move.38.5), id(q4ec3.g.move.38)..id(q4ec3.g.move.40.5), id(q4ec3.f.move.39)..id(q4ec3.f.move.41.5), id(q4ec3.g.move.41)..id(q4ec3.g.move.42.5), id(q4ec3.f.move.42)..id(q4ec3.f.move.44.5), id(q4ec3.g.move.43)..id(q4ec3.g.move.45.5), id(q4ec3.f.move.45)..id(q4ec3.f.move.47.5), id(q4ec3.g.move.46)..id(q4ec3.g.move.48.5), id(q4ec3.f.move.48)"
q4ec3.transaction.4,review,1,2,"id(q4ec3.g.move.49)..id(q4ec3.g.move.51.5), id(q4ec3.f.move.51)..id(q4ec3.f.move.52.5), id(q4ec3.g.move.52)..id(q4ec3.g.move.53.5), id(q4ec3.f.move.53)"
q4ec3.transaction.5,review,2,3,"id(q4ec3.g.move.54)..id(q4ec3.g.move.55.5), id(q4ec3.f.move.55)..id(q4ec3.f.move.56.5), id(q4ec3.g.move.56)"
q4ec3.transaction.6,review,3,4,"id(q4ec3.f.move.57)..id(q4ec3.f.move.58.5), id(q4ec3.g.move.58)..id(q4ec3.g.move.60.5), id(q4ec3.f.move.59)..id(q4ec3.f.move.61.5), id(q4ec3.g.move.61), id(q4ec3.f.move.62)"
q4ec3.transaction.7,normal,4,5,"id(q4ec3.g.move.63), id(q4ec3.f.move.64), id(q4ec3.g.move.64.5), id(q4ec3.f.move.66.5), id(q4ec3.g.move.65)..id(q4ec3.g.move.67.5), id(q4ec3.f.move.67)..id(q4ec3.f.move.69.5), id(q4ec3.g.move.68)..id(q4ec3.g.move.69), id(q4ec3.f.move.70), id(q4ec3.g.move.70.5), id(q4ec3.f.move.72.5), id(q4ec3.g.move.71)..id(q4ec3.g.move.72), id(q4ec3.f.move.73)..id(q4ec3.f.move.76.5), id(q4ec3.g.move.74.5)..id(q4ec3.g.move.75)"
q4ec3.transaction.8,normal,5,6,"id(q4ec3.g.move.76)..id(q4ec3.g.move.77.5), id(q4ec3.f.move.77), id(q4ec3.g.move.78), id(q4ec3.f.move.81), id(q4ec3.g.move.81.5), id(q4ec3.f.move.82.5), id(q4ec3.g.move.82)..id(q4ec3.g.move.83.5), id(q4ec3.f.move.83)..id(q4ec3.f.move.84.5), id(q4ec3.g.move.84)..id(q4ec3.g.move.85.5), id(q4ec3.f.move.85), id(q4ec3.g.move.86)"
q4ec3.transaction.9,normal,6,7,"id(q4ec3.g.move.87)..id(q4ec3.g.move.88), id(q4ec3.f.move.89), id(q4ec3.g.move.89.5), id(q4ec3.f.move.90.5), id(q4ec3.g.move.90), id(q4ec3.f.move.91), id(q4ec3.g.move.91.5), id(q4ec3.f.move.92.5), id(q4ec3.g.move.92)..id(q4ec3.g.move.94.1), id(q4ec3.f.move.93)..id(q4ec3.f.move.94), id(q4ec3.g.move.94.2)..id(q4ec3.g.move.95), id(q4ec3.f.move.97.5), id(q4ec3.g.move.95.5)..id(q4ec3.g.move.98.5), id(q4ec3.f.move.98)..id(q4ec3.f.move.99.5), id(q4ec3.g.move.99)..id(q4ec3.g.move.100.5), id(q4ec3.f.move.100)..id(q4ec3.f.move.101.5), id(q4ec3.g.move.101)..id(q4ec3.g.move.102.5), id(q4ec3.f.move.102)..id(q4ec3.f.move.104.5), id(q4ec3.g.move.103)..id(q4ec3.g.move.105.5), id(q4ec3.f.move.105)..id(q4ec3.f.move.107.5), id(q4ec3.g.move.106)..id(q4ec3.g.move.107), id(q4ec3.f.move.108)..id(q4ec3.f.move.111.2)"
q4ec3.transaction.10,normal,7,8,"id(q4ec3.g.move.110)..id(q4ec3.g.move.112.5), id(q4ec3.f.move.112)..id(q4ec3.f.move.115.5), id(q4ec3.g.move.113)..id(q4ec3.g.move.116.5), id(q4ec3.f.move.116)..id(q4ec3.f.move.119.5), id(q4ec3.g.move.117)..id(q4ec3.g.move.119), id(q4ec3.f.move.120)"
