transaction_id,type,map_start_point,map_end_point,children
q1ec5.transaction.1,normal,1,2,"id(q1ec5.g.move.2)..id(q1ec5.g.move.3), id(q1ec5.f.move.1), id(q1ec5.g.move.4.5), id(q1ec5.f.move.3.5), id(q1ec5.g.move.5), id(q1ec5.f.move.4), id(q1ec5.g.move.6.5), id(q1ec5.f.move.5.5), id(q1ec5.g.move.7), id(q1ec5.f.move.6), id(q1ec5.g.move.7.5), id(q1ec5.f.move.10.5), id(q1ec5.g.move.8)..id(q1ec5.g.move.10)"
q1ec5.transaction.2,normal,2,3,"id(q1ec5.g.move.12)..id(q1ec5.g.move.14.5), id(q1ec5.f.move.11)..id(q1ec5.f.move.15.5), id(q1ec5.g.move.15)..id(q1ec5.g.move.16.5), id(q1ec5.f.move.16), id(q1ec5.g.move.17), id(q1ec5.f.move.18.5), id(q1ec5.g.move.17.5)..id(q1ec5.g.move.18.2), id(q1ec5.f.move.19), id(q1ec5.g.move.19.5), id(q1ec5.f.move.20.5), id(q1ec5.g.move.20)..id(q1ec5.g.move.21.5), id(q1ec5.f.move.21), id(q1ec5.g.move.22), id(q1ec5.f.move.24.5), id(q1ec5.g.move.22.5)..id(q1ec5.g.move.25.5), id(q1ec5.f.move.25), id(q1ec5.g.move.26), id(q1ec5.f.move.28.5), id(q1ec5.g.move.26.5)..id(q1ec5.g.move.29.5), id(q1ec5.f.move.29)..id(q1ec5.f.move.31.5), id(q1ec5.g.move.30)..id(q1ec5.g.move.33.5), id(q1ec5.f.move.32)..id(q1ec5.f.move.34.5), id(q1ec5.g.move.34), id(q1ec5.f.move.35), id(q1ec5.g.move.35.5), id(q1ec5.f.move.38.5), id(q1ec5.g.move.36)..id(q1ec5.g.move.37.5), id(q1ec5.f.move.39)..id(q1ec5.f.move.40.5), id(q1ec5.g.move.38)..id(q1ec5.g.move.41.5), id(q1ec5.f.move.41)..id(q1ec5.f.move.43.5), id(q1ec5.g.move.42)..id(q1ec5.g.move.44.5), id(q1ec5.f.move.44)..id(q1ec5.f.move.49.5), id(q1ec5.g.move.45)..id(q1ec5.g.move.50.5), id(q1ec5.f.move.50)"
q1ec5.transaction.3,normal,3,4,id(q1ec5.g.move.51)
q1ec5.transaction.4,normal,4,5,"id(q1ec5.g.move.52)..id(q1ec5.g.move.53), id(q1ec5.f.move.54), id(q1ec5.g.move.54.5), id(q1ec5.f.move.56.5), id(q1ec5.g.move.55)..id(q1ec5.g.move.56), id(q1ec5.f.move.57)..id(q1ec5.f.move.59), id(q1ec5.g.move.59.5), id(q1ec5.f.move.60.5), id(q1ec5.g.move.60)..id(q1ec5.g.move.61.5), id(q1ec5.f.move.61)"
q1ec5.transaction.5,normal,5,6,"id(q1ec5.g.move.62), id(q1ec5.f.move.63.5), id(q1ec5.g.move.62.5)..id(q1ec5.g.move.63.2), id(q1ec5.f.move.64), id(q1ec5.g.move.64.5), id(q1ec5.f.move.67.5), id(q1ec5.g.move.65)..id(q1ec5.g.move.68.5), id(q1ec5.f.move.68)..id(q1ec5.f.move.69.5), id(q1ec5.g.move.69)..id(q1ec5.g.move.70.5), id(q1ec5.f.move.70)..id(q1ec5.f.move.71.5), id(q1ec5.g.move.71)..id(q1ec5.g.move.72.5), id(q1ec5.f.move.72)..id(q1ec5.f.move.75.5), id(q1ec5.g.move.73)..id(q1ec5.g.move.76.5), id(q1ec5.f.move.76)..id(q1ec5.f.move.77.5), id(q1ec5.g.move.77)..id(q1ec5.g.move.79.5), id(q1ec5.f.move.78)..id(q1ec5.f.move.83.5), id(q1ec5.g.move.80)..id(q1ec5.g.move.84.5), id(q1ec5.f.move.84), id(q1ec5.g.move.85)"
q1ec5.transaction.6,normal,6,7,"id(q1ec5.g.move.86)..id(q1ec5.g.move.87.5), id(q1ec5.f.move.87)"
q1ec5.transaction.7,normal,7,8,"id(q1ec5.g.move.88)..id(q1ec5.g.move.90.5), id(q1ec5.f.move.90)..id(q1ec5.f.move.93.5), id(q1ec5.g.move.91)..id(q1ec5.g.move.94.5), id(q1ec5.f.move.94)..id(q1ec5.f.move.98.5), id(q1ec5.g.move.95)..id(q1ec5.g.move.99.5), id(q1ec5.f.move.99)..id(q1ec5.f.move.100.5), id(q1ec5.g.move.100)..id(q1ec5.g.move.105.5), id(q1ec5.f.move.101)..id(q1ec5.f.move.107.5), id(q1ec5.g.move.106)..id(q1ec5.g.move.110.5), id(q1ec5.f.move.108)..id(q1ec5.f.move.111.5), id(q1ec5.g.move.111)..id(q1ec5.g.move.112.5), id(q1ec5.f.move.112)..id(q1ec5.f.move.113.5), id(q1ec5.g.move.113)..id(q1ec5.g.move.114.5), id(q1ec5.f.move.114)"
q1ec5.transaction.8,normal,8,9,"id(q1ec5.g.move.115), id(q1ec5.f.move.117.5), id(q1ec5.g.move.115.5)..id(q1ec5.g.move.118.5), id(q1ec5.f.move.118)..id(q1ec5.f.move.119.5), id(q1ec5.g.move.119)..id(q1ec5.g.move.120.5), id(q1ec5.f.move.120)..id(q1ec5.f.move.122.5), id(q1ec5.g.move.121)..id(q1ec5.g.move.122), id(q1ec5.f.move.123)"
q1ec5.transaction.9,normal,9,10,"id(q1ec5.g.move.124)..id(q1ec5.g.move.126.5), id(q1ec5.f.move.126)..id(q1ec5.f.move.128.5), id(q1ec5.g.move.127)..id(q1ec5.g.move.129.5), id(q1ec5.f.move.129)"
q1ec5.transaction.10,normal,10,11,"id(q1ec5.g.move.130)..id(q1ec5.g.move.130.5), id(q1ec5.f.move.133.5), id(q1ec5.g.move.131)"
q1ec5.transaction.11,normal,11,12,"id(q1ec5.g.move.132)..id(q1ec5.g.move.133), id(q1ec5.f.move.134), id(q1ec5.g.move.134.5), id(q1ec5.f.move.135.5), id(q1ec5.g.move.135), id(q1ec5.f.move.136), id(q1ec5.g.move.136.5), id(q1ec5.f.move.137.5), id(q1ec5.g.move.137)..id(q1ec5.g.move.138.5), id(q1ec5.f.move.138)..id(q1ec5.f.move.140.5), id(q1ec5.g.move.139)..id(q1ec5.g.move.142.5), id(q1ec5.f.move.141)..id(q1ec5.f.move.143.5), id(q1ec5.g.move.143)..id(q1ec5.g.move.144.5), id(q1ec5.f.move.144)..id(q1ec5.f.move.145.5), id(q1ec5.g.move.145)..id(q1ec5.g.move.146.5), id(q1ec5.f.move.146)..id(q1ec5.f.move.147.5), id(q1ec5.g.move.147)..id(q1ec5.g.move.148.5), id(q1ec5.f.move.148), id(q1ec5.g.move.149)"
q1ec5.transaction.12,normal,12,13,"id(q1ec5.g.move.150)..id(q1ec5.g.move.151.5), id(q1ec5.f.move.151), id(q1ec5.g.move.152)"
q1ec5.transaction.13,normal,13,14,"id(q1ec5.g.move.153)..id(q1ec5.g.move.154.5), id(q1ec5.f.move.154)..id(q1ec5.f.move.155.5), id(q1ec5.g.move.155), id(q1ec5.f.move.156)"
