transaction_id,type,map_start_point,map_end_point,children
q2ec3.transaction.1,normal,1,2,"id(q2ec3.g.move.1)..id(q2ec3.g.move.2), id(q2ec3.f.move.3), id(q2ec3.g.move.3.5), id(q2ec3.f.move.5.5), id(q2ec3.g.move.4)..id(q2ec3.g.move.5), id(q2ec3.f.move.6), id(q2ec3.g.move.6.5), id(q2ec3.f.move.8.5), id(q2ec3.g.move.7)..id(q2ec3.g.move.9.5), id(q2ec3.f.move.9)..id(q2ec3.f.move.10.5), id(q2ec3.g.move.10), id(q2ec3.f.move.11)"
q2ec3.transaction.2,normal,2,3,"id(q2ec3.g.move.12)..id(q2ec3.g.move.13.5), id(q2ec3.f.move.13)..id(q2ec3.f.move.14.5), id(q2ec3.g.move.14), id(q2ec3.f.move.15)"
q2ec3.transaction.3,normal,3,4,"id(q2ec3.g.move.16)..id(q2ec3.g.move.17.5), id(q2ec3.f.move.17)..id(q2ec3.f.move.18.5), id(q2ec3.g.move.18)..id(q2ec3.g.move.19.5), id(q2ec3.f.move.19)..id(q2ec3.f.move.20.5), id(q2ec3.g.move.20)..id(q2ec3.g.move.22.5), id(q2ec3.f.move.21)..id(q2ec3.f.move.22), id(q2ec3.g.move.23)..id(q2ec3.g.move.23.5), id(q2ec3.f.move.24.5), id(q2ec3.g.move.24), id(q2ec3.f.move.25), id(q2ec3.g.move.25.5), id(q2ec3.f.move.27.5), id(q2ec3.g.move.26)"
q2ec3.transaction.4,normal,4,5,"id(q2ec3.g.move.27)..id(q2ec3.g.move.28.5), id(q2ec3.f.move.28)..id(q2ec3.f.move.29.5), id(q2ec3.g.move.29)..id(q2ec3.g.move.30.5), id(q2ec3.f.move.30)..id(q2ec3.f.move.31.5), id(q2ec3.g.move.31), id(q2ec3.f.move.32)"
q2ec3.transaction.5,normal,5,6,"id(q2ec3.g.move.33)..id(q2ec3.g.move.34.5), id(q2ec3.f.move.34), id(q2ec3.g.move.35)..id(q2ec3.g.move.35.5), id(q2ec3.f.move.36.5), id(q2ec3.g.move.36)..id(q2ec3.g.move.38.5), id(q2ec3.f.move.37)..id(q2ec3.f.move.39.5), id(q2ec3.g.move.39)..id(q2ec3.g.move.42.5), id(q2ec3.f.move.40)..id(q2ec3.f.move.44.5), id(q2ec3.g.move.43)..id(q2ec3.g.move.47.5), id(q2ec3.f.move.45)..id(q2ec3.f.move.48.5), id(q2ec3.g.move.48)..id(q2ec3.g.move.48.1), id(q2ec3.f.move.49)..id(q2ec3.f.move.50.5), id(q2ec3.g.move.48.2), id(q2ec3.f.move.51)..id(q2ec3.f.move.52.5), id(q2ec3.g.move.52), id(q2ec3.f.move.53)..id(q2ec3.f.move.55)"
q2ec3.transaction.6,normal,6,7,"id(q2ec3.g.move.56)..id(q2ec3.g.move.58.5), id(q2ec3.f.move.58)..id(q2ec3.f.move.59.5), id(q2ec3.g.move.59), id(q2ec3.f.move.60)"
q2ec3.transaction.7,normal,7,8,"id(q2ec3.g.move.61)..id(q2ec3.g.move.62.5), id(q2ec3.f.move.62)..id(q2ec3.f.move.63.5), id(q2ec3.g.move.63)..id(q2ec3.g.move.64.5), id(q2ec3.f.move.64)..id(q2ec3.f.move.65.5), id(q2ec3.g.move.65)..id(q2ec3.g.move.66.5), id(q2ec3.f.move.66)..id(q2ec3.f.move.67.5), id(q2ec3.g.move.67), id(q2ec3.f.move.68)"
q2ec3.transaction.8,normal,8,9,"id(q2ec3.g.move.69)..id(q2ec3.g.move.73.5), id(q2ec3.f.move.71)..id(q2ec3.f.move.75.5), id(q2ec3.g.move.74)..id(q2ec3.g.move.76.5), id(q2ec3.f.move.76)..id(q2ec3.f.move.79.5), id(q2ec3.g.move.77)..id(q2ec3.g.move.81.5), id(q2ec3.f.move.80)..id(q2ec3.f.move.82.5), id(q2ec3.g.move.82)..id(q2ec3.g.move.83.5), id(q2ec3.f.move.83)..id(q2ec3.f.move.84.5), id(q2ec3.g.move.84)..id(q2ec3.g.move.85.5), id(q2ec3.f.move.85)..id(q2ec3.f.move.86.5), id(q2ec3.g.move.86)..id(q2ec3.g.move.87.5), id(q2ec3.f.move.87)..id(q2ec3.f.move.89.5), id(q2ec3.g.move.88)..id(q2ec3.g.move.92.5), id(q2ec3.f.move.90)..id(q2ec3.f.move.93.5), id(q2ec3.g.move.93)..id(q2ec3.g.move.94.5), id(q2ec3.f.move.94)..id(q2ec3.f.move.95.5), id(q2ec3.g.move.95)..id(q2ec3.g.move.96.5), id(q2ec3.f.move.96)..id(q2ec3.f.move.97.5), id(q2ec3.g.move.97)..id(q2ec3.g.move.99.5), id(q2ec3.f.move.99)..id(q2ec3.f.move.101.5), id(q2ec3.g.move.100)..id(q2ec3.g.move.101), id(q2ec3.f.move.102)"
q2ec3.transaction.9,normal,9,10,"id(q2ec3.g.move.103)..id(q2ec3.g.move.106.5), id(q2ec3.f.move.106)..id(q2ec3.f.move.107.5), id(q2ec3.g.move.107)..id(q2ec3.g.move.108.5), id(q2ec3.f.move.108)..id(q2ec3.f.move.109.5), id(q2ec3.g.move.109)..id(q2ec3.g.move.111.5), id(q2ec3.f.move.110)..id(q2ec3.f.move.114.5), id(q2ec3.g.move.112)..id(q2ec3.g.move.115.5), id(q2ec3.f.move.115)"
q2ec3.transaction.10,normal,10,11,"id(q2ec3.g.move.116)..id(q2ec3.g.move.117.5), id(q2ec3.f.move.117)..id(q2ec3.f.move.118.5), id(q2ec3.g.move.118), id(q2ec3.f.move.119), id(q2ec3.g.move.119.5), id(q2ec3.f.move.121.5), id(q2ec3.g.move.120)..id(q2ec3.g.move.121), id(q2ec3.f.move.122)"
