transaction_id,type,map_start_point,map_end_point,children
q8ec2.transaction.1,normal,1,2,"id(q8ec2.g.move.1)..id(q8ec2.g.move.2), id(q8ec2.f.move.3), id(q8ec2.g.move.3.5), id(q8ec2.f.move.7.5), id(q8ec2.g.move.4)..id(q8ec2.g.move.8.5), id(q8ec2.f.move.8)..id(q8ec2.f.move.11.5), id(q8ec2.g.move.9)..id(q8ec2.g.move.12.5), id(q8ec2.f.move.12)..id(q8ec2.f.move.13.5), id(q8ec2.g.move.13)..id(q8ec2.g.move.15.5), id(q8ec2.f.move.14)..id(q8ec2.f.move.16.5), id(q8ec2.g.move.16)..id(q8ec2.g.move.17.5), id(q8ec2.f.move.17)..id(q8ec2.f.move.20.5), id(q8ec2.g.move.18)..id(q8ec2.g.move.21.5), id(q8ec2.f.move.21)..id(q8ec2.f.move.23.5), id(q8ec2.g.move.22)..id(q8ec2.g.move.24.5), id(q8ec2.f.move.24)..id(q8ec2.f.move.27.5), id(q8ec2.g.move.25)..id(q8ec2.g.move.28.5), id(q8ec2.f.move.28)..id(q8ec2.f.move.29.5), id(q8ec2.g.move.29)..id(q8ec2.g.move.30.5), id(q8ec2.f.move.30)..id(q8ec2.f.move.31.5), id(q8ec2.g.move.31)..id(q8ec2.g.move.32.5), id(q8ec2.f.move.32)"
q8ec2.transaction.2,normal,2,3,"id(q8ec2.g.move.33)..id(q8ec2.g.move.37.5), id(q8ec2.f.move.37)..id(q8ec2.f.move.38.5), id(q8ec2.g.move.38)..id(q8ec2.g.move.39.5), id(q8ec2.f.move.39)..id(q8ec2.f.move.40.5), id(q8ec2.g.move.40)..id(q8ec2.g.move.41.5), id(q8ec2.f.move.41)..id(q8ec2.f.move.42.5), id(q8ec2.g.move.42)..id(q8ec2.g.move.43.5), id(q8ec2.f.move.43)..id(q8ec2.f.move.44.5), id(q8ec2.g.move.44)..id(q8ec2.g.move.45.5), id(q8ec2.f.move.45)..id(q8ec2.f.move.48.5), id(q8ec2.g.move.46)..id(q8ec2.g.move.49.5), id(q8ec2.f.move.49), id(q8ec2.g.move.50)"
q8ec2.transaction.3,normal,3,4,"id(q8ec2.g.move.51)..id(q8ec2.g.move.52.5), id(q8ec2.f.move.52), id(q8ec2.g.move.53)..id(q8ec2.g.move.54)"
q8ec2.transaction.4,normal,4,5,"id(q8ec2.g.move.55)..id(q8ec2.g.move.57.5), id(q8ec2.f.move.56)..id(q8ec2.f.move.57), id(q8ec2.g.move.58)..id(q8ec2.g.move.59)"
q8ec2.transaction.5,normal,5,6,"id(q8ec2.g.move.60)..id(q8ec2.g.move.62.5), id(q8ec2.f.move.61)..id(q8ec2.f.move.65.5), id(q8ec2.g.move.63)..id(q8ec2.g.move.66.5), id(q8ec2.f.move.66)"
q8ec2.transaction.6,normal,6,7,"id(q8ec2.g.move.67)..id(q8ec2.g.move.69.5), id(q8ec2.f.move.69)..id(q8ec2.f.move.72.5), id(q8ec2.g.move.70)..id(q8ec2.g.move.73.5), id(q8ec2.f.move.73)..id(q8ec2.f.move.77.5), id(q8ec2.g.move.74)..id(q8ec2.g.move.78.5), id(q8ec2.f.move.78), id(q8ec2.g.move.79)"
q8ec2.transaction.7,normal,7,8,"id(q8ec2.g.move.80)..id(q8ec2.g.move.81.5), id(q8ec2.f.move.81)..id(q8ec2.f.move.83.5), id(q8ec2.g.move.82)..id(q8ec2.g.move.84.5), id(q8ec2.f.move.84)..id(q8ec2.f.move.85.5), id(q8ec2.g.move.85), id(q8ec2.f.move.86)"
q8ec2.transaction.8,normal,8,9,"id(q8ec2.g.move.87)..id(q8ec2.g.move.89.5), id(q8ec2.f.move.89)..id(q8ec2.f.move.91.5), id(q8ec2.g.move.90)..id(q8ec2.g.move.92.5), id(q8ec2.f.move.92), id(q8ec2.g.move.93)"
q8ec2.transaction.9,normal,9,10,"id(q8ec2.g.move.94)..id(q8ec2.g.move.97.5), id(q8ec2.f.move.95)..id(q8ec2.f.move.97), id(q8ec2.g.move.98)..id(q8ec2.g.move.99.5), id(q8ec2.f.move.99)..id(q8ec2.f.move.100.5), id(q8ec2.g.move.100)..id(q8ec2.g.move.101.5), id(q8ec2.f.move.101), id(q8ec2.g.move.102)"
q8ec2.transaction.10,normal,10,11,"id(q8ec2.g.move.103)..id(q8ec2.g.move.104.5), id(q8ec2.f.move.104)..id(q8ec2.f.move.105.5), id(q8ec2.g.move.105)..id(q8ec2.g.move.106.5), id(q8ec2.f.move.106), id(q8ec2.g.move.107)"
