transaction_id,type,map_start_point,map_end_point,children
q3ec1.transaction.1,normal,1,2,"id(q3ec1.g.move.1)..id(q3ec1.g.move.3.5), id(q3ec1.f.move.3)..id(q3ec1.f.move.4.5), id(q3ec1.g.move.4)..id(q3ec1.g.move.5.5), id(q3ec1.f.move.5)..id(q3ec1.f.move.6.5), id(q3ec1.g.move.6)..id(q3ec1.g.move.9.5), id(q3ec1.f.move.7)..id(q3ec1.f.move.10.5), id(q3ec1.g.move.10)..id(q3ec1.g.move.11.5), id(q3ec1.f.move.11)..id(q3ec1.f.move.14.5), id(q3ec1.g.move.12)..id(q3ec1.g.move.15.5), id(q3ec1.f.move.15)..id(q3ec1.f.move.16.5), id(q3ec1.g.move.16)..id(q3ec1.g.move.17.5), id(q3ec1.f.move.17)..id(q3ec1.f.move.18.5), id(q3ec1.g.move.18)..id(q3ec1.g.move.20.5), id(q3ec1.f.move.19)..id(q3ec1.f.move.20)"
q3ec1.transaction.2,normal,2,3,"id(q3ec1.g.move.21)..id(q3ec1.g.move.22.5), id(q3ec1.f.move.22)..id(q3ec1.f.move.23.5), id(q3ec1.g.move.23)"
q3ec1.transaction.3,normal,3,4,"id(q3ec1.f.move.24)..id(q3ec1.f.move.26.5), id(q3ec1.g.move.25)..id(q3ec1.g.move.27.5), id(q3ec1.f.move.27)..id(q3ec1.f.move.29.5), id(q3ec1.g.move.28)..id(q3ec1.g.move.30.5), id(q3ec1.f.move.30)..id(q3ec1.f.move.32.5), id(q3ec1.g.move.31)..id(q3ec1.g.move.33.5), id(q3ec1.f.move.33)..id(q3ec1.f.move.35.5), id(q3ec1.g.move.34)..id(q3ec1.g.move.36.5), id(q3ec1.f.move.36)..id(q3ec1.f.move.37.5), id(q3ec1.g.move.37)..id(q3ec1.g.move.40.5), id(q3ec1.f.move.38)..id(q3ec1.f.move.42.5), id(q3ec1.g.move.41)..id(q3ec1.g.move.43.5), id(q3ec1.f.move.43)..id(q3ec1.f.move.46.5), id(q3ec1.g.move.44)..id(q3ec1.g.move.47.5), id(q3ec1.f.move.47)..id(q3ec1.f.move.48.5), id(q3ec1.g.move.48), id(q3ec1.f.move.49)"
q3ec1.transaction.4,normal,4,5,"id(q3ec1.g.move.50)..id(q3ec1.g.move.51.5), id(q3ec1.f.move.51)..id(q3ec1.f.move.52.5), id(q3ec1.g.move.52)..id(q3ec1.g.move.54.5), id(q3ec1.f.move.53)..id(q3ec1.f.move.54), id(q3ec1.g.move.55)"
q3ec1.transaction.5,normal,5,6,"id(q3ec1.g.move.56), id(q3ec1.f.move.57), id(q3ec1.g.move.58.5), id(q3ec1.f.move.59.5), id(q3ec1.g.move.59)..id(q3ec1.g.move.61.5), id(q3ec1.f.move.60)..id(q3ec1.f.move.61), id(q3ec1.g.move.62), id(q3ec1.f.move.63.5), id(q3ec1.g.move.62.5)..id(q3ec1.g.move.66.5), id(q3ec1.f.move.64)..id(q3ec1.f.move.67.5), id(q3ec1.g.move.67)..id(q3ec1.g.move.68.5), id(q3ec1.f.move.68), id(q3ec1.g.move.69)"
q3ec1.transaction.6,normal,6,7,"id(q3ec1.g.move.70), id(q3ec1.f.move.71), id(q3ec1.g.move.71.5), id(q3ec1.f.move.72.5), id(q3ec1.g.move.72)..id(q3ec1.g.move.74.5), id(q3ec1.f.move.73)..id(q3ec1.f.move.74), id(q3ec1.g.move.75)..id(q3ec1.g.move.77.5), id(q3ec1.f.move.78.5), id(q3ec1.g.move.78)..id(q3ec1.g.move.78.9), id(q3ec1.f.move.79), id(q3ec1.g.move.79.5), id(q3ec1.f.move.80.5), id(q3ec1.g.move.80), id(q3ec1.f.move.81), id(q3ec1.g.move.81.5), id(q3ec1.f.move.82.5), id(q3ec1.g.move.82)..id(q3ec1.g.move.83.5), id(q3ec1.f.move.83)..id(q3ec1.f.move.85.5), id(q3ec1.g.move.84)..id(q3ec1.g.move.86.5), id(q3ec1.f.move.86)..id(q3ec1.f.move.87.5), id(q3ec1.g.move.87), id(q3ec1.f.move.88)..id(q3ec1.f.move.90)"
q3ec1.transaction.7,normal,7,8,"id(q3ec1.g.move.89)..id(q3ec1.g.move.92.5), id(q3ec1.f.move.92)..id(q3ec1.f.move.93.5), id(q3ec1.g.move.93), id(q3ec1.f.move.94), id(q3ec1.g.move.94.5), id(q3ec1.f.move.97.5), id(q3ec1.g.move.95)..id(q3ec1.g.move.98.5), id(q3ec1.f.move.98)..id(q3ec1.f.move.99.5), id(q3ec1.g.move.99)..id(q3ec1.g.move.100.5), id(q3ec1.f.move.100)..id(q3ec1.f.move.101.5), id(q3ec1.g.move.101)..id(q3ec1.g.move.102.5), id(q3ec1.f.move.102)..id(q3ec1.f.move.103.5), id(q3ec1.g.move.103)..id(q3ec1.g.move.105.5), id(q3ec1.f.move.104)..id(q3ec1.f.move.107.5), id(q3ec1.g.move.106)..id(q3ec1.g.move.108.5), id(q3ec1.f.move.108)..id(q3ec1.f.move.109.5), id(q3ec1.g.move.109), id(q3ec1.f.move.110)"
q3ec1.transaction.8,normal,8,9,"id(q3ec1.g.move.111)..id(q3ec1.g.move.113.5), id(q3ec1.f.move.113)..id(q3ec1.f.move.114.5), id(q3ec1.g.move.114)..id(q3ec1.g.move.115.5), id(q3ec1.f.move.115)..id(q3ec1.f.move.117.5), id(q3ec1.g.move.116)..id(q3ec1.g.move.118.5), id(q3ec1.f.move.118)..id(q3ec1.f.move.121.5), id(q3ec1.g.move.121)..id(q3ec1.g.move.123.5), id(q3ec1.f.move.122)..id(q3ec1.f.move.123)"
q3ec1.transaction.9,normal,9,10,"id(q3ec1.g.move.124)..id(q3ec1.g.move.126.5), id(q3ec1.f.move.125)..id(q3ec1.f.move.127.5), id(q3ec1.g.move.127)..id(q3ec1.g.move.128.5), id(q3ec1.f.move.128)..id(q3ec1.f.move.130.5), id(q3ec1.g.move.129)..id(q3ec1.g.move.132.5), id(q3ec1.f.move.131)..id(q3ec1.f.move.132), id(q3ec1.g.move.133)"
q3ec1.transaction.10,normal,10,11,"id(q3ec1.g.move.134)..id(q3ec1.g.move.135.5), id(q3ec1.f.move.135)..id(q3ec1.f.move.137.5), id(q3ec1.g.move.136)..id(q3ec1.g.move.137), id(q3ec1.f.move.138)..id(q3ec1.f.move.140), id(q3ec1.g.move.138.5), id(q3ec1.f.move.141.5), id(q3ec1.g.move.139)..id(q3ec1.g.move.142.5), id(q3ec1.f.move.142)..id(q3ec1.f.move.143.5), id(q3ec1.g.move.143)..id(q3ec1.g.move.144.5), id(q3ec1.f.move.144)..id(q3ec1.f.move.145.5), id(q3ec1.g.move.145), id(q3ec1.f.move.146)"
