transaction_id,type,map_start_point,map_end_point,children
q7ec1.transaction.1,normal,1,2,"id(q7ec1.g.move.1), id(q7ec1.f.move.2), id(q7ec1.g.move.3), id(q7ec1.f.move.4.5), id(q7ec1.g.move.3.5)..id(q7ec1.g.move.6.5), id(q7ec1.f.move.5)"
q7ec1.transaction.2,normal,2,3,"id(q7ec1.f.move.6)..id(q7ec1.f.move.9.5), id(q7ec1.g.move.7)..id(q7ec1.g.move.11.5), id(q7ec1.f.move.10)..id(q7ec1.f.move.15.5), id(q7ec1.g.move.12)..id(q7ec1.g.move.16.5), id(q7ec1.f.move.16)"
q7ec1.transaction.3,review,1,2,"id(q7ec1.g.move.17)..id(q7ec1.g.move.21.5), id(q7ec1.f.move.19)..id(q7ec1.f.move.20.5), id(q7ec1.g.move.22)"
q7ec1.transaction.4,review,2,3,"id(q7ec1.f.move.21)..id(q7ec1.f.move.23.5), id(q7ec1.g.move.23)..id(q7ec1.g.move.25.5), id(q7ec1.f.move.24)..id(q7ec1.f.move.26.5), id(q7ec1.g.move.26)..id(q7ec1.g.move.27.5), id(q7ec1.f.move.27)..id(q7ec1.f.move.28.5), id(q7ec1.g.move.28), id(q7ec1.f.move.29)"
q7ec1.transaction.5,normal,3,4,"id(q7ec1.g.move.30)..id(q7ec1.g.move.31.5), id(q7ec1.f.move.31)..id(q7ec1.f.move.32.5), id(q7ec1.g.move.32), id(q7ec1.f.move.33)"
q7ec1.transaction.6,normal,4,5,"id(q7ec1.g.move.33.6)..id(q7ec1.g.move.35.5), id(q7ec1.f.move.35)"
q7ec1.transaction.7,normal,5,6,id(q7ec1.g.move.36)
q7ec1.transaction.8,review,5,6,"id(q7ec1.f.move.37)..id(q7ec1.f.move.38.5), id(q7ec1.g.move.38)..id(q7ec1.g.move.39.5), id(q7ec1.f.move.39)..id(q7ec1.f.move.41.5), id(q7ec1.g.move.40)..id(q7ec1.g.move.44.5), id(q7ec1.f.move.42)..id(q7ec1.f.move.46.5), id(q7ec1.g.move.45)..id(q7ec1.g.move.47.5), id(q7ec1.f.move.47)..id(q7ec1.f.move.48.5), id(q7ec1.g.move.48)..id(q7ec1.g.move.49.5), id(q7ec1.f.move.49), id(q7ec1.g.move.50)"
q7ec1.transaction.9,normal,6,7,"id(q7ec1.g.move.51), id(q7ec1.f.move.52)"
q7ec1.transaction.10,normal,7,8,"id(q7ec1.g.move.53)..id(q7ec1.g.move.54.5), id(q7ec1.f.move.54)..id(q7ec1.f.move.55.5), id(q7ec1.g.move.55)..id(q7ec1.g.move.56.5), id(q7ec1.f.move.56)..id(q7ec1.f.move.57.5), id(q7ec1.g.move.57)..id(q7ec1.g.move.58.5), id(q7ec1.f.move.58)..id(q7ec1.f.move.59.5), id(q7ec1.g.move.59)..id(q7ec1.g.move.60.5), id(q7ec1.f.move.60)..id(q7ec1.f.move.61.5), id(q7ec1.g.move.61), id(q7ec1.f.move.62)"
q7ec1.transaction.11,normal,8,9,"id(q7ec1.g.move.63)..id(q7ec1.g.move.66.5), id(q7ec1.f.move.65)..id(q7ec1.f.move.68.5), id(q7ec1.g.move.67)"
q7ec1.transaction.12,normal,9,10,"id(q7ec1.g.move.68)..id(q7ec1.g.move.69.5), id(q7ec1.f.move.69)..id(q7ec1.f.move.72.5), id(q7ec1.g.move.70)..id(q7ec1.g.move.73.5), id(q7ec1.f.move.73)..id(q7ec1.f.move.74.5), id(q7ec1.g.move.74)..id(q7ec1.g.move.75.5), id(q7ec1.f.move.75)"
q7ec1.transaction.13,normal,10,11,"id(q7ec1.g.move.76)..id(q7ec1.g.move.77.5), id(q7ec1.f.move.77)..id(q7ec1.f.move.79.5), id(q7ec1.g.move.78)..id(q7ec1.g.move.78.5), id(q7ec1.f.move.80)..id(q7ec1.f.move.81.5), id(q7ec1.g.move.79)"
q7ec1.transaction.14,review,9,10,"id(q7ec1.g.move.81)..id(q7ec1.g.move.83.5), id(q7ec1.f.move.82)..id(q7ec1.f.move.85.5), id(q7ec1.g.move.84)..id(q7ec1.g.move.86.5), id(q7ec1.f.move.86)..id(q7ec1.f.move.88.5), id(q7ec1.g.move.87)..id(q7ec1.g.move.89.5), id(q7ec1.f.move.89)"
q7ec1.transaction.15,review,10,11,"id(q7ec1.g.move.90), id(q7ec1.f.move.91), id(q7ec1.g.move.91.5), id(q7ec1.f.move.92.5), id(q7ec1.g.move.92)..id(q7ec1.g.move.93.5), id(q7ec1.f.move.93)"
q7ec1.transaction.16,normal,11,12,"id(q7ec1.g.move.94), id(q7ec1.f.move.95)"
q7ec1.transaction.17,normal,12,13,"id(q7ec1.g.move.96)..id(q7ec1.g.move.99.5), id(q7ec1.f.move.98)..id(q7ec1.f.move.101.5), id(q7ec1.g.move.100)..id(q7ec1.g.move.104.5), id(q7ec1.f.move.102)..id(q7ec1.f.move.105.5), id(q7ec1.g.move.105)..id(q7ec1.g.move.106.5), id(q7ec1.f.move.106)..id(q7ec1.f.move.108.5), id(q7ec1.g.move.107)"
q7ec1.transaction.18,normal,13,14,"id(q7ec1.g.move.108)..id(q7ec1.g.move.109.5), id(q7ec1.f.move.109)..id(q7ec1.f.move.110.5), id(q7ec1.g.move.110)..id(q7ec1.g.move.112.5), id(q7ec1.f.move.111)..id(q7ec1.f.move.113.5), id(q7ec1.g.move.113)..id(q7ec1.g.move.114.5), id(q7ec1.f.move.114)"
q7ec1.transaction.19,review,13,14,"id(q7ec1.g.move.115)..id(q7ec1.g.move.117.5), id(q7ec1.f.move.117), id(q7ec1.g.move.118)"
q7ec1.transaction.20,review,1,2,"id(q7ec1.g.move.119)..id(q7ec1.g.move.122.5), id(q7ec1.f.move.122)..id(q7ec1.f.move.123.5), id(q7ec1.g.move.123), id(q7ec1.f.move.124)"
q7ec1.transaction.21,review,2,3,"id(q7ec1.g.move.125)..id(q7ec1.g.move.126.5), id(q7ec1.f.move.126)..id(q7ec1.f.move.127.5), id(q7ec1.g.move.127)..id(q7ec1.g.move.128.5), id(q7ec1.f.move.128)..id(q7ec1.f.move.134.5), id(q7ec1.g.move.129)..id(q7ec1.g.move.137.5), id(q7ec1.f.move.135)..id(q7ec1.f.move.138.5), id(q7ec1.g.move.138), id(q7ec1.f.move.139)"
