transaction_id,type,map_start_point,map_end_point,children
q1ec8.transaction.1,normal,1,2,"id(q1ec8.g.move.1)..id(q1ec8.g.move.2.5), id(q1ec8.f.move.2), id(q1ec8.g.move.3), id(q1ec8.f.move.5.5), id(q1ec8.g.move.3.5)..id(q1ec8.g.move.6.5), id(q1ec8.f.move.6)..id(q1ec8.f.move.7.5), id(q1ec8.g.move.7)..id(q1ec8.g.move.8.5), id(q1ec8.f.move.8)..id(q1ec8.f.move.10.5), id(q1ec8.g.move.9)..id(q1ec8.g.move.13.5), id(q1ec8.f.move.11)..id(q1ec8.f.move.13)"
q1ec8.transaction.2,normal,2,3,"id(q1ec8.g.move.14), id(q1ec8.f.move.15.5), id(q1ec8.g.move.15)..id(q1ec8.g.move.16.5), id(q1ec8.f.move.16)..id(q1ec8.f.move.17.5), id(q1ec8.g.move.17)..id(q1ec8.g.move.18.5), id(q1ec8.f.move.18)..id(q1ec8.f.move.19.5), id(q1ec8.g.move.19), id(q1ec8.f.move.20)"
q1ec8.transaction.3,normal,3,4,"id(q1ec8.g.move.21)..id(q1ec8.g.move.22.5), id(q1ec8.f.move.22)..id(q1ec8.f.move.24.5), id(q1ec8.g.move.23)..id(q1ec8.g.move.25.5), id(q1ec8.f.move.25)..id(q1ec8.f.move.27.5), id(q1ec8.g.move.26)..id(q1ec8.g.move.28.5), id(q1ec8.f.move.28)..id(q1ec8.f.move.30.5), id(q1ec8.g.move.29)..id(q1ec8.g.move.31.5), id(q1ec8.f.move.31)..id(q1ec8.f.move.32.5), id(q1ec8.g.move.32), id(q1ec8.f.move.33)"
q1ec8.transaction.4,normal,4,5,"id(q1ec8.g.move.34)..id(q1ec8.g.move.35.5), id(q1ec8.f.move.35)..id(q1ec8.f.move.36.5), id(q1ec8.g.move.36), id(q1ec8.f.move.37), id(q1ec8.g.move.37.5), id(q1ec8.f.move.39.5), id(q1ec8.g.move.38)"
q1ec8.transaction.5,normal,5,6,"id(q1ec8.g.move.39)..id(q1ec8.g.move.40.5), id(q1ec8.f.move.40)..id(q1ec8.f.move.41.5), id(q1ec8.g.move.41), id(q1ec8.f.move.42)"
q1ec8.transaction.6,normal,6,7,"id(q1ec8.g.move.43)..id(q1ec8.g.move.45.5), id(q1ec8.f.move.45)..id(q1ec8.f.move.48.5), id(q1ec8.g.move.46)..id(q1ec8.g.move.48), id(q1ec8.f.move.49)"
q1ec8.transaction.7,normal,7,8,"id(q1ec8.g.move.50)..id(q1ec8.g.move.51.5), id(q1ec8.f.move.51)..id(q1ec8.f.move.52.5), id(q1ec8.g.move.52), id(q1ec8.f.move.53), id(q1ec8.g.move.53.5), id(q1ec8.f.move.56.5), id(q1ec8.g.move.54)..id(q1ec8.g.move.56), id(q1ec8.f.move.57), id(q1ec8.g.move.57.5), id(q1ec8.f.move.59.5), id(q1ec8.g.move.58)..id(q1ec8.g.move.60.5), id(q1ec8.f.move.60)..id(q1ec8.f.move.61.5), id(q1ec8.g.move.61), id(q1ec8.f.move.62), id(q1ec8.g.move.62.5), id(q1ec8.f.move.64.5), id(q1ec8.g.move.63)..id(q1ec8.g.move.64), id(q1ec8.f.move.65)"
q1ec8.transaction.8,normal,8,9,"id(q1ec8.g.move.66)..id(q1ec8.g.move.68.5), id(q1ec8.f.move.67)..id(q1ec8.f.move.71.5), id(q1ec8.g.move.69)..id(q1ec8.g.move.70.5), id(q1ec8.f.move.72)..id(q1ec8.f.move.73.5), id(q1ec8.g.move.73), id(q1ec8.f.move.74)"
q1ec8.transaction.9,normal,9,10,"id(q1ec8.g.move.75)..id(q1ec8.g.move.77.5), id(q1ec8.f.move.77), id(q1ec8.g.move.78)..id(q1ec8.g.move.79)"
q1ec8.transaction.10,normal,10,11,"id(q1ec8.g.move.80)..id(q1ec8.g.move.81.5), id(q1ec8.f.move.81), id(q1ec8.g.move.82)"
q1ec8.transaction.11,normal,11,12,"id(q1ec8.g.move.83)..id(q1ec8.g.move.85.5), id(q1ec8.f.move.84)..id(q1ec8.f.move.85), id(q1ec8.g.move.86)"
q1ec8.transaction.12,normal,12,13,"id(q1ec8.g.move.87)..id(q1ec8.g.move.91.5), id(q1ec8.f.move.90)..id(q1ec8.f.move.93.5), id(q1ec8.g.move.92)..id(q1ec8.g.move.94.5), id(q1ec8.f.move.94)..id(q1ec8.f.move.95.5), id(q1ec8.g.move.95)..id(q1ec8.g.move.96.5), id(q1ec8.f.move.96)..id(q1ec8.f.move.97.5), id(q1ec8.g.move.97), id(q1ec8.f.move.98), id(q1ec8.g.move.98.5), id(q1ec8.f.move.100.5), id(q1ec8.g.move.99)..id(q1ec8.g.move.101.5), id(q1ec8.f.move.101)..id(q1ec8.f.move.102.5), id(q1ec8.g.move.102), id(q1ec8.f.move.103), id(q1ec8.g.move.103.5), id(q1ec8.f.move.104.5), id(q1ec8.g.move.104), id(q1ec8.f.move.105), id(q1ec8.g.move.105.5), id(q1ec8.f.move.106.5), id(q1ec8.g.move.106), id(q1ec8.f.move.107), id(q1ec8.g.move.107.5), id(q1ec8.f.move.110.5), id(q1ec8.g.move.108)..id(q1ec8.g.move.110), id(q1ec8.f.move.111), id(q1ec8.g.move.111.5), id(q1ec8.f.move.112.5), id(q1ec8.g.move.112)..id(q1ec8.g.move.113.5), id(q1ec8.f.move.113), id(q1ec8.g.move.114)..id(q1ec8.g.move.115.5), id(q1ec8.f.move.116.5), id(q1ec8.g.move.116)..id(q1ec8.g.move.117.5), id(q1ec8.f.move.117)..id(q1ec8.f.move.120.5), id(q1ec8.g.move.120), id(q1ec8.f.move.121)"
q1ec8.transaction.13,normal,13,14,"id(q1ec8.g.move.122)..id(q1ec8.g.move.125.5), id(q1ec8.f.move.123)..id(q1ec8.f.move.127.5), id(q1ec8.g.move.126), id(q1ec8.f.move.128)"
q1ec8.transaction.14,normal,14,15,"id(q1ec8.g.move.129)..id(q1ec8.g.move.130.5), id(q1ec8.f.move.130)..id(q1ec8.f.move.132.5), id(q1ec8.g.move.131)..id(q1ec8.g.move.133.5), id(q1ec8.f.move.133)..id(q1ec8.f.move.135.5), id(q1ec8.g.move.134)..id(q1ec8.g.move.136.5), id(q1ec8.f.move.136)..id(q1ec8.f.move.138.5), id(q1ec8.g.move.137)..id(q1ec8.g.move.140.5), id(q1ec8.f.move.139)..id(q1ec8.f.move.142.5), id(q1ec8.g.move.141)..id(q1ec8.g.move.142), id(q1ec8.f.move.143), id(q1ec8.g.move.143.5), id(q1ec8.f.move.145.5), id(q1ec8.g.move.144)..id(q1ec8.g.move.145), id(q1ec8.f.move.146), id(q1ec8.g.move.146.5), id(q1ec8.f.move.149.5), id(q1ec8.g.move.147)..id(q1ec8.g.move.149), id(q1ec8.f.move.150)"
q1ec8.transaction.15,normal,15,16,"id(q1ec8.g.move.151)..id(q1ec8.g.move.152.5), id(q1ec8.f.move.152)..id(q1ec8.f.move.153.5), id(q1ec8.g.move.153), id(q1ec8.f.move.154), id(q1ec8.g.move.154.5), id(q1ec8.f.move.155.5), id(q1ec8.g.move.155), id(q1ec8.f.move.156)"
q1ec8.transaction.16,normal,16,17,"id(q1ec8.g.move.157), id(q1ec8.f.move.158), id(q1ec8.g.move.158.5), id(q1ec8.f.move.159.5), id(q1ec8.g.move.159)..id(q1ec8.g.move.160.5), id(q1ec8.f.move.160)..id(q1ec8.f.move.161.5), id(q1ec8.g.move.161)..id(q1ec8.g.move.162.5), id(q1ec8.f.move.162), id(q1ec8.g.move.163)"
