conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
3,q6nc3.transaction.1,normal,q6nc3.g.move.1,ready,1,2,right,,0.0,0.3753,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.4.5,,1,2,,,3.9111,5.7924,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.3,reply_y,1,2,yeah,,0.0,4.1511,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.4,explain,1,2,i've got the starts marked,,4.1511,5.4361,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.5,acknowledge,1,2,right okay,,5.7924,6.5153,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.6.5,,1,2,,,5.4361,13.4841,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.5.5,,1,2,,,6.5153,7.4606,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.8.5,,1,2,,,13.8376,14.5715,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.7,reply_n,1,2,no,,13.4841,13.8223,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.9.5,,1,2,,,13.8223,14.9603,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.9,check,1,2,no,,14.5715,14.8376,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.10,reply_n,1,2,no,lowamp,14.9604,15.3288,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.10.5,,1,2,,,14.8376,16.7073,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.13.5,,1,2,,,15.3288,21.5228,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.11,ready,1,2,okay right,,16.7073,17.1952,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.15.5,,1,2,,,20.965,22.5056,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.14,reply_y,1,2,right,,21.5228,21.8073,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.15,check,1,2,from the start cross,,21.8074,22.8801,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.16,reply_y,1,2,yeah,,22.5056,22.9281,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.17.5,,1,2,,,22.8802,28.2697,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.16.5,,1,2,,,22.9281,25.05,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.g.move.18.5,,1,2,,,27.2396,28.9949,no,no,m5,6,161,,
3,q6nc3.transaction.1,normal,q6nc3.f.move.18,acknowledge,1,2,right,,28.2697,28.5401,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.g.move.19,align,2,3,okay,,28.9949,29.3894,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.f.move.20.5,,2,3,,,28.5401,32.2854,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.g.move.19.5,,2,3,,inbreath,29.3894,29.6625,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.g.move.21.5,,2,3,,,30.2858,33.7055,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.f.move.21,check,2,3,down towards missionary camp,,32.2854,33.4795,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.f.move.23.5,,2,3,,,33.4795,35.3661,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.g.move.22,reply_y,2,3,aye,,33.7055,33.8828,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.g.move.25.5,,2,3,,inbreath,34.7979,36.3736,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.f.move.24,ready,2,3,right,,35.3661,35.6226,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.f.move.28.5,,2,3,,,37.1362,38.8409,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.g.move.26,ready,2,3,then,,36.3736,36.9197,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.g.move.29.5,,2,3,,,38.6658,40.113,no,no,m5,6,161,,
3,q6nc3.transaction.2,normal,q6nc3.f.move.29,reply_w,2,3,i'm right above the missionary camp,,38.8409,40.2145,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.g.move.30,instruct,1,3,just go right down to round down to the bottom of the r-- left-hand side of it,,40.113,43.409,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.g.move.31.5,,1,3,,,43.409,46.2242,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.f.move.31,acknowledge,1,3,right,,45.3708,45.7323,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.f.move.32.5,,1,3,,,45.7323,46.292,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.g.move.32,align,1,3,okay,,46.2242,46.607,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.g.move.33.5,,1,3,,,46.607,47.4916,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.f.move.33,check,1,3,so go round it,,46.292,47.0289,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.f.move.35.5,,1,3,,,47.0289,50.112,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.g.move.34,reply_y,1,3,uh-huh,,47.4916,47.8791,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.g.move.36.5,,1,3,,,49.7162,51.4342,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.f.move.36,check,1,3,keep going down,lowamp,50.112,50.9864,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.g.move.37,reply_y,1,3,uh-huh,,51.4342,51.7027,no,no,m5,6,161,,
3,q6nc3.transaction.3,review,q6nc3.g.move.38,clarify,1,3,just stop where you when you reach the missionary camp you know just about s--,,51.7027,54.1886,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.39,ready,3,4,then,,54.6975,54.9706,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.41.5,,3,4,,,58.4066,60.5869,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.41,query_yn,3,4,to the banana tree,,59.1278,59.986,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.43.5,,3,4,,,59.986,64.7971,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.42,reply_y,3,4,yeah,,60.5869,61.0374,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.44.5,,3,4,,,62.7298,67.3446,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.44,explain,3,4,i've got a thing that says banana tree,,64.7971,66.32,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.45.5,,3,4,,,66.32,68.869,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.45,explain,3,4,banana tree i've not got that at all,,67.3446,68.7311,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.46.5,,3,4,,,68.7311,73.9833,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.46,explain,3,4,it's a tree with big leaves and it's got a bunch of bananas on it,,68.869,71.7514,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.49.5,,3,4,,,71.7514,75.9818,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.47,ready,3,4,well,,73.9833,74.2096,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.52.5,,3,4,,,75.3231,83.0169,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.50,reply_y,3,4,right,,75.9818,76.243,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.53.5,,3,4,,,80.2402,85.695,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.53,acknowledge,3,4,underneath the rope bridge,,83.0169,84.3123,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.54.5,,3,4,,,84.3123,89.9659,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.54,explain,3,4,you know it's it's about five centimetres down and slightly to the left of it,,85.695,89.4613,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.55.5,,3,4,,,89.4613,91.9566,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.55,check,3,4,the rope bridge,,89.966,90.6803,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.56.5,,3,4,,,90.6803,93.1126,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.f.move.56,query_yn,3,4,do you not have that,,91.9566,92.6866,no,no,m5,6,161,,
3,q6nc3.transaction.4,normal,q6nc3.g.move.57,reply_y,3,4,yeah i've got a rope bridge,,93.1126,94.0323,no,no,m5,6,161,,
3,q6nc3.transaction.5,normal,q6nc3.g.move.58,instruct,5,6,you're supposed to pass through well,,94.0323,95.4002,no,no,m5,6,161,,
3,q6nc3.transaction.6,review,q6nc3.g.move.59,instruct,1,4,supposed to start from the missionary camp go right down to the whatever,,97.4566,101.2918,no,no,m5,6,161,,
3,q6nc3.transaction.7,normal,q6nc3.g.move.60,instruct,4,5,and go back right to the top to the rope bridge,,102.1415,106.0444,no,no,m5,6,161,,
3,q6nc3.transaction.7,normal,q6nc3.g.move.61.5,,4,5,,,106.0444,108.0355,no,no,m5,6,161,,
3,q6nc3.transaction.7,normal,q6nc3.f.move.61,check,4,5,so i've got to go to the rope bridge,,106.4086,107.8405,no,no,m5,6,161,,
3,q6nc3.transaction.7,normal,q6nc3.f.move.63.5,,4,5,,,107.8405,110.716,no,no,m5,6,161,,
3,q6nc3.transaction.7,normal,q6nc3.g.move.62,reply_y,4,5,yeah,,108.0355,108.416,no,no,m5,6,161,,
3,q6nc3.transaction.8,review,q6nc3.g.move.63,instruct,5,6,have to cross it,,108.6518,109.5365,no,no,m5,6,161,,
3,q6nc3.transaction.9,review,q6nc3.f.move.64,ready,4,5,right,,110.716,110.9492,no,no,m5,6,161,,
3,q6nc3.transaction.9,review,q6nc3.f.move.66.5,,4,5,,,112.0056,113.7546,no,no,m5,6,161,,
3,q6nc3.transaction.9,review,q6nc3.g.move.66,acknowledge,4,5,right,lipsmack,112.7601,113.36,no,no,m5,6,161,,
3,q6nc3.transaction.9,review,q6nc3.f.move.67,explain,4,5,i just went straight north from the banana tree,,113.7546,115.73,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.g.move.68,ready,5,6,okay,,116.1261,116.5136,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.g.move.70.5,,5,6,,,119.0042,120.2344,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.f.move.70,check,5,6,to the right,,119.1413,119.6599,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.f.move.71.5,,5,6,,,119.6599,121.8906,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.g.move.71,clarify,5,6,left,,120.2344,120.7223,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.g.move.72.5,,5,6,,,120.7223,127.1672,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.f.move.72,explain,5,6,right,lowamp,121.8906,122.3351,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.f.move.74.5,,5,6,,,126.4588,132.2108,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.g.move.73,ready,5,6,do well,,127.1672,128.7545,no,no,m5,6,161,,
3,q6nc3.transaction.10,review,q6nc3.g.move.76.5,,5,6,,nonvocal,130.2881,137.4426,no,no,m5,6,161,,
