conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
3,q5nc3.transaction.1,normal,q5nc3.g.move.1,ready,1,2,okay ehm,,0.0,1.0359,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.g.move.2,instruct,1,2,you've got your starting point at top,,2.1607,3.9163,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.f.move.3,acknowledge,1,2,yeah,,3.9789,4.2951,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.g.move.3.5,,1,2,,,3.9163,4.4938,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.f.move.4.5,,1,2,,,4.2951,5.9354,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.g.move.4,query_yn,1,2,,,,,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.g.move.5.5,,1,2,,,5.4949,7.1023,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.f.move.5,reply_y,1,2,yes uh-huh,,5.9354,6.53,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.g.move.6,acknowledge,1,2,right,,7.1023,7.3263,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.f.move.7.5,,1,2,,,6.53,14.7415,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.g.move.7,instruct,1,2,i want you to go straight down about three inches past that diamond on the left-hand side of it,,7.3263,13.736,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.g.move.8.5,,1,2,,,13.736,15.4784,no,no,m6,5,29,,
3,q5nc3.transaction.1,normal,q5nc3.f.move.8,acknowledge,1,2,right,,14.7415,15.3146,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.g.move.9,align,2,3,okay,,15.4785,15.9116,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.f.move.10.5,,2,3,,,15.3146,18.6644,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.g.move.9.5,,2,3,,,15.9116,16.409,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.g.move.11.5,,2,3,,,17.9826,19.5274,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.f.move.11,reply_n,2,3,ehm no,,18.6644,19.2128,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.g.move.12,acknowledge,2,3,right that's okay,,19.5274,20.6159,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.f.move.13.5,,2,3,,,19.2128,38.0435,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.g.move.12.5,,2,3,,inbreath,20.6159,20.8357,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.g.move.14.5,,2,3,,inbreath,,,no,no,m6,5,29,,
3,q5nc3.transaction.2,normal,q5nc3.f.move.14,acknowledge,2,3,right,,38.0435,38.4717,no,no,m6,5,29,,
3,q5nc3.transaction.3,normal,q5nc3.g.move.15,acknowledge,3,4,okay,,39.3479,39.8403,no,no,m6,5,29,,
3,q5nc3.transaction.3,normal,q5nc3.f.move.16.5,,3,4,,,38.4717,45.4315,no,no,m6,5,29,,
3,q5nc3.transaction.3,normal,q5nc3.g.move.16,instruct,3,4,ehm now can you go up again about an inch,,39.8403,43.6207,no,no,m6,5,29,,
3,q5nc3.transaction.3,normal,q5nc3.g.move.17.5,,3,4,,,43.6207,46.5365,no,no,m6,5,29,,
3,q5nc3.transaction.3,normal,q5nc3.f.move.17,acknowledge,3,4,uh-huh,,45.4315,45.8037,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.g.move.18,acknowledge,4,5,right,,46.5365,46.7729,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.f.move.19.5,,4,5,,,45.8037,49.5454,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.g.move.18.5,,4,5,,,,,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.g.move.20.5,,4,5,,,49.2326,50.695,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.f.move.20,reply_y,4,5,yes,,49.5455,50.0659,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.g.move.21,acknowledge,4,5,right,,50.695,50.8844,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.f.move.22.5,,4,5,,,50.0659,56.5068,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.g.move.22,instruct,4,5,ehm could you sort of go round that in sort a curve around the top of that,,50.8844,55.9371,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.g.move.23.5,,4,5,,,55.9371,58.6529,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.f.move.23,query_yn,4,5,in a clockwise direction,,56.5069,57.7223,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.f.move.24.5,,4,5,,,57.7223,60.5994,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.g.move.24,reply_y,4,5,aye,,58.6529,58.9691,no,no,m6,5,29,,
3,q5nc3.transaction.4,normal,q5nc3.f.move.25,acknowledge,4,5,right,,60.5994,61.2483,no,no,m6,5,29,,
3,q5nc3.transaction.5,normal,q5nc3.g.move.26,instruct,5,6,now keep going down about three inches,,62.5083,65.8761,no,no,m6,5,29,,
3,q5nc3.transaction.5,normal,q5nc3.f.move.27,acknowledge,5,6,uh-huh,,68.4815,68.7614,no,no,m6,5,29,,
3,q5nc3.transaction.6,normal,q5nc3.g.move.28,query_yn,6,7,can you see an apache village,,69.0877,70.4776,no,no,m6,5,29,,
