conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
2,q8ec2.transaction.1,normal,q8ec2.g.move.1,ready,1,2,right,,0.1806,0.4479,yes,yes,m10,8,135,up,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.2,query_yn,1,2,see the diamond up there,,2.2102,3.2757,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.3,reply_y,1,2,mmhmm,,3.3666,4.0172,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.3.5,,1,2,,,3.2757,3.9122,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.f.move.7.5,,1,2,,nonvocal,4.0173,12.5631,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.4,ready,1,2,right well,phongesture,3.9122,5.0552,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.8.5,,1,2,,,12.5447,13.0118,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.8,reply_y,1,2,right,lowamp,12.5632,13.2842,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.11.5,,1,2,,,13.2842,15.1363,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.9,acknowledge,1,2,right,,13.0118,13.2343,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.12.5,,1,2,,,15.4486,16.433,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.12,reply_y,1,2,right,,15.1363,15.9541,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.13.5,,1,2,,,15.9541,18.002,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.13,instruct,1,2,just right next to the diamond mi-- mine,,16.433,17.8239,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.15.5,,1,2,,,17.8239,19.5693,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.14,acknowledge,1,2,right,,18.002,18.2613,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.16.5,,1,2,,,19.2088,20.1879,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.16,query_yn,1,2,is there a cross there,lowamp,19.5694,20.24,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.g.move.17.5,,1,2,,,20.2401,20.639,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.f.move.17,reply_y,1,2,aye,,20.1879,20.6567,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.20.5,,1,2,,,20.6567,24.1074,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.18,acknowledge,1,2,oh right,,20.639,20.9947,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.21.5,,1,2,,,23.3555,24.6958,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.21,check,1,2,down,lowamp,24.1074,24.7009,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.23.5,,1,2,,,24.7009,28.3461,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.22,clarify,1,2,just down ss--,,24.6958,25.3653,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.24.5,,1,2,,laugh,27.4408,31.509,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.f.move.24,check,1,2,what draw a l-- a line round the diamond,,28.3461,30.369,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.27.5,,1,2,,outbreath,30.369,34.5722,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.25,clarify,1,2,just sort head it down,,31.509,32.5197,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.g.move.28.5,,1,2,,,34.5092,35.0988,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.f.move.28,reply_y,1,2,right,,34.5722,34.8254,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.f.move.29.5,,1,2,,,34.8254,36.3015,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.g.move.29,clarify,1,2,you go straight down,,35.0988,35.8696,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.g.move.30.5,,1,2,,,35.8696,36.9344,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.30,acknowledge,1,2,right,,36.3016,36.7404,yes,yes,m10,8,135,down,down
2,q8ec2.transaction.1,normal,q8ec2.f.move.31.5,,1,2,,nonvocal,36.7404,38.9079,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.g.move.31,clarify,1,2,to level with the sort of writing,,36.9344,38.5161,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.g.move.32.5,,1,2,,,38.5161,39.4902,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.1,normal,q8ec2.f.move.32,acknowledge,1,2,right,,38.9079,39.237,yes,yes,m10,8,135,down,up
2,q8ec2.transaction.2,normal,q8ec2.g.move.33,clarify,2,3,right in there when you're just below it just go right over to your right,,39.4903,41.9653,yes,yes,m10,8,135,down,down
