conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
5,q6ec5.transaction.1,normal,q6ec5.g.move.1,ready,1,2,okay ehm,lowamp,0.0,1.296,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.g.move.3.5,,1,2,,,3.946,5.1384,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.f.move.3,query_w,1,2,missionary camp where's that,,4.3886,5.5689,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.f.move.4.5,,1,2,,,5.5689,7.0784,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.g.move.4,reply_w,1,2,the bottom right-hand corner,lowamp,5.1384,6.4295,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.f.move.5,reply_y,1,2,oh right yeah,,7.0784,7.6976,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.g.move.5.5,,1,2,,,6.4295,8.8044,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.f.move.7.5,,1,2,,,7.6976,13.9097,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.g.move.6,ready,1,2,right erm,,8.8044,10.0626,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.g.move.7,query_yn,1,2,have you got gorillas in the bottom left,,10.8366,13.3844,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.f.move.8,reply_n,1,2,no,,13.9097,14.2028,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.f.move.9,explain,1,2,i've got banana tree,lowamp,14.2029,15.1959,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.g.move.9.5,,1,2,,,13.3844,16.7605,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.f.move.11.5,,1,2,,,15.1959,25.1942,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.g.move.10,ready,1,2,right okay,,16.7605,17.4484,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.g.move.11,instruct,1,2,well you want to go along to the end of the missionary camp left,,17.9178,23.6671,yes,yes,m5,6,60,,
5,q6ec5.transaction.1,normal,q6ec5.f.move.12,acknowledge,1,2,right,,25.1942,25.5565,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.g.move.13,instruct,2,3,and then down,lowamp,25.7883,26.7186,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.g.move.14.5,,2,3,,,26.7186,27.6477,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.f.move.14,acknowledge,2,3,right,,27.4103,27.9017,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.f.move.15.5,,2,3,,,27.9017,30.82,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.g.move.15,instruct,2,3,to about four centimetres from the top of the page and then,,27.6477,30.7521,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.g.move.18.5,,2,3,,,30.7521,32.679,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.f.move.16,check,2,3,the bottom of the page you mean,,30.82,31.795,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.f.move.17.5,,2,3,,,31.795,33.4189,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.g.move.19,reply_y,2,3,yeah,,32.679,32.982,yes,yes,m5,6,60,,
5,q6ec5.transaction.2,normal,q6ec5.f.move.18,acknowledge,2,3,right,,33.4189,33.8025,yes,yes,m5,6,60,,
5,q6ec5.transaction.3,normal,q6ec5.g.move.19.9,instruct,3,4,and then go left,,33.9965,35.6467,yes,yes,m5,6,60,,
5,q6ec5.transaction.3,normal,q6ec5.g.move.20.5,,3,4,,,35.6468,36.9067,yes,yes,m5,6,60,,
5,q6ec5.transaction.3,normal,q6ec5.f.move.20,acknowledge,3,4,mmhmm,,36.3421,36.8362,yes,yes,m5,6,60,,
5,q6ec5.transaction.3,normal,q6ec5.f.move.21.5,,3,4,,,36.8362,41.3125,yes,yes,m5,6,60,,
5,q6ec5.transaction.3,normal,q6ec5.g.move.21,instruct,3,4,straight along until you get to the gorillas or the banana tree or whatever it is,,36.9067,41.7156,yes,yes,m5,6,60,,
5,q6ec5.transaction.3,normal,q6ec5.f.move.22,acknowledge,3,4,right,lowamp,41.3125,41.8414,yes,yes,m5,6,60,,
5,q6ec5.transaction.4,normal,q6ec5.g.move.23,instruct,4,5,and then up so that you're about,,42.437,45.2993,yes,yes,m5,6,60,,
5,q6ec5.transaction.4,normal,q6ec5.g.move.25.5,,4,5,,,46.6918,48.3518,yes,yes,m5,6,60,,
5,q6ec5.transaction.4,normal,q6ec5.f.move.25,reply_y,4,5,mmhmm,,46.5793,46.9251,yes,yes,m5,6,60,,
5,q6ec5.transaction.4,normal,q6ec5.f.move.27.5,,4,5,,,46.9252,53.8125,yes,yes,m5,6,60,,
5,q6ec5.transaction.4,normal,q6ec5.g.move.26,ready,4,5,well,,48.3518,48.5083,yes,yes,m5,6,60,,
5,q6ec5.transaction.4,normal,q6ec5.g.move.27,instruct,4,5,you go up and then you turn right across the rope bridge,,48.5083,50.9054,yes,yes,m5,6,60,,
5,q6ec5.transaction.4,normal,q6ec5.f.move.28,acknowledge,4,5,right,,53.8125,54.1122,yes,yes,m5,6,60,,
