conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
7,q5nc7.transaction.1,normal,q5nc7.g.move.1,ready,1,2,okay ehm,,0.0099,0.7518,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.2,instruct,1,2,your start is above the caravan park,,1.376,3.2967,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.3,acknowledge,1,2,uh-huh,,2.9531,3.4291,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.3.5,,1,2,,,3.2967,4.3074,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.5.5,,1,2,,,3.4291,10.309,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.4,ready,1,2,now,,4.3074,4.5713,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.6.5,,1,2,,,9.8616,10.9715,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.6,acknowledge,1,2,okay,,10.309,10.651,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.7.5,,1,2,,,10.651,11.213,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.7,instruct,1,2,right down to,,10.9716,11.5676,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.8.5,,1,2,,,11.5676,12.479,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.8,query_yn,1,2,at a slant or,lowamp,11.2131,12.5883,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.10.5,,1,2,,,12.5883,13.2103,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.9,reply_n,1,2,no,,12.479,12.7329,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.11.5,,1,2,,,13.543,14.3971,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.11,acknowledge,1,2,straight down right straight down,,13.2103,14.703,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.12.5,,1,2,,,14.703,18.0154,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.12,instruct,1,2,very near about an inch away from the bottom of the page,,14.3971,17.1179,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.g.move.13.5,,1,2,,,17.1179,20.3801,no,no,m12,5,108,,
7,q5nc7.transaction.1,normal,q5nc7.f.move.13,query_yn,1,2,ehm over the picket fence,,18.0155,19.8115,no,no,m12,5,108,,
