conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
4,q4nc4.transaction.1,normal,q4nc4.g.move.1,align,1,2,right neil,,0.4705,0.7866,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.2,reply_y,1,2,okay right,,1.3831,1.8346,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.3.5,,1,2,,inbreath,0.7866,2.1554,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.3,query_w,1,2,where are we going,,1.8346,2.3473,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.4,reply_w,1,2,start,,2.1554,2.6669,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.4.5,,1,2,,,2.3473,2.8501,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.6.5,,1,2,,,2.6669,4.2554,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.5,query_w,1,2,where am i starting,,2.8501,3.5245,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.6,explain,1,2,oh right i've got it yeah i've found the start,,3.5245,4.7322,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.7,query_yn,1,2,have you got the start just above,,4.2554,5.4295,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.9,reply_y,1,2,yeah i've found it uh-huh,,4.7322,5.4746,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.10.5,,1,2,,,5.4746,7.204,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.10,query_yn,1,2,have you got a camera shop below it no,,5.4295,7.3704,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.11.5,,1,2,,,7.3704,7.7965,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.11,reply_y,1,2,yes,,7.204,7.7208,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.14.6,,1,2,,,7.7209,8.1908,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.11.6,check,1,2,you have,,7.7965,8.1988,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.11.7,,1,2,,,8.1988,8.2653,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.15.1,reply_y,1,2,yes,,8.1908,8.5785,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.12.2,acknowledge,1,2,right a camera shop,,8.2653,8.8531,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.12.9,acknowledge,1,2,right,,9.3717,9.5153,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.15.5,,1,2,,,8.5785,14.6405,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.13,instruct,1,2,head due south from that just down for about twelve centimetres,,9.5153,13.4016,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.16.5,,1,2,,,14.6509,16.5558,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.16,check,1,2,so wait a minute i've got to go round the i've got,,14.6405,16.7974,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.19.5,,1,2,,,16.7975,17.0747,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.17,clarify,1,2,go round,,16.5559,16.812,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.22.5,,1,2,,,16.812,17.1144,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.20,check,1,2,round the,,17.0747,17.493,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.21.5,,1,2,,,17.493,17.8619,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.23,clarify,1,2,go round the left hand side of the camera shop in the edge of the page and the camera shop,,17.1144,21.1476,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.22,check,1,2,left-hand side of the camera shop right,,17.8619,19.5254,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.26,align,1,2,right,lowamp,21.1476,21.4063,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.27.5,,1,2,,,21.4063,22.8458,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.24.5,,1,2,,,19.5254,21.1983,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.29.5,,1,2,,,22.8736,29.4549,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.28,acknowledge,1,2,you don't have a parked van,,22.8458,23.6669,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.31.5,,1,2,,,29.6982,31.7055,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.30,ready,1,2,right,,29.4549,29.6076,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.35.5,,1,2,,inbreath,31.5437,35.3924,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.32,acknowledge,1,2,a yacht club,,31.7055,32.288,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.36.5,,1,2,,,35.2201,35.901,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.36,reply_y,1,2,uh-huh,,35.3924,35.7331,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.38.5,,1,2,,,35.7331,46.8656,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.37,instruct,1,2,just go sort go down towards the bottom of the page and draw a line towards the yacht club for about three centimetres underneath where the if you drew a line right across the bottom of the page it wo-- the line would end up under yacht club,,35.901,45.748,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.41.5,,1,2,,breath,47.2274,48.4282,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.39,check,1,2,are we doing that under ya--,,46.8656,47.6739,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.43.5,,1,2,,,48.5385,49.8496,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.42,reply_n,1,2,no,,48.4282,48.5778,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.g.move.44.5,,1,2,,,50.0033,51.2799,no,yes,m0,4,45,down,down
4,q4nc4.transaction.1,normal,q4nc4.f.move.44,check,1,2,but i want to go straight down to there,,49.8496,51.1161,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.g.move.45,ready,2,3,right,,51.2799,51.4295,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.g.move.48.5,,2,3,,,61.3384,63.0239,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.f.move.48,check,2,3,three centimetres long,,61.7787,62.8994,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.f.move.49.5,,2,3,,,62.8995,63.3835,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.g.move.49,reply_y,2,3,right,,63.0239,63.22,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.g.move.50.5,,2,3,,,63.22,65.7799,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.f.move.50,check,2,3,and a-- a-- what i'm doing it at yacht club i'm going i'm going,,63.3835,66.0644,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.f.move.50.1,,2,3,,,66.0644,66.7246,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.g.move.51,ready,2,3,no do-- all right okay,,65.7799,66.8444,no,yes,m0,4,45,down,down
4,q4nc4.transaction.2,normal,q4nc4.g.move.53,instruct,2,3,we'll we'll forg--,,66.8444,68.1884,no,yes,m0,4,45,down,down
4,q4nc4.transaction.3,review,q4nc4.f.move.54,check,1,2,i'm going i'm going right i'm going right towards the yacht club,,66.7246,69.5395,no,yes,m0,4,45,down,down
4,q4nc4.transaction.3,review,q4nc4.f.move.54.4,,1,2,,,69.5395,70.8624,no,yes,m0,4,45,down,down
4,q4nc4.transaction.3,review,q4nc4.g.move.53.2,instruct,1,2,we'll forget about the yacht club just now,,69.1576,70.7972,no,yes,m0,4,45,down,down
4,q4nc4.transaction.3,review,q4nc4.g.move.56.5,,1,2,,,70.7972,71.9368,no,yes,m0,4,45,down,down
4,q4nc4.transaction.3,review,q4nc4.f.move.54.9,check,1,2,no but but that's how far down i want to come,,70.8624,72.5587,no,yes,m0,4,45,down,down
4,q4nc4.transaction.3,review,q4nc4.f.move.58.5,,1,2,,,72.5588,73.6749,no,yes,m0,4,45,down,down
4,q4nc4.transaction.3,review,q4nc4.g.move.57,reply_y,1,2,yeah uh-huh uh-huh,,71.9368,73.3431,no,yes,m0,4,45,down,down
4,q4nc4.transaction.3,review,q4nc4.g.move.61.5,,1,2,,,75.1183,75.5738,no,yes,m0,4,45,down,down
