conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
4,q6ec4.transaction.1,normal,q6ec4.g.move.1,explain,1,2,ehm it starts off as a cross at the top of the map,,0.404,3.7949,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.f.move.2,acknowledge,1,2,right,,3.2767,3.8527,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.g.move.2.5,,1,2,,,3.7949,4.5629,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.f.move.3.5,,1,2,,,3.8527,10.4962,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.g.move.3,instruct,1,2,ehm if you go if you start off on the left of the cross,,4.5629,10.3907,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.g.move.4.5,,1,2,,,10.3907,11.004,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.f.move.4,acknowledge,1,2,right,,10.4962,10.7959,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.f.move.5.5,,1,2,,,10.796,13.4886,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.g.move.5,query_yn,1,2,and is there a diamond just below that,,11.004,13.7417,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.g.move.6.5,,1,2,,,13.7417,14.0176,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.f.move.6,reply_y,1,2,yeah,,13.4887,13.9004,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.f.move.8.5,,1,2,,,13.9004,17.9584,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.g.move.7,ready,1,2,yeah,,14.0176,14.1456,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.g.move.8,instruct,1,2,if you go down to the left of that 'til you're below it,,14.1456,17.234,yes,no,m2,6,35,,
4,q6ec4.transaction.1,normal,q6ec4.f.move.9,acknowledge,1,2,right,,17.9584,18.3487,yes,no,m2,6,35,,
4,q6ec4.transaction.2,normal,q6ec4.g.move.10,ready,2,3,and then um,,19.1872,20.5303,yes,no,m2,6,35,,
4,q6ec4.transaction.2,normal,q6ec4.g.move.12.5,,2,3,,,23.5938,24.7823,yes,no,m2,6,35,,
4,q6ec4.transaction.2,normal,q6ec4.f.move.12,query_yn,2,3,,,,,yes,no,m2,6,35,,
4,q6ec4.transaction.2,normal,q6ec4.g.move.13,reply_y,2,3,yeah,,24.7823,25.1563,yes,no,m2,6,35,,
4,q6ec4.transaction.2,normal,q6ec4.g.move.14,explain,2,3,there's a wagon wheel sort on the right,,25.1563,27.2025,yes,no,m2,6,35,,
