conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
4,q7ec4.transaction.1,normal,q7ec4.g.move.1,ready,1,2,we're,,0.9648,1.0123,yes,no,m1,7,57,down,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.2,explain,1,2,starting down at the bottom right-hand corner nearly,lowamp,1.0124,4.0799,yes,no,m1,7,57,down,down
4,q7ec4.transaction.1,normal,q7ec4.f.move.3,acknowledge,1,2,right,,4.3178,4.7805,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.3.5,,1,2,,,4.08,4.582,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.f.move.4.5,,1,2,,,4.7805,6.5628,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.4,query_yn,1,2,ha-- have you got crest,lowamp,4.582,6.4412,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.f.move.5,reply_y,1,2,mmhmm,,6.5628,6.8721,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.5.5,,1,2,,,6.4412,7.785,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.f.move.6.5,,1,2,,,6.8721,17.3405,yes,no,m1,7,57,down,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.6,explain,1,2,well directly above them maybe about three quarters of an inch above there is the start point,,7.7851,17.1268,yes,no,m1,7,57,down,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.7.5,,1,2,,,17.1268,19.7017,yes,no,m1,7,57,down,down
4,q7ec4.transaction.1,normal,q7ec4.f.move.7,acknowledge,1,2,yeah,,17.3405,17.6928,yes,no,m1,7,57,down,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.8,uncodable,1,2,eh,,19.7017,20.0241,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.f.move.8.5,,1,2,,,17.6928,26.4346,yes,no,m1,7,57,down,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.8.4,,1,2,,,20.0241,21.8318,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.g.move.9.5,,1,2,,,25.6084,30.2268,yes,no,m1,7,57,up,down
4,q7ec4.transaction.1,normal,q7ec4.f.move.9,query_yn,1,2,my left or the paper's left towards the banana tree,,26.4346,29.2121,yes,no,m1,7,57,down,down
4,q7ec4.transaction.1,normal,q7ec4.f.move.10.5,,1,2,,,29.2122,31.6875,yes,no,m1,7,57,up,up
4,q7ec4.transaction.1,normal,q7ec4.g.move.10,explain,1,2,there's no banana tree in this one,,30.2269,31.5109,yes,no,m1,7,57,up,up
4,q7ec4.transaction.1,normal,q7ec4.g.move.12.5,,1,2,,,31.5109,35.8477,yes,no,m1,7,57,up,up
4,q7ec4.transaction.1,normal,q7ec4.f.move.11,ready,1,2,well,,31.6875,31.9904,yes,no,m1,7,57,down,up
4,q7ec4.transaction.1,normal,q7ec4.f.move.13.5,,1,2,,,35.1912,35.4069,yes,no,m1,7,57,up,down
