conversation_id,transaction_id,transaction_type,move_id,label,map_start_point,map_end_point,timed_units,timed_unit_type,timed_unit_start,timed_unit_end,eyecontact,familiar,map,quad,devscore,f_gaze_type,g_gaze_type
4,q6nc4.transaction.1,normal,q6nc4.g.move.1,ready,1,2,right,,0.0,0.2759,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.3.5,,1,2,,,2.7826,3.4641,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.3,reply_y,1,2,uh-huh yeah,,2.6548,3.3037,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.4.5,,1,2,,,3.3037,6.1825,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.4,query_yn,1,2,up at the the top on the sort left-hand side,,3.4641,6.0387,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.6.5,,1,2,,,6.0387,6.6057,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.5,reply_y,1,2,yeah,,6.1825,6.591,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.9.5,,1,2,,,7.9842,8.6298,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.7,query_yn,1,2,have you got,,6.6057,7.0728,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.9,reply_y,1,2,yeah,,8.1516,8.4641,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.10,acknowledge,1,2,uh-huh,,8.6298,8.9312,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.10.5,,1,2,,inbreath,8.4641,9.3983,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.11.5,,1,2,,,8.9312,12.9315,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.11,instruct,1,2,,,,,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.12.5,,1,2,,,12.5432,12.977,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.12,acknowledge,1,2,right,,12.9315,13.2576,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.13.5,,1,2,,,13.2576,17.0142,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.g.move.13,instruct,1,2,so you're at the bottom of that,,12.977,15.9301,no,no,m2,6,108,,
4,q6nc4.transaction.1,normal,q6nc4.f.move.14,acknowledge,1,2,right,,17.0142,17.37,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.15,ready,2,3,right now ehm,,17.8656,18.9361,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.16,query_yn,2,3,have you got a wagon wheel,,18.9361,19.8969,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.17,reply_n,2,3,um no,,20.8893,22.356,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.18.5,,2,3,,,19.8969,24.212,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.18,explain,2,3,i've got a swamp,,22.356,23.2805,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.18.4,,2,3,,,23.2806,24.2325,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.19,check,2,3,you've got,,24.212,24.4629,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.20.5,,2,3,,,24.463,28.1249,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.18.9,explain,2,3,to the left of the bottom left of the diamond there's a swamp,,24.2325,27.271,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.20.6,acknowledge,2,3,right,,28.1249,28.5604,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.21.5,acknowledge,2,3,the bottom the bottom left,,29.5578,31.4893,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.24.5,,2,3,,,,,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.21.9,,2,3,,,31.4893,32.9687,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.24,query_yn,2,3,you got the stone you s-- you got a stone creek yes,,37.2273,39.5112,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.24.6,uncodable,2,3,eh,,40.4117,40.8563,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.25.2,acknowledge,2,3,stone creek,,41.7721,42.9546,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.25.5,,2,3,,,39.5112,43.9892,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.25.4,,2,3,,,42.9546,43.1728,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.26,query_yn,2,3,you got stone slabs,,43.9893,45.1678,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.25.9,reply_n,2,3,no,,43.1728,43.521,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.26.5,,2,3,,,43.5211,46.2253,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.29.5,,2,3,,,45.1678,50.5634,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.27,explain,2,3,i've got like,,46.2253,46.8544,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.f.move.29,explain,2,3,just to the right of that there's rapids,,48.2246,49.9061,no,no,m2,6,108,,
4,q6nc4.transaction.2,normal,q6nc4.g.move.30,acknowledge,2,3,oh right,,50.5634,50.9955,no,no,m2,6,108,,
